Date and Time:                Tue Apr 16 14:51:31.534 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6228
448.24188	6039
448.50052	6368
448.75912	6408
449.01776	6407
449.2764	6493
449.535	6708
449.79364	6545
450.05225	6672
450.31085	6688
450.56949	6682
450.82809	6582
451.0867	6569
451.34531	6589
451.60391	6521
451.86252	6282
452.12112	6215
452.37973	6033
452.63834	5945
452.89691	5810
453.15552	5730
453.41412	5697
453.6727	5601
453.9313	5664
454.18988	5555
454.44846	5368
454.70706	5314
454.96564	5239
455.22421	5164
455.48279	5003
455.74136	5030
455.99994	4984
456.25851	4994
456.51709	4862
456.77567	4759
457.03424	4808
457.29279	4846
457.55136	4692
457.80991	4753
458.06848	4812
458.32703	4691
458.5856	4718
458.84415	4841
459.10269	4781
459.36124	4655
459.61978	4696
459.87833	4698
460.13687	4768
460.39542	4681
460.65396	4546
460.91251	4668
461.17102	4589
461.42957	4796
461.68811	4845
461.94662	4835
462.20514	4706
462.46368	4773
462.7222	4641
462.98071	4801
463.23923	4859
463.49777	4794
463.75629	4874
464.01477	4971
464.27328	5008
464.5318	5019
464.79031	4982
465.0488	4978
465.30731	5002
465.56583	5023
465.82431	4931
466.08279	5154
466.34131	5207
466.59979	5201
466.85828	5274
467.11676	5310
467.37524	5308
467.63373	5289
467.89221	5516
468.1507	5522
468.40918	5520
468.66763	5401
468.92612	5547
469.18457	5644
469.44305	5668
469.70151	5673
469.95999	5602
470.21844	5732
470.4769	5838
470.73535	5903
470.9938	5998
471.25226	5955
471.51071	6043
471.76917	6085
472.02759	5968
472.28604	6189
472.54449	6090
472.80292	6384
473.06137	6203
473.31979	6192
473.57822	6349
473.83664	6283
474.09506	6370
474.35352	6507
474.61191	6478
474.87033	6511
475.12875	6646
475.38718	6658
475.6456	6655
475.90399	6737
476.16241	6836
476.42081	6820
476.6792	6645
476.93762	6870
477.19601	6813
477.45441	6896
477.7128	6937
477.97119	7034
478.22958	6819
478.48798	6878
478.74637	6973
479.00473	6922
479.26312	7049
479.52148	7081
479.77988	7197
480.03824	7073
480.2966	7179
480.55496	7172
480.81335	7459
481.07172	7086
481.33005	7143
481.58841	7315
481.84677	7192
482.10513	7291
482.36346	7178
482.62183	7154
482.88016	7294
483.13852	7330
483.39685	7220
483.65518	7349
483.91351	7291
484.17184	7327
484.43018	7249
484.68851	7222
484.94684	7411
485.20517	7343
485.46347	7433
485.7218	7519
485.9801	7229
486.23843	7219
486.49673	7370
486.75504	7411
487.01334	7379
487.27164	7297
487.52994	7278
487.78824	7369
488.04654	7370
488.30484	7296
488.56311	7376
488.82141	7154
489.07968	7257
489.33798	7546
489.59625	7446
489.85452	7498
490.11279	7211
490.37106	7292
490.62933	7327
490.8876	7415
491.14587	7425
491.40411	7454
491.66238	7330
491.92065	7427
492.17889	7214
492.43713	7387
492.69537	7494
492.95364	7396
493.21188	7453
493.47012	7452
493.72833	7316
493.98657	7257
494.24481	7423
494.50305	7516
494.76126	7236
495.0195	7376
495.27771	7455
495.53592	7295
495.79413	7423
496.05234	7427
496.31055	7329
496.56876	7318
496.82697	7534
497.08517	7435
497.34335	7438
497.60156	7429
497.85974	7312
498.11795	7372
498.37613	7320
498.63431	7355
498.89249	7474
499.15067	7518
499.40884	7457
499.66702	7213
499.92517	7465
500.18335	7198
500.44153	7393
500.69968	7434
500.95782	7378
501.216	7394
501.47415	7365
501.7323	7365
501.99045	7300
502.24857	7612
502.50671	7350
502.76486	7281
503.02298	7316
503.28113	7431
503.53925	7326
503.79739	7449
504.05551	7207
504.31363	7330
504.57175	7334
