Date and Time:                Wed May 15 15:35:39.296 2024
477.93494	31565
478.19339	31677
478.45187	31669
478.71033	31534
478.96878	31659
479.22723	31335
479.48569	31881
479.74414	31644
480.00259	31201
480.26102	31736
480.51947	31694
480.77789	31664
481.03635	31367
481.29477	31579
481.55319	31288
481.81161	30904
482.07004	31186
482.32846	31373
482.58688	31111
482.84528	31416
483.1037	31245
483.36209	31196
483.62051	30993
483.87891	30825
484.1373	31368
484.39569	30565
484.65408	30748
484.91248	30342
485.17087	30167
485.42923	30448
485.68762	30427
485.94598	30483
486.20438	29999
486.46274	30167
486.7211	30087
486.97946	30095
487.23782	30538
487.49619	30417
487.75455	30319
488.01291	30149
488.27124	30046
488.5296	29633
488.78793	29914
489.04626	29922
489.3046	29665
489.56293	29524
489.82126	29630
490.07959	29878
490.33792	29241
490.59622	29414
490.85455	29508
491.11285	29121
491.37119	29241
491.62949	29527
491.88779	29337
492.14609	29132
492.40439	29222
492.66269	28957
492.92096	28987
493.17926	28487
493.43756	28937
493.69583	29053
493.9541	29020
494.21237	28832
494.47064	28868
494.72891	28963
494.98718	28423
495.24545	28965
495.50372	28906
495.76196	28444
496.0202	28720
496.27847	28265
496.53671	28552
496.79495	28305
497.05319	28359
497.31143	28078
497.56967	27958
497.82788	28148
498.08612	28118
498.34433	28328
498.60257	28376
498.86078	27607
499.11899	28367
499.3772	27869
499.63541	27731
499.89362	27936
500.15179	27900
500.41	28192
500.66818	27606
500.92639	27736
501.18457	27944
501.44275	27732
501.70093	27491
501.95911	27565
502.21729	27486
502.47546	27595
502.73361	27757
502.99179	27483
503.24994	27347
503.50809	27243
503.76624	27091
504.02438	27325
504.28253	27300
504.54068	26973
504.79883	27019
505.05695	27148
505.31509	27276
505.57321	26928
505.83133	27062
506.08945	27173
506.34756	26756
506.60568	26718
506.8638	26654
507.12192	26403
507.38	26529
507.63812	27001
507.89621	26372
508.1543	26728
508.41238	26980
508.67047	26564
508.92856	26476
509.18665	26433
509.4447	26415
509.70279	26164
509.96085	26129
510.2189	25795
510.47699	26308
510.73505	25761
510.9931	26099
511.25113	25774
511.50919	25710
511.76724	25931
512.02527	26202
512.28333	25991
512.54132	25520
512.79938	25764
513.05737	25477
513.31543	25464
513.57343	25195
513.83142	25738
514.08948	25784
514.34747	25571
514.60547	25201
514.86346	25142
515.12146	25135
515.37946	25360
515.63745	25087
515.89545	24999
516.15338	25103
516.41138	24879
516.66937	25066
516.92731	25053
517.1853	24894
517.44324	25002
517.70123	24627
517.95917	24974
518.2171	25035
518.4751	24785
518.73303	24454
518.99097	24804
519.2489	24443
519.50684	24629
519.76477	24551
520.02271	24532
520.28058	24322
520.53851	24287
520.79645	24224
521.05432	24195
521.31226	24188
521.57013	24449
521.82806	23884
522.08594	23922
522.34381	23976
522.60175	23555
522.85962	23495
523.11749	23471
523.37537	23783
523.63324	23768
523.89111	23100
524.14899	23564
524.40686	23522
524.66467	23364
524.92255	23214
525.18036	23195
525.43823	23124
525.69604	23024
525.95392	23230
526.21173	23059
526.4696	22870
526.72742	22609
526.98523	22997
527.24304	22821
527.50085	23061
527.75867	22794
528.01648	22548
528.27429	22608
528.53204	22379
528.78986	22592
529.04767	22427
529.30542	22540
529.56323	22537
529.82098	22124
530.0788	22315
530.33655	22175
530.5943	22110
530.85205	22113
531.10986	22079
531.36761	21860
531.62537	22276
531.88312	21853
532.14081	22004
532.39856	21550
532.65631	21657
532.91406	21722
533.17175	21979
533.4295	21736
533.68719	21807
533.94495	21538
534.20264	21477
534.46033	21067
534.71802	21410
534.97571	21456
535.2334	21422
535.49109	21271
535.74878	21001
536.00647	21002
536.26416	20880
536.52185	21271
536.77948	21090
537.03717	21000
537.29486	20579
537.55249	20687
537.81012	20926
538.06781	20899
538.32544	20576
538.58307	20671
538.8407	20577
539.09833	20531
539.35596	20508
539.61359	19973
539.87122	20258
540.12885	20155
540.38647	20194
540.64404	20123
540.90167	20287
541.15924	20041
541.41687	19925
541.67444	19917
541.93201	19954
542.18964	19830
542.4472	19384
542.70477	19609
542.96234	19785
543.21991	19819
543.47748	19864
543.73499	19619
543.99255	19435
544.25012	19701
544.50763	19327
544.7652	19357
545.02271	19525
545.28027	19456
545.53778	19188
545.79529	19167
546.05286	19312
546.31036	19100
546.56787	19160
546.82538	19350
547.08289	18952
547.34033	18949
547.59784	19068
547.85535	18870
548.11279	19086
548.3703	18890
548.62775	18499
548.88525	18733
549.1427	18539
549.40015	18663
549.65765	18718
549.9151	18432
550.17255	18327
550.42999	18477
550.68744	18402
550.94482	18068
551.20227	18354
551.45972	18141
551.7171	18407
551.97455	18202
552.23193	17858
552.48938	17855
552.74677	18187
553.00415	17895
553.2616	18177
553.51898	18152
553.77637	17770
554.03375	17765
554.29114	17829
554.54846	17531
554.80585	17669
555.06323	17588
555.32056	17569
555.57794	17665
555.83527	17460
556.09265	17668
556.34998	17425
556.6073	17222
556.86462	17430
557.12195	17329
557.37927	17179
557.6366	17381
557.89392	17146
558.15125	17236
558.40857	16997
558.66583	17091
558.92316	16884
559.18042	17049
559.43774	17011
559.69501	16792
559.95227	17056
560.20953	16597
560.4668	16808
560.72406	16505
560.98132	16594
561.23859	16983
561.49585	16590
561.75311	16498
562.01031	16657
562.26758	16415
562.52478	16516
562.78204	16398
563.03925	16136
563.29651	16348
563.55371	16337
563.81091	16189
564.06812	16078
564.32532	16285
564.58252	16025
564.83966	16147
565.09686	15944
565.35406	16087
565.61121	15919
565.86841	16227
566.12555	15992
566.38275	15814
566.63989	15767
566.89703	15715
567.15417	15575
567.41132	15742
567.66846	15666
567.9256	15548
568.18274	15285
568.43988	15497
568.69696	15691
568.9541	15270
569.21118	15453
569.46832	15521
569.7254	15332
569.98248	15417
570.23956	15245
570.4967	15425
570.75378	15224
571.01086	15429
571.26788	15099
571.52496	15067
571.78204	15186
572.03906	14966
572.29614	14930
572.55316	15170
572.81024	15003
573.06726	14784
573.32428	14844
573.58136	14714
573.83838	14775
574.0954	14768
574.35236	14792
574.60938	14932
574.86639	14536
575.12341	14716
575.38037	14677
575.63739	14612
575.89435	14661
576.15137	14492
576.40833	14487
576.66528	14468
576.92224	14340
577.1792	14506
577.43616	14410
577.69312	14595
577.95007	14158
578.20697	14365
578.46393	14367
578.72089	14350
578.97778	14417
579.23468	14333
579.49164	14214
579.74854	14053
580.00543	14335
580.26233	13970
580.51923	14210
580.77612	14033
581.03302	14078
581.28986	13987
581.54675	13975
581.80359	14080
582.06049	13762
582.31732	13652
582.57422	13829
582.83105	13928
583.08789	13817
583.34473	13517
583.60156	13679
583.8584	13718
584.11523	13710
584.37201	13732
584.62885	13788
584.88568	13390
585.14246	13599
585.39923	13664
585.65607	13414
585.91284	13196
586.16962	13343
586.42639	13327
586.68317	13338
586.93994	13382
587.19672	13487
587.45343	13372
587.71021	13335
587.96698	13218
588.22369	13120
588.48041	13241
588.73718	13202
588.9939	13339
589.25061	13383
589.50732	13097
589.76404	13159
590.02075	13042
590.27747	13168
590.53412	13200
590.79083	12908
591.04755	13067
591.3042	12900
591.56085	13031
591.81757	12983
592.07422	13074
592.33087	12787
592.58752	12752
592.84418	12649
593.10083	12640
593.35742	12651
593.61407	12746
593.87073	12539
594.12732	12508
594.38391	12530
594.64056	12745
594.89716	12717
595.15375	12519
595.41034	12535
595.66693	12354
595.92352	12567
596.18011	12434
596.43671	12443
596.69324	12367
596.94983	12153
597.20636	12430
597.46289	12406
597.71948	12502
597.97601	12348
598.23254	12199
598.48907	12270
598.74561	12036
599.00214	11988
599.25861	12198
599.51514	12113
599.77167	12003
600.02814	12123
600.28461	12203
600.54114	11965
600.79761	12170
601.05408	11960
601.31055	12144
601.56702	11985
601.82349	11854
602.07996	12049
602.33636	11894
602.59283	11672
602.84924	11948
603.10571	11728
603.36212	11804
603.61853	11804
603.87494	11784
604.13135	11833
604.38776	11909
604.64417	11840
604.90057	11598
605.15698	11498
605.41333	11578
605.66974	11783
605.92609	11785
606.1825	11815
606.43884	11696
606.69519	11676
606.95154	11415
607.20789	11705
607.46423	11536
607.72058	11479
607.97687	11416
608.23322	11555
608.4895	11558
608.74585	11318
609.00214	11344
609.25842	11296
609.51471	11087
609.771	11288
610.02728	11370
610.28357	11381
610.53986	11201
610.79614	11187
611.05237	11278
611.30865	11238
611.56488	11243
611.82111	11194
612.07739	11129
612.33362	11059
612.58984	11081
612.84607	11145
613.10223	11010
613.35846	10769
613.61469	11015
613.87085	11019
614.12708	11016
614.38324	10805
614.63947	10888
614.89563	10867
615.15179	10998
615.40796	11097
615.66412	10942
615.92023	11065
616.17639	10969
616.43256	10777
616.68866	10916
616.94482	10769
617.20093	10700
617.45703	10779
617.71313	10462
617.9693	10801
618.22534	10649
618.48145	10929
618.73755	10604
618.99365	10581
619.24969	10613
619.5058	10692
619.76184	10573
620.01788	10569
620.27399	10475
620.53003	10570
620.78607	10561
621.04211	10530
621.2981	10614
621.55414	10509
621.81018	10508
622.06616	10457
622.3222	10303
622.57819	10450
622.83417	10590
623.09015	10610
623.34613	10518
623.60211	10226
623.85809	10331
624.11407	10191
624.37006	10499
624.62598	10244
624.88196	10346
625.13788	10343
625.3938	10319
625.64972	10206
625.9057	10246
626.16162	10313
626.41748	10171
626.6734	10150
626.92932	10270
627.18518	10239
627.4411	10024
627.69696	9956
627.95288	9896
628.20874	9950
628.4646	10155
628.72046	10162
628.97632	10068
629.23218	9972
629.48798	10019
629.74384	9940
629.99963	9967
630.25549	10062
630.51129	9804
630.76709	9773
631.02289	9823
631.27869	9953
631.53448	9949
631.79028	9823
632.04608	9914
632.30182	9722
632.55762	9551
632.81335	9683
633.06915	9646
633.32489	9916
633.58063	9846
633.83636	9590
634.0921	9629
634.34784	9738
634.60352	9535
634.85925	9572
635.11493	9672
635.37067	9421
635.62634	9624
635.88202	9588
636.1377	9495
636.39337	9525
636.64905	9452
636.90472	9409
637.1604	9604
637.41602	9577
637.67169	9354
637.92731	9509
638.18298	9404
638.4386	9513
638.69421	9412
638.94983	9565
639.20544	9204
639.46106	9356
639.71661	9434
639.97223	9466
640.22778	9218
640.4834	9464
640.73895	9181
640.99451	9278
641.25006	9177
641.50562	9112
641.76117	9329
642.01672	9039
642.27222	9213
642.52777	8936
642.78326	9213
643.03882	9117
643.29431	8886
643.5498	8986
643.8053	8782
644.06079	9185
644.31628	8755
644.57178	8909
644.82721	9008
645.0827	8832
645.33813	8862
645.59357	8758
645.84906	8938
646.10449	8884
646.35992	8856
646.61536	8712
646.87073	8792
647.12616	9045
647.38159	8684
647.63696	8856
647.8924	8871
648.14777	8646
648.40314	8759
648.65851	8637
648.91388	8689
649.16925	8578
649.42462	8835
649.67993	8642
649.9353	8598
650.19061	8563
650.44592	8379
650.70129	8652
650.9566	8458
651.21191	8404
651.46722	8400
651.72247	8490
651.97778	8211
652.23309	8460
652.48834	8409
652.74365	8464
652.9989	8410
653.25415	8365
653.5094	8415
653.76465	8329
654.0199	8378
654.27509	8303
654.53033	8216
654.78558	8048
655.04077	8160
655.29596	8218
655.55115	8124
655.80634	8200
656.06152	8264
656.31671	8057
656.5719	8189
656.82709	7950
657.08221	8156
657.3374	7871
657.59253	7780
657.84766	7934
658.10278	7894
658.35791	7951
658.61304	8045
658.86816	7930
659.12329	7841
659.37836	7879
659.63348	7762
659.88855	8005
660.14362	8005
660.39868	7737
660.65375	7808
660.90881	7844
661.16388	7654
661.41895	7633
661.67395	7832
661.92902	7370
662.18402	7612
662.43903	7599
662.69403	7552
662.94904	7622
663.20404	7653
663.45905	7540
663.71405	7525
663.96899	7559
664.224	7397
664.47894	7395
664.73395	7436
664.98889	7413
665.24384	7454
665.49878	7403
665.75366	7309
666.00861	7420
666.26355	7361
666.51843	7198
666.77338	7241
667.02826	7165
667.28314	7300
667.53802	7379
667.79291	7332
668.04779	7451
668.30261	7265
668.5575	7027
668.81232	7157
669.0672	7185
669.32202	7214
669.57684	7386
669.83167	7194
670.08649	7191
670.34131	7118
670.59613	6966
670.85089	7012
671.10571	7062
671.36047	7067
671.61523	6975
671.87	7052
672.12476	7021
672.37952	6866
672.63428	7034
672.88904	6929
673.14374	6667
673.3985	6959
673.6532	6796
673.9079	6910
674.1626	6909
674.4173	6788
674.672	6644
674.9267	6624
675.1814	6696
675.43604	6912
675.69073	6755
675.94537	6678
676.20001	6758
676.45465	6651
676.70929	6638
676.96393	6655
677.21857	6522
677.47314	6705
677.72778	6649
677.98236	6496
678.23694	6517
678.49158	6409
678.74615	6335
679.00067	6414
679.25525	6621
679.50983	6409
679.7644	6433
680.01892	6399
680.27344	6390
680.52802	6390
680.78253	6462
681.03705	6434
681.29156	6374
681.54602	6472
681.80054	6270
682.05499	6262
682.30951	6303
682.56396	6377
682.81842	6377
683.07288	6320
683.32733	6250
683.58179	6109
683.83624	6218
684.0907	6260
684.34509	6111
684.59949	6189
684.85394	6178
685.10834	6241
685.36273	6148
685.61713	6233
685.87146	6055
686.12585	6050
686.38025	6071
686.63458	6120
686.88892	6085
687.14325	5958
687.39764	5853
687.65192	6045
687.90625	6036
688.16058	6048
688.41492	5825
688.66919	5902
688.92346	5877
689.1778	5950
689.43207	5886
689.68634	5864
689.94061	5911
690.19482	5980
690.4491	6065
690.70331	5914
690.95758	5763
691.21179	5846
691.466	5826
691.72021	5773
691.97443	5610
692.22864	5874
692.48285	5857
692.737	5866
692.99121	5828
693.24536	5606
693.49951	5761
693.75366	5689
694.00781	5605
694.26196	5616
694.51611	5697
694.7702	5539
695.02435	5702
695.27844	5644
695.53253	5540
695.78668	5580
696.04077	5513
696.2948	5603
696.54889	5624
696.80298	5594
697.05701	5606
697.3111	5646
697.56512	5619
697.81915	5570
698.07318	5425
698.32721	5535
698.58124	5398
698.83521	5540
699.08923	5476
699.3432	5635
699.59723	5364
699.8512	5429
700.10516	5425
700.35913	5531
700.61304	5498
700.867	5359
701.12097	5247
701.37488	5325
701.62878	5319
701.88275	5425
702.13666	5234
702.3905	5340
702.64441	5266
702.89832	5213
703.15222	5241
703.40607	5271
703.65991	5365
703.91376	5331
704.1676	5204
704.42145	5025
704.67529	5326
704.92914	5174
705.18292	5033
705.43677	5170
705.69055	5158
705.94434	5095
706.19812	5100
706.4519	5181
706.70569	5166
706.95947	5181
707.2132	5083
707.46698	5170
707.7207	5135
707.97443	4920
708.22815	4991
708.48187	4991
708.7356	4982
708.98932	5101
709.24298	5078
709.4967	5002
709.75037	5066
710.00403	5069
710.25769	4938
710.51135	5090
710.76501	5022
711.01868	5006
711.27228	5018
711.52594	4942
711.77954	5057
712.03314	4896
712.28674	4816
712.54034	4994
712.79395	4852
713.04755	4910
713.30109	4806
713.55469	4906
713.80823	4966
714.06177	4927
714.31531	4781
714.56885	4788
714.82239	4809
715.07587	4655
715.32941	4839
715.58289	4753
715.83643	4798
716.0899	4924
716.34338	4754
716.59686	4843
716.85028	4782
717.10376	4660
717.35718	4808
717.61066	4686
717.86407	4629
718.11749	4803
718.37091	4698
718.62433	4758
718.87775	4773
719.1311	4803
719.38452	4720
719.63788	4714
719.89124	4742
720.14459	4736
720.39795	4699
720.65131	4744
720.90466	4765
721.15796	4674
721.41132	4715
721.66461	4854
721.91791	4536
722.1712	4562
722.4245	4624
722.6778	4670
722.93103	4700
723.18433	4736
723.43756	4636
723.6908	4684
723.94409	4630
724.19733	4479
724.4505	4660
724.70374	4699
724.95697	4642
725.21014	4459
725.46338	4523
725.71655	4515
725.96973	4724
726.2229	4588
726.47607	4519
726.72919	4511
726.98236	4540
727.23547	4668
727.48859	4588
727.74176	4476
727.99487	4581
728.24792	4339
728.50104	4527
728.75415	4532
729.0072	4625
729.26031	4427
729.51337	4496
729.76642	4567
730.01947	4571
730.27252	4493
730.52551	4401
730.77856	4350
731.03156	4602
731.28461	4501
731.5376	4372
731.79059	4376
732.04358	4437
732.29651	4450
732.5495	4395
732.80243	4472
733.05542	4348
733.30835	4346
733.56128	4364
733.81421	4425
734.06714	4441
734.32001	4360
734.57294	4350
734.82581	4323
735.07874	4379
735.3316	4349
735.58447	4355
735.83734	4409
736.09015	4274
736.34302	4305
736.59583	4275
736.84869	4196
737.1015	4377
737.35431	4345
737.60712	4354
737.85992	4355
738.11267	4267
738.36548	4406
738.61823	4173
738.87103	4092
739.12378	4270
739.37653	4289
739.62921	4357
739.88196	4098
740.1347	4279
740.38739	4318
740.64008	4162
740.89282	4195
741.14551	4112
741.39813	4067
741.65082	4191
741.9035	4173
742.15613	4245
742.40881	4159
742.66144	4109
742.91406	4221
743.16669	4159
743.41925	4200
743.67188	4083
743.9245	4232
744.17706	4100
744.42963	4250
744.68219	4267
744.93475	4143
745.18732	4086
745.43988	4212
745.69238	4079
745.94495	4217
746.19745	4048
746.44995	3882
746.70245	4040
746.95496	4062
747.20746	4027
747.4599	4117
747.7124	4250
747.96484	4018
748.21729	4000
748.46973	4103
748.72217	4073
748.97461	4026
749.22699	4039
749.47943	3988
749.73181	3990
749.98419	4050
750.23657	4088
750.48895	3986
750.74133	4056
750.99365	4017
751.24603	4106
751.49835	3985
751.75067	4054
752.00299	4039
752.25531	3952
752.50763	4049
752.75995	3989
753.01221	3977
753.26453	3861
753.51678	3910
753.76904	3997
754.0213	3920
754.2735	3973
754.52576	3943
754.77802	3946
755.03021	4087
755.28241	3899
755.53461	3899
755.7868	3953
756.039	3861
756.2912	3857
756.54333	3785
756.79547	3846
757.04767	3997
757.2998	3879
757.55194	3894
757.80408	3974
758.05615	3910
758.30829	3851
758.56036	3895
758.81244	3877
759.06451	3863
759.31659	3879
759.56866	3854
759.82074	3859
760.07275	3838
760.32483	3899
760.57684	3819
760.82886	3915
761.08087	3853
761.33289	3759
761.58484	3900
761.83685	3845
762.08881	3965
762.34076	3925
762.59271	3781
762.84467	3772
763.09662	4015
763.34857	3815
763.60046	3809
763.85242	3825
764.10431	3767
764.3562	3859
764.60809	3889
764.85999	3847
765.11182	3731
765.36371	3797
765.61554	3791
765.86737	3878
766.1192	3822
766.37103	3677
766.62286	3759
766.87463	3749
767.12646	3855
767.37823	3812
767.63	3646
767.88177	3708
768.13354	3750
768.38531	3755
768.63708	3807
768.88879	3791
769.1405	3850
769.39221	3766
769.64392	3761
769.89563	3691
770.14734	3747
770.39905	3802
770.6507	3705
770.90234	3580
771.15399	3670
771.40564	3627
771.65729	3696
771.90894	3733
772.16052	3762
772.41217	3718
772.66376	3644
772.91534	3746
773.16693	3717
773.41852	3697
773.67004	3756
773.92163	3663
774.17316	3666
774.42468	3735
774.67627	3791
774.92773	3746
775.17926	3510
775.43079	3643
775.68225	3665
775.93378	3557
776.18524	3630
776.43671	3656
776.68817	3589
776.93958	3557
777.19104	3616
777.44244	3570
777.69391	3660
777.94531	3651
778.19672	3612
778.44806	3616
778.69946	3553
778.95087	3645
779.20221	3600
779.45355	3491
779.7049	3651
779.95624	3516
780.20758	3505
780.45892	3638
780.71021	3536
780.96149	3533
781.21277	3510
781.46405	3571
781.71533	3519
781.96661	3454
782.2179	3520
782.46912	3527
782.72034	3588
782.97156	3405
783.22278	3542
783.474	3613
783.72522	3513
783.97638	3582
784.2276	3556
784.47876	3530
784.72992	3568
784.98108	3623
785.23218	3577
785.48334	3499
785.7345	3567
785.9856	3498
786.23669	3632
786.48779	3494
786.73889	3492
786.98993	3599
787.24103	3524
787.49207	3598
787.74316	3555
787.9942	3614
788.24518	3626
788.49622	3611
788.74725	3533
788.99823	3612
789.24927	3899
789.50024	3642
789.75122	3651
790.0022	3738
790.25311	3665
790.50409	3746
790.755	3751
791.00592	3978
791.25684	3922
791.50775	3916
791.75867	3908
792.00958	4052
792.26044	4055
792.51129	4064
792.76221	4114
793.01306	4185
793.26385	4350
793.51471	4442
793.76556	4397
794.01636	4599
794.26715	4466
794.51794	4503
794.76874	4823
795.01953	4733
795.27032	4704
795.52106	4850
795.77179	4834
796.02252	5003
796.27325	4951
796.52399	5220
796.77472	5152
797.02539	5218
797.27612	5205
797.52679	5282
797.77747	5419
798.02814	5396
798.27875	5438
798.52942	5384
798.78003	5459
799.0307	5321
799.28131	5335
799.53192	5303
799.78253	5467
800.03308	5472
800.28369	5375
800.53424	5367
800.78479	5589
801.03534	5530
801.28589	5613
801.53644	5468
801.78693	5485
802.03741	5524
802.28796	5673
802.53845	5585
802.78894	5515
803.03937	5625
803.28986	5624
803.54028	5656
803.79077	5518
804.0412	5443
804.29163	5489
804.54199	5628
804.79242	5525
805.04279	5474
805.29321	5633
805.54358	5411
805.79395	5509
806.04431	5538
806.29462	5549
806.54498	5563
806.79529	5529
807.04559	5539
807.2959	5469
807.5462	5312
807.79651	5416
808.04681	5475
808.29706	5456
808.5473	5410
808.79755	5441
809.04779	5343
809.29803	5339
809.54828	5203
809.79846	5157
810.04865	5019
810.29883	5136
810.54901	5044
810.79919	4906
811.04938	5039
811.2995	5012
811.54962	4864
811.7998	4741
812.04993	4786
812.29999	4577
812.55011	4563
812.80023	4674
813.05029	4510
813.30035	4554
813.55042	4395
813.80048	4596
814.05054	4348
814.30054	4470
814.55054	4480
814.8006	4391
815.0506	4334
815.3006	4380
815.55054	4430
815.80054	4381
816.05048	4197
816.30042	4193
816.55042	4203
816.80029	4162
817.05023	4113
817.30017	4158
817.55005	4056
817.79993	4115
818.0498	4009
818.29968	4092
818.54956	4071
818.79944	4128
819.04926	4019
819.29907	4064
819.54895	3911
819.79877	4074
820.04852	3896
820.29834	3945
820.5481	3892
820.79791	3856
821.04767	3867
821.29742	3803
821.54712	3821
821.79688	3918
822.04663	3780
822.29633	3754
822.54602	3784
822.79572	3806
823.04541	3565
823.29504	3687
823.54474	3765
823.79437	3719
824.04401	3619
824.29364	3596
824.54327	3692
824.79291	3754
825.04248	3594
825.29211	3680
825.54169	3705
825.79126	3571
826.04077	3648
