Date and Time:                Wed May 15 15:41:46.848 2024
478.19339	43655
478.45187	43658
478.71033	43662
478.96878	43643
479.22723	43672
479.48569	43639
479.74414	43654
480.00259	43667
480.26102	43640
480.51947	43659
480.77789	43646
481.03635	43652
481.29477	43670
481.55319	43641
481.81161	43677
482.07004	43644
482.32846	43654
482.58688	43666
482.84528	43638
483.1037	43651
483.36209	43640
483.62051	43646
483.87891	43658
484.1373	43638
484.39569	43687
484.65408	43652
484.91248	43647
485.17087	43663
485.42923	43662
485.68762	43642
485.94598	43656
486.20438	43640
486.46274	43697
486.7211	43620
486.97946	43658
487.23782	43631
487.49619	43666
487.75455	43675
488.01291	43633
488.27124	43672
488.5296	43627
488.78793	43642
489.04626	43661
489.3046	43658
489.56293	43656
489.82126	43655
490.07959	43641
490.33792	43647
490.59622	43640
490.85455	43656
491.11285	43669
491.37119	43639
491.62949	43654
491.88779	43647
492.14609	43661
492.40439	43643
492.66269	43642
492.92096	43651
493.17926	43647
493.43756	43661
493.69583	43666
493.9541	43635
494.21237	43651
494.47064	43652
494.72891	43663
494.98718	43612
495.24545	43450
495.50372	43604
495.76196	43634
496.0202	43517
496.27847	43509
496.53671	43526
496.79495	43510
497.05319	43386
497.31143	43451
497.56967	43419
497.82788	43261
498.08612	43447
498.34433	43222
498.60257	43420
498.86078	43320
499.11899	43272
499.3772	43221
499.63541	43116
499.89362	43236
500.15179	43127
500.41	43121
500.66818	43190
500.92639	43197
501.18457	43168
501.44275	43226
501.70093	43153
501.95911	42998
502.21729	42927
502.47546	42968
502.73361	42947
502.99179	42848
503.24994	42991
503.50809	42945
503.76624	42760
504.02438	42994
504.28253	42869
504.54068	42959
504.79883	42730
505.05695	42770
505.31509	42767
505.57321	42708
505.83133	42752
506.08945	42828
506.34756	42704
506.60568	42699
506.8638	42481
507.12192	42600
507.38	42510
507.63812	42530
507.89621	42432
508.1543	42542
508.41238	42496
508.67047	42505
508.92856	42310
509.18665	42381
509.4447	42254
509.70279	42172
509.96085	42319
510.2189	42229
510.47699	42118
510.73505	42281
510.9931	42215
511.25113	42139
511.50919	42083
511.76724	42077
512.02527	41957
512.28333	42003
512.54132	41950
512.79938	42031
513.05737	42012
513.31543	41871
513.57343	41936
513.83142	42009
514.08948	41856
514.34747	41865
514.60547	41681
514.86346	41799
515.12146	41903
515.37946	41742
515.63745	41542
515.89545	41313
516.15338	41403
516.41138	41500
516.66937	41177
516.92731	41369
517.1853	41256
517.44324	41375
517.70123	41069
517.95917	41052
518.2171	40907
518.4751	40938
518.73303	41169
518.99097	40629
519.2489	40785
519.50684	40718
519.76477	40604
520.02271	40573
520.28058	40313
520.53851	40323
520.79645	40304
521.05432	40144
521.31226	40154
521.57013	40253
521.82806	40209
522.08594	39835
522.34381	39705
522.60175	39747
522.85962	39847
523.11749	39613
523.37537	39539
523.63324	39520
523.89111	39292
524.14899	39621
524.40686	39145
524.66467	39223
524.92255	38738
525.18036	38531
525.43823	38931
525.69604	38598
525.95392	38484
526.21173	38664
526.4696	38492
526.72742	38130
526.98523	38004
527.24304	38094
527.50085	38131
527.75867	37864
528.01648	37627
528.27429	37855
528.53204	37280
528.78986	37326
529.04767	37555
529.30542	37000
529.56323	37042
529.82098	36950
530.0788	36880
530.33655	36614
530.5943	36617
530.85205	36243
531.10986	36334
531.36761	36269
531.62537	36592
531.88312	36109
532.14081	35569
532.39856	35811
532.65631	35536
532.91406	35404
533.17175	35115
533.4295	34868
533.68719	34916
533.94495	34900
534.20264	34801
534.46033	34736
534.71802	34473
534.97571	34326
535.2334	33745
535.49109	33568
535.74878	33968
536.00647	33517
536.26416	33876
536.52185	32864
536.77948	32832
537.03717	33197
537.29486	33126
537.55249	33072
537.81012	32546
538.06781	32354
538.32544	31979
538.58307	31906
538.8407	31795
539.09833	31723
539.35596	32256
539.61359	31841
539.87122	31387
540.12885	31663
540.38647	31161
540.64404	31199
540.90167	31248
541.15924	30747
541.41687	30922
541.67444	30472
541.93201	30137
542.18964	29859
542.4472	30225
542.70477	29881
542.96234	30409
543.21991	30153
543.47748	29240
543.73499	29652
543.99255	29344
544.25012	29494
544.50763	29190
544.7652	29359
545.02271	28781
545.28027	28699
545.53778	28638
545.79529	28783
546.05286	28281
546.31036	28006
546.56787	28283
546.82538	28050
547.08289	28104
547.34033	27614
547.59784	27750
547.85535	27855
548.11279	27199
548.3703	27215
548.62775	27255
548.88525	27351
549.1427	27211
549.40015	26923
549.65765	27273
549.9151	26912
550.17255	26315
550.42999	26516
550.68744	26369
550.94482	26102
551.20227	26239
551.45972	26106
551.7171	25787
551.97455	25947
552.23193	25770
552.48938	25522
552.74677	25293
553.00415	25387
553.2616	25083
553.51898	25365
553.77637	24620
554.03375	24462
554.29114	24326
554.54846	24384
554.80585	24044
555.06323	24382
555.32056	24141
555.57794	23939
555.83527	23883
556.09265	24338
556.34998	24090
556.6073	23634
556.86462	23384
557.12195	23551
557.37927	23331
557.6366	23053
557.89392	22797
558.15125	23348
558.40857	22891
558.66583	22809
558.92316	22647
559.18042	22512
559.43774	22392
559.69501	22344
559.95227	22269
560.20953	22060
560.4668	22015
560.72406	22381
560.98132	21907
561.23859	21788
561.49585	21933
561.75311	21230
562.01031	21278
562.26758	21390
562.52478	21168
562.78204	21295
563.03925	21005
563.29651	20725
563.55371	20965
563.81091	20757
564.06812	20406
564.32532	20368
564.58252	20496
564.83966	20063
565.09686	20243
565.35406	20132
565.61121	20049
565.86841	19999
566.12555	19266
566.38275	19554
566.63989	19179
566.89703	19288
567.15417	19601
567.41132	19857
567.66846	19015
567.9256	19073
568.18274	18550
568.43988	18901
568.69696	18604
568.9541	18871
569.21118	18373
569.46832	18165
569.7254	18339
569.98248	18289
570.23956	18228
570.4967	18046
570.75378	17776
571.01086	17974
571.26788	17888
571.52496	17698
571.78204	17303
572.03906	17466
572.29614	17260
572.55316	17296
572.81024	17189
573.06726	16870
573.32428	16963
573.58136	16933
573.83838	16823
574.0954	16709
574.35236	16796
574.60938	16578
574.86639	16312
575.12341	16595
575.38037	16500
575.63739	16404
575.89435	16362
576.15137	16184
576.40833	16210
576.66528	15840
576.92224	15861
577.1792	16091
577.43616	15520
577.69312	15811
577.95007	15641
578.20697	15889
578.46393	15820
578.72089	15779
578.97778	15871
579.23468	15471
579.49164	15148
579.74854	15124
580.00543	15108
580.26233	15262
580.51923	14963
580.77612	15013
581.03302	15093
581.28986	14727
581.54675	14783
581.80359	14438
582.06049	14476
582.31732	14209
582.57422	14735
582.83105	14443
583.08789	13995
583.34473	14153
583.60156	14091
583.8584	13771
584.11523	13966
584.37201	13772
584.62885	13952
584.88568	13609
585.14246	13841
585.39923	13857
585.65607	13501
585.91284	13599
586.16962	13434
586.42639	13495
586.68317	13770
586.93994	13181
587.19672	13017
587.45343	13047
587.71021	12880
587.96698	13226
588.22369	12542
588.48041	12415
588.73718	13022
588.9939	13001
589.25061	12514
589.50732	12604
589.76404	12808
590.02075	12455
590.27747	12340
590.53412	12243
590.79083	12477
591.04755	12372
591.3042	12324
591.56085	12227
591.81757	12203
592.07422	12058
592.33087	11958
592.58752	11314
592.84418	11688
593.10083	11452
593.35742	11869
593.61407	11700
593.87073	11452
594.12732	11211
594.38391	11504
594.64056	11375
594.89716	11253
595.15375	11269
595.41034	10948
595.66693	11149
595.92352	11024
596.18011	11256
596.43671	11026
596.69324	10804
596.94983	10688
597.20636	10568
597.46289	10563
597.71948	10687
597.97601	10495
598.23254	10316
598.48907	10433
598.74561	10351
599.00214	10373
599.25861	10079
599.51514	10413
599.77167	10286
600.02814	10306
600.28461	10032
600.54114	9975
600.79761	10186
601.05408	10047
601.31055	9957
601.56702	9952
601.82349	9829
602.07996	9715
602.33636	9819
602.59283	9687
602.84924	9476
603.10571	9463
603.36212	9433
603.61853	8870
603.87494	9265
604.13135	9420
604.38776	9250
604.64417	9501
604.90057	8789
605.15698	9110
605.41333	9097
605.66974	8952
605.92609	8485
606.1825	8643
606.43884	8884
606.69519	8583
606.95154	8946
607.20789	8781
607.46423	8592
607.72058	8679
607.97687	8708
608.23322	8452
608.4895	8307
608.74585	7823
609.00214	8162
609.25842	7969
609.51471	7791
609.771	8363
610.02728	7833
610.28357	7890
610.53986	7966
610.79614	7929
611.05237	8029
611.30865	7856
611.56488	7911
611.82111	7912
612.07739	7989
612.33362	7511
612.58984	7583
612.84607	7554
613.10223	7399
613.35846	7597
613.61469	7768
613.87085	7681
614.12708	7400
614.38324	7347
614.63947	7483
614.89563	7122
615.15179	7365
615.40796	6932
615.66412	7312
615.92023	7063
616.17639	6823
616.43256	7294
616.68866	6578
616.94482	6896
617.20093	6743
617.45703	6948
617.71313	6917
617.9693	6717
618.22534	6375
618.48145	6509
618.73755	6432
618.99365	6573
619.24969	6401
619.5058	6275
619.76184	6296
620.01788	6617
620.27399	6390
620.53003	6153
620.78607	6333
621.04211	6039
621.2981	6376
621.55414	6121
621.81018	5935
622.06616	5861
622.3222	5987
622.57819	5707
622.83417	5595
623.09015	6071
623.34613	5654
623.60211	6040
623.85809	5631
624.11407	5410
624.37006	5495
624.62598	5567
624.88196	5697
625.13788	5634
625.3938	5230
625.64972	5378
625.9057	5194
626.16162	5363
626.41748	5410
626.6734	5551
626.92932	5278
627.18518	4997
627.4411	5099
627.69696	5035
627.95288	4979
628.20874	4797
628.4646	4918
628.72046	4746
628.97632	5054
629.23218	4597
629.48798	5196
629.74384	4583
629.99963	4826
630.25549	4704
630.51129	4553
630.76709	4596
631.02289	4373
631.27869	4364
631.53448	4441
631.79028	4164
632.04608	4620
632.30182	4330
632.55762	4827
632.81335	4694
633.06915	4475
633.32489	4364
633.58063	4176
633.83636	4240
634.0921	3993
634.34784	4375
634.60352	4156
634.85925	4072
635.11493	3679
635.37067	3687
635.62634	3805
635.88202	4058
636.1377	3666
636.39337	4201
636.64905	3930
636.90472	3897
637.1604	3855
637.41602	3609
637.67169	3469
637.92731	3453
638.18298	3757
638.4386	3567
638.69421	3270
638.94983	3523
639.20544	3202
639.46106	3179
639.71661	3319
639.97223	3315
640.22778	3093
640.4834	3689
640.73895	3098
640.99451	3148
641.25006	2914
641.50562	3223
641.76117	3037
642.01672	3090
642.27222	3027
642.52777	2612
642.78326	2723
643.03882	2898
643.29431	2656
643.5498	2764
643.8053	2597
644.06079	2506
644.31628	2515
644.57178	2240
644.82721	2535
645.0827	2565
645.33813	2324
645.59357	2339
645.84906	2333
646.10449	2316
646.35992	2076
646.61536	1961
646.87073	2200
647.12616	2011
647.38159	1906
647.63696	1938
647.8924	1759
648.14777	1973
648.40314	1684
648.65851	1692
648.91388	1667
649.16925	1385
649.42462	1588
649.67993	1696
649.9353	1554
650.19061	1684
650.44592	1453
650.70129	1607
650.9566	1591
651.21191	1439
651.46722	1024
651.72247	1539
651.97778	1210
652.23309	1243
652.48834	1333
652.74365	1045
652.9989	1079
653.25415	885
653.5094	959
653.76465	1040
654.0199	795
654.27509	1022
654.53033	986
654.78558	692
655.04077	815
655.29596	472
655.55115	761
655.80634	491
656.06152	570
656.31671	448
656.5719	578
656.82709	700
657.08221	481
657.3374	302
657.59253	347
657.84766	386
658.10278	436
658.35791	315
658.61304	131
658.86816	286
659.12329	194
659.37836	0
659.63348	0
659.88855	341
660.14362	0
660.39868	48
660.65375	66
660.90881	0
661.16388	0
661.41895	0
661.67395	0
661.92902	0
662.18402	0
662.43903	0
662.69403	0
662.94904	0
663.20404	0
663.45905	0
663.71405	0
663.96899	0
664.224	0
664.47894	0
664.73395	0
664.98889	0
665.24384	0
665.49878	0
665.75366	0
666.00861	0
666.26355	0
666.51843	0
666.77338	0
667.02826	0
667.28314	0
667.53802	0
667.79291	0
668.04779	0
668.30261	0
668.5575	0
668.81232	0
669.0672	0
669.32202	0
669.57684	0
669.83167	0
670.08649	0
670.34131	0
670.59613	0
670.85089	0
671.10571	0
671.36047	0
671.61523	0
671.87	0
672.12476	0
672.37952	0
672.63428	0
672.88904	0
673.14374	0
673.3985	0
673.6532	0
673.9079	0
674.1626	0
674.4173	0
674.672	0
674.9267	0
675.1814	0
675.43604	0
675.69073	0
675.94537	0
676.20001	0
676.45465	0
676.70929	0
676.96393	0
677.21857	0
677.47314	0
677.72778	0
677.98236	0
678.23694	0
678.49158	0
678.74615	0
679.00067	0
679.25525	0
679.50983	0
679.7644	0
680.01892	0
680.27344	0
680.52802	0
680.78253	0
681.03705	0
681.29156	0
681.54602	0
681.80054	0
682.05499	0
682.30951	0
682.56396	0
682.81842	0
683.07288	0
683.32733	0
683.58179	0
683.83624	0
684.0907	0
684.34509	0
684.59949	0
684.85394	0
685.10834	0
685.36273	0
685.61713	0
685.87146	0
686.12585	0
686.38025	0
686.63458	0
686.88892	0
687.14325	0
687.39764	0
687.65192	0
687.90625	0
688.16058	0
688.41492	0
688.66919	0
688.92346	0
689.1778	0
689.43207	0
689.68634	0
689.94061	0
690.19482	0
690.4491	0
690.70331	0
690.95758	0
691.21179	0
691.466	0
691.72021	0
691.97443	0
692.22864	0
692.48285	0
692.737	0
692.99121	0
693.24536	0
693.49951	0
693.75366	0
694.00781	0
694.26196	0
694.51611	0
694.7702	0
695.02435	0
695.27844	0
695.53253	0
695.78668	0
696.04077	0
696.2948	0
696.54889	0
696.80298	0
697.05701	0
697.3111	0
697.56512	0
697.81915	0
698.07318	0
698.32721	0
698.58124	0
698.83521	0
699.08923	0
699.3432	0
699.59723	0
699.8512	0
700.10516	0
700.35913	0
700.61304	0
700.867	0
701.12097	0
701.37488	0
701.62878	0
701.88275	0
702.13666	0
702.3905	0
702.64441	0
702.89832	0
703.15222	0
703.40607	0
703.65991	0
703.91376	0
704.1676	0
704.42145	0
704.67529	0
704.92914	0
705.18292	0
705.43677	0
705.69055	0
705.94434	0
706.19812	0
706.4519	0
706.70569	0
706.95947	0
707.2132	0
707.46698	0
707.7207	0
707.97443	0
708.22815	0
708.48187	0
708.7356	0
708.98932	0
709.24298	0
709.4967	0
709.75037	0
710.00403	0
710.25769	0
710.51135	0
710.76501	0
711.01868	0
711.27228	0
711.52594	0
711.77954	0
712.03314	0
712.28674	0
712.54034	0
712.79395	0
713.04755	0
713.30109	0
713.55469	0
713.80823	0
714.06177	0
714.31531	0
714.56885	0
714.82239	0
715.07587	0
715.32941	0
715.58289	0
715.83643	0
716.0899	0
716.34338	0
716.59686	0
716.85028	0
717.10376	0
717.35718	0
717.61066	0
717.86407	0
718.11749	0
718.37091	0
718.62433	0
718.87775	0
719.1311	0
719.38452	0
719.63788	0
719.89124	0
720.14459	0
720.39795	0
720.65131	0
720.90466	0
721.15796	0
721.41132	0
721.66461	0
721.91791	0
722.1712	0
722.4245	0
722.6778	0
722.93103	0
723.18433	0
723.43756	0
723.6908	0
723.94409	0
724.19733	0
724.4505	0
724.70374	0
724.95697	0
725.21014	0
725.46338	0
725.71655	0
725.96973	0
726.2229	0
726.47607	0
726.72919	0
726.98236	0
727.23547	0
727.48859	0
727.74176	0
727.99487	0
728.24792	0
728.50104	0
728.75415	0
729.0072	0
729.26031	0
729.51337	0
729.76642	0
730.01947	0
730.27252	0
730.52551	0
730.77856	0
731.03156	0
731.28461	0
731.5376	0
731.79059	0
732.04358	0
732.29651	0
732.5495	0
732.80243	0
733.05542	0
733.30835	0
733.56128	0
733.81421	0
734.06714	0
734.32001	0
734.57294	0
734.82581	0
735.07874	0
735.3316	0
735.58447	0
735.83734	0
736.09015	0
736.34302	0
736.59583	0
736.84869	0
737.1015	0
737.35431	0
737.60712	0
737.85992	0
738.11267	0
738.36548	0
738.61823	0
738.87103	0
739.12378	0
739.37653	0
739.62921	0
739.88196	0
740.1347	0
740.38739	0
740.64008	0
740.89282	0
741.14551	0
741.39813	0
741.65082	0
741.9035	0
742.15613	0
742.40881	0
742.66144	0
742.91406	0
743.16669	0
743.41925	0
743.67188	0
743.9245	0
744.17706	0
744.42963	0
744.68219	0
744.93475	0
745.18732	0
745.43988	0
745.69238	0
745.94495	0
746.19745	0
746.44995	0
746.70245	0
746.95496	0
747.20746	0
747.4599	0
747.7124	0
747.96484	0
748.21729	0
748.46973	0
748.72217	0
748.97461	0
749.22699	0
749.47943	0
749.73181	0
749.98419	0
750.23657	0
750.48895	0
750.74133	0
750.99365	0
751.24603	0
751.49835	0
751.75067	0
752.00299	0
752.25531	0
752.50763	0
752.75995	0
753.01221	0
753.26453	0
753.51678	0
753.76904	0
754.0213	0
754.2735	0
754.52576	0
754.77802	0
755.03021	0
755.28241	0
755.53461	0
755.7868	0
756.039	0
756.2912	0
756.54333	0
756.79547	0
757.04767	0
757.2998	0
757.55194	0
757.80408	0
758.05615	0
758.30829	0
758.56036	0
758.81244	0
759.06451	0
759.31659	0
759.56866	0
759.82074	0
760.07275	0
760.32483	0
760.57684	0
760.82886	0
761.08087	0
761.33289	0
761.58484	0
761.83685	0
762.08881	0
762.34076	0
762.59271	0
762.84467	0
763.09662	0
763.34857	0
763.60046	0
763.85242	0
764.10431	0
764.3562	0
764.60809	0
764.85999	0
765.11182	0
765.36371	0
765.61554	0
765.86737	0
766.1192	0
766.37103	0
766.62286	0
766.87463	0
767.12646	0
767.37823	0
767.63	0
767.88177	0
768.13354	0
768.38531	0
768.63708	0
768.88879	0
769.1405	0
769.39221	0
769.64392	0
769.89563	0
770.14734	0
770.39905	0
770.6507	0
770.90234	0
771.15399	0
771.40564	0
771.65729	0
771.90894	0
772.16052	0
772.41217	0
772.66376	0
772.91534	0
773.16693	0
773.41852	0
773.67004	0
773.92163	0
774.17316	0
774.42468	0
774.67627	0
774.92773	0
775.17926	0
775.43079	0
775.68225	0
775.93378	0
776.18524	0
776.43671	0
776.68817	0
776.93958	0
777.19104	0
777.44244	0
777.69391	0
777.94531	0
778.19672	0
778.44806	0
778.69946	0
778.95087	0
779.20221	0
779.45355	0
779.7049	0
779.95624	0
780.20758	0
780.45892	0
780.71021	0
780.96149	0
781.21277	0
781.46405	0
781.71533	0
781.96661	0
782.2179	0
782.46912	0
782.72034	0
782.97156	0
783.22278	0
783.474	0
783.72522	0
783.97638	0
784.2276	0
784.47876	0
784.72992	0
784.98108	0
785.23218	0
785.48334	0
785.7345	0
785.9856	0
786.23669	0
786.48779	0
786.73889	0
786.98993	0
787.24103	0
787.49207	0
787.74316	0
787.9942	0
788.24518	0
788.49622	0
788.74725	0
788.99823	0
789.24927	0
789.50024	0
789.75122	0
790.0022	0
790.25311	0
790.50409	0
790.755	0
791.00592	0
791.25684	0
791.50775	0
791.75867	0
792.00958	0
792.26044	0
792.51129	0
792.76221	0
793.01306	0
793.26385	0
793.51471	0
793.76556	0
794.01636	0
794.26715	0
794.51794	0
794.76874	0
795.01953	0
795.27032	0
795.52106	0
795.77179	0
796.02252	0
796.27325	0
796.52399	0
796.77472	0
797.02539	0
797.27612	0
797.52679	0
797.77747	0
798.02814	0
798.27875	0
798.52942	0
798.78003	0
799.0307	0
799.28131	0
799.53192	0
799.78253	0
800.03308	0
800.28369	0
800.53424	0
800.78479	0
801.03534	0
801.28589	0
801.53644	0
801.78693	0
802.03741	0
802.28796	0
802.53845	0
802.78894	0
803.03937	0
803.28986	0
803.54028	0
803.79077	0
804.0412	0
804.29163	0
804.54199	0
804.79242	0
805.04279	0
805.29321	0
805.54358	0
805.79395	0
806.04431	0
806.29462	0
806.54498	0
806.79529	0
807.04559	0
807.2959	0
807.5462	0
807.79651	0
808.04681	0
808.29706	0
808.5473	0
808.79755	0
809.04779	0
809.29803	0
809.54828	0
809.79846	0
810.04865	0
810.29883	0
810.54901	0
810.79919	0
811.04938	0
811.2995	0
811.54962	0
811.7998	0
812.04993	0
812.29999	0
812.55011	0
812.80023	0
813.05029	0
813.30035	0
813.55042	0
813.80048	0
814.05054	0
814.30054	0
814.55054	0
814.8006	0
815.0506	0
815.3006	0
815.55054	0
815.80054	0
816.05048	0
816.30042	0
816.55042	0
816.80029	0
817.05023	0
817.30017	0
817.55005	0
817.79993	0
818.0498	0
818.29968	0
818.54956	0
818.79944	0
819.04926	0
819.29907	0
819.54895	0
819.79877	0
820.04852	0
820.29834	0
820.5481	0
820.79791	0
821.04767	0
821.29742	0
821.54712	0
821.79688	0
822.04663	0
822.29633	0
822.54602	0
822.79572	0
823.04541	0
823.29504	0
823.54474	0
823.79437	0
824.04401	0
824.29364	0
824.54327	0
824.79291	0
825.04248	0
825.29211	0
825.54169	0
825.79126	0
826.04077	0
