Date and Time:                Thu Apr 18 12:09:41.142 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	281
448.24188	299
448.50052	284
448.75912	304
449.01776	303
449.2764	301
449.535	297
449.79364	305
450.05225	298
450.31085	294
450.56949	310
450.82809	300
451.0867	279
451.34531	303
451.60391	307
451.86252	299
452.12112	304
452.37973	288
452.63834	317
452.89691	308
453.15552	304
453.41412	298
453.6727	307
453.9313	301
454.18988	295
454.44846	304
454.70706	290
454.96564	299
455.22421	291
455.48279	311
455.74136	290
455.99994	298
456.25851	302
456.51709	315
456.77567	312
457.03424	302
457.29279	295
457.55136	300
457.80991	304
458.06848	303
458.32703	306
458.5856	276
458.84415	291
459.10269	319
459.36124	292
459.61978	281
459.87833	290
460.13687	301
460.39542	298
460.65396	318
460.91251	309
461.17102	289
461.42957	288
461.68811	287
461.94662	294
462.20514	301
462.46368	318
462.7222	308
462.98071	300
463.23923	300
463.49777	329
463.75629	297
464.01477	309
464.27328	295
464.5318	305
464.79031	298
465.0488	313
465.30731	296
465.56583	302
465.82431	299
466.08279	282
466.34131	304
466.59979	316
466.85828	312
467.11676	301
467.37524	300
467.63373	308
467.89221	287
468.1507	300
468.40918	279
468.66763	301
468.92612	303
469.18457	289
469.44305	299
469.70151	309
469.95999	314
470.21844	310
470.4769	278
470.73535	295
470.9938	303
471.25226	316
471.51071	291
471.76917	300
472.02759	302
472.28604	279
472.54449	292
472.80292	287
473.06137	318
473.31979	305
473.57822	297
473.83664	299
474.09506	318
474.35352	291
474.61191	288
474.87033	285
475.12875	310
475.38718	309
475.6456	312
475.90399	299
476.16241	287
476.42081	307
476.6792	289
476.93762	306
477.19601	312
477.45441	309
477.7128	291
477.97119	283
478.22958	285
478.48798	293
478.74637	299
479.00473	312
479.26312	318
479.52148	295
479.77988	324
480.03824	305
480.2966	317
480.55496	302
480.81335	290
481.07172	297
481.33005	296
481.58841	310
481.84677	294
482.10513	306
482.36346	302
482.62183	309
482.88016	308
483.13852	296
483.39685	290
483.65518	287
483.91351	286
484.17184	294
484.43018	304
484.68851	304
484.94684	296
485.20517	298
485.46347	306
485.7218	284
485.9801	281
486.23843	290
486.49673	314
486.75504	287
487.01334	288
487.27164	298
487.52994	310
487.78824	292
488.04654	282
488.30484	313
488.56311	299
488.82141	288
489.07968	293
489.33798	282
489.59625	308
489.85452	295
490.11279	284
490.37106	305
490.62933	317
490.8876	321
491.14587	302
491.40411	307
491.66238	287
491.92065	303
492.17889	290
492.43713	296
492.69537	301
492.95364	280
493.21188	308
493.47012	302
493.72833	300
493.98657	272
494.24481	270
494.50305	287
494.76126	301
495.0195	281
495.27771	294
495.53592	323
495.79413	301
496.05234	295
496.31055	291
496.56876	297
496.82697	305
497.08517	326
497.34335	299
497.60156	296
497.85974	296
498.11795	285
498.37613	301
498.63431	295
498.89249	297
499.15067	276
499.40884	285
499.66702	295
499.92517	288
500.18335	320
500.44153	278
500.69968	288
500.95782	280
501.216	294
501.47415	303
501.7323	320
501.99045	271
502.24857	312
502.50671	290
502.76486	295
503.02298	302
503.28113	319
503.53925	303
503.79739	285
504.05551	282
504.31363	291
504.57175	280
504.82986	292
505.08798	289
505.34607	301
505.60419	313
505.86227	309
506.12039	322
506.37848	299
506.63657	280
506.89465	315
507.15277	291
507.41083	293
507.66891	302
507.927	299
508.18509	315
508.44315	295
508.70123	301
508.95929	297
509.21735	304
509.4754	296
509.73346	292
509.99152	297
510.24957	276
510.50763	284
510.76569	287
511.02371	298
511.28174	292
511.53979	296
511.79782	293
512.05585	317
512.3139	302
512.5719	276
