Date and Time:                Thu Apr 18 12:09:59.586 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	299
448.24188	331
448.50052	308
448.75912	312
449.01776	324
449.2764	278
449.535	278
449.79364	315
450.05225	307
450.31085	318
450.56949	300
450.82809	299
451.0867	286
451.34531	325
451.60391	296
451.86252	326
452.12112	304
452.37973	289
452.63834	294
452.89691	296
453.15552	321
453.41412	293
453.6727	287
453.9313	310
454.18988	297
454.44846	301
454.70706	285
454.96564	300
455.22421	307
455.48279	296
455.74136	299
455.99994	309
456.25851	296
456.51709	293
456.77567	302
457.03424	321
457.29279	302
457.55136	303
457.80991	295
458.06848	295
458.32703	305
458.5856	324
458.84415	287
459.10269	305
459.36124	313
459.61978	315
459.87833	315
460.13687	298
460.39542	303
460.65396	282
460.91251	310
461.17102	285
461.42957	300
461.68811	296
461.94662	319
462.20514	291
462.46368	296
462.7222	286
462.98071	299
463.23923	306
463.49777	301
463.75629	293
464.01477	276
464.27328	311
464.5318	296
464.79031	316
465.0488	317
465.30731	287
465.56583	299
465.82431	301
466.08279	284
466.34131	307
466.59979	294
466.85828	316
467.11676	307
467.37524	312
467.63373	282
467.89221	289
468.1507	300
468.40918	285
468.66763	306
468.92612	318
469.18457	283
469.44305	318
469.70151	297
469.95999	301
470.21844	280
470.4769	302
470.73535	308
470.9938	327
471.25226	302
471.51071	301
471.76917	296
472.02759	309
472.28604	301
472.54449	291
472.80292	304
473.06137	285
473.31979	287
473.57822	290
473.83664	287
474.09506	317
474.35352	308
474.61191	316
474.87033	298
475.12875	301
475.38718	298
475.6456	295
475.90399	296
476.16241	298
476.42081	287
476.6792	314
476.93762	316
477.19601	318
477.45441	316
477.7128	294
477.97119	299
478.22958	297
478.48798	289
478.74637	316
479.00473	302
479.26312	300
479.52148	284
479.77988	299
480.03824	295
480.2966	305
480.55496	308
480.81335	321
481.07172	317
481.33005	318
481.58841	303
481.84677	310
482.10513	284
482.36346	299
482.62183	289
482.88016	301
483.13852	280
483.39685	298
483.65518	304
483.91351	304
484.17184	307
484.43018	304
484.68851	310
484.94684	303
485.20517	306
485.46347	299
485.7218	319
485.9801	313
486.23843	300
486.49673	286
486.75504	296
487.01334	298
487.27164	315
487.52994	293
487.78824	282
488.04654	306
488.30484	317
488.56311	309
488.82141	309
489.07968	313
489.33798	305
489.59625	290
489.85452	295
490.11279	292
490.37106	314
490.62933	315
490.8876	310
491.14587	292
491.40411	308
491.66238	304
491.92065	299
492.17889	287
492.43713	293
492.69537	294
492.95364	295
493.21188	285
493.47012	295
493.72833	305
493.98657	304
494.24481	312
494.50305	292
494.76126	307
495.0195	293
495.27771	322
495.53592	303
495.79413	282
496.05234	304
496.31055	301
496.56876	321
496.82697	302
497.08517	311
497.34335	302
497.60156	320
497.85974	302
498.11795	291
498.37613	302
498.63431	292
498.89249	303
499.15067	301
499.40884	302
499.66702	305
499.92517	286
500.18335	286
500.44153	293
500.69968	276
500.95782	309
501.216	312
501.47415	307
501.7323	295
501.99045	325
502.24857	308
502.50671	303
502.76486	300
503.02298	317
503.28113	307
503.53925	319
503.79739	300
504.05551	291
504.31363	309
504.57175	304
504.82986	312
505.08798	288
505.34607	301
505.60419	274
505.86227	298
506.12039	302
506.37848	305
506.63657	300
506.89465	321
507.15277	299
507.41083	302
507.66891	299
507.927	316
508.18509	289
508.44315	308
508.70123	295
508.95929	301
509.21735	289
509.4754	307
509.73346	295
509.99152	298
510.24957	309
510.50763	292
510.76569	295
511.02371	290
511.28174	302
511.53979	310
511.79782	293
512.05585	306
512.3139	295
512.5719	291
