Date and Time:                Thu Apr 18 12:07:59.923 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	291
448.24188	304
448.50052	297
448.75912	313
449.01776	289
449.2764	298
449.535	308
449.79364	305
450.05225	303
450.31085	308
450.56949	307
450.82809	315
451.0867	311
451.34531	297
451.60391	313
451.86252	293
452.12112	291
452.37973	310
452.63834	291
452.89691	302
453.15552	299
453.41412	294
453.6727	291
453.9313	301
454.18988	309
454.44846	314
454.70706	313
454.96564	319
455.22421	282
455.48279	324
455.74136	296
455.99994	313
456.25851	331
456.51709	301
456.77567	293
457.03424	293
457.29279	296
457.55136	309
457.80991	304
458.06848	303
458.32703	310
458.5856	294
458.84415	283
459.10269	283
459.36124	284
459.61978	287
459.87833	313
460.13687	296
460.39542	285
460.65396	299
460.91251	286
461.17102	289
461.42957	303
461.68811	313
461.94662	304
462.20514	306
462.46368	294
462.7222	301
462.98071	298
463.23923	287
463.49777	302
463.75629	302
464.01477	305
464.27328	310
464.5318	273
464.79031	321
465.0488	290
465.30731	310
465.56583	285
465.82431	295
466.08279	283
466.34131	314
466.59979	312
466.85828	304
467.11676	308
467.37524	293
467.63373	292
467.89221	302
468.1507	290
468.40918	306
468.66763	300
468.92612	303
469.18457	312
469.44305	297
469.70151	288
469.95999	297
470.21844	302
470.4769	313
470.73535	316
470.9938	313
471.25226	305
471.51071	296
471.76917	287
472.02759	293
472.28604	308
472.54449	294
472.80292	278
473.06137	315
473.31979	288
473.57822	287
473.83664	289
474.09506	283
474.35352	294
474.61191	286
474.87033	302
475.12875	310
475.38718	301
475.6456	305
475.90399	301
476.16241	294
476.42081	300
476.6792	278
476.93762	291
477.19601	298
477.45441	316
477.7128	295
477.97119	291
478.22958	295
478.48798	297
478.74637	299
479.00473	286
479.26312	303
479.52148	304
479.77988	313
480.03824	277
480.2966	309
480.55496	307
480.81335	312
481.07172	310
481.33005	311
481.58841	288
481.84677	294
482.10513	307
482.36346	315
482.62183	305
482.88016	311
483.13852	301
483.39685	312
483.65518	291
483.91351	295
484.17184	292
484.43018	290
484.68851	301
484.94684	285
485.20517	307
485.46347	308
485.7218	295
485.9801	306
486.23843	304
486.49673	302
486.75504	300
487.01334	309
487.27164	323
487.52994	285
487.78824	321
488.04654	295
488.30484	272
488.56311	308
488.82141	277
489.07968	291
489.33798	286
489.59625	306
489.85452	298
490.11279	304
490.37106	287
490.62933	286
490.8876	303
491.14587	305
491.40411	297
491.66238	320
491.92065	268
492.17889	289
492.43713	296
492.69537	306
492.95364	296
493.21188	317
493.47012	309
493.72833	295
493.98657	292
494.24481	304
494.50305	281
494.76126	299
495.0195	310
495.27771	284
495.53592	311
495.79413	298
496.05234	325
496.31055	311
496.56876	299
496.82697	328
497.08517	293
497.34335	289
497.60156	295
497.85974	295
498.11795	312
498.37613	292
498.63431	290
498.89249	307
499.15067	305
499.40884	309
499.66702	309
499.92517	307
500.18335	308
500.44153	289
500.69968	286
500.95782	318
501.216	289
501.47415	292
501.7323	274
501.99045	291
502.24857	283
502.50671	297
502.76486	320
503.02298	300
503.28113	312
503.53925	336
503.79739	276
504.05551	305
504.31363	308
504.57175	300
504.82986	298
505.08798	305
505.34607	295
505.60419	292
505.86227	323
506.12039	295
506.37848	292
506.63657	302
506.89465	283
507.15277	311
507.41083	320
507.66891	299
507.927	292
508.18509	291
508.44315	323
508.70123	314
508.95929	281
509.21735	310
509.4754	315
509.73346	303
509.99152	301
510.24957	299
510.50763	303
510.76569	301
511.02371	294
511.28174	295
511.53979	307
511.79782	318
512.05585	310
512.3139	315
512.5719	303
