Date and Time:                Thu Apr 18 12:08:18.195 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	303
448.24188	308
448.50052	317
448.75912	314
449.01776	311
449.2764	309
449.535	316
449.79364	302
450.05225	325
450.31085	298
450.56949	284
450.82809	290
451.0867	297
451.34531	292
451.60391	303
451.86252	301
452.12112	307
452.37973	292
452.63834	290
452.89691	319
453.15552	283
453.41412	313
453.6727	301
453.9313	325
454.18988	290
454.44846	312
454.70706	306
454.96564	307
455.22421	334
455.48279	303
455.74136	313
455.99994	327
456.25851	305
456.51709	308
456.77567	307
457.03424	287
457.29279	324
457.55136	300
457.80991	304
458.06848	286
458.32703	302
458.5856	296
458.84415	303
459.10269	319
459.36124	305
459.61978	280
459.87833	292
460.13687	309
460.39542	299
460.65396	305
460.91251	317
461.17102	300
461.42957	307
461.68811	303
461.94662	326
462.20514	305
462.46368	304
462.7222	310
462.98071	304
463.23923	273
463.49777	309
463.75629	302
464.01477	304
464.27328	307
464.5318	293
464.79031	308
465.0488	324
465.30731	312
465.56583	300
465.82431	291
466.08279	279
466.34131	295
466.59979	296
466.85828	299
467.11676	277
467.37524	294
467.63373	290
467.89221	306
468.1507	310
468.40918	298
468.66763	284
468.92612	305
469.18457	312
469.44305	303
469.70151	311
469.95999	301
470.21844	295
470.4769	298
470.73535	293
470.9938	301
471.25226	305
471.51071	292
471.76917	302
472.02759	307
472.28604	294
472.54449	292
472.80292	303
473.06137	303
473.31979	296
473.57822	291
473.83664	290
474.09506	301
474.35352	288
474.61191	311
474.87033	309
475.12875	290
475.38718	289
475.6456	306
475.90399	298
476.16241	301
476.42081	302
476.6792	328
476.93762	295
477.19601	303
477.45441	302
477.7128	311
477.97119	298
478.22958	296
478.48798	304
478.74637	303
479.00473	284
479.26312	326
479.52148	288
479.77988	306
480.03824	291
480.2966	314
480.55496	299
480.81335	302
481.07172	311
481.33005	330
481.58841	290
481.84677	321
482.10513	296
482.36346	318
482.62183	298
482.88016	308
483.13852	293
483.39685	304
483.65518	303
483.91351	307
484.17184	298
484.43018	292
484.68851	304
484.94684	308
485.20517	308
485.46347	300
485.7218	295
485.9801	308
486.23843	308
486.49673	323
486.75504	301
487.01334	306
487.27164	292
487.52994	301
487.78824	298
488.04654	299
488.30484	302
488.56311	298
488.82141	288
489.07968	299
489.33798	271
489.59625	301
489.85452	284
490.11279	315
490.37106	277
490.62933	281
490.8876	291
491.14587	302
491.40411	280
491.66238	315
491.92065	292
492.17889	304
492.43713	295
492.69537	282
492.95364	307
493.21188	290
493.47012	307
493.72833	286
493.98657	319
494.24481	297
494.50305	299
494.76126	299
495.0195	302
495.27771	303
495.53592	296
495.79413	306
496.05234	306
496.31055	273
496.56876	306
496.82697	320
497.08517	293
497.34335	332
497.60156	287
497.85974	313
498.11795	307
498.37613	310
498.63431	301
498.89249	300
499.15067	300
499.40884	310
499.66702	306
499.92517	310
500.18335	289
500.44153	307
500.69968	298
500.95782	284
501.216	296
501.47415	302
501.7323	293
501.99045	297
502.24857	303
502.50671	306
502.76486	301
503.02298	310
503.28113	300
503.53925	287
503.79739	306
504.05551	293
504.31363	302
504.57175	309
504.82986	296
505.08798	282
505.34607	294
505.60419	306
505.86227	293
506.12039	296
506.37848	287
506.63657	309
506.89465	274
507.15277	285
507.41083	306
507.66891	298
507.927	299
508.18509	293
508.44315	279
508.70123	294
508.95929	282
509.21735	302
509.4754	311
509.73346	295
509.99152	285
510.24957	284
510.50763	286
510.76569	290
511.02371	301
511.28174	316
511.53979	301
511.79782	294
512.05585	297
512.3139	293
512.5719	302
