Date and Time:                Thu Apr 18 12:09:13.472 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	317
448.24188	287
448.50052	291
448.75912	308
449.01776	295
449.2764	291
449.535	315
449.79364	303
450.05225	294
450.31085	290
450.56949	307
450.82809	293
451.0867	283
451.34531	299
451.60391	283
451.86252	278
452.12112	289
452.37973	302
452.63834	302
452.89691	275
453.15552	290
453.41412	321
453.6727	299
453.9313	324
454.18988	301
454.44846	297
454.70706	283
454.96564	280
455.22421	316
455.48279	306
455.74136	301
455.99994	301
456.25851	289
456.51709	303
456.77567	303
457.03424	300
457.29279	255
457.55136	303
457.80991	317
458.06848	300
458.32703	294
458.5856	313
458.84415	298
459.10269	307
459.36124	309
459.61978	318
459.87833	303
460.13687	276
460.39542	292
460.65396	294
460.91251	308
461.17102	304
461.42957	303
461.68811	302
461.94662	286
462.20514	296
462.46368	302
462.7222	320
462.98071	312
463.23923	293
463.49777	305
463.75629	295
464.01477	300
464.27328	304
464.5318	300
464.79031	302
465.0488	294
465.30731	269
465.56583	285
465.82431	278
466.08279	295
466.34131	305
466.59979	316
466.85828	302
467.11676	292
467.37524	295
467.63373	278
467.89221	296
468.1507	302
468.40918	300
468.66763	313
468.92612	308
469.18457	293
469.44305	292
469.70151	292
469.95999	283
470.21844	318
470.4769	306
470.73535	316
470.9938	290
471.25226	305
471.51071	301
471.76917	294
472.02759	308
472.28604	302
472.54449	296
472.80292	291
473.06137	308
473.31979	298
473.57822	296
473.83664	296
474.09506	275
474.35352	291
474.61191	303
474.87033	310
475.12875	293
475.38718	288
475.6456	296
475.90399	293
476.16241	314
476.42081	317
476.6792	267
476.93762	278
477.19601	292
477.45441	292
477.7128	302
477.97119	300
478.22958	297
478.48798	301
478.74637	285
479.00473	315
479.26312	299
479.52148	301
479.77988	317
480.03824	302
480.2966	301
480.55496	295
480.81335	306
481.07172	296
481.33005	293
481.58841	306
481.84677	288
482.10513	309
482.36346	319
482.62183	304
482.88016	313
483.13852	287
483.39685	295
483.65518	311
483.91351	303
484.17184	300
484.43018	295
484.68851	286
484.94684	293
485.20517	274
485.46347	304
485.7218	310
485.9801	289
486.23843	304
486.49673	290
486.75504	309
487.01334	297
487.27164	295
487.52994	307
487.78824	314
488.04654	291
488.30484	308
488.56311	298
488.82141	304
489.07968	303
489.33798	294
489.59625	283
489.85452	290
490.11279	314
490.37106	292
490.62933	305
490.8876	285
491.14587	297
491.40411	287
491.66238	313
491.92065	300
492.17889	292
492.43713	291
492.69537	295
492.95364	293
493.21188	316
493.47012	310
493.72833	290
493.98657	314
494.24481	315
494.50305	302
494.76126	307
495.0195	286
495.27771	305
495.53592	299
495.79413	296
496.05234	302
496.31055	304
496.56876	288
496.82697	303
497.08517	316
497.34335	307
497.60156	275
497.85974	301
498.11795	282
498.37613	310
498.63431	315
498.89249	317
499.15067	297
499.40884	274
499.66702	274
499.92517	281
500.18335	292
500.44153	313
500.69968	299
500.95782	300
501.216	315
501.47415	302
501.7323	293
501.99045	295
502.24857	302
502.50671	302
502.76486	292
503.02298	292
503.28113	293
503.53925	282
503.79739	278
504.05551	295
504.31363	311
504.57175	301
504.82986	305
505.08798	277
505.34607	305
505.60419	307
505.86227	308
506.12039	308
506.37848	297
506.63657	306
506.89465	281
507.15277	305
507.41083	295
507.66891	305
507.927	295
508.18509	314
508.44315	287
508.70123	305
508.95929	306
509.21735	308
509.4754	312
509.73346	293
509.99152	297
510.24957	290
510.50763	295
510.76569	283
511.02371	298
511.28174	297
511.53979	304
511.79782	300
512.05585	309
512.3139	297
512.5719	307
