Date and Time:                Thu Apr 18 12:08:55.214 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	277
448.24188	325
448.50052	301
448.75912	285
449.01776	305
449.2764	288
449.535	315
449.79364	296
450.05225	315
450.31085	313
450.56949	296
450.82809	302
451.0867	295
451.34531	322
451.60391	298
451.86252	284
452.12112	310
452.37973	316
452.63834	305
452.89691	302
453.15552	303
453.41412	309
453.6727	298
453.9313	314
454.18988	300
454.44846	287
454.70706	287
454.96564	305
455.22421	308
455.48279	309
455.74136	293
455.99994	292
456.25851	296
456.51709	284
456.77567	325
457.03424	306
457.29279	308
457.55136	323
457.80991	309
458.06848	296
458.32703	310
458.5856	287
458.84415	311
459.10269	294
459.36124	280
459.61978	299
459.87833	304
460.13687	314
460.39542	302
460.65396	318
460.91251	288
461.17102	314
461.42957	292
461.68811	294
461.94662	288
462.20514	309
462.46368	284
462.7222	302
462.98071	282
463.23923	313
463.49777	327
463.75629	294
464.01477	289
464.27328	274
464.5318	294
464.79031	290
465.0488	296
465.30731	291
465.56583	325
465.82431	307
466.08279	311
466.34131	306
466.59979	305
466.85828	304
467.11676	308
467.37524	306
467.63373	298
467.89221	312
468.1507	291
468.40918	298
468.66763	327
468.92612	311
469.18457	305
469.44305	304
469.70151	306
469.95999	280
470.21844	296
470.4769	298
470.73535	300
470.9938	305
471.25226	290
471.51071	310
471.76917	295
472.02759	307
472.28604	311
472.54449	316
472.80292	304
473.06137	312
473.31979	286
473.57822	300
473.83664	310
474.09506	299
474.35352	298
474.61191	299
474.87033	312
475.12875	307
475.38718	298
475.6456	294
475.90399	293
476.16241	321
476.42081	304
476.6792	304
476.93762	309
477.19601	300
477.45441	301
477.7128	298
477.97119	288
478.22958	300
478.48798	302
478.74637	307
479.00473	307
479.26312	291
479.52148	302
479.77988	297
480.03824	294
480.2966	283
480.55496	303
480.81335	311
481.07172	288
481.33005	305
481.58841	297
481.84677	303
482.10513	315
482.36346	292
482.62183	291
482.88016	284
483.13852	307
483.39685	302
483.65518	305
483.91351	311
484.17184	303
484.43018	303
484.68851	280
484.94684	296
485.20517	282
485.46347	302
485.7218	300
485.9801	309
486.23843	278
486.49673	301
486.75504	292
487.01334	305
487.27164	291
487.52994	296
487.78824	314
488.04654	301
488.30484	299
488.56311	307
488.82141	294
489.07968	307
489.33798	309
489.59625	314
489.85452	307
490.11279	303
490.37106	300
490.62933	291
490.8876	284
491.14587	299
491.40411	318
491.66238	308
491.92065	281
492.17889	298
492.43713	311
492.69537	310
492.95364	296
493.21188	300
493.47012	321
493.72833	314
493.98657	281
494.24481	307
494.50305	291
494.76126	310
495.0195	299
495.27771	301
495.53592	319
495.79413	304
496.05234	292
496.31055	283
496.56876	299
496.82697	309
497.08517	300
497.34335	303
497.60156	290
497.85974	300
498.11795	298
498.37613	304
498.63431	294
498.89249	299
499.15067	299
499.40884	290
499.66702	283
499.92517	296
500.18335	294
500.44153	296
500.69968	307
500.95782	330
501.216	292
501.47415	304
501.7323	320
501.99045	304
502.24857	288
502.50671	298
502.76486	304
503.02298	297
503.28113	311
503.53925	300
503.79739	300
504.05551	290
504.31363	288
504.57175	303
504.82986	287
505.08798	303
505.34607	297
505.60419	304
505.86227	287
506.12039	310
506.37848	290
506.63657	303
506.89465	309
507.15277	288
507.41083	325
507.66891	318
507.927	313
508.18509	300
508.44315	312
508.70123	301
508.95929	309
509.21735	307
509.4754	285
509.73346	303
509.99152	295
510.24957	308
510.50763	295
510.76569	300
511.02371	321
511.28174	299
511.53979	307
511.79782	314
512.05585	298
512.3139	313
512.5719	290
