Date and Time:                Thu Apr 18 12:07:50.513 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	294
448.24188	322
448.50052	306
448.75912	306
449.01776	315
449.2764	300
449.535	307
449.79364	295
450.05225	294
450.31085	307
450.56949	295
450.82809	288
451.0867	324
451.34531	315
451.60391	310
451.86252	292
452.12112	310
452.37973	314
452.63834	311
452.89691	309
453.15552	291
453.41412	314
453.6727	307
453.9313	310
454.18988	313
454.44846	313
454.70706	313
454.96564	296
455.22421	318
455.48279	283
455.74136	296
455.99994	305
456.25851	310
456.51709	293
456.77567	311
457.03424	311
457.29279	311
457.55136	312
457.80991	284
458.06848	289
458.32703	314
458.5856	328
458.84415	304
459.10269	306
459.36124	289
459.61978	298
459.87833	307
460.13687	282
460.39542	296
460.65396	302
460.91251	312
461.17102	302
461.42957	308
461.68811	306
461.94662	302
462.20514	295
462.46368	314
462.7222	300
462.98071	291
463.23923	304
463.49777	331
463.75629	306
464.01477	293
464.27328	329
464.5318	317
464.79031	289
465.0488	305
465.30731	304
465.56583	298
465.82431	315
466.08279	295
466.34131	297
466.59979	311
466.85828	304
467.11676	305
467.37524	317
467.63373	298
467.89221	317
468.1507	297
468.40918	296
468.66763	299
468.92612	305
469.18457	294
469.44305	293
469.70151	299
469.95999	312
470.21844	313
470.4769	301
470.73535	300
470.9938	310
471.25226	295
471.51071	303
471.76917	306
472.02759	315
472.28604	295
472.54449	310
472.80292	316
473.06137	293
473.31979	300
473.57822	321
473.83664	289
474.09506	305
474.35352	302
474.61191	298
474.87033	301
475.12875	301
475.38718	296
475.6456	299
475.90399	331
476.16241	322
476.42081	314
476.6792	298
476.93762	305
477.19601	320
477.45441	288
477.7128	298
477.97119	291
478.22958	287
478.48798	314
478.74637	309
479.00473	318
479.26312	315
479.52148	294
479.77988	300
480.03824	298
480.2966	311
480.55496	304
480.81335	299
481.07172	279
481.33005	307
481.58841	295
481.84677	295
482.10513	301
482.36346	293
482.62183	291
482.88016	315
483.13852	311
483.39685	279
483.65518	298
483.91351	309
484.17184	304
484.43018	316
484.68851	288
484.94684	295
485.20517	302
485.46347	315
485.7218	304
485.9801	331
486.23843	288
486.49673	313
486.75504	289
487.01334	313
487.27164	275
487.52994	300
487.78824	302
488.04654	308
488.30484	311
488.56311	300
488.82141	310
489.07968	303
489.33798	307
489.59625	289
489.85452	305
490.11279	288
490.37106	299
490.62933	295
490.8876	299
491.14587	302
491.40411	306
491.66238	291
491.92065	305
492.17889	292
492.43713	300
492.69537	305
492.95364	303
493.21188	299
493.47012	308
493.72833	299
493.98657	296
494.24481	304
494.50305	304
494.76126	315
495.0195	311
495.27771	327
495.53592	298
495.79413	291
496.05234	315
496.31055	315
496.56876	313
496.82697	308
497.08517	301
497.34335	324
497.60156	282
497.85974	297
498.11795	297
498.37613	322
498.63431	301
498.89249	315
499.15067	301
499.40884	302
499.66702	297
499.92517	304
500.18335	297
500.44153	314
500.69968	316
500.95782	307
501.216	301
501.47415	296
501.7323	285
501.99045	305
502.24857	293
502.50671	296
502.76486	297
503.02298	300
503.28113	309
503.53925	285
503.79739	303
504.05551	286
504.31363	298
504.57175	280
504.82986	305
505.08798	302
505.34607	302
505.60419	316
505.86227	308
506.12039	317
506.37848	302
506.63657	287
506.89465	296
507.15277	320
507.41083	313
507.66891	307
507.927	298
508.18509	317
508.44315	287
508.70123	312
508.95929	323
509.21735	310
509.4754	315
509.73346	291
509.99152	296
510.24957	313
510.50763	319
510.76569	307
511.02371	296
511.28174	296
511.53979	312
511.79782	309
512.05585	306
512.3139	304
512.5719	279
