Date and Time:                Wed May 15 14:54:27.398 2024
477.67648	24479
477.93494	24869
478.19339	24759
478.45187	24550
478.71033	24944
478.96878	24756
479.22723	24856
479.48569	24830
479.74414	24759
480.00259	24721
480.26102	24836
480.51947	24947
480.77789	24854
481.03635	25007
481.29477	25126
481.55319	24998
481.81161	25277
482.07004	24890
482.32846	25040
482.58688	24898
482.84528	25158
483.1037	24977
483.36209	25200
483.62051	24935
483.87891	25176
484.1373	24873
484.39569	24932
484.65408	25158
484.91248	25001
485.17087	24788
485.42923	25019
485.68762	25103
485.94598	24851
486.20438	24724
486.46274	25142
486.7211	25101
486.97946	25242
487.23782	24933
487.49619	25221
487.75455	25180
488.01291	24854
488.27124	24568
488.5296	24848
488.78793	25252
489.04626	24792
489.3046	25242
489.56293	25025
489.82126	25062
490.07959	24924
490.33792	25108
490.59622	24838
490.85455	24984
491.11285	25226
491.37119	24981
491.62949	24982
491.88779	25065
492.14609	24924
492.40439	24807
492.66269	24651
492.92096	24846
493.17926	24769
493.43756	24717
493.69583	25123
493.9541	25139
494.21237	24828
494.47064	24790
494.72891	24884
494.98718	25163
495.24545	25182
495.50372	24935
495.76196	24881
496.0202	25049
496.27847	25007
496.53671	24482
496.79495	25083
497.05319	25040
497.31143	24858
497.56967	24597
497.82788	24763
498.08612	24737
498.34433	24418
498.60257	24759
498.86078	24887
499.11899	24665
499.3772	24737
499.63541	24815
499.89362	24882
500.15179	24723
500.41	24489
500.66818	24616
500.92639	24693
501.18457	24785
501.44275	24949
501.70093	24485
501.95911	24316
502.21729	24747
502.47546	24792
502.73361	24445
502.99179	24779
503.24994	24446
503.50809	24414
503.76624	24444
504.02438	24438
504.28253	24378
504.54068	24495
504.79883	24214
505.05695	24267
505.31509	24367
505.57321	24476
505.83133	24641
506.08945	24478
506.34756	24300
506.60568	24097
506.8638	24177
507.12192	24178
507.38	23881
507.63812	23903
507.89621	24173
508.1543	23967
508.41238	24015
508.67047	24094
508.92856	23996
509.18665	23827
509.4447	23862
509.70279	23470
509.96085	23868
510.2189	23654
510.47699	24077
510.73505	23649
510.9931	23710
511.25113	23726
511.50919	23663
511.76724	23640
512.02527	23775
512.28333	23434
512.54132	23376
512.79938	23557
513.05737	23314
513.31543	23620
513.57343	23305
513.83142	23388
514.08948	23379
514.34747	23448
514.60547	23321
514.86346	23460
515.12146	23052
515.37946	22894
515.63745	23091
515.89545	23384
516.15338	23143
516.41138	23273
516.66937	23099
516.92731	22824
517.1853	22689
517.44324	23139
517.70123	22808
517.95917	22862
518.2171	22735
518.4751	22970
518.73303	22686
518.99097	22745
519.2489	22571
519.50684	22539
519.76477	22477
520.02271	22245
520.28058	22693
520.53851	22307
520.79645	22361
521.05432	22666
521.31226	22295
521.57013	22142
521.82806	22434
522.08594	22106
522.34381	22317
522.60175	22204
522.85962	21992
523.11749	22206
523.37537	21958
523.63324	21598
523.89111	21527
524.14899	21744
524.40686	21495
524.66467	21793
524.92255	21734
525.18036	21457
525.43823	21425
525.69604	21214
525.95392	21605
526.21173	21827
526.4696	21513
526.72742	21201
526.98523	21253
527.24304	21211
527.50085	21077
527.75867	21062
528.01648	20972
528.27429	21068
528.53204	21081
528.78986	20838
529.04767	20975
529.30542	20737
529.56323	20625
529.82098	20928
530.0788	20556
530.33655	20740
530.5943	20538
530.85205	20426
531.10986	20250
531.36761	20475
531.62537	20580
531.88312	20204
532.14081	20201
532.39856	20658
532.65631	20044
532.91406	20205
533.17175	20008
533.4295	20207
533.68719	20130
533.94495	19970
534.20264	19995
534.46033	19843
534.71802	19545
534.97571	19870
535.2334	19646
535.49109	19543
535.74878	19799
536.00647	19636
536.26416	19764
536.52185	19542
536.77948	19715
537.03717	19170
537.29486	19315
537.55249	19410
537.81012	19394
538.06781	19187
538.32544	19158
538.58307	19290
538.8407	19222
539.09833	18823
539.35596	18932
539.61359	19181
539.87122	18628
540.12885	18811
540.38647	18766
540.64404	18741
540.90167	18515
541.15924	18502
541.41687	18573
541.67444	18275
541.93201	18683
542.18964	18404
542.4472	18289
542.70477	18357
542.96234	18301
543.21991	18132
543.47748	18040
543.73499	18224
543.99255	18231
544.25012	17960
544.50763	18130
544.7652	17763
545.02271	18048
545.28027	17985
545.53778	17802
545.79529	17833
546.05286	17787
546.31036	17490
546.56787	17712
546.82538	17202
547.08289	17410
547.34033	17281
547.59784	17588
547.85535	17305
548.11279	17010
548.3703	17123
548.62775	16977
548.88525	17403
549.1427	17185
549.40015	17173
549.65765	16536
549.9151	16922
550.17255	17030
550.42999	16795
550.68744	16622
550.94482	16672
551.20227	16872
551.45972	16673
551.7171	16790
551.97455	16713
552.23193	16546
552.48938	16605
552.74677	16506
553.00415	16066
553.2616	16356
553.51898	16525
553.77637	16365
554.03375	16041
554.29114	16324
554.54846	16124
554.80585	15967
555.06323	15806
555.32056	16134
555.57794	15964
555.83527	15791
556.09265	15617
556.34998	15828
556.6073	15674
556.86462	15902
557.12195	15598
557.37927	15750
557.6366	15756
557.89392	15588
558.15125	15680
558.40857	15268
558.66583	15279
558.92316	15375
559.18042	15361
559.43774	15182
559.69501	15070
559.95227	15284
560.20953	15429
560.4668	15204
560.72406	15013
560.98132	14753
561.23859	15212
561.49585	14929
561.75311	15008
562.01031	14786
562.26758	14748
562.52478	14773
562.78204	14648
563.03925	14506
563.29651	14759
563.55371	14655
563.81091	14640
564.06812	14374
564.32532	14408
564.58252	14175
564.83966	14290
565.09686	14405
565.35406	14236
565.61121	14365
565.86841	14348
566.12555	14189
566.38275	13993
566.63989	13870
566.89703	14063
567.15417	13946
567.41132	14204
567.66846	14044
567.9256	13935
568.18274	13733
568.43988	13888
568.69696	13905
568.9541	13578
569.21118	13548
569.46832	13614
569.7254	13443
569.98248	13407
570.23956	13527
570.4967	13410
570.75378	13534
571.01086	13316
571.26788	13340
571.52496	13207
571.78204	13289
572.03906	13264
572.29614	13048
572.55316	13025
572.81024	12921
573.06726	12812
573.32428	12851
573.58136	12870
573.83838	12900
574.0954	12833
574.35236	12752
574.60938	12525
574.86639	12883
575.12341	12715
575.38037	12619
575.63739	12698
575.89435	12664
576.15137	12519
576.40833	12461
576.66528	12334
576.92224	12400
577.1792	12655
577.43616	12327
577.69312	12114
577.95007	12600
578.20697	12503
578.46393	12313
578.72089	12274
578.97778	12397
579.23468	12162
579.49164	12251
579.74854	12061
580.00543	12163
580.26233	12107
580.51923	12106
580.77612	11988
581.03302	11964
581.28986	11855
581.54675	11847
581.80359	12073
582.06049	11827
582.31732	11841
582.57422	11692
582.83105	11861
583.08789	11782
583.34473	11567
583.60156	11501
583.8584	11427
584.11523	11325
584.37201	11423
584.62885	11340
584.88568	11476
585.14246	11328
585.39923	11137
585.65607	11244
585.91284	11373
586.16962	11008
586.42639	11366
586.68317	11320
586.93994	11219
587.19672	11258
587.45343	11305
587.71021	11022
587.96698	10888
588.22369	10883
588.48041	11006
588.73718	11151
588.9939	10829
589.25061	10814
589.50732	10799
589.76404	10900
590.02075	10658
590.27747	10825
590.53412	10792
590.79083	10723
591.04755	10613
591.3042	10568
591.56085	10540
591.81757	10523
592.07422	10454
592.33087	10738
592.58752	10449
592.84418	10455
593.10083	10225
593.35742	10426
593.61407	10253
593.87073	10368
594.12732	10146
594.38391	10155
594.64056	10239
594.89716	10371
595.15375	10147
595.41034	10036
595.66693	10133
595.92352	10043
596.18011	9976
596.43671	10132
596.69324	9973
596.94983	10065
597.20636	9867
597.46289	9895
597.71948	9827
597.97601	9755
598.23254	9764
598.48907	9995
598.74561	9655
599.00214	9707
599.25861	9693
599.51514	9547
599.77167	9703
600.02814	9554
600.28461	9819
600.54114	9482
600.79761	9547
601.05408	9473
601.31055	9286
601.56702	9440
601.82349	9321
602.07996	9555
602.33636	9316
602.59283	9611
602.84924	9415
603.10571	9393
603.36212	9216
603.61853	9358
603.87494	9115
604.13135	9161
604.38776	9197
604.64417	9296
604.90057	9351
605.15698	9280
605.41333	9105
605.66974	9025
605.92609	9034
606.1825	8840
606.43884	9151
606.69519	9009
606.95154	9124
607.20789	9087
607.46423	9029
607.72058	8954
607.97687	8648
608.23322	8737
608.4895	8741
608.74585	8748
609.00214	8820
609.25842	8787
609.51471	8809
609.771	8615
610.02728	8755
610.28357	8542
610.53986	8703
610.79614	8527
611.05237	8648
611.30865	8614
611.56488	8595
611.82111	8531
612.07739	8467
612.33362	8369
612.58984	8590
612.84607	8316
613.10223	8365
613.35846	8247
613.61469	8031
613.87085	8313
614.12708	8103
614.38324	8309
614.63947	8294
614.89563	8129
615.15179	8293
615.40796	8274
615.66412	8060
615.92023	7940
616.17639	8070
616.43256	7989
616.68866	8154
616.94482	8008
617.20093	8077
617.45703	7977
617.71313	7871
617.9693	8067
618.22534	7943
618.48145	7936
618.73755	7882
618.99365	7807
619.24969	7975
619.5058	7929
619.76184	7875
620.01788	7903
620.27399	7862
620.53003	7839
620.78607	7813
621.04211	7807
621.2981	7708
621.55414	7691
621.81018	7773
622.06616	7797
622.3222	7536
622.57819	7582
622.83417	7617
623.09015	7591
623.34613	7585
623.60211	7663
623.85809	7560
624.11407	7429
624.37006	7468
624.62598	7532
624.88196	7471
625.13788	7352
625.3938	7384
625.64972	7391
625.9057	7406
626.16162	7401
626.41748	7461
626.6734	7489
626.92932	7242
627.18518	7079
627.4411	7328
627.69696	7361
627.95288	6992
628.20874	7023
628.4646	7222
628.72046	7133
628.97632	7126
629.23218	7034
629.48798	7042
629.74384	7048
629.99963	7005
630.25549	7154
630.51129	6817
630.76709	7007
631.02289	7060
631.27869	7038
631.53448	6895
631.79028	6881
632.04608	7001
632.30182	6971
632.55762	6938
632.81335	6874
633.06915	6609
633.32489	6846
633.58063	6948
633.83636	6747
634.0921	6714
634.34784	6683
634.60352	6685
634.85925	6675
635.11493	6780
635.37067	6500
635.62634	6566
635.88202	6575
636.1377	6591
636.39337	6478
636.64905	6653
636.90472	6533
637.1604	6609
637.41602	6600
637.67169	6491
637.92731	6329
638.18298	6460
638.4386	6340
638.69421	6362
638.94983	6286
639.20544	6399
639.46106	6369
639.71661	6437
639.97223	6462
640.22778	6307
640.4834	6447
640.73895	6292
640.99451	6286
641.25006	6262
641.50562	6184
641.76117	6143
642.01672	6139
642.27222	6122
642.52777	6044
642.78326	6223
643.03882	6032
643.29431	6001
643.5498	6001
643.8053	6088
644.06079	6031
644.31628	6152
644.57178	5987
644.82721	5986
645.0827	6150
645.33813	5975
645.59357	5744
645.84906	5957
646.10449	5946
646.35992	5724
646.61536	5796
646.87073	5900
647.12616	5851
647.38159	5837
647.63696	5775
647.8924	5661
648.14777	5693
648.40314	5972
648.65851	5649
648.91388	5693
649.16925	5608
649.42462	5752
649.67993	5641
649.9353	5570
650.19061	5537
650.44592	5575
650.70129	5508
650.9566	5543
651.21191	5675
651.46722	5558
651.72247	5481
651.97778	5519
652.23309	5497
652.48834	5374
652.74365	5351
652.9989	5563
653.25415	5463
653.5094	5447
653.76465	5357
654.0199	5324
654.27509	5302
654.53033	5312
654.78558	5340
655.04077	5294
655.29596	5404
655.55115	5258
655.80634	5219
656.06152	5043
656.31671	5139
656.5719	5287
656.82709	5179
657.08221	5009
657.3374	5199
657.59253	5175
657.84766	5149
658.10278	5143
658.35791	5124
658.61304	5049
658.86816	5160
659.12329	4902
659.37836	5143
659.63348	5168
659.88855	4817
660.14362	5007
660.39868	5051
660.65375	4869
660.90881	4921
661.16388	4869
661.41895	4828
661.67395	4796
661.92902	4892
662.18402	4778
662.43903	4806
662.69403	4785
662.94904	4777
663.20404	4730
663.45905	4931
663.71405	4714
663.96899	4821
664.224	4684
664.47894	4650
664.73395	4567
664.98889	4688
665.24384	4720
665.49878	4617
665.75366	4660
666.00861	4571
666.26355	4585
666.51843	4609
666.77338	4695
667.02826	4610
667.28314	4469
667.53802	4494
667.79291	4566
668.04779	4594
668.30261	4680
668.5575	4433
668.81232	4469
669.0672	4505
669.32202	4519
669.57684	4483
669.83167	4451
670.08649	4432
670.34131	4512
670.59613	4292
670.85089	4524
671.10571	4316
671.36047	4438
671.61523	4329
671.87	4286
672.12476	4181
672.37952	4393
672.63428	4216
672.88904	4345
673.14374	4265
673.3985	4311
673.6532	4074
673.9079	4139
674.1626	4074
674.4173	4106
674.672	4226
674.9267	4169
675.1814	4061
675.43604	4106
675.69073	4086
675.94537	4133
676.20001	4071
676.45465	4017
676.70929	3967
676.96393	4055
677.21857	3971
677.47314	4065
677.72778	3951
677.98236	3942
678.23694	4048
678.49158	4055
678.74615	3897
679.00067	4007
679.25525	3936
679.50983	3949
679.7644	3809
680.01892	4024
680.27344	3975
680.52802	3930
680.78253	3882
681.03705	3879
681.29156	3926
681.54602	3752
681.80054	3935
682.05499	3785
682.30951	3810
682.56396	3713
682.81842	3708
683.07288	3796
683.32733	3808
683.58179	3777
683.83624	3828
684.0907	3711
684.34509	3596
684.59949	3806
684.85394	3637
685.10834	3767
685.36273	3672
685.61713	3613
685.87146	3607
686.12585	3559
686.38025	3720
686.63458	3628
686.88892	3619
687.14325	3686
687.39764	3596
687.65192	3632
687.90625	3540
688.16058	3631
688.41492	3523
688.66919	3625
688.92346	3448
689.1778	3495
689.43207	3618
689.68634	3535
689.94061	3533
690.19482	3575
690.4491	3489
690.70331	3457
690.95758	3538
691.21179	3498
691.466	3499
691.72021	3376
691.97443	3619
692.22864	3427
692.48285	3372
692.737	3422
692.99121	3434
693.24536	3436
693.49951	3344
693.75366	3336
694.00781	3372
694.26196	3347
694.51611	3398
694.7702	3457
695.02435	3375
695.27844	3359
695.53253	3266
695.78668	3207
696.04077	3365
696.2948	3377
696.54889	3325
696.80298	3194
697.05701	3206
697.3111	3241
697.56512	3205
697.81915	3195
698.07318	3241
698.32721	3242
698.58124	3161
698.83521	3150
699.08923	3181
699.3432	3146
699.59723	3271
699.8512	3141
700.10516	3230
700.35913	3149
700.61304	3166
700.867	3199
701.12097	3129
701.37488	3283
701.62878	3065
701.88275	3042
702.13666	3148
702.3905	3095
702.64441	2954
702.89832	3085
703.15222	3170
703.40607	3166
703.65991	2906
703.91376	3059
704.1676	2925
704.42145	3071
704.67529	3045
704.92914	3086
705.18292	2951
705.43677	3074
705.69055	2963
705.94434	2879
706.19812	2970
706.4519	2891
706.70569	2888
706.95947	2898
707.2132	2882
707.46698	2978
707.7207	2956
707.97443	2980
708.22815	2820
708.48187	2931
708.7356	2798
708.98932	2851
709.24298	2781
709.4967	2991
709.75037	2871
710.00403	2907
710.25769	2741
710.51135	2773
710.76501	2760
711.01868	2752
711.27228	2783
711.52594	2856
711.77954	2855
712.03314	2712
712.28674	2778
712.54034	2799
712.79395	2771
713.04755	2837
713.30109	2834
713.55469	2700
713.80823	2814
714.06177	2736
714.31531	2808
714.56885	2761
714.82239	2674
715.07587	2716
715.32941	2817
715.58289	2733
715.83643	2699
716.0899	2897
716.34338	2588
716.59686	2727
716.85028	2664
717.10376	2677
717.35718	2625
717.61066	2655
717.86407	2701
718.11749	2678
718.37091	2630
718.62433	2622
718.87775	2669
719.1311	2679
719.38452	2608
719.63788	2682
719.89124	2659
720.14459	2613
720.39795	2554
720.65131	2607
720.90466	2565
721.15796	2594
721.41132	2486
721.66461	2555
721.91791	2638
722.1712	2658
722.4245	2552
722.6778	2550
722.93103	2629
723.18433	2617
723.43756	2585
723.6908	2584
723.94409	2485
724.19733	2628
724.4505	2574
724.70374	2528
724.95697	2532
725.21014	2562
725.46338	2486
725.71655	2551
725.96973	2608
726.2229	2536
726.47607	2502
726.72919	2553
726.98236	2422
727.23547	2506
727.48859	2534
727.74176	2574
727.99487	2432
728.24792	2519
728.50104	2495
728.75415	2449
729.0072	2424
729.26031	2499
729.51337	2577
729.76642	2528
730.01947	2522
730.27252	2500
730.52551	2533
730.77856	2358
731.03156	2421
731.28461	2394
731.5376	2439
731.79059	2409
732.04358	2500
732.29651	2420
732.5495	2423
732.80243	2391
733.05542	2383
733.30835	2387
733.56128	2347
733.81421	2414
734.06714	2380
734.32001	2328
734.57294	2268
734.82581	2275
735.07874	2400
735.3316	2344
735.58447	2377
735.83734	2426
736.09015	2353
736.34302	2349
736.59583	2443
736.84869	2288
737.1015	2339
737.35431	2306
737.60712	2305
737.85992	2308
738.11267	2280
738.36548	2279
738.61823	2314
738.87103	2352
739.12378	2372
739.37653	2270
739.62921	2229
739.88196	2323
740.1347	2364
740.38739	2294
740.64008	2250
740.89282	2335
741.14551	2273
741.39813	2255
741.65082	2213
741.9035	2279
742.15613	2261
742.40881	2207
742.66144	2205
742.91406	2315
743.16669	2266
743.41925	2233
743.67188	2215
743.9245	2302
744.17706	2181
744.42963	2288
744.68219	2187
744.93475	2239
745.18732	2145
745.43988	2210
745.69238	2241
745.94495	2245
746.19745	2195
746.44995	2248
746.70245	2190
746.95496	2194
747.20746	2207
747.4599	2192
747.7124	2132
747.96484	2158
748.21729	2144
748.46973	2173
748.72217	2264
748.97461	2223
749.22699	2127
749.47943	2194
749.73181	2140
749.98419	2161
750.23657	2221
750.48895	2140
750.74133	2062
750.99365	2062
751.24603	2121
751.49835	2139
751.75067	2077
752.00299	2178
752.25531	2079
752.50763	2143
752.75995	2034
753.01221	2090
753.26453	2009
753.51678	2157
753.76904	2147
754.0213	2095
754.2735	2158
754.52576	2072
754.77802	2134
755.03021	2067
755.28241	2068
755.53461	2070
755.7868	2004
756.039	2063
756.2912	2172
756.54333	2135
756.79547	1983
757.04767	2105
757.2998	2053
757.55194	2130
757.80408	2002
758.05615	2032
758.30829	2064
758.56036	2144
758.81244	2015
759.06451	2083
759.31659	2051
759.56866	2000
759.82074	2092
760.07275	1969
760.32483	2065
760.57684	2067
760.82886	2053
761.08087	2057
761.33289	2081
761.58484	1947
761.83685	1991
762.08881	2007
762.34076	1988
762.59271	1984
762.84467	2068
763.09662	2032
763.34857	2004
763.60046	2043
763.85242	1947
764.10431	1944
764.3562	1977
764.60809	2011
764.85999	2048
765.11182	2036
765.36371	1996
765.61554	2013
765.86737	1884
766.1192	1935
766.37103	2015
766.62286	2056
766.87463	1950
767.12646	1925
767.37823	1950
767.63	2019
767.88177	1929
768.13354	1907
768.38531	2043
768.63708	2005
768.88879	1909
769.1405	2010
769.39221	2002
769.64392	1948
769.89563	1889
770.14734	1934
770.39905	1984
770.6507	1972
770.90234	1888
771.15399	1969
771.40564	1936
771.65729	1914
771.90894	1950
772.16052	1876
772.41217	1953
772.66376	1897
772.91534	1878
773.16693	1926
773.41852	1845
773.67004	1861
773.92163	1845
774.17316	1945
774.42468	1957
774.67627	1868
774.92773	1894
775.17926	1949
775.43079	1908
775.68225	1940
775.93378	1909
776.18524	1913
776.43671	1787
776.68817	1947
776.93958	1891
777.19104	1866
777.44244	1940
777.69391	1893
777.94531	1876
778.19672	1834
778.44806	1832
778.69946	1892
778.95087	1895
779.20221	1766
779.45355	1836
779.7049	1842
779.95624	1859
780.20758	1879
780.45892	1815
780.71021	1831
780.96149	1767
781.21277	1828
781.46405	1868
781.71533	1870
781.96661	1898
782.2179	1839
782.46912	1834
782.72034	1775
782.97156	1857
783.22278	1866
783.474	1901
783.72522	1776
783.97638	1814
784.2276	1741
784.47876	1793
784.72992	1847
784.98108	1875
785.23218	1867
785.48334	1891
785.7345	1796
785.9856	1871
786.23669	1753
786.48779	1794
786.73889	1792
786.98993	1843
787.24103	1784
787.49207	1942
787.74316	1832
787.9942	1871
788.24518	1898
788.49622	1861
788.74725	1825
788.99823	1920
789.24927	1871
789.50024	1922
789.75122	1913
790.0022	1924
790.25311	1893
790.50409	1965
790.755	1975
791.00592	1948
791.25684	1996
791.50775	2008
791.75867	2064
792.00958	2060
792.26044	2070
792.51129	2069
792.76221	2179
793.01306	2088
793.26385	2182
793.51471	2172
793.76556	2208
794.01636	2246
794.26715	2223
794.51794	2301
794.76874	2294
795.01953	2322
795.27032	2352
795.52106	2247
795.77179	2397
796.02252	2386
796.27325	2367
796.52399	2392
796.77472	2457
797.02539	2363
797.27612	2480
797.52679	2542
797.77747	2525
798.02814	2527
798.27875	2447
798.52942	2563
798.78003	2595
799.0307	2632
799.28131	2620
799.53192	2602
799.78253	2584
800.03308	2573
800.28369	2651
800.53424	2649
800.78479	2642
801.03534	2648
801.28589	2783
801.53644	2605
801.78693	2700
802.03741	2684
802.28796	2747
802.53845	2769
802.78894	2785
803.03937	2824
803.28986	2731
803.54028	2771
803.79077	2700
804.0412	2746
804.29163	2789
804.54199	2782
804.79242	2883
805.04279	2785
805.29321	2836
805.54358	2841
805.79395	2789
806.04431	2737
806.29462	2807
806.54498	2839
806.79529	2773
807.04559	2713
807.2959	2758
807.5462	2742
807.79651	2706
808.04681	2741
808.29706	2675
808.5473	2708
808.79755	2585
809.04779	2594
809.29803	2549
809.54828	2565
809.79846	2684
810.04865	2594
810.29883	2627
810.54901	2597
810.79919	2583
811.04938	2571
811.2995	2470
811.54962	2502
811.7998	2481
812.04993	2483
812.29999	2432
812.55011	2369
812.80023	2480
813.05029	2281
813.30035	2340
813.55042	2343
813.80048	2271
814.05054	2341
814.30054	2280
814.55054	2275
814.8006	2162
815.0506	2364
815.3006	2264
815.55054	2239
815.80054	2248
816.05048	2297
816.30042	2175
816.55042	2128
816.80029	2248
817.05023	2090
817.30017	2218
817.55005	2201
817.79993	2130
818.0498	2192
818.29968	2202
818.54956	2098
818.79944	2079
819.04926	2098
819.29907	2119
819.54895	2037
819.79877	2004
820.04852	2033
820.29834	2066
820.5481	2058
820.79791	2029
821.04767	1929
821.29742	2025
821.54712	1983
821.79688	1961
822.04663	1928
822.29633	1900
822.54602	2028
822.79572	1904
823.04541	1885
823.29504	1970
823.54474	1996
823.79437	1903
824.04401	1842
824.29364	1885
824.54327	1947
824.79291	1847
825.04248	1922
825.29211	1878
825.54169	1959
825.79126	1893
826.04077	1850
