Date and Time:                Tue Apr 16 15:46:02.891 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	301
448.24188	308
448.50052	305
448.75912	298
449.01776	291
449.2764	312
449.535	316
449.79364	297
450.05225	306
450.31085	305
450.56949	273
450.82809	302
451.0867	292
451.34531	293
451.60391	305
451.86252	311
452.12112	294
452.37973	301
452.63834	282
452.89691	296
453.15552	314
453.41412	305
453.6727	305
453.9313	300
454.18988	307
454.44846	307
454.70706	309
454.96564	301
455.22421	298
455.48279	298
455.74136	304
455.99994	306
456.25851	295
456.51709	286
456.77567	299
457.03424	291
457.29279	297
457.55136	288
457.80991	310
458.06848	310
458.32703	291
458.5856	285
458.84415	309
459.10269	303
459.36124	310
459.61978	290
459.87833	288
460.13687	276
460.39542	279
460.65396	313
460.91251	296
461.17102	313
461.42957	299
461.68811	307
461.94662	307
462.20514	308
462.46368	299
462.7222	299
462.98071	302
463.23923	293
463.49777	303
463.75629	319
464.01477	295
464.27328	298
464.5318	307
464.79031	306
465.0488	288
465.30731	306
465.56583	307
465.82431	315
466.08279	285
466.34131	300
466.59979	295
466.85828	289
467.11676	271
467.37524	307
467.63373	314
467.89221	295
468.1507	307
468.40918	294
468.66763	292
468.92612	310
469.18457	309
469.44305	299
469.70151	301
469.95999	294
470.21844	315
470.4769	292
470.73535	315
470.9938	292
471.25226	287
471.51071	319
471.76917	309
472.02759	302
472.28604	299
472.54449	296
472.80292	300
473.06137	303
473.31979	301
473.57822	296
473.83664	289
474.09506	295
474.35352	309
474.61191	312
474.87033	291
475.12875	295
475.38718	314
475.6456	307
475.90399	286
476.16241	289
476.42081	312
476.6792	307
476.93762	315
477.19601	303
477.45441	319
477.7128	300
477.97119	304
478.22958	302
478.48798	298
478.74637	300
479.00473	287
479.26312	305
479.52148	304
479.77988	301
480.03824	314
480.2966	297
480.55496	287
480.81335	283
481.07172	311
481.33005	316
481.58841	299
481.84677	320
482.10513	306
482.36346	301
482.62183	301
482.88016	306
483.13852	298
483.39685	295
483.65518	314
483.91351	282
484.17184	303
484.43018	282
484.68851	294
484.94684	299
485.20517	312
485.46347	303
485.7218	289
485.9801	289
486.23843	313
486.49673	301
486.75504	304
487.01334	298
487.27164	294
487.52994	299
487.78824	296
488.04654	309
488.30484	307
488.56311	279
488.82141	302
489.07968	296
489.33798	293
489.59625	309
489.85452	312
490.11279	315
490.37106	296
490.62933	316
490.8876	306
491.14587	309
491.40411	313
491.66238	300
491.92065	303
492.17889	304
492.43713	300
492.69537	288
492.95364	290
493.21188	305
493.47012	317
493.72833	303
493.98657	313
494.24481	305
494.50305	308
494.76126	285
495.0195	294
495.27771	299
495.53592	292
495.79413	303
496.05234	306
496.31055	308
496.56876	315
496.82697	292
497.08517	273
497.34335	303
497.60156	319
497.85974	304
498.11795	303
498.37613	285
498.63431	304
498.89249	284
499.15067	301
499.40884	305
499.66702	291
499.92517	304
500.18335	290
500.44153	311
500.69968	291
500.95782	301
501.216	303
501.47415	302
501.7323	295
501.99045	283
502.24857	284
502.50671	330
502.76486	309
503.02298	286
503.28113	299
503.53925	284
503.79739	294
504.05551	286
504.31363	279
504.57175	308
504.82986	289
505.08798	305
505.34607	294
505.60419	296
505.86227	313
506.12039	300
506.37848	307
506.63657	293
506.89465	289
507.15277	309
507.41083	282
507.66891	295
507.927	280
508.18509	316
508.44315	312
508.70123	308
508.95929	299
509.21735	304
509.4754	289
509.73346	309
509.99152	291
510.24957	278
510.50763	290
510.76569	292
511.02371	305
511.28174	312
511.53979	296
511.79782	308
512.05585	282
512.3139	306
512.5719	273
