Date and Time:                Tue Apr 16 15:47:16.620 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	300
448.24188	290
448.50052	277
448.75912	305
449.01776	303
449.2764	307
449.535	331
449.79364	299
450.05225	310
450.31085	299
450.56949	286
450.82809	300
451.0867	284
451.34531	289
451.60391	291
451.86252	326
452.12112	307
452.37973	305
452.63834	304
452.89691	306
453.15552	317
453.41412	290
453.6727	310
453.9313	309
454.18988	320
454.44846	299
454.70706	307
454.96564	303
455.22421	300
455.48279	288
455.74136	292
455.99994	285
456.25851	295
456.51709	300
456.77567	297
457.03424	305
457.29279	297
457.55136	311
457.80991	305
458.06848	305
458.32703	300
458.5856	299
458.84415	294
459.10269	331
459.36124	301
459.61978	285
459.87833	303
460.13687	314
460.39542	295
460.65396	304
460.91251	334
461.17102	305
461.42957	314
461.68811	294
461.94662	302
462.20514	314
462.46368	301
462.7222	290
462.98071	292
463.23923	270
463.49777	306
463.75629	285
464.01477	293
464.27328	302
464.5318	306
464.79031	303
465.0488	298
465.30731	299
465.56583	298
465.82431	313
466.08279	317
466.34131	301
466.59979	320
466.85828	294
467.11676	285
467.37524	307
467.63373	304
467.89221	294
468.1507	305
468.40918	311
468.66763	285
468.92612	282
469.18457	289
469.44305	302
469.70151	322
469.95999	314
470.21844	291
470.4769	299
470.73535	307
470.9938	303
471.25226	301
471.51071	307
471.76917	297
472.02759	315
472.28604	301
472.54449	300
472.80292	306
473.06137	288
473.31979	308
473.57822	310
473.83664	303
474.09506	304
474.35352	302
474.61191	282
474.87033	296
475.12875	303
475.38718	290
475.6456	313
475.90399	310
476.16241	290
476.42081	300
476.6792	290
476.93762	328
477.19601	302
477.45441	300
477.7128	311
477.97119	282
478.22958	295
478.48798	296
478.74637	313
479.00473	302
479.26312	299
479.52148	287
479.77988	302
480.03824	308
480.2966	298
480.55496	292
480.81335	311
481.07172	304
481.33005	322
481.58841	304
481.84677	292
482.10513	310
482.36346	298
482.62183	296
482.88016	309
483.13852	304
483.39685	299
483.65518	314
483.91351	325
484.17184	309
484.43018	296
484.68851	325
484.94684	304
485.20517	307
485.46347	302
485.7218	293
485.9801	323
486.23843	307
486.49673	298
486.75504	295
487.01334	297
487.27164	295
487.52994	312
487.78824	319
488.04654	285
488.30484	300
488.56311	312
488.82141	299
489.07968	312
489.33798	293
489.59625	320
489.85452	295
490.11279	305
490.37106	302
490.62933	307
490.8876	301
491.14587	285
491.40411	299
491.66238	302
491.92065	313
492.17889	301
492.43713	314
492.69537	315
492.95364	282
493.21188	293
493.47012	302
493.72833	312
493.98657	317
494.24481	315
494.50305	325
494.76126	313
495.0195	307
495.27771	307
495.53592	311
495.79413	315
496.05234	295
496.31055	309
496.56876	312
496.82697	299
497.08517	309
497.34335	312
497.60156	315
497.85974	300
498.11795	290
498.37613	299
498.63431	306
498.89249	320
499.15067	290
499.40884	310
499.66702	323
499.92517	290
500.18335	290
500.44153	294
500.69968	299
500.95782	296
501.216	308
501.47415	309
501.7323	303
501.99045	277
502.24857	318
502.50671	281
502.76486	301
503.02298	290
503.28113	305
503.53925	315
503.79739	303
504.05551	306
504.31363	294
504.57175	295
504.82986	294
505.08798	309
505.34607	299
505.60419	301
505.86227	303
506.12039	316
506.37848	298
506.63657	300
506.89465	313
507.15277	293
507.41083	302
507.66891	286
507.927	293
508.18509	305
508.44315	288
508.70123	306
508.95929	300
509.21735	318
509.4754	300
509.73346	307
509.99152	307
510.24957	295
510.50763	325
510.76569	311
511.02371	288
511.28174	302
511.53979	292
511.79782	304
512.05585	296
512.3139	294
512.5719	285
