Date and Time:                Tue Apr 16 15:45:16.828 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	293
448.24188	298
448.50052	289
448.75912	297
449.01776	304
449.2764	314
449.535	295
449.79364	296
450.05225	303
450.31085	308
450.56949	298
450.82809	318
451.0867	313
451.34531	296
451.60391	277
451.86252	307
452.12112	298
452.37973	303
452.63834	287
452.89691	315
453.15552	311
453.41412	307
453.6727	318
453.9313	313
454.18988	302
454.44846	311
454.70706	296
454.96564	312
455.22421	305
455.48279	298
455.74136	323
455.99994	305
456.25851	306
456.51709	306
456.77567	292
457.03424	318
457.29279	304
457.55136	309
457.80991	314
458.06848	299
458.32703	321
458.5856	299
458.84415	307
459.10269	304
459.36124	309
459.61978	304
459.87833	309
460.13687	305
460.39542	305
460.65396	315
460.91251	296
461.17102	279
461.42957	297
461.68811	302
461.94662	312
462.20514	303
462.46368	287
462.7222	311
462.98071	296
463.23923	305
463.49777	305
463.75629	301
464.01477	309
464.27328	291
464.5318	301
464.79031	286
465.0488	282
465.30731	302
465.56583	327
465.82431	298
466.08279	305
466.34131	300
466.59979	311
466.85828	306
467.11676	311
467.37524	301
467.63373	315
467.89221	294
468.1507	308
468.40918	297
468.66763	293
468.92612	303
469.18457	308
469.44305	313
469.70151	304
469.95999	295
470.21844	297
470.4769	302
470.73535	293
470.9938	295
471.25226	306
471.51071	301
471.76917	286
472.02759	298
472.28604	299
472.54449	302
472.80292	300
473.06137	287
473.31979	294
473.57822	290
473.83664	293
474.09506	296
474.35352	313
474.61191	286
474.87033	303
475.12875	305
475.38718	301
475.6456	300
475.90399	294
476.16241	310
476.42081	303
476.6792	297
476.93762	306
477.19601	312
477.45441	320
477.7128	314
477.97119	305
478.22958	285
478.48798	296
478.74637	303
479.00473	313
479.26312	304
479.52148	303
479.77988	288
480.03824	299
480.2966	301
480.55496	291
480.81335	302
481.07172	309
481.33005	289
481.58841	285
481.84677	306
482.10513	277
482.36346	298
482.62183	307
482.88016	321
483.13852	312
483.39685	301
483.65518	302
483.91351	311
484.17184	319
484.43018	297
484.68851	297
484.94684	304
485.20517	302
485.46347	294
485.7218	295
485.9801	317
486.23843	299
486.49673	287
486.75504	298
487.01334	295
487.27164	314
487.52994	310
487.78824	282
488.04654	290
488.30484	282
488.56311	293
488.82141	305
489.07968	299
489.33798	297
489.59625	304
489.85452	299
490.11279	303
490.37106	310
490.62933	288
490.8876	287
491.14587	314
491.40411	300
491.66238	298
491.92065	311
492.17889	304
492.43713	308
492.69537	291
492.95364	292
493.21188	306
493.47012	290
493.72833	296
493.98657	271
494.24481	309
494.50305	298
494.76126	302
495.0195	289
495.27771	293
495.53592	301
495.79413	312
496.05234	311
496.31055	310
496.56876	293
496.82697	295
497.08517	289
497.34335	315
497.60156	318
497.85974	311
498.11795	305
498.37613	297
498.63431	297
498.89249	291
499.15067	309
499.40884	308
499.66702	302
499.92517	308
500.18335	312
500.44153	297
500.69968	286
500.95782	318
501.216	288
501.47415	286
501.7323	301
501.99045	311
502.24857	290
502.50671	313
502.76486	313
503.02298	288
503.28113	309
503.53925	299
503.79739	284
504.05551	299
504.31363	280
504.57175	304
504.82986	276
505.08798	295
505.34607	302
505.60419	300
505.86227	302
506.12039	303
506.37848	305
506.63657	284
506.89465	310
507.15277	292
507.41083	301
507.66891	291
507.927	303
508.18509	295
508.44315	284
508.70123	305
508.95929	296
509.21735	288
509.4754	316
509.73346	326
509.99152	289
510.24957	293
510.50763	314
510.76569	324
511.02371	306
511.28174	306
511.53979	310
511.79782	299
512.05585	282
512.3139	296
512.5719	323
