Date and Time:                Tue Apr 16 15:47:53.441 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	320
448.24188	282
448.50052	305
448.75912	302
449.01776	323
449.2764	302
449.535	305
449.79364	313
450.05225	303
450.31085	295
450.56949	315
450.82809	295
451.0867	282
451.34531	306
451.60391	321
451.86252	291
452.12112	323
452.37973	300
452.63834	320
452.89691	313
453.15552	287
453.41412	295
453.6727	306
453.9313	329
454.18988	295
454.44846	307
454.70706	288
454.96564	283
455.22421	286
455.48279	307
455.74136	296
455.99994	305
456.25851	285
456.51709	285
456.77567	307
457.03424	321
457.29279	311
457.55136	295
457.80991	293
458.06848	287
458.32703	280
458.5856	286
458.84415	307
459.10269	297
459.36124	296
459.61978	289
459.87833	309
460.13687	291
460.39542	296
460.65396	324
460.91251	308
461.17102	288
461.42957	284
461.68811	309
461.94662	321
462.20514	300
462.46368	319
462.7222	293
462.98071	294
463.23923	292
463.49777	294
463.75629	292
464.01477	297
464.27328	310
464.5318	307
464.79031	276
465.0488	317
465.30731	292
465.56583	278
465.82431	304
466.08279	310
466.34131	298
466.59979	306
466.85828	286
467.11676	299
467.37524	303
467.63373	295
467.89221	284
468.1507	308
468.40918	298
468.66763	305
468.92612	290
469.18457	319
469.44305	307
469.70151	295
469.95999	282
470.21844	298
470.4769	307
470.73535	283
470.9938	292
471.25226	293
471.51071	320
471.76917	301
472.02759	307
472.28604	320
472.54449	294
472.80292	297
473.06137	316
473.31979	294
473.57822	299
473.83664	295
474.09506	296
474.35352	294
474.61191	297
474.87033	332
475.12875	304
475.38718	311
475.6456	291
475.90399	278
476.16241	307
476.42081	302
476.6792	277
476.93762	272
477.19601	292
477.45441	293
477.7128	300
477.97119	299
478.22958	305
478.48798	305
478.74637	319
479.00473	288
479.26312	315
479.52148	308
479.77988	317
480.03824	280
480.2966	293
480.55496	314
480.81335	298
481.07172	308
481.33005	301
481.58841	285
481.84677	290
482.10513	303
482.36346	302
482.62183	311
482.88016	305
483.13852	295
483.39685	280
483.65518	298
483.91351	332
484.17184	283
484.43018	316
484.68851	302
484.94684	313
485.20517	314
485.46347	284
485.7218	297
485.9801	319
486.23843	295
486.49673	303
486.75504	303
487.01334	304
487.27164	307
487.52994	311
487.78824	294
488.04654	278
488.30484	306
488.56311	298
488.82141	291
489.07968	295
489.33798	301
489.59625	305
489.85452	324
490.11279	307
490.37106	311
490.62933	314
490.8876	304
491.14587	288
491.40411	301
491.66238	295
491.92065	298
492.17889	309
492.43713	304
492.69537	289
492.95364	315
493.21188	300
493.47012	300
493.72833	302
493.98657	314
494.24481	310
494.50305	302
494.76126	303
495.0195	310
495.27771	315
495.53592	278
495.79413	294
496.05234	290
496.31055	291
496.56876	295
496.82697	317
497.08517	273
497.34335	286
497.60156	304
497.85974	298
498.11795	310
498.37613	305
498.63431	304
498.89249	312
499.15067	290
499.40884	296
499.66702	283
499.92517	315
500.18335	312
500.44153	288
500.69968	298
500.95782	287
501.216	324
501.47415	306
501.7323	294
501.99045	319
502.24857	316
502.50671	311
502.76486	304
503.02298	288
503.28113	306
503.53925	292
503.79739	303
504.05551	284
504.31363	315
504.57175	299
504.82986	325
505.08798	306
505.34607	294
505.60419	303
505.86227	297
506.12039	293
506.37848	304
506.63657	300
506.89465	309
507.15277	278
507.41083	315
507.66891	303
507.927	312
508.18509	309
508.44315	274
508.70123	290
508.95929	304
509.21735	288
509.4754	294
509.73346	298
509.99152	292
510.24957	300
510.50763	300
510.76569	302
511.02371	290
511.28174	291
511.53979	294
511.79782	290
512.05585	297
512.3139	286
512.5719	306
