Date and Time:                Thu Apr 18 12:39:00.254 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6474
448.24188	6421
448.50052	6689
448.75912	6580
449.01776	6913
449.2764	6950
449.535	6788
449.79364	6998
450.05225	7075
450.31085	6892
450.56949	6774
450.82809	6889
451.0867	6674
451.34531	6678
451.60391	6504
451.86252	6555
452.12112	6425
452.37973	6353
452.63834	6155
452.89691	6175
453.15552	6116
453.41412	5927
453.6727	5915
453.9313	6043
454.18988	5798
454.44846	5709
454.70706	5585
454.96564	5527
455.22421	5620
455.48279	5441
455.74136	5546
455.99994	5575
456.25851	5628
456.51709	5463
456.77567	5270
457.03424	5433
457.29279	5422
457.55136	5339
457.80991	5276
458.06848	5380
458.32703	5473
458.5856	5332
458.84415	5240
459.10269	5300
459.36124	5076
459.61978	5379
459.87833	5433
460.13687	5452
460.39542	5307
460.65396	5461
460.91251	5388
461.17102	5439
461.42957	5416
461.68811	5650
461.94662	5356
462.20514	5567
462.46368	5481
462.7222	5609
462.98071	5561
463.23923	5613
463.49777	5511
463.75629	5614
464.01477	5709
464.27328	5859
464.5318	5802
464.79031	5831
465.0488	5918
465.30731	6020
465.56583	6015
465.82431	5979
466.08279	6089
466.34131	6137
466.59979	5994
466.85828	6254
467.11676	6126
467.37524	6406
467.63373	6448
467.89221	6619
468.1507	6589
468.40918	6486
468.66763	6557
468.92612	6668
469.18457	6670
469.44305	6875
469.70151	6732
469.95999	6675
470.21844	6880
470.4769	6827
470.73535	7120
470.9938	7064
471.25226	6908
471.51071	7213
471.76917	7179
472.02759	7188
472.28604	7420
472.54449	7240
472.80292	7467
473.06137	7461
473.31979	7646
473.57822	7606
473.83664	7612
474.09506	7855
474.35352	7846
474.61191	8011
474.87033	7881
475.12875	8013
475.38718	8133
475.6456	8113
475.90399	8016
476.16241	7996
476.42081	8045
476.6792	8094
476.93762	8136
477.19601	8182
477.45441	8279
477.7128	8303
477.97119	8372
478.22958	8320
478.48798	8426
478.74637	8301
479.00473	8282
479.26312	8506
479.52148	8455
479.77988	8577
480.03824	8380
480.2966	8533
480.55496	8590
480.81335	8670
481.07172	8751
481.33005	8684
481.58841	8610
481.84677	8735
482.10513	8782
482.36346	8890
482.62183	8912
482.88016	8841
483.13852	8703
483.39685	8716
483.65518	8693
483.91351	8644
484.17184	8804
484.43018	8940
484.68851	8703
484.94684	8779
485.20517	8868
485.46347	8817
485.7218	8761
485.9801	8897
486.23843	8730
486.49673	8881
486.75504	8834
487.01334	8813
487.27164	8797
487.52994	8994
487.78824	8838
488.04654	8850
488.30484	8631
488.56311	8805
488.82141	8870
489.07968	8827
489.33798	8924
489.59625	8844
489.85452	8865
490.11279	9041
490.37106	8785
490.62933	8743
490.8876	8781
491.14587	8998
491.40411	8922
491.66238	8950
491.92065	8976
492.17889	8858
492.43713	9061
492.69537	8832
492.95364	9069
493.21188	8798
493.47012	9064
493.72833	8849
493.98657	8961
494.24481	8932
494.50305	8764
494.76126	8911
495.0195	8932
495.27771	9087
495.53592	8701
495.79413	8891
496.05234	8600
496.31055	8822
496.56876	8952
496.82697	8781
497.08517	8824
497.34335	8962
497.60156	8724
497.85974	8724
498.11795	8885
498.37613	8871
498.63431	8876
498.89249	8656
499.15067	9006
499.40884	8794
499.66702	8912
499.92517	8738
500.18335	8851
500.44153	8767
500.69968	8827
500.95782	8784
501.216	8936
501.47415	8913
501.7323	8929
501.99045	8869
502.24857	8873
502.50671	8836
502.76486	8871
503.02298	8936
503.28113	8832
503.53925	8883
503.79739	8723
504.05551	8833
504.31363	8715
504.57175	8855
