Date and Time:                Thu Apr 18 12:40:23.275 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6441
448.24188	6451
448.50052	6812
448.75912	6744
449.01776	6780
449.2764	6796
449.535	6875
449.79364	6820
450.05225	6815
450.31085	6724
450.56949	6789
450.82809	6706
451.0867	6731
451.34531	6467
451.60391	6397
451.86252	6283
452.12112	6177
452.37973	6105
452.63834	6060
452.89691	6067
453.15552	6071
453.41412	5815
453.6727	5861
453.9313	5823
454.18988	5872
454.44846	5633
454.70706	5622
454.96564	5611
455.22421	5564
455.48279	5565
455.74136	5497
455.99994	5465
456.25851	5303
456.51709	5491
456.77567	5417
457.03424	5189
457.29279	5271
457.55136	5250
457.80991	5216
458.06848	5267
458.32703	5277
458.5856	5367
458.84415	5161
459.10269	5304
459.36124	5304
459.61978	5390
459.87833	5100
460.13687	5271
460.39542	5389
460.65396	5214
460.91251	5282
461.17102	5353
461.42957	5392
461.68811	5248
461.94662	5515
462.20514	5366
462.46368	5362
462.7222	5446
462.98071	5409
463.23923	5540
463.49777	5614
463.75629	5752
464.01477	5454
464.27328	5617
464.5318	5685
464.79031	5490
465.0488	5839
465.30731	5770
465.56583	5804
465.82431	5800
466.08279	5949
466.34131	6106
466.59979	6058
466.85828	6140
467.11676	6261
467.37524	6134
467.63373	6254
467.89221	6379
468.1507	6318
468.40918	6438
468.66763	6415
468.92612	6518
469.18457	6635
469.44305	6693
469.70151	6492
469.95999	6692
470.21844	6774
470.4769	6739
470.73535	7037
470.9938	6866
471.25226	6826
471.51071	7195
471.76917	6917
472.02759	7157
472.28604	7118
472.54449	7277
472.80292	7353
473.06137	7441
473.31979	7515
473.57822	7522
473.83664	7500
474.09506	7614
474.35352	7541
474.61191	7590
474.87033	7790
475.12875	7687
475.38718	7780
475.6456	7652
475.90399	7886
476.16241	7857
476.42081	7962
476.6792	8024
476.93762	8090
477.19601	8106
477.45441	8268
477.7128	8229
477.97119	8203
478.22958	8174
478.48798	8298
478.74637	8396
479.00473	8377
479.26312	8421
479.52148	8229
479.77988	8525
480.03824	8423
480.2966	8413
480.55496	8344
480.81335	8446
481.07172	8524
481.33005	8490
481.58841	8416
481.84677	8878
482.10513	8624
482.36346	8634
482.62183	8548
482.88016	8345
483.13852	8710
483.39685	8286
483.65518	8646
483.91351	8523
484.17184	8473
484.43018	8601
484.68851	8700
484.94684	8651
485.20517	8710
485.46347	8491
485.7218	8819
485.9801	8786
486.23843	8465
486.49673	8637
486.75504	8597
487.01334	8795
487.27164	8722
487.52994	8929
487.78824	8679
488.04654	8584
488.30484	8783
488.56311	8534
488.82141	8566
489.07968	8686
489.33798	8774
489.59625	8924
489.85452	8886
490.11279	8528
490.37106	8708
490.62933	8675
490.8876	8561
491.14587	8640
491.40411	8736
491.66238	8652
491.92065	8674
492.17889	8657
492.43713	8672
492.69537	8615
492.95364	8714
493.21188	8735
493.47012	8632
493.72833	8713
493.98657	8707
494.24481	8681
494.50305	8514
494.76126	8727
495.0195	8652
495.27771	8715
495.53592	8873
495.79413	8656
496.05234	8855
496.31055	8699
496.56876	8816
496.82697	8589
497.08517	8597
497.34335	8582
497.60156	8587
497.85974	8782
498.11795	8600
498.37613	8528
498.63431	8747
498.89249	8760
499.15067	8635
499.40884	8628
499.66702	8850
499.92517	8747
500.18335	8669
500.44153	8662
500.69968	8732
500.95782	8627
501.216	8626
501.47415	8809
501.7323	8516
501.99045	8785
502.24857	8640
502.50671	8601
502.76486	8743
503.02298	8476
503.28113	8448
503.53925	8635
503.79739	8652
504.05551	8753
504.31363	8463
504.57175	8578
