Date and Time:                Thu Apr 18 12:39:37.145 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6456
448.24188	6474
448.50052	6680
448.75912	6606
449.01776	6747
449.2764	6630
449.535	6846
449.79364	6837
450.05225	6965
450.31085	6816
450.56949	6909
450.82809	6872
451.0867	6580
451.34531	6531
451.60391	6523
451.86252	6403
452.12112	6311
452.37973	6238
452.63834	6181
452.89691	6084
453.15552	5875
453.41412	5989
453.6727	5810
453.9313	5761
454.18988	5678
454.44846	5771
454.70706	5651
454.96564	5635
455.22421	5456
455.48279	5401
455.74136	5523
455.99994	5465
456.25851	5528
456.51709	5392
456.77567	5285
457.03424	5359
457.29279	5408
457.55136	5375
457.80991	5378
458.06848	5335
458.32703	5350
458.5856	5258
458.84415	5294
459.10269	5218
459.36124	5312
459.61978	5153
459.87833	5278
460.13687	5356
460.39542	5346
460.65396	5389
460.91251	5231
461.17102	5469
461.42957	5444
461.68811	5407
461.94662	5362
462.20514	5360
462.46368	5566
462.7222	5483
462.98071	5503
463.23923	5515
463.49777	5506
463.75629	5688
464.01477	5633
464.27328	5631
464.5318	5723
464.79031	5816
465.0488	5738
465.30731	5840
465.56583	5929
465.82431	5846
466.08279	5996
466.34131	5983
466.59979	6026
466.85828	6135
467.11676	6083
467.37524	6186
467.63373	6332
467.89221	6278
468.1507	6362
468.40918	6311
468.66763	6579
468.92612	6459
469.18457	6499
469.44305	6574
469.70151	6703
469.95999	6737
470.21844	6742
470.4769	6867
470.73535	6811
470.9938	7159
471.25226	6990
471.51071	7062
471.76917	7290
472.02759	7180
472.28604	7279
472.54449	7308
472.80292	7446
473.06137	7458
473.31979	7587
473.57822	7356
473.83664	7556
474.09506	7708
474.35352	7607
474.61191	7836
474.87033	7828
475.12875	7843
475.38718	7999
475.6456	7831
475.90399	7993
476.16241	7816
476.42081	7935
476.6792	8050
476.93762	8113
477.19601	8138
477.45441	8295
477.7128	8093
477.97119	8231
478.22958	8003
478.48798	8329
478.74637	8368
479.00473	8315
479.26312	8194
479.52148	8477
479.77988	8653
480.03824	8585
480.2966	8478
480.55496	8399
480.81335	8635
481.07172	8483
481.33005	8468
481.58841	8625
481.84677	8584
482.10513	8684
482.36346	8566
482.62183	8481
482.88016	8753
483.13852	8522
483.39685	8647
483.65518	8709
483.91351	8634
484.17184	8582
484.43018	8651
484.68851	8672
484.94684	8829
485.20517	8825
485.46347	8645
485.7218	8641
485.9801	8713
486.23843	8830
486.49673	8848
486.75504	8660
487.01334	8743
487.27164	8782
487.52994	8629
487.78824	8710
488.04654	8685
488.30484	8835
488.56311	8662
488.82141	8720
489.07968	8540
489.33798	8688
489.59625	8923
489.85452	8708
490.11279	8727
490.37106	8837
490.62933	8846
490.8876	8750
491.14587	8741
491.40411	8665
491.66238	8774
491.92065	8735
492.17889	8804
492.43713	8475
492.69537	8797
492.95364	8856
493.21188	8688
493.47012	8817
493.72833	8628
493.98657	8797
494.24481	8824
494.50305	8705
494.76126	8632
495.0195	8694
495.27771	8664
495.53592	8607
495.79413	8760
496.05234	8670
496.31055	8699
496.56876	8576
496.82697	8904
497.08517	8685
497.34335	8862
497.60156	8767
497.85974	8766
498.11795	8592
498.37613	8627
498.63431	8778
498.89249	8825
499.15067	8821
499.40884	8658
499.66702	9051
499.92517	8856
500.18335	8838
500.44153	8639
500.69968	8531
500.95782	8768
501.216	8733
501.47415	8713
501.7323	8692
501.99045	8669
502.24857	8609
502.50671	8732
502.76486	8707
503.02298	8579
503.28113	8867
503.53925	8678
503.79739	8656
504.05551	8821
504.31363	8639
504.57175	8689
