Date and Time:                Thu Apr 18 12:41:27.959 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6500
448.24188	6530
448.50052	6491
448.75912	6666
449.01776	6686
449.2764	6539
449.535	6865
449.79364	6798
450.05225	7007
450.31085	6856
450.56949	6717
450.82809	6704
451.0867	6728
451.34531	6477
451.60391	6556
451.86252	6210
452.12112	6287
452.37973	6279
452.63834	6009
452.89691	6069
453.15552	5922
453.41412	5826
453.6727	6022
453.9313	5784
454.18988	5589
454.44846	5755
454.70706	5661
454.96564	5753
455.22421	5417
455.48279	5408
455.74136	5429
455.99994	5421
456.25851	5278
456.51709	5491
456.77567	5236
457.03424	5299
457.29279	5460
457.55136	5309
457.80991	5247
458.06848	5340
458.32703	5287
458.5856	5298
458.84415	5270
459.10269	5232
459.36124	5216
459.61978	5240
459.87833	5248
460.13687	5140
460.39542	5230
460.65396	5150
460.91251	5357
461.17102	5182
461.42957	5246
461.68811	5347
461.94662	5325
462.20514	5310
462.46368	5392
462.7222	5383
462.98071	5485
463.23923	5604
463.49777	5353
463.75629	5647
464.01477	5557
464.27328	5640
464.5318	5698
464.79031	5708
465.0488	5795
465.30731	5946
465.56583	6032
465.82431	5837
466.08279	5869
466.34131	5905
466.59979	5995
466.85828	5914
467.11676	6056
467.37524	6211
467.63373	6236
467.89221	6201
468.1507	6388
468.40918	6351
468.66763	6288
468.92612	6407
469.18457	6463
469.44305	6556
469.70151	6497
469.95999	6545
470.21844	6673
470.4769	6721
470.73535	6798
470.9938	6887
471.25226	7020
471.51071	6956
471.76917	7146
472.02759	7063
472.28604	7247
472.54449	7140
472.80292	7432
473.06137	7341
473.31979	7393
473.57822	7552
473.83664	7339
474.09506	7544
474.35352	7529
474.61191	7480
474.87033	7792
475.12875	7657
475.38718	7896
475.6456	7858
475.90399	7792
476.16241	7779
476.42081	7891
476.6792	7980
476.93762	8029
477.19601	8109
477.45441	8083
477.7128	7997
477.97119	8110
478.22958	8028
478.48798	8332
478.74637	8263
479.00473	8102
479.26312	8366
479.52148	8262
479.77988	8472
480.03824	8359
480.2966	8487
480.55496	8512
480.81335	8490
481.07172	8436
481.33005	8608
481.58841	8446
481.84677	8552
482.10513	8670
482.36346	8450
482.62183	8519
482.88016	8647
483.13852	8626
483.39685	8411
483.65518	8377
483.91351	8456
484.17184	8556
484.43018	8733
484.68851	8669
484.94684	8677
485.20517	8193
485.46347	8668
485.7218	8532
485.9801	8539
486.23843	8492
486.49673	8542
486.75504	8462
487.01334	8440
487.27164	8665
487.52994	8684
487.78824	8731
488.04654	8605
488.30484	8625
488.56311	8559
488.82141	8627
489.07968	8384
489.33798	8465
489.59625	8615
489.85452	8758
490.11279	8860
490.37106	8736
490.62933	8559
490.8876	8676
491.14587	8666
491.40411	8681
491.66238	8584
491.92065	8763
492.17889	8565
492.43713	8478
492.69537	8636
492.95364	8725
493.21188	8696
493.47012	8661
493.72833	8614
493.98657	8636
494.24481	8685
494.50305	8636
494.76126	8664
495.0195	8473
495.27771	8487
495.53592	8643
495.79413	8800
496.05234	8730
496.31055	8707
496.56876	8601
496.82697	8690
497.08517	8524
497.34335	8593
497.60156	8530
497.85974	8591
498.11795	8553
498.37613	8661
498.63431	8606
498.89249	8643
499.15067	8539
499.40884	8702
499.66702	8528
499.92517	8597
500.18335	8596
500.44153	8750
500.69968	8726
500.95782	8621
501.216	8666
501.47415	8692
501.7323	8575
501.99045	8858
502.24857	8564
502.50671	8540
502.76486	8368
503.02298	8505
503.28113	8505
503.53925	8665
503.79739	8479
504.05551	8538
504.31363	8500
504.57175	8511
