Date and Time:                Wed Apr 17 12:22:25.145 2024
504.82986	12484
505.08798	12478
505.34607	12330
505.60419	12158
505.86227	12347
506.12039	12395
506.37848	12345
506.63657	12148
506.89465	12202
507.15277	12411
507.41083	12224
507.66891	12379
507.927	12389
508.18509	12235
508.44315	12489
508.70123	12419
508.95929	12467
509.21735	12383
509.4754	12349
509.73346	12400
509.99152	12301
510.24957	12313
510.50763	12379
510.76569	12345
511.02371	12204
511.28174	12158
511.53979	12399
511.79782	12157
512.05585	12172
512.3139	12292
512.5719	12185
512.82996	12150
513.08795	12368
513.34595	12084
513.60394	12297
513.862	12090
514.12	12139
514.37799	12160
514.63599	12011
514.89398	12074
515.15198	12149
515.40997	12253
515.66797	12232
515.92596	11827
516.1839	11857
516.44189	12039
516.69989	12316
516.95782	12066
517.21582	12097
517.47375	12049
517.73175	12113
517.98969	11904
518.24762	11943
518.50562	11819
518.76355	12077
519.02148	11989
519.27942	12087
519.53735	11697
519.79529	12150
520.05322	11967
520.31116	11916
520.56909	11854
520.82703	11951
521.0849	11891
521.34283	11648
521.60077	12001
521.85864	11757
522.11658	11825
522.37445	11708
522.63239	11725
522.89026	11731
523.14819	11465
523.40607	11860
523.66394	11641
523.92181	11637
524.17969	11506
524.43756	11653
524.69543	11617
524.95331	11575
525.21118	11364
525.46906	11512
525.72693	11390
525.98474	11379
526.24261	11336
526.50049	11574
526.7583	11528
527.01617	11592
527.27399	11464
527.5318	11371
527.78967	11313
528.04749	11396
528.3053	11369
528.56311	11170
528.82098	11402
529.0788	11080
529.33661	11269
529.59442	11327
529.85217	11066
530.10999	11215
530.3678	11023
530.62561	10991
530.88336	11129
531.14117	10902
531.39893	11178
531.65674	11117
531.91449	10960
532.1723	10876
532.43005	10929
532.68781	11032
532.94556	10788
533.20337	11039
533.46112	10752
533.71887	10848
533.97662	10766
534.23438	10572
534.49207	10835
534.74982	10727
535.00757	10854
535.26532	10625
535.52301	10763
535.78076	10659
536.03845	10705
536.2962	10745
536.55389	10560
536.81158	10391
537.06934	10670
537.32703	10603
537.58472	10422
537.84241	10510
538.1001	10470
538.35779	10314
538.61548	10160
538.87317	10518
539.13086	10482
539.38849	10347
539.64618	10440
539.90387	10250
540.1615	10390
540.41919	10269
540.67682	10341
540.93445	10251
541.19214	10257
541.44977	9979
541.7074	10194
541.96503	9991
542.22266	10046
542.48029	10115
542.73792	9984
542.99554	9802
543.25317	9883
543.5108	10056
543.76837	9970
544.026	9915
544.28363	9897
544.5412	9965
544.79883	9895
545.0564	9918
545.31396	9964
545.57153	9726
545.82916	9812
546.08673	9744
546.3443	9865
546.60187	9684
546.85944	9802
547.117	9701
547.37457	9537
547.63208	9768
547.88965	9737
548.14722	9604
548.40472	9569
548.66229	9394
548.9198	9525
549.17737	9478
549.43488	9417
549.69238	9340
549.94989	9406
550.20746	9480
550.46497	9326
550.72247	9440
550.97998	9361
551.23749	9288
551.49493	9497
551.75244	9295
552.00995	9270
552.2674	9102
552.5249	9115
552.78235	9162
553.03986	9107
553.2973	9273
553.55481	9126
553.81226	8939
554.0697	9121
554.32715	8932
554.58459	9084
554.84204	9101
555.09949	9056
555.35693	9008
555.61438	8937
555.87177	8888
556.12921	8689
556.38666	9042
556.64404	8750
556.90149	8783
557.15887	8763
557.41626	8858
557.67371	8799
557.93109	8911
558.18848	8851
558.44586	8781
558.70325	8741
558.96063	8778
559.21802	8678
559.4754	8857
559.73273	8691
559.99011	8609
560.2475	8681
560.50482	8636
560.76221	8523
561.01953	8502
561.27686	8408
561.53424	8404
561.79156	8524
562.04889	8431
562.30621	8449
562.56354	8383
562.82086	8419
563.07819	8250
563.33551	8186
563.59277	8217
563.8501	8240
564.10742	8340
564.36469	8173
564.62201	8271
564.87927	8261
565.13654	8351
565.39386	8277
565.65112	8084
565.90839	8107
566.16565	8206
566.42291	8277
566.68018	8067
566.93744	8037
567.19464	8039
567.4519	8010
567.70917	7875
567.96637	8046
568.22363	7809
568.48083	7912
568.7381	7934
568.9953	7739
569.2525	7783
569.5097	7933
569.76691	7897
570.02411	7659
570.28131	7813
570.53851	7832
570.79572	7552
571.05292	7731
571.31006	7674
571.56726	7594
571.8244	7642
572.0816	7501
572.33875	7560
572.59589	7543
572.85309	7559
573.11023	7263
573.36737	7392
573.62451	7444
573.88165	7533
574.13879	7442
574.39587	7409
574.65302	7529
574.91016	7523
575.16724	7339
575.42438	7320
575.68146	7369
575.9386	7121
576.19568	7361
576.45276	7308
576.70984	7190
576.96692	7281
577.224	7065
577.48108	7326
577.73816	7020
577.99524	7210
578.25232	7046
578.50934	7130
578.76642	7139
579.02344	7125
579.28052	6891
579.53754	7186
579.79462	6898
580.05164	6998
580.30865	6989
580.56567	6866
580.82269	6995
581.07971	6902
581.33673	6760
581.59369	6741
581.85071	6713
582.10773	6757
582.36469	6762
582.6217	6736
582.87866	6715
583.13562	6567
583.39264	6697
583.6496	6530
583.90656	6769
584.16351	6812
584.42047	6678
584.67743	6740
584.93439	6453
585.19128	6343
585.44824	6499
585.70514	6464
585.9621	6350
586.21899	6588
586.47595	6305
586.73285	6471
586.98975	6389
587.24664	6352
587.50354	6334
587.76044	6437
588.01733	6372
588.27423	6249
588.53113	6357
588.78796	6293
589.04486	6257
589.3017	6132
589.55859	6243
589.81543	6294
590.07233	6254
590.32916	6195
590.586	6242
590.84283	6235
591.09967	6045
591.35651	6177
591.61334	5967
591.87012	6026
592.12695	6024
592.38373	5880
592.64056	5851
592.89734	6053
593.15417	5847
593.41095	5904
593.66772	5978
593.9245	5862
594.18127	5788
594.43805	5837
594.69482	5879
594.9516	5801
595.20837	5791
595.46509	5875
595.72186	5761
595.97858	5752
596.23535	5691
596.49207	5741
596.74878	5673
597.00555	5671
597.26227	5561
597.51898	5658
597.7757	5616
598.03235	5578
598.28906	5698
598.54578	5646
598.80243	5597
599.05914	5532
599.3158	5528
599.57251	5528
599.82916	5358
600.08582	5456
600.34247	5435
600.59918	5496
600.85583	5287
601.11243	5382
601.36908	5435
601.62573	5411
601.88239	5256
602.13898	5270
602.39563	5378
602.65222	5200
602.90881	5207
603.16547	5230
603.42206	5227
603.67865	5202
603.93524	5166
604.19183	5202
604.44843	5028
604.70496	5070
604.96155	5037
605.21814	5094
605.47467	4936
605.73126	4909
605.98779	5013
606.24432	5027
606.50085	5018
606.75739	5057
607.01392	4872
607.27045	4963
607.52698	4906
607.78351	4932
608.04004	4804
608.29651	4982
608.55304	4936
608.80951	4864
609.06604	4886
609.32251	4826
609.57898	4774
609.83545	4817
610.09192	4777
610.34839	4761
610.60486	4845
610.86133	4907
611.11774	4579
611.37421	4708
611.63062	4541
611.88708	4662
612.14349	4648
612.39996	4751
612.65637	4621
612.91278	4720
613.16919	4575
613.4256	4569
613.68201	4471
613.93835	4558
614.19476	4375
614.45117	4484
614.70752	4443
614.96387	4424
615.22028	4519
615.47662	4395
615.73297	4487
615.98932	4438
616.24567	4473
616.50201	4317
616.75836	4330
617.01471	4361
617.271	4483
617.52734	4402
617.78363	4288
618.03998	4217
618.29626	4272
618.55255	4337
618.80884	4273
619.06512	4246
619.32141	4144
619.5777	4222
619.83398	4128
620.09027	4135
620.3465	4166
620.60278	4225
620.85901	4191
621.1153	4186
621.37152	4097
621.62775	4196
621.88397	4064
622.1402	4064
622.39642	4141
622.65265	4074
622.90887	4188
623.16504	3990
623.42126	4028
623.67743	4056
623.93365	4100
624.18982	4011
624.44598	4037
624.70215	3985
624.95831	3967
625.21448	4056
625.47064	3890
625.72681	3840
625.98291	3943
626.23907	3879
626.49524	3879
626.75134	3763
627.00745	4017
627.26355	3789
627.51971	3919
627.77582	3932
628.03192	3693
628.28796	3824
628.54407	3685
628.80017	3797
629.05627	3739
629.31232	3715
629.56836	3713
629.82446	3657
630.08051	3714
630.33655	3651
630.59259	3660
630.84863	3583
631.10468	3600
631.36072	3585
631.6167	3592
631.87274	3568
632.12878	3491
632.38477	3572
632.64075	3455
632.89679	3648
633.15277	3508
633.40875	3535
633.66473	3419
633.92072	3523
634.17664	3542
634.43262	3420
634.6886	3465
634.94452	3431
635.2005	3411
635.45642	3434
635.71234	3497
635.96826	3458
636.22418	3390
636.4801	3487
636.73602	3244
636.99194	3319
637.24786	3346
637.50372	3202
637.75964	3342
638.0155	3206
638.27136	3249
638.52722	3237
638.78314	3224
639.039	3188
639.29486	3151
639.55066	3318
639.80652	3132
640.06238	3194
640.31818	3188
640.57404	2998
640.82983	3198
641.08563	3076
641.34149	3145
641.59729	3056
641.85309	3027
642.10889	3060
642.36462	3073
642.62042	3083
642.87622	3077
643.13196	3019
643.38776	2929
643.64349	2985
643.89923	2971
644.15497	2991
644.41071	2844
644.66644	2884
644.92218	2834
645.17792	2953
645.43359	2909
645.68933	2852
645.94507	2826
646.20074	2826
646.45642	2762
646.7121	2923
646.96777	2868
647.22345	2790
647.47913	2739
647.7348	2858
647.99048	2748
648.24609	2703
648.50177	2746
648.75739	2682
649.01306	2681
649.26868	2651
649.52429	2708
649.77991	2691
650.03552	2743
650.29114	2587
650.54669	2690
650.80231	2635
651.05792	2573
651.31348	2550
651.56903	2593
651.82465	2578
652.0802	2654
652.33575	2537
652.59131	2511
652.84686	2604
653.10236	2511
653.35791	2405
653.61346	2500
653.86896	2478
654.12445	2543
654.38	2389
654.6355	2412
654.89099	2445
655.14648	2428
655.40198	2407
655.65741	2509
655.9129	2372
656.1684	2396
656.42383	2409
656.67926	2437
656.93475	2417
657.19019	2403
657.44562	2404
657.70105	2348
657.95648	2300
658.21191	2247
658.46729	2291
658.72272	2283
658.97809	2292
659.23352	2264
659.48889	2250
659.74426	2350
659.99963	2253
660.255	2252
660.51038	2201
660.76575	2284
661.02106	2209
661.27643	2131
661.53174	2267
661.78711	2211
662.04242	2187
662.29773	2150
662.55304	2136
662.80835	2143
663.06366	2094
663.31897	2169
663.57428	2054
663.82953	2052
664.08484	2125
664.34009	2091
664.59534	2061
664.85059	2019
665.10583	2137
665.36108	2067
665.61633	2116
665.87158	2010
666.12677	2085
666.38202	2035
666.63721	2030
666.89246	1959
667.14764	2036
667.40283	1973
667.65802	1953
667.91321	1927
668.1684	2050
668.42358	1903
668.67871	1941
668.9339	1939
669.18903	2006
669.44415	1877
669.69934	1992
669.95447	1938
670.20959	1909
670.46466	1918
670.71979	1958
670.97491	1865
671.22998	1949
671.48511	1902
671.74017	1946
671.9953	1889
672.25037	1843
672.50543	1844
672.7605	1789
673.0155	1854
673.27057	1754
673.52563	1800
673.78064	1759
674.03571	1770
674.29071	1712
674.54572	1719
674.80072	1800
675.05573	1735
675.31073	1797
675.56573	1823
675.82074	1686
676.07568	1703
676.33069	1728
676.58563	1698
676.84058	1829
677.09552	1798
677.35046	1702
677.60541	1761
677.86035	1734
678.1153	1682
678.37024	1722
678.62512	1686
678.88	1697
679.13495	1731
679.38983	1723
679.64471	1598
679.8996	1737
680.15448	1601
680.40936	1620
680.66418	1615
680.91907	1668
681.17389	1600
681.42871	1591
681.68359	1576
681.93842	1684
682.19324	1568
682.44806	1574
682.70282	1622
682.95764	1552
683.21246	1577
683.46722	1591
683.72205	1549
683.97681	1480
684.23157	1513
684.48633	1532
684.74109	1599
684.99585	1520
685.25055	1470
685.50531	1536
685.76001	1483
686.01477	1487
686.26947	1488
686.52417	1416
686.77887	1523
687.03357	1447
687.28827	1444
687.54297	1459
687.79761	1451
688.05231	1480
688.30695	1420
688.56158	1451
688.81628	1384
689.07092	1418
689.32556	1385
689.58014	1365
689.83478	1416
690.08942	1430
690.34399	1393
690.59863	1393
690.85321	1377
691.10779	1358
691.36237	1403
691.61694	1315
691.87152	1348
692.1261	1372
692.38062	1301
692.63519	1347
692.88971	1308
693.14423	1295
693.39874	1331
693.65326	1359
693.90778	1318
694.16229	1304
694.41681	1369
694.67133	1302
694.92578	1255
695.18024	1338
695.43475	1297
695.68921	1338
695.94366	1263
696.19812	1279
696.45258	1257
696.70697	1269
696.96143	1303
697.21582	1288
697.47028	1259
697.72467	1210
697.97906	1302
698.23346	1202
698.48785	1230
698.74225	1274
698.99658	1196
699.25098	1200
699.50531	1161
699.7597	1285
700.01404	1175
700.26837	1195
700.52271	1151
700.77704	1276
701.03137	1146
701.28564	1118
701.53998	1220
701.79425	1194
702.04858	1134
702.30286	1205
702.55713	1199
702.8114	1159
703.06567	1193
703.31989	1142
703.57416	1157
703.82843	1094
704.08264	1132
704.33685	1089
704.59106	1111
704.84528	1151
705.09949	1139
705.3537	1111
705.60791	1179
705.86206	1070
706.11627	1118
706.37042	1095
706.62457	1113
706.87878	1100
707.13293	1036
707.38702	1062
707.64117	1052
707.89532	1102
708.14941	1046
708.40356	1044
708.65765	1057
708.91174	974
709.16583	1038
709.41992	1046
709.67401	995
709.9281	941
710.18213	1001
710.43622	1038
710.69025	1024
710.94427	973
711.19836	1023
711.45239	1008
711.70636	989
711.96039	981
712.21442	1040
712.46838	1035
712.72241	1019
712.97638	976
713.23035	954
713.48431	967
713.73828	1015
713.99225	942
714.24622	927
714.50012	949
714.75409	980
715.008	955
715.2619	928
715.51581	903
715.76971	947
716.02362	963
716.27753	968
716.53143	924
716.78528	872
717.03912	936
717.29303	877
717.54688	912
717.80072	877
718.05457	897
718.30841	870
718.56219	954
718.81604	868
719.06982	899
719.32361	906
719.57745	914
719.83124	884
720.08502	870
720.33875	841
720.59253	819
720.84631	886
721.10004	865
721.35376	820
721.60754	874
721.86127	846
722.11499	836
722.36871	875
722.62238	862
722.8761	864
723.12976	871
723.38348	830
723.63715	840
723.89081	826
724.14447	859
724.39813	835
724.65179	791
724.9054	796
725.15906	846
725.41266	831
725.66626	853
725.91992	823
726.17352	828
726.42706	795
726.68066	801
726.93427	812
727.18781	778
727.44141	827
727.69495	809
727.94849	796
728.20203	855
728.45557	790
728.70911	775
728.96259	825
729.21613	747
729.4696	785
729.72314	785
729.97662	809
730.2301	789
730.48358	791
730.73706	797
730.99048	759
731.24396	775
731.49738	780
731.75079	746
732.00427	737
732.25769	763
732.51105	753
732.76447	751
733.01788	766
733.27124	756
733.52466	735
733.77802	799
734.03137	744
734.28473	717
734.53809	723
734.79144	744
735.0448	750
735.2981	722
735.55145	704
735.80475	715
736.05804	755
736.31134	691
736.56464	718
736.81793	713
737.07117	698
737.32446	719
737.5777	670
737.83093	683
738.08423	683
738.33746	704
738.59064	681
738.84387	675
739.09711	696
739.35028	715
739.60352	671
739.85669	665
740.10986	666
740.36304	639
740.61621	609
740.86938	653
741.1225	664
741.37567	709
741.62878	685
741.8819	624
742.13501	647
742.38812	648
742.64124	655
742.89435	651
743.1474	662
743.40051	664
743.65356	676
743.90662	620
744.15967	647
744.41272	632
744.66577	625
744.91882	628
745.17181	643
745.42487	620
745.67786	639
745.93085	656
746.18384	666
746.43683	643
746.68982	658
746.94275	622
747.19574	623
747.44867	686
747.7016	631
747.95453	602
748.20746	641
748.46039	613
748.71332	620
748.96625	599
749.21912	604
749.47198	566
749.72491	634
749.97778	608
750.23059	607
750.48346	604
750.73633	609
750.98914	605
751.242	593
751.49481	602
751.74762	608
752.00043	588
752.25323	585
752.50604	579
752.75879	576
753.0116	582
753.26434	554
753.51715	590
753.7699	570
754.02264	563
754.27533	571
754.52808	614
754.78082	584
755.03351	599
755.28619	551
755.53888	543
755.79156	540
756.04425	530
756.29694	567
756.54962	549
756.80225	551
757.05493	539
757.30756	564
757.56018	559
757.81281	592
758.06543	566
758.31799	568
758.57062	554
758.82318	558
759.07581	548
759.32837	575
759.58093	540
759.8335	569
760.086	564
760.33856	506
760.59106	536
760.84363	525
761.09613	537
761.34863	530
761.60114	545
761.85364	526
762.10608	490
762.35858	508
762.61102	536
762.86346	545
763.11597	540
763.36841	557
763.62079	500
763.87323	484
764.12567	512
764.37805	487
764.63043	533
764.88287	511
765.13525	524
765.38763	527
765.63995	498
765.89233	540
766.14465	505
766.39703	498
766.64935	507
766.90167	501
767.15399	511
767.40631	499
767.65857	517
767.91089	502
768.16315	470
768.41547	525
768.66772	484
768.91998	490
769.17218	467
769.42444	505
769.6767	491
769.92889	461
770.18109	495
770.43335	488
770.68555	500
770.93768	476
771.18988	471
771.44208	484
771.69421	482
771.94641	461
772.19855	492
772.45068	505
772.70282	480
772.9549	485
773.20703	483
773.45911	476
773.71124	472
773.96332	467
774.21539	477
774.46747	457
774.71954	466
774.97156	454
775.22363	471
775.47565	458
775.72772	431
775.97974	422
776.23175	485
776.4837	495
776.73572	466
776.98773	435
777.23969	456
777.49164	449
777.74359	460
777.99554	444
778.2475	437
778.49945	421
778.75134	445
779.0033	457
779.25519	470
779.50708	441
779.75897	466
780.01086	447
780.2627	440
780.51459	453
780.76642	452
781.01831	405
781.27014	446
781.52197	453
781.7738	428
782.02557	447
782.2774	487
782.52917	447
782.78101	420
783.03278	427
783.28455	423
783.53625	446
783.78802	447
784.03979	430
784.2915	418
784.54321	426
784.79498	401
785.04669	446
785.29834	461
785.55005	456
785.80176	425
786.05341	400
786.30505	404
786.5567	420
786.80835	402
787.06	405
787.31165	440
787.56323	440
787.81488	436
788.06647	412
788.31805	422
788.56964	411
788.82123	397
789.07281	430
789.32434	390
789.57593	405
789.82745	410
790.07898	413
790.33051	413
790.58203	427
790.8335	410
791.08502	387
791.33649	399
791.58795	401
791.83948	416
792.09088	410
792.34235	413
792.59381	406
792.84521	439
793.09668	422
793.34808	388
793.59949	421
793.85089	401
794.10229	376
794.35364	410
794.60504	376
794.85638	372
795.10773	412
795.35907	398
795.61041	415
795.86176	405
796.1131	400
796.36438	380
796.61566	400
796.86694	394
797.11823	429
797.36951	390
797.62079	404
797.87207	386
798.12329	393
798.37451	417
798.62573	404
798.87695	399
799.12817	388
799.37939	409
799.63055	377
799.88177	399
800.13293	368
800.38409	431
800.63525	388
800.88641	397
801.13751	400
801.38867	398
801.63977	387
801.89087	369
802.14197	393
802.39307	381
802.64417	400
802.89526	374
803.1463	354
803.39734	355
803.64844	409
803.89948	359
804.15045	370
804.40149	398
804.65253	403
804.9035	367
805.15448	369
805.40546	392
805.65643	339
805.90741	370
806.15839	395
806.4093	351
806.66028	397
806.91119	365
807.16211	401
807.41302	376
807.66388	380
807.91479	374
808.16565	379
808.41656	404
808.66742	398
808.91827	367
809.16913	397
809.41992	387
809.67078	377
809.92157	381
810.17236	376
810.42316	397
810.67395	350
810.92474	363
811.17554	355
811.42627	329
811.67706	362
811.9278	368
812.17853	356
812.42926	364
812.67993	386
812.93066	362
813.18134	338
813.43201	371
813.68268	383
813.93335	343
814.18402	359
814.43469	369
814.6853	408
814.93597	372
815.18658	358
815.43719	337
815.68781	365
815.93835	352
816.18896	349
816.43951	369
816.69012	399
816.94067	352
817.19122	358
817.44171	366
817.69226	354
817.94275	365
818.1933	344
818.44379	375
818.69427	358
818.94476	344
819.19519	366
819.44568	367
819.69611	348
819.94659	378
820.19702	366
820.44745	381
820.69781	372
820.94824	375
821.19861	366
821.44904	379
821.6994	365
821.94977	364
822.20013	361
822.45044	348
822.70081	351
822.95111	360
823.20142	381
823.45172	345
823.70203	352
823.95233	379
824.20264	354
824.45288	360
824.70313	342
824.95337	338
825.20361	353
825.45386	357
825.7041	345
825.95428	352
826.20453	341
826.45471	343
826.7049	342
826.95508	342
827.2052	348
827.45538	354
827.70551	365
827.95563	354
828.20575	339
828.45587	363
828.70599	350
828.95612	360
829.20618	349
829.45624	351
829.7063	359
829.95636	360
830.20642	330
830.45648	346
830.70648	354
830.95654	333
831.20654	332
831.45654	341
831.70654	339
831.95648	348
832.20648	352
832.45642	359
832.70636	341
832.9563	355
833.20624	351
833.45618	339
833.70612	346
833.95599	344
834.20587	336
834.45575	332
834.70563	354
834.95551	344
835.20532	360
835.4552	342
835.70502	333
835.95483	361
836.20465	341
836.45447	342
836.70428	326
836.95404	355
837.2038	339
837.45361	347
837.70337	347
837.95306	338
838.20282	344
838.45258	355
838.70227	342
838.95197	343
839.20166	350
839.45135	332
839.70105	360
839.95068	339
840.20032	333
840.45001	368
840.69965	357
840.94928	344
841.19885	348
841.44849	345
841.69806	352
841.94763	329
842.19727	349
842.44678	341
842.69635	343
842.94592	338
843.19543	338
843.44495	363
843.69446	325
843.94397	323
844.19348	337
844.44299	339
844.69244	308
844.94189	333
845.19141	337
845.4408	363
845.69025	351
845.9397	352
846.18909	354
846.43854	348
846.68793	337
846.93732	312
847.18665	334
847.43604	340
847.68536	351
847.93475	334
848.18408	303
848.43341	318
848.68274	332
848.93201	331
849.18134	329
849.4306	344
849.67987	334
849.92914	336
850.17841	295
850.42767	337
850.67688	333
850.92609	347
851.17529	348
851.4245	359
851.67371	336
851.92291	325
852.17206	323
852.42126	334
852.67041	350
852.91956	332
853.1687	319
853.41779	350
853.66693	332
853.91602	326
854.1651	351
854.41418	334
854.66327	336
854.91229	347
855.16138	348
855.4104	340
855.65942	318
