Date and Time:                Wed Apr 17 12:22:15.959 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	8801
448.24188	8957
448.50052	9057
448.75912	8926
449.01776	9230
449.2764	9153
449.535	9210
449.79364	9353
450.05225	9381
450.31085	9420
450.56949	9286
450.82809	9416
451.0867	9029
451.34531	9058
451.60391	8975
451.86252	8673
452.12112	8551
452.37973	8458
452.63834	8517
452.89691	8372
453.15552	8097
453.41412	7930
453.6727	8072
453.9313	8023
454.18988	7790
454.44846	7690
454.70706	7550
454.96564	7627
455.22421	7485
455.48279	7244
455.74136	7452
455.99994	7335
456.25851	7249
456.51709	7242
456.77567	7257
457.03424	7214
457.29279	7012
457.55136	6997
457.80991	7107
458.06848	7001
458.32703	7100
458.5856	7070
458.84415	6989
459.10269	7090
459.36124	7083
459.61978	6921
459.87833	7005
460.13687	6960
460.39542	6931
460.65396	6899
460.91251	7013
461.17102	7017
461.42957	7130
461.68811	7025
461.94662	7147
462.20514	7170
462.46368	7328
462.7222	7284
462.98071	7193
463.23923	7382
463.49777	7324
463.75629	7484
464.01477	7538
464.27328	7541
464.5318	7457
464.79031	7598
465.0488	7707
465.30731	7774
465.56583	7814
465.82431	7812
466.08279	7784
466.34131	7935
466.59979	7967
466.85828	8026
467.11676	8092
467.37524	8202
467.63373	8458
467.89221	8488
468.1507	8418
468.40918	8635
468.66763	8743
468.92612	8593
469.18457	8838
469.44305	8973
469.70151	8950
469.95999	9120
470.21844	9007
470.4769	9182
470.73535	9356
470.9938	9348
471.25226	9453
471.51071	9425
471.76917	9602
472.02759	9834
472.28604	9765
472.54449	9759
472.80292	9979
473.06137	9723
473.31979	9828
473.57822	9961
473.83664	10100
474.09506	10048
474.35352	10382
474.61191	10301
474.87033	10264
475.12875	10570
475.38718	10688
475.6456	10516
475.90399	10677
476.16241	10644
476.42081	10986
476.6792	10751
476.93762	11003
477.19601	10990
477.45441	10897
477.7128	10997
477.97119	11167
478.22958	11285
478.48798	11309
478.74637	11376
479.00473	11259
479.26312	11271
479.52148	11401
479.77988	11482
480.03824	11559
480.2966	11618
480.55496	11728
480.81335	11652
481.07172	11588
481.33005	11726
481.58841	11945
481.84677	11625
482.10513	11857
482.36346	11877
482.62183	11715
482.88016	11838
483.13852	11973
483.39685	11956
483.65518	11897
483.91351	12001
484.17184	12058
484.43018	12100
484.68851	11961
484.94684	12011
485.20517	11965
485.46347	12015
485.7218	12042
485.9801	12012
486.23843	11933
486.49673	12125
486.75504	12089
487.01334	12197
487.27164	12218
487.52994	12203
487.78824	12141
488.04654	12016
488.30484	12031
488.56311	11958
488.82141	12075
489.07968	12265
489.33798	12136
489.59625	12427
489.85452	11972
490.11279	12336
490.37106	12292
490.62933	12215
490.8876	12112
491.14587	12227
491.40411	12313
491.66238	12230
491.92065	12324
492.17889	12322
492.43713	12223
492.69537	12282
492.95364	12438
493.21188	12302
493.47012	12481
493.72833	12519
493.98657	12455
494.24481	12268
494.50305	12221
494.76126	12410
495.0195	12485
495.27771	12312
495.53592	12509
495.79413	12563
496.05234	12479
496.31055	12306
496.56876	12332
496.82697	12358
497.08517	12404
497.34335	12380
497.60156	12495
497.85974	12409
498.11795	12267
498.37613	12398
498.63431	12502
498.89249	12665
499.15067	12220
499.40884	12406
499.66702	12432
499.92517	12595
500.18335	12279
500.44153	12502
500.69968	12547
500.95782	12422
501.216	12505
501.47415	12484
501.7323	12389
501.99045	12848
502.24857	12377
502.50671	12546
502.76486	12352
503.02298	12338
503.28113	12522
503.53925	12476
503.79739	12599
504.05551	12477
504.31363	12671
504.57175	12495
