Date and Time:                Wed Apr 17 12:24:24.795 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	8689
448.24188	8457
448.50052	8816
448.75912	9202
449.01776	9138
449.2764	8825
449.535	9231
449.79364	9290
450.05225	9153
450.31085	9304
450.56949	9221
450.82809	8932
451.0867	8974
451.34531	9032
451.60391	8813
451.86252	8511
452.12112	8399
452.37973	8305
452.63834	7946
452.89691	7957
453.15552	7972
453.41412	7818
453.6727	7590
453.9313	7629
454.18988	7378
454.44846	7455
454.70706	7359
454.96564	7308
455.22421	7343
455.48279	7264
455.74136	7041
455.99994	7125
456.25851	7009
456.51709	6937
456.77567	6982
457.03424	6887
457.29279	6763
457.55136	6684
457.80991	6632
458.06848	6716
458.32703	6637
458.5856	6756
458.84415	6635
459.10269	6805
459.36124	6610
459.61978	6711
459.87833	6686
460.13687	6519
460.39542	6748
460.65396	6763
460.91251	6750
461.17102	6684
461.42957	6634
461.68811	6639
461.94662	6787
462.20514	6673
462.46368	6938
462.7222	6741
462.98071	6843
463.23923	6995
463.49777	7115
463.75629	6893
464.01477	7141
464.27328	6980
464.5318	7231
464.79031	7124
465.0488	7220
465.30731	7296
465.56583	7197
465.82431	7406
466.08279	7508
466.34131	7550
466.59979	7509
466.85828	7699
467.11676	7674
467.37524	7611
467.63373	7804
467.89221	7741
468.1507	8116
468.40918	8124
468.66763	7956
468.92612	8055
469.18457	8151
469.44305	8359
469.70151	8418
469.95999	8519
470.21844	8622
470.4769	8543
470.73535	8708
470.9938	8738
471.25226	8765
471.51071	8742
471.76917	8907
472.02759	8957
472.28604	9113
472.54449	9094
472.80292	9157
473.06137	9135
473.31979	9583
473.57822	9403
473.83664	9430
474.09506	9520
474.35352	9491
474.61191	9655
474.87033	9710
475.12875	9749
475.38718	9911
475.6456	9914
475.90399	9918
476.16241	9939
476.42081	9957
476.6792	10004
476.93762	10201
477.19601	10202
477.45441	10139
477.7128	10143
477.97119	10352
478.22958	10263
478.48798	10425
478.74637	10339
479.00473	10523
479.26312	10701
479.52148	10593
479.77988	10503
480.03824	10635
480.2966	10488
480.55496	10801
480.81335	10691
481.07172	10866
481.33005	10789
481.58841	10915
481.84677	10826
482.10513	11054
482.36346	10866
482.62183	10947
482.88016	10905
483.13852	10888
483.39685	11021
483.65518	10915
483.91351	11080
484.17184	11065
484.43018	11058
484.68851	11248
484.94684	11061
485.20517	10939
485.46347	11043
485.7218	11109
485.9801	11104
486.23843	11113
486.49673	11150
486.75504	11298
487.01334	11256
487.27164	11133
487.52994	11230
487.78824	11144
488.04654	11139
488.30484	11223
488.56311	11241
488.82141	11235
489.07968	11083
489.33798	11234
489.59625	11262
489.85452	11345
490.11279	11135
490.37106	11248
490.62933	11122
490.8876	11297
491.14587	11361
491.40411	11339
491.66238	11114
491.92065	11357
492.17889	11340
492.43713	11192
492.69537	11405
492.95364	11284
493.21188	11305
493.47012	11360
493.72833	11167
493.98657	11224
494.24481	11428
494.50305	11392
494.76126	11374
495.0195	11189
495.27771	11397
495.53592	11356
495.79413	11430
496.05234	11396
496.31055	11169
496.56876	11330
496.82697	11636
497.08517	11334
497.34335	11482
497.60156	11507
497.85974	11290
498.11795	11369
498.37613	11424
498.63431	11419
498.89249	11579
499.15067	11435
499.40884	11387
499.66702	11380
499.92517	11271
500.18335	11381
500.44153	11583
500.69968	11413
500.95782	11322
501.216	11412
501.47415	11604
501.7323	11428
501.99045	11660
502.24857	11414
502.50671	11441
502.76486	11552
503.02298	11592
503.28113	11313
503.53925	11344
503.79739	11307
504.05551	11482
504.31363	11439
504.57175	11501
