Date and Time:                Wed Apr 17 12:24:33.986 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	8540
448.24188	8625
448.50052	8720
448.75912	8951
449.01776	9027
449.2764	8958
449.535	9012
449.79364	8962
450.05225	9081
450.31085	9026
450.56949	9061
450.82809	9058
451.0867	8715
451.34531	8756
451.60391	8722
451.86252	8555
452.12112	8378
452.37973	8317
452.63834	8147
452.89691	7818
453.15552	7853
453.41412	7819
453.6727	7663
453.9313	7463
454.18988	7474
454.44846	7290
454.70706	7324
454.96564	7404
455.22421	7225
455.48279	7107
455.74136	7224
455.99994	6991
456.25851	7014
456.51709	7038
456.77567	6795
457.03424	7053
457.29279	6753
457.55136	6738
457.80991	6744
458.06848	6628
458.32703	6697
458.5856	6671
458.84415	6604
459.10269	6693
459.36124	6774
459.61978	6709
459.87833	6814
460.13687	6651
460.39542	6764
460.65396	6656
460.91251	6663
461.17102	6839
461.42957	6693
461.68811	6630
461.94662	6727
462.20514	6829
462.46368	6950
462.7222	6807
462.98071	6802
463.23923	6905
463.49777	6923
463.75629	6972
464.01477	7013
464.27328	6984
464.5318	7118
464.79031	7187
465.0488	7009
465.30731	7263
465.56583	7200
465.82431	7409
466.08279	7285
466.34131	7343
466.59979	7526
466.85828	7481
467.11676	7572
467.37524	7662
467.63373	7738
467.89221	8067
468.1507	7821
468.40918	7994
468.66763	7993
468.92612	8136
469.18457	8280
469.44305	8104
469.70151	8247
469.95999	8421
470.21844	8569
470.4769	8457
470.73535	8438
470.9938	8565
471.25226	8705
471.51071	8742
471.76917	8885
472.02759	9201
472.28604	9074
472.54449	8973
472.80292	9278
473.06137	9244
473.31979	9405
473.57822	9267
473.83664	9501
474.09506	9494
474.35352	9547
474.61191	9459
474.87033	9887
475.12875	9756
475.38718	9566
475.6456	10021
475.90399	10051
476.16241	9812
476.42081	9932
476.6792	9902
476.93762	10096
477.19601	10080
477.45441	10158
477.7128	10346
477.97119	10545
478.22958	10325
478.48798	10178
478.74637	10520
479.00473	10652
479.26312	10497
479.52148	10669
479.77988	10848
480.03824	10612
480.2966	10641
480.55496	10585
480.81335	10853
481.07172	10733
481.33005	10833
481.58841	10939
481.84677	10902
482.10513	10991
482.36346	10832
482.62183	10916
482.88016	10930
483.13852	10916
483.39685	10980
483.65518	10903
483.91351	11100
484.17184	11115
484.43018	11151
484.68851	10820
484.94684	11245
485.20517	11244
485.46347	11226
485.7218	11222
485.9801	10824
486.23843	11218
486.49673	11141
486.75504	11112
487.01334	11172
487.27164	11131
487.52994	11102
487.78824	10940
488.04654	11063
488.30484	11103
488.56311	10818
488.82141	11142
489.07968	11256
489.33798	11262
489.59625	11296
489.85452	11279
490.11279	11137
490.37106	11376
490.62933	11084
490.8876	11154
491.14587	11273
491.40411	11215
491.66238	11190
491.92065	11072
492.17889	11116
492.43713	11139
492.69537	11347
492.95364	11301
493.21188	11069
493.47012	11468
493.72833	11158
493.98657	11262
494.24481	11248
494.50305	11278
494.76126	11277
495.0195	11190
495.27771	11554
495.53592	11126
495.79413	11349
496.05234	11271
496.31055	11038
496.56876	11220
496.82697	11232
497.08517	11257
497.34335	11301
497.60156	11504
497.85974	11243
498.11795	11088
498.37613	11169
498.63431	11350
498.89249	11418
499.15067	11313
499.40884	11326
499.66702	11315
499.92517	11349
500.18335	11268
500.44153	11573
500.69968	11472
500.95782	11452
501.216	11553
501.47415	11368
501.7323	11302
501.99045	11424
502.24857	11647
502.50671	11429
502.76486	11394
503.02298	11490
503.28113	11278
503.53925	11386
503.79739	11515
504.05551	11493
504.31363	11231
504.57175	11276
