Date and Time:                Wed Apr 17 12:22:34.538 2024
504.82986	12190
505.08798	12169
505.34607	12210
505.60419	12241
505.86227	12136
506.12039	12406
506.37848	12276
506.63657	12251
506.89465	12220
507.15277	12256
507.41083	12463
507.66891	12100
507.927	12134
508.18509	12248
508.44315	12028
508.70123	12281
508.95929	12064
509.21735	12042
509.4754	12311
509.73346	12355
509.99152	12051
510.24957	11956
510.50763	12194
510.76569	12115
511.02371	12179
511.28174	12168
511.53979	11970
511.79782	12289
512.05585	12174
512.3139	12012
512.5719	12159
512.82996	12062
513.08795	12038
513.34595	12022
513.60394	12077
513.862	12166
514.12	11988
514.37799	12059
514.63599	12127
514.89398	11981
515.15198	12212
515.40997	12081
515.66797	12018
515.92596	11896
516.1839	12119
516.44189	12166
516.69989	11825
516.95782	12119
517.21582	11912
517.47375	12068
517.73175	12037
517.98969	11892
518.24762	11928
518.50562	11938
518.76355	11830
519.02148	12011
519.27942	11739
519.53735	11612
519.79529	11655
520.05322	12003
520.31116	11761
520.56909	11925
520.82703	11608
521.0849	11705
521.34283	11522
521.60077	11912
521.85864	11557
522.11658	11442
522.37445	11556
522.63239	11693
522.89026	11561
523.14819	11591
523.40607	11420
523.66394	11483
523.92181	11467
524.17969	11473
524.43756	11338
524.69543	11566
524.95331	11263
525.21118	11362
525.46906	11262
525.72693	11484
525.98474	11374
526.24261	11506
526.50049	11404
526.7583	11195
527.01617	11149
527.27399	11339
527.5318	11218
527.78967	11006
528.04749	11092
528.3053	11202
528.56311	11258
528.82098	11130
529.0788	11324
529.33661	11057
529.59442	11190
529.85217	10997
530.10999	11144
530.3678	10981
530.62561	10940
530.88336	11095
531.14117	11114
531.39893	10895
531.65674	10929
531.91449	10879
532.1723	10782
532.43005	10865
532.68781	10659
532.94556	10604
533.20337	10509
533.46112	10848
533.71887	10706
533.97662	10852
534.23438	10749
534.49207	10691
534.74982	10554
535.00757	10566
535.26532	10617
535.52301	10687
535.78076	10416
536.03845	10766
536.2962	10323
536.55389	10387
536.81158	10434
537.06934	10367
537.32703	10365
537.58472	10352
537.84241	10297
538.1001	10309
538.35779	10365
538.61548	10393
538.87317	10288
539.13086	10229
539.38849	10313
539.64618	10117
539.90387	10105
540.1615	10243
540.41919	10004
540.67682	10047
540.93445	10175
541.19214	9997
541.44977	10151
541.7074	10204
541.96503	9852
542.22266	10080
542.48029	10087
542.73792	9816
542.99554	9823
543.25317	10077
543.5108	9949
543.76837	9821
544.026	9558
544.28363	9828
544.5412	9787
544.79883	9865
545.0564	9602
545.31396	9923
545.57153	9726
545.82916	9703
546.08673	9712
546.3443	9549
546.60187	9714
546.85944	9713
547.117	9592
547.37457	9752
547.63208	9637
547.88965	9449
548.14722	9480
548.40472	9336
548.66229	9474
548.9198	9235
549.17737	9386
549.43488	9426
549.69238	9485
549.94989	9169
550.20746	9115
550.46497	9192
550.72247	9048
550.97998	9208
551.23749	9241
551.49493	9265
551.75244	9138
552.00995	9123
552.2674	9039
552.5249	9189
552.78235	9051
553.03986	9002
553.2973	8964
553.55481	8981
553.81226	8882
554.0697	8930
554.32715	8814
554.58459	8909
554.84204	8917
555.09949	8767
555.35693	8808
555.61438	8673
555.87177	8585
556.12921	8648
556.38666	8721
556.64404	8705
556.90149	8808
557.15887	8605
557.41626	8769
557.67371	8754
557.93109	8733
558.18848	8640
558.44586	8552
558.70325	8645
558.96063	8579
559.21802	8546
559.4754	8365
559.73273	8534
559.99011	8479
560.2475	8609
560.50482	8596
560.76221	8523
561.01953	8356
561.27686	8341
561.53424	8273
561.79156	8394
562.04889	8330
562.30621	8193
562.56354	8369
562.82086	8215
563.07819	8202
563.33551	8140
563.59277	8257
563.8501	8261
564.10742	8150
564.36469	8174
564.62201	7981
564.87927	8047
565.13654	8129
565.39386	8178
565.65112	8046
565.90839	7993
566.16565	8083
566.42291	8048
566.68018	8014
566.93744	7900
567.19464	7815
567.4519	7721
567.70917	7795
567.96637	7919
568.22363	7832
568.48083	7724
568.7381	7853
568.9953	7627
569.2525	7803
569.5097	7643
569.76691	7526
570.02411	7634
570.28131	7799
570.53851	7531
570.79572	7703
571.05292	7713
571.31006	7724
571.56726	7516
571.8244	7643
572.0816	7448
572.33875	7423
572.59589	7300
572.85309	7485
573.11023	7428
573.36737	7407
573.62451	7533
573.88165	7394
574.13879	7310
574.39587	7197
574.65302	7242
574.91016	7310
575.16724	7329
575.42438	7366
575.68146	7265
575.9386	7198
576.19568	7116
576.45276	7072
576.70984	7155
576.96692	7236
577.224	7132
577.48108	7098
577.73816	7121
577.99524	6932
578.25232	7295
578.50934	7098
578.76642	6813
579.02344	6841
579.28052	6892
579.53754	6941
579.79462	6919
580.05164	6955
580.30865	6921
580.56567	6715
580.82269	6638
581.07971	6881
581.33673	6898
581.59369	6680
581.85071	6870
582.10773	6795
582.36469	6753
582.6217	6584
582.87866	6736
583.13562	6606
583.39264	6715
583.6496	6568
583.90656	6881
584.16351	6645
584.42047	6633
584.67743	6516
584.93439	6530
585.19128	6491
585.44824	6500
585.70514	6484
585.9621	6460
586.21899	6537
586.47595	6263
586.73285	6410
586.98975	6350
587.24664	6498
587.50354	6432
587.76044	6286
588.01733	6378
588.27423	6229
588.53113	6151
588.78796	6268
589.04486	6215
589.3017	6233
589.55859	6262
589.81543	6094
590.07233	5977
590.32916	6058
590.586	6123
590.84283	6103
591.09967	6051
591.35651	5920
591.61334	5925
591.87012	6073
592.12695	5957
592.38373	5893
592.64056	5954
592.89734	5962
593.15417	5720
593.41095	5914
593.66772	5856
593.9245	5829
594.18127	5812
594.43805	5708
594.69482	5844
594.9516	5764
595.20837	5645
595.46509	5735
595.72186	5658
595.97858	5722
596.23535	5717
596.49207	5832
596.74878	5627
597.00555	5674
597.26227	5706
597.51898	5603
597.7757	5488
598.03235	5510
598.28906	5384
598.54578	5615
598.80243	5379
599.05914	5599
599.3158	5412
599.57251	5440
599.82916	5402
600.08582	5391
600.34247	5423
600.59918	5446
600.85583	5461
601.11243	5398
601.36908	5273
601.62573	5356
601.88239	5354
602.13898	5156
602.39563	5136
602.65222	5229
602.90881	5263
603.16547	5104
603.42206	5182
603.67865	4947
603.93524	5148
604.19183	4962
604.44843	5151
604.70496	5006
604.96155	4976
605.21814	5066
605.47467	5096
605.73126	5053
605.98779	5047
606.24432	5011
606.50085	4752
606.75739	4862
607.01392	4842
607.27045	4964
607.52698	4802
607.78351	4991
608.04004	4846
608.29651	4876
608.55304	4835
608.80951	4855
609.06604	4779
609.32251	4765
609.57898	4635
609.83545	4805
610.09192	4741
610.34839	4760
610.60486	4910
610.86133	4647
611.11774	4740
611.37421	4634
611.63062	4573
611.88708	4654
612.14349	4652
612.39996	4514
612.65637	4665
612.91278	4598
613.16919	4488
613.4256	4479
613.68201	4491
613.93835	4538
614.19476	4515
614.45117	4375
614.70752	4469
614.96387	4490
615.22028	4402
615.47662	4338
615.73297	4419
615.98932	4371
616.24567	4385
616.50201	4336
616.75836	4381
617.01471	4361
617.271	4439
617.52734	4332
617.78363	4306
618.03998	4234
618.29626	4258
618.55255	4307
618.80884	4240
619.06512	4267
619.32141	4154
619.5777	4217
619.83398	4189
620.09027	4228
620.3465	4019
620.60278	4245
620.85901	4087
621.1153	4006
621.37152	4279
621.62775	4223
621.88397	4087
622.1402	4077
622.39642	4030
622.65265	3968
622.90887	4088
623.16504	3930
623.42126	3974
623.67743	4001
623.93365	3925
624.18982	3924
624.44598	4058
624.70215	4068
624.95831	3996
625.21448	3950
625.47064	3830
625.72681	3878
625.98291	3919
626.23907	3801
626.49524	3927
626.75134	3729
627.00745	3862
627.26355	3808
627.51971	3732
627.77582	3768
628.03192	3855
628.28796	3768
628.54407	3713
628.80017	3664
629.05627	3659
629.31232	3617
629.56836	3754
629.82446	3648
630.08051	3638
630.33655	3655
630.59259	3631
630.84863	3628
631.10468	3584
631.36072	3571
631.6167	3595
631.87274	3593
632.12878	3555
632.38477	3565
632.64075	3620
632.89679	3504
633.15277	3432
633.40875	3432
633.66473	3503
633.92072	3463
634.17664	3349
634.43262	3438
634.6886	3388
634.94452	3504
635.2005	3486
635.45642	3326
635.71234	3297
635.96826	3261
636.22418	3339
636.4801	3381
636.73602	3291
636.99194	3235
637.24786	3299
637.50372	3221
637.75964	3200
638.0155	3299
638.27136	3175
638.52722	3245
638.78314	3215
639.039	3125
639.29486	3125
639.55066	3130
639.80652	3298
640.06238	3148
640.31818	3087
640.57404	3095
640.82983	3107
641.08563	3121
641.34149	3023
641.59729	3018
641.85309	3014
642.10889	3141
642.36462	3008
642.62042	3020
642.87622	3077
643.13196	2954
643.38776	2974
643.64349	3049
643.89923	2922
644.15497	2999
644.41071	3021
644.66644	2905
644.92218	2990
645.17792	2887
645.43359	2851
645.68933	2918
645.94507	2837
646.20074	2851
646.45642	2867
646.7121	2795
646.96777	2809
647.22345	2831
647.47913	2683
647.7348	2805
647.99048	2838
648.24609	2718
648.50177	2783
648.75739	2777
649.01306	2638
649.26868	2741
649.52429	2611
649.77991	2675
650.03552	2693
650.29114	2711
650.54669	2544
650.80231	2587
651.05792	2626
651.31348	2618
651.56903	2606
651.82465	2525
652.0802	2534
652.33575	2525
652.59131	2626
652.84686	2631
653.10236	2532
653.35791	2478
653.61346	2448
653.86896	2516
654.12445	2475
654.38	2515
654.6355	2555
654.89099	2477
655.14648	2501
655.40198	2406
655.65741	2431
655.9129	2532
656.1684	2440
656.42383	2398
656.67926	2410
656.93475	2343
657.19019	2370
657.44562	2336
657.70105	2357
657.95648	2328
658.21191	2291
658.46729	2372
658.72272	2256
658.97809	2293
659.23352	2240
659.48889	2157
659.74426	2223
659.99963	2285
660.255	2237
660.51038	2242
660.76575	2234
661.02106	2198
661.27643	2159
661.53174	2162
661.78711	2237
662.04242	2169
662.29773	2136
662.55304	2126
662.80835	2106
663.06366	2126
663.31897	2117
663.57428	2141
663.82953	2122
664.08484	2117
664.34009	2100
664.59534	2153
664.85059	2035
665.10583	1986
665.36108	2138
665.61633	2044
665.87158	2022
666.12677	2022
666.38202	1995
666.63721	2026
666.89246	2071
667.14764	1998
667.40283	1988
667.65802	1947
667.91321	1992
668.1684	2017
668.42358	1932
668.67871	2012
668.9339	1972
669.18903	1953
669.44415	1871
669.69934	1897
669.95447	1908
670.20959	1911
670.46466	1852
670.71979	1952
670.97491	1913
671.22998	1836
671.48511	1895
671.74017	1798
671.9953	1803
672.25037	1850
672.50543	1871
672.7605	1819
673.0155	1779
673.27057	1793
673.52563	1780
673.78064	1794
674.03571	1849
674.29071	1799
674.54572	1812
674.80072	1766
675.05573	1822
675.31073	1802
675.56573	1735
675.82074	1759
676.07568	1785
676.33069	1724
676.58563	1678
676.84058	1673
677.09552	1740
677.35046	1756
677.60541	1720
677.86035	1700
678.1153	1667
678.37024	1718
678.62512	1647
678.88	1685
679.13495	1652
679.38983	1652
679.64471	1633
679.8996	1659
680.15448	1602
680.40936	1665
680.66418	1582
680.91907	1664
681.17389	1650
681.42871	1636
681.68359	1615
681.93842	1564
682.19324	1532
682.44806	1548
682.70282	1555
682.95764	1563
683.21246	1548
683.46722	1505
683.72205	1556
683.97681	1500
684.23157	1556
684.48633	1508
684.74109	1550
684.99585	1468
685.25055	1511
685.50531	1465
685.76001	1423
686.01477	1445
686.26947	1521
686.52417	1409
686.77887	1383
687.03357	1473
687.28827	1526
687.54297	1556
687.79761	1475
688.05231	1422
688.30695	1424
688.56158	1405
688.81628	1421
689.07092	1414
689.32556	1379
689.58014	1452
689.83478	1430
690.08942	1350
690.34399	1360
690.59863	1422
690.85321	1433
691.10779	1430
691.36237	1417
691.61694	1374
691.87152	1307
692.1261	1363
692.38062	1330
692.63519	1377
692.88971	1343
693.14423	1338
693.39874	1377
693.65326	1324
693.90778	1372
694.16229	1305
694.41681	1291
694.67133	1349
694.92578	1312
695.18024	1269
695.43475	1295
695.68921	1256
695.94366	1276
696.19812	1275
696.45258	1332
696.70697	1273
696.96143	1222
697.21582	1211
697.47028	1285
697.72467	1217
697.97906	1199
698.23346	1231
698.48785	1264
698.74225	1243
698.99658	1234
699.25098	1199
699.50531	1190
699.7597	1178
700.01404	1202
700.26837	1282
700.52271	1177
700.77704	1248
701.03137	1243
701.28564	1179
701.53998	1210
701.79425	1188
702.04858	1142
702.30286	1137
702.55713	1143
702.8114	1128
703.06567	1119
703.31989	1138
703.57416	1196
703.82843	1145
704.08264	1123
704.33685	1052
704.59106	1118
704.84528	1073
705.09949	1162
705.3537	1087
705.60791	1125
705.86206	1092
706.11627	1084
706.37042	1115
706.62457	1033
706.87878	1055
707.13293	998
707.38702	1035
707.64117	1119
707.89532	1011
708.14941	1024
708.40356	1046
708.65765	1017
708.91174	1063
709.16583	1083
709.41992	1017
709.67401	1004
709.9281	994
710.18213	994
710.43622	1000
710.69025	1045
710.94427	957
711.19836	1022
711.45239	965
711.70636	974
711.96039	990
712.21442	993
712.46838	947
712.72241	976
712.97638	957
713.23035	1007
713.48431	1000
713.73828	953
713.99225	942
714.24622	974
714.50012	941
714.75409	972
715.008	935
715.2619	893
715.51581	913
715.76971	915
716.02362	873
716.27753	922
716.53143	926
716.78528	894
717.03912	911
717.29303	927
717.54688	862
717.80072	916
718.05457	943
718.30841	943
718.56219	886
718.81604	894
719.06982	905
719.32361	935
719.57745	876
719.83124	878
720.08502	906
720.33875	876
720.59253	846
720.84631	878
721.10004	856
721.35376	848
721.60754	911
721.86127	869
722.11499	877
722.36871	821
722.62238	864
722.8761	855
723.12976	847
723.38348	866
723.63715	838
723.89081	841
724.14447	821
724.39813	848
724.65179	825
724.9054	837
725.15906	822
725.41266	857
725.66626	852
725.91992	791
726.17352	796
726.42706	852
726.68066	789
726.93427	806
727.18781	778
727.44141	787
727.69495	790
727.94849	784
728.20203	807
728.45557	803
728.70911	760
728.96259	776
729.21613	795
729.4696	783
729.72314	798
729.97662	760
730.2301	763
730.48358	770
730.73706	753
730.99048	774
731.24396	791
731.49738	740
731.75079	721
732.00427	716
732.25769	750
732.51105	728
732.76447	729
733.01788	714
733.27124	799
733.52466	748
733.77802	748
734.03137	749
734.28473	729
734.53809	730
734.79144	705
735.0448	742
735.2981	694
735.55145	711
735.80475	722
736.05804	751
736.31134	730
736.56464	735
736.81793	717
737.07117	710
737.32446	697
737.5777	723
737.83093	721
738.08423	676
738.33746	695
738.59064	698
738.84387	692
739.09711	651
739.35028	703
739.60352	711
739.85669	682
740.10986	679
740.36304	634
740.61621	687
740.86938	704
741.1225	687
741.37567	667
741.62878	652
741.8819	627
742.13501	657
742.38812	655
742.64124	674
742.89435	682
743.1474	676
743.40051	643
743.65356	653
743.90662	606
744.15967	604
744.41272	665
744.66577	643
744.91882	684
745.17181	604
745.42487	626
745.67786	629
745.93085	612
746.18384	637
746.43683	607
746.68982	599
746.94275	584
747.19574	661
747.44867	621
747.7016	572
747.95453	604
748.20746	636
748.46039	605
748.71332	620
748.96625	601
749.21912	647
749.47198	579
749.72491	598
749.97778	577
750.23059	619
750.48346	583
750.73633	613
750.98914	580
751.242	610
751.49481	564
751.74762	572
752.00043	532
752.25323	602
752.50604	608
752.75879	561
753.0116	569
753.26434	563
753.51715	582
753.7699	560
754.02264	578
754.27533	583
754.52808	545
754.78082	590
755.03351	565
755.28619	573
755.53888	577
755.79156	545
756.04425	540
756.29694	548
756.54962	567
756.80225	533
757.05493	537
757.30756	538
757.56018	536
757.81281	563
758.06543	519
758.31799	533
758.57062	570
758.82318	552
759.07581	541
759.32837	541
759.58093	499
759.8335	510
760.086	527
760.33856	551
760.59106	524
760.84363	507
761.09613	519
761.34863	517
761.60114	539
761.85364	523
762.10608	530
762.35858	540
762.61102	536
762.86346	525
763.11597	537
763.36841	535
763.62079	492
763.87323	502
764.12567	491
764.37805	506
764.63043	510
764.88287	556
765.13525	542
765.38763	532
765.63995	506
765.89233	519
766.14465	495
766.39703	474
766.64935	512
766.90167	496
767.15399	483
767.40631	485
767.65857	514
767.91089	543
768.16315	508
768.41547	520
768.66772	506
768.91998	498
769.17218	473
769.42444	479
769.6767	469
769.92889	478
770.18109	485
770.43335	475
770.68555	468
770.93768	485
771.18988	504
771.44208	472
771.69421	466
771.94641	481
772.19855	478
772.45068	470
772.70282	478
772.9549	457
773.20703	466
773.45911	449
773.71124	502
773.96332	462
774.21539	450
774.46747	483
774.71954	479
774.97156	450
775.22363	458
775.47565	450
775.72772	458
775.97974	491
776.23175	463
776.4837	467
776.73572	450
776.98773	460
777.23969	481
777.49164	457
777.74359	455
777.99554	469
778.2475	472
778.49945	460
778.75134	453
779.0033	439
779.25519	419
779.50708	444
779.75897	423
780.01086	471
780.2627	414
780.51459	476
780.76642	448
781.01831	415
781.27014	450
781.52197	451
781.7738	446
782.02557	392
782.2774	454
782.52917	457
782.78101	448
783.03278	433
783.28455	473
783.53625	454
783.78802	425
784.03979	462
784.2915	482
784.54321	443
784.79498	439
785.04669	439
785.29834	432
785.55005	436
785.80176	443
786.05341	416
786.30505	400
786.5567	432
786.80835	444
787.06	427
787.31165	416
787.56323	422
787.81488	404
788.06647	401
788.31805	386
788.56964	430
788.82123	442
789.07281	450
789.32434	420
789.57593	411
789.82745	415
790.07898	412
790.33051	435
790.58203	405
790.8335	403
791.08502	403
791.33649	421
791.58795	399
791.83948	391
792.09088	410
792.34235	403
792.59381	408
792.84521	416
793.09668	397
793.34808	418
793.59949	406
793.85089	400
794.10229	378
794.35364	403
794.60504	421
794.85638	396
795.10773	401
795.35907	387
795.61041	377
795.86176	410
796.1131	384
796.36438	409
796.61566	405
796.86694	397
797.11823	425
797.36951	390
797.62079	425
797.87207	385
798.12329	414
798.37451	369
798.62573	392
798.87695	372
799.12817	395
799.37939	381
799.63055	385
799.88177	370
800.13293	368
800.38409	398
800.63525	393
800.88641	396
801.13751	373
801.38867	379
801.63977	389
801.89087	380
802.14197	393
802.39307	398
802.64417	374
802.89526	397
803.1463	382
803.39734	359
803.64844	381
803.89948	417
804.15045	396
804.40149	394
804.65253	379
804.9035	384
805.15448	392
805.40546	378
805.65643	408
805.90741	392
806.15839	374
806.4093	398
806.66028	390
806.91119	346
807.16211	378
807.41302	393
807.66388	355
807.91479	407
808.16565	360
808.41656	379
808.66742	399
808.91827	372
809.16913	371
809.41992	369
809.67078	356
809.92157	387
810.17236	362
810.42316	383
810.67395	326
810.92474	343
811.17554	375
811.42627	375
811.67706	380
811.9278	390
812.17853	372
812.42926	340
812.67993	364
812.93066	361
813.18134	364
813.43201	358
813.68268	371
813.93335	360
814.18402	356
814.43469	369
814.6853	363
814.93597	372
815.18658	385
815.43719	376
815.68781	358
815.93835	383
816.18896	341
816.43951	341
816.69012	361
816.94067	352
817.19122	354
817.44171	368
817.69226	353
817.94275	354
818.1933	346
818.44379	376
818.69427	356
818.94476	349
819.19519	358
819.44568	352
819.69611	358
819.94659	355
820.19702	343
820.44745	346
820.69781	359
820.94824	367
821.19861	373
821.44904	364
821.6994	340
821.94977	354
822.20013	378
822.45044	336
822.70081	349
822.95111	331
823.20142	351
823.45172	340
823.70203	324
823.95233	366
824.20264	367
824.45288	364
824.70313	342
824.95337	362
825.20361	356
825.45386	381
825.7041	353
825.95428	376
826.20453	327
826.45471	335
826.7049	368
826.95508	348
827.2052	344
827.45538	339
827.70551	346
827.95563	369
828.20575	349
828.45587	346
828.70599	311
828.95612	355
829.20618	355
829.45624	376
829.7063	360
829.95636	339
830.20642	342
830.45648	340
830.70648	346
830.95654	359
831.20654	353
831.45654	334
831.70654	351
831.95648	337
832.20648	366
832.45642	336
832.70636	344
832.9563	377
833.20624	347
833.45618	335
833.70612	324
833.95599	344
834.20587	334
834.45575	331
834.70563	351
834.95551	340
835.20532	359
835.4552	374
835.70502	335
835.95483	357
836.20465	330
836.45447	356
836.70428	326
836.95404	335
837.2038	362
837.45361	340
837.70337	358
837.95306	347
838.20282	313
838.45258	324
838.70227	336
838.95197	347
839.20166	348
839.45135	336
839.70105	360
839.95068	337
840.20032	339
840.45001	338
840.69965	329
840.94928	365
841.19885	363
841.44849	335
841.69806	323
841.94763	314
842.19727	316
842.44678	323
842.69635	355
842.94592	374
843.19543	319
843.44495	350
843.69446	333
843.94397	353
844.19348	366
844.44299	347
844.69244	350
844.94189	350
845.19141	325
845.4408	334
845.69025	339
845.9397	343
846.18909	341
846.43854	324
846.68793	352
846.93732	330
847.18665	349
847.43604	342
847.68536	356
847.93475	335
848.18408	331
848.43341	337
848.68274	341
848.93201	340
849.18134	361
849.4306	335
849.67987	345
849.92914	332
850.17841	341
850.42767	337
850.67688	317
850.92609	347
851.17529	331
851.4245	347
851.67371	336
851.92291	317
852.17206	318
852.42126	348
852.67041	337
852.91956	328
853.1687	320
853.41779	342
853.66693	323
853.91602	320
854.1651	337
854.41418	340
854.66327	328
854.91229	339
855.16138	321
855.4104	340
855.65942	323
