Date and Time:                Wed Apr 17 12:23:11.152 2024
504.82986	11892
505.08798	12085
505.34607	11812
505.60419	11840
505.86227	12008
506.12039	11751
506.37848	11784
506.63657	11781
506.89465	11740
507.15277	12012
507.41083	11548
507.66891	11772
507.927	11602
508.18509	11718
508.44315	11685
508.70123	11886
508.95929	11777
509.21735	12018
509.4754	11663
509.73346	11813
509.99152	11847
510.24957	11640
510.50763	11886
510.76569	11822
511.02371	11438
511.28174	11920
511.53979	11661
511.79782	11715
512.05585	11769
512.3139	11662
512.5719	11656
512.82996	11718
513.08795	11695
513.34595	11578
513.60394	11757
513.862	11670
514.12	11617
514.37799	11573
514.63599	11495
514.89398	11674
515.15198	11859
515.40997	11535
515.66797	11671
515.92596	11538
516.1839	11623
516.44189	11623
516.69989	11524
516.95782	11311
517.21582	11389
517.47375	11757
517.73175	11571
517.98969	11558
518.24762	11625
518.50562	11426
518.76355	11541
519.02148	11433
519.27942	11512
519.53735	11538
519.79529	11528
520.05322	11333
520.31116	11303
520.56909	11318
520.82703	11411
521.0849	11335
521.34283	11420
521.60077	11363
521.85864	11244
522.11658	11351
522.37445	11439
522.63239	11109
522.89026	11256
523.14819	11354
523.40607	11185
523.66394	11243
523.92181	11009
524.17969	11186
524.43756	11216
524.69543	11037
524.95331	11110
525.21118	11046
525.46906	11087
525.72693	11043
525.98474	11162
526.24261	11193
526.50049	10963
526.7583	10755
527.01617	10864
527.27399	11083
527.5318	10833
527.78967	10783
528.04749	10830
528.3053	10862
528.56311	10804
528.82098	10826
529.0788	10799
529.33661	10779
529.59442	10668
529.85217	10534
530.10999	10465
530.3678	10588
530.62561	10670
530.88336	10510
531.14117	10431
531.39893	10476
531.65674	10343
531.91449	10516
532.1723	10547
532.43005	10318
532.68781	10372
532.94556	10420
533.20337	10425
533.46112	10059
533.71887	10294
533.97662	10309
534.23438	10342
534.49207	10389
534.74982	10144
535.00757	10246
535.26532	10059
535.52301	10210
535.78076	10297
536.03845	10053
536.2962	10000
536.55389	10184
536.81158	10048
537.06934	9972
537.32703	10149
537.58472	9912
537.84241	9925
538.1001	10212
538.35779	9960
538.61548	10136
538.87317	9974
539.13086	9894
539.38849	9977
539.64618	9913
539.90387	9708
540.1615	9885
540.41919	9749
540.67682	9662
540.93445	9692
541.19214	9693
541.44977	9518
541.7074	9554
541.96503	9680
542.22266	9658
542.48029	9582
542.73792	9546
542.99554	9496
543.25317	9549
543.5108	9368
543.76837	9559
544.026	9461
544.28363	9507
544.5412	9357
544.79883	9136
545.0564	9354
545.31396	9340
545.57153	9387
545.82916	9492
546.08673	9336
546.3443	9437
546.60187	9402
546.85944	9100
547.117	9097
547.37457	9268
547.63208	9269
547.88965	9234
548.14722	9001
548.40472	9107
548.66229	9224
548.9198	8970
549.17737	9146
549.43488	9066
549.69238	9052
549.94989	9028
550.20746	8997
550.46497	9080
550.72247	8849
550.97998	8967
551.23749	8880
551.49493	8956
551.75244	8804
552.00995	8886
552.2674	8874
552.5249	8699
552.78235	8654
553.03986	8843
553.2973	8741
553.55481	8753
553.81226	8555
554.0697	8568
554.32715	8714
554.58459	8456
554.84204	8740
555.09949	8531
555.35693	8499
555.61438	8497
555.87177	8377
556.12921	8648
556.38666	8445
556.64404	8356
556.90149	8477
557.15887	8293
557.41626	8533
557.67371	8289
557.93109	8373
558.18848	8516
558.44586	8298
558.70325	8192
558.96063	8245
559.21802	8359
559.4754	8289
559.73273	8101
559.99011	8077
560.2475	8026
560.50482	8399
560.76221	8184
561.01953	8082
561.27686	8093
561.53424	8077
561.79156	8256
562.04889	8046
562.30621	8071
562.56354	8045
562.82086	8082
563.07819	7960
563.33551	7983
563.59277	8043
563.8501	7976
564.10742	7959
564.36469	7878
564.62201	8019
564.87927	7872
565.13654	7753
565.39386	7815
565.65112	7785
565.90839	7787
566.16565	7799
566.42291	7928
566.68018	7673
566.93744	7658
567.19464	7550
567.4519	7707
567.70917	7537
567.96637	7611
568.22363	7573
568.48083	7548
568.7381	7568
568.9953	7598
569.2525	7548
569.5097	7397
569.76691	7449
570.02411	7411
570.28131	7157
570.53851	7415
570.79572	7350
571.05292	7455
571.31006	7303
571.56726	7267
571.8244	7444
572.0816	7163
572.33875	7100
572.59589	7216
572.85309	7386
573.11023	7244
573.36737	7107
573.62451	7097
573.88165	7145
574.13879	7130
574.39587	7014
574.65302	6930
574.91016	6877
575.16724	6963
575.42438	7139
575.68146	7053
575.9386	6991
576.19568	6924
576.45276	6902
576.70984	6853
576.96692	7061
577.224	6880
577.48108	6868
577.73816	6885
577.99524	6787
578.25232	6727
578.50934	6618
578.76642	6829
579.02344	6770
579.28052	6710
579.53754	6720
579.79462	6678
580.05164	6630
580.30865	6722
580.56567	6667
580.82269	6648
581.07971	6648
581.33673	6559
581.59369	6605
581.85071	6401
582.10773	6527
582.36469	6527
582.6217	6467
582.87866	6406
583.13562	6417
583.39264	6374
583.6496	6408
583.90656	6402
584.16351	6456
584.42047	6198
584.67743	6385
584.93439	6281
585.19128	6378
585.44824	6283
585.70514	6240
585.9621	6210
586.21899	6178
586.47595	6253
586.73285	6140
586.98975	6221
587.24664	6187
587.50354	6043
587.76044	6078
588.01733	6069
588.27423	6078
588.53113	6044
588.78796	6149
589.04486	6098
589.3017	6094
589.55859	6050
589.81543	5970
590.07233	5953
590.32916	6096
590.586	5929
590.84283	5789
591.09967	6012
591.35651	5897
591.61334	5668
591.87012	5775
592.12695	5878
592.38373	5744
592.64056	5697
592.89734	5807
593.15417	5740
593.41095	5613
593.66772	5748
593.9245	5638
594.18127	5648
594.43805	5654
594.69482	5583
594.9516	5649
595.20837	5574
595.46509	5472
595.72186	5509
595.97858	5576
596.23535	5536
596.49207	5376
596.74878	5351
597.00555	5459
597.26227	5403
597.51898	5465
597.7757	5401
598.03235	5432
598.28906	5398
598.54578	5196
598.80243	5295
599.05914	5233
599.3158	5327
599.57251	5281
599.82916	5295
600.08582	5320
600.34247	5180
600.59918	5060
600.85583	5243
601.11243	5184
601.36908	5212
601.62573	5106
601.88239	5138
602.13898	5057
602.39563	5135
602.65222	5041
602.90881	4991
603.16547	4985
603.42206	5122
603.67865	4936
603.93524	4981
604.19183	4929
604.44843	4930
604.70496	4982
604.96155	5082
605.21814	4730
605.47467	5022
605.73126	4965
605.98779	4811
606.24432	4813
606.50085	4736
606.75739	4733
607.01392	4828
607.27045	4747
607.52698	4750
607.78351	4805
608.04004	4771
608.29651	4737
608.55304	4677
608.80951	4772
609.06604	4737
609.32251	4728
609.57898	4578
609.83545	4627
610.09192	4591
610.34839	4626
610.60486	4615
610.86133	4528
611.11774	4487
611.37421	4630
611.63062	4581
611.88708	4594
612.14349	4490
612.39996	4523
612.65637	4414
612.91278	4458
613.16919	4478
613.4256	4390
613.68201	4310
613.93835	4415
614.19476	4517
614.45117	4273
614.70752	4415
614.96387	4337
615.22028	4238
615.47662	4180
615.73297	4306
615.98932	4337
616.24567	4276
616.50201	4291
616.75836	4199
617.01471	4260
617.271	4267
617.52734	4187
617.78363	4147
618.03998	4124
618.29626	4172
618.55255	4227
618.80884	4086
619.06512	4078
619.32141	4075
619.5777	4137
619.83398	4096
620.09027	3969
620.3465	4104
620.60278	4010
620.85901	4037
621.1153	4175
621.37152	3911
621.62775	4049
621.88397	4139
622.1402	3915
622.39642	3886
622.65265	3994
622.90887	3899
623.16504	3970
623.42126	3980
623.67743	3923
623.93365	3843
624.18982	3877
624.44598	3887
624.70215	3892
624.95831	3856
625.21448	3840
625.47064	3800
625.72681	3744
625.98291	3836
626.23907	3853
626.49524	3764
626.75134	3749
627.00745	3693
627.26355	3734
627.51971	3710
627.77582	3697
628.03192	3618
628.28796	3763
628.54407	3727
628.80017	3596
629.05627	3512
629.31232	3685
629.56836	3581
629.82446	3562
630.08051	3484
630.33655	3518
630.59259	3584
630.84863	3522
631.10468	3541
631.36072	3635
631.6167	3534
631.87274	3486
632.12878	3508
632.38477	3454
632.64075	3352
632.89679	3420
633.15277	3299
633.40875	3399
633.66473	3403
633.92072	3343
634.17664	3398
634.43262	3285
634.6886	3442
634.94452	3365
635.2005	3407
635.45642	3353
635.71234	3325
635.96826	3335
636.22418	3254
636.4801	3238
636.73602	3205
636.99194	3193
637.24786	3138
637.50372	3267
637.75964	3196
638.0155	3103
638.27136	3071
638.52722	3176
638.78314	3106
639.039	3131
639.29486	3095
639.55066	3154
639.80652	3162
640.06238	3016
640.31818	3041
640.57404	3021
640.82983	2974
641.08563	3076
641.34149	3025
641.59729	2997
641.85309	2954
642.10889	2968
642.36462	2831
642.62042	2907
642.87622	2879
643.13196	2888
643.38776	2760
643.64349	2845
643.89923	2909
644.15497	2830
644.41071	2878
644.66644	2807
644.92218	2832
645.17792	2834
645.43359	2766
645.68933	2751
645.94507	2794
646.20074	2830
646.45642	2721
646.7121	2788
646.96777	2700
647.22345	2747
647.47913	2711
647.7348	2678
647.99048	2654
648.24609	2671
648.50177	2725
648.75739	2650
649.01306	2566
649.26868	2610
649.52429	2504
649.77991	2764
650.03552	2569
650.29114	2589
650.54669	2551
650.80231	2512
651.05792	2541
651.31348	2539
651.56903	2533
651.82465	2476
652.0802	2511
652.33575	2540
652.59131	2478
652.84686	2472
653.10236	2462
653.35791	2400
653.61346	2405
653.86896	2460
654.12445	2448
654.38	2437
654.6355	2412
654.89099	2388
655.14648	2511
655.40198	2359
655.65741	2368
655.9129	2429
656.1684	2303
656.42383	2375
656.67926	2322
656.93475	2383
657.19019	2263
657.44562	2329
657.70105	2294
657.95648	2299
658.21191	2321
658.46729	2230
658.72272	2204
658.97809	2276
659.23352	2217
659.48889	2278
659.74426	2181
659.99963	2216
660.255	2033
660.51038	2185
660.76575	2177
661.02106	2159
661.27643	2096
661.53174	2062
661.78711	2074
662.04242	2186
662.29773	2086
662.55304	2045
662.80835	2060
663.06366	2075
663.31897	2079
663.57428	2058
663.82953	2017
664.08484	2047
664.34009	2027
664.59534	1992
664.85059	1968
665.10583	2020
665.36108	2071
665.61633	2021
665.87158	1938
666.12677	1939
666.38202	1998
666.63721	1987
666.89246	1992
667.14764	1958
667.40283	1897
667.65802	1898
667.91321	1944
668.1684	1882
668.42358	1927
668.67871	1842
668.9339	1859
669.18903	1860
669.44415	1824
669.69934	1908
669.95447	1847
670.20959	1901
670.46466	1888
670.71979	1882
670.97491	1829
671.22998	1789
671.48511	1838
671.74017	1766
671.9953	1858
672.25037	1798
672.50543	1847
672.7605	1762
673.0155	1757
673.27057	1753
673.52563	1679
673.78064	1763
674.03571	1784
674.29071	1727
674.54572	1761
674.80072	1740
675.05573	1697
675.31073	1716
675.56573	1671
675.82074	1763
676.07568	1721
676.33069	1735
676.58563	1645
676.84058	1749
677.09552	1706
677.35046	1717
677.60541	1679
677.86035	1711
678.1153	1664
678.37024	1676
678.62512	1649
678.88	1682
679.13495	1597
679.38983	1653
679.64471	1643
679.8996	1608
680.15448	1566
680.40936	1518
680.66418	1579
680.91907	1574
681.17389	1531
681.42871	1591
681.68359	1547
681.93842	1517
682.19324	1603
682.44806	1548
682.70282	1552
682.95764	1511
683.21246	1517
683.46722	1534
683.72205	1576
683.97681	1504
684.23157	1541
684.48633	1437
684.74109	1486
684.99585	1461
685.25055	1486
685.50531	1482
685.76001	1503
686.01477	1517
686.26947	1428
686.52417	1494
686.77887	1411
687.03357	1431
687.28827	1437
687.54297	1436
687.79761	1399
688.05231	1423
688.30695	1438
688.56158	1397
688.81628	1429
689.07092	1466
689.32556	1369
689.58014	1402
689.83478	1329
690.08942	1384
690.34399	1341
690.59863	1453
690.85321	1329
691.10779	1302
691.36237	1371
691.61694	1357
691.87152	1310
692.1261	1259
692.38062	1319
692.63519	1289
692.88971	1340
693.14423	1325
693.39874	1291
693.65326	1284
693.90778	1314
694.16229	1307
694.41681	1373
694.67133	1277
694.92578	1192
695.18024	1272
695.43475	1280
695.68921	1218
695.94366	1260
696.19812	1242
696.45258	1259
696.70697	1253
696.96143	1269
697.21582	1212
697.47028	1204
697.72467	1228
697.97906	1223
698.23346	1226
698.48785	1154
698.74225	1159
698.99658	1239
699.25098	1218
699.50531	1206
699.7597	1139
700.01404	1194
700.26837	1188
700.52271	1204
700.77704	1165
701.03137	1187
701.28564	1184
701.53998	1155
701.79425	1131
702.04858	1221
702.30286	1060
702.55713	1090
702.8114	1131
703.06567	1099
703.31989	1106
703.57416	1108
703.82843	1120
704.08264	1100
704.33685	1049
704.59106	1113
704.84528	1118
705.09949	1090
705.3537	1074
705.60791	1104
705.86206	1030
706.11627	1082
706.37042	1005
706.62457	1074
706.87878	1058
707.13293	1009
707.38702	1040
707.64117	991
707.89532	1014
708.14941	996
708.40356	1027
708.65765	1004
708.91174	1010
709.16583	1075
709.41992	1012
709.67401	1026
709.9281	1011
710.18213	1038
710.43622	974
710.69025	1016
710.94427	979
711.19836	948
711.45239	959
711.70636	943
711.96039	984
712.21442	943
712.46838	932
712.72241	965
712.97638	938
713.23035	901
713.48431	905
713.73828	931
713.99225	903
714.24622	975
714.50012	918
714.75409	913
715.008	910
715.2619	963
715.51581	904
715.76971	936
716.02362	904
716.27753	957
716.53143	855
716.78528	881
717.03912	841
717.29303	880
717.54688	940
717.80072	868
718.05457	876
718.30841	860
718.56219	871
718.81604	908
719.06982	899
719.32361	824
719.57745	835
719.83124	890
720.08502	836
720.33875	801
720.59253	819
720.84631	830
721.10004	840
721.35376	851
721.60754	838
721.86127	882
722.11499	836
722.36871	836
722.62238	861
722.8761	806
723.12976	857
723.38348	851
723.63715	883
723.89081	847
724.14447	829
724.39813	801
724.65179	842
724.9054	772
725.15906	828
725.41266	818
725.66626	760
725.91992	809
726.17352	830
726.42706	756
726.68066	820
726.93427	841
727.18781	763
727.44141	793
727.69495	829
727.94849	752
728.20203	761
728.45557	766
728.70911	810
728.96259	736
729.21613	765
729.4696	794
729.72314	756
729.97662	777
730.2301	727
730.48358	746
730.73706	788
730.99048	782
731.24396	814
731.49738	800
731.75079	735
732.00427	755
732.25769	706
732.51105	698
732.76447	711
733.01788	738
733.27124	774
733.52466	709
733.77802	755
734.03137	786
734.28473	709
734.53809	748
734.79144	676
735.0448	674
735.2981	740
735.55145	711
735.80475	726
736.05804	679
736.31134	698
736.56464	728
736.81793	716
737.07117	687
737.32446	708
737.5777	683
737.83093	674
738.08423	692
738.33746	661
738.59064	673
738.84387	729
739.09711	685
739.35028	698
739.60352	691
739.85669	653
740.10986	663
740.36304	634
740.61621	660
740.86938	647
741.1225	691
741.37567	661
741.62878	636
741.8819	641
742.13501	658
742.38812	641
742.64124	656
742.89435	603
743.1474	632
743.40051	630
743.65356	661
743.90662	660
744.15967	646
744.41272	607
744.66577	603
744.91882	605
745.17181	618
745.42487	635
745.67786	621
745.93085	648
746.18384	601
746.43683	647
746.68982	648
746.94275	624
747.19574	640
747.44867	596
747.7016	591
747.95453	576
748.20746	630
748.46039	605
748.71332	617
748.96625	552
749.21912	587
749.47198	583
749.72491	572
749.97778	622
750.23059	584
750.48346	579
750.73633	553
750.98914	568
751.242	631
751.49481	601
751.74762	578
752.00043	570
752.25323	608
752.50604	593
752.75879	568
753.0116	569
753.26434	563
753.51715	581
753.7699	611
754.02264	534
754.27533	540
754.52808	577
754.78082	540
755.03351	539
755.28619	567
755.53888	533
755.79156	555
756.04425	549
756.29694	528
756.54962	541
756.80225	568
757.05493	557
757.30756	614
757.56018	529
757.81281	526
758.06543	549
758.31799	580
758.57062	538
758.82318	523
759.07581	543
759.32837	550
759.58093	531
759.8335	522
760.086	495
760.33856	548
760.59106	551
760.84363	551
761.09613	523
761.34863	536
761.60114	542
761.85364	512
762.10608	500
762.35858	547
762.61102	515
762.86346	529
763.11597	501
763.36841	501
763.62079	499
763.87323	479
764.12567	491
764.37805	491
764.63043	513
764.88287	508
765.13525	483
765.38763	489
765.63995	522
765.89233	505
766.14465	497
766.39703	487
766.64935	508
766.90167	492
767.15399	495
767.40631	485
767.65857	489
767.91089	486
768.16315	488
768.41547	516
768.66772	497
768.91998	485
769.17218	487
769.42444	481
769.6767	457
769.92889	466
770.18109	481
770.43335	489
770.68555	488
770.93768	489
771.18988	491
771.44208	480
771.69421	472
771.94641	499
772.19855	475
772.45068	471
772.70282	459
772.9549	508
773.20703	460
773.45911	475
773.71124	435
773.96332	437
774.21539	448
774.46747	448
774.71954	463
774.97156	472
775.22363	438
775.47565	496
775.72772	475
775.97974	461
776.23175	435
776.4837	455
776.73572	464
776.98773	403
777.23969	460
777.49164	432
777.74359	458
777.99554	463
778.2475	449
778.49945	448
778.75134	426
779.0033	506
779.25519	457
779.50708	442
779.75897	434
780.01086	418
780.2627	436
780.51459	421
780.76642	415
781.01831	441
781.27014	419
781.52197	450
781.7738	407
782.02557	407
782.2774	431
782.52917	447
782.78101	432
783.03278	400
783.28455	442
783.53625	452
783.78802	424
784.03979	416
784.2915	466
784.54321	439
784.79498	447
785.04669	441
785.29834	413
785.55005	440
785.80176	408
786.05341	419
786.30505	434
786.5567	411
786.80835	433
787.06	406
787.31165	395
787.56323	429
787.81488	421
788.06647	380
788.31805	413
788.56964	403
788.82123	379
789.07281	408
789.32434	427
789.57593	424
789.82745	433
790.07898	410
790.33051	417
790.58203	399
790.8335	404
791.08502	402
791.33649	396
791.58795	417
791.83948	399
792.09088	425
792.34235	406
792.59381	363
792.84521	396
793.09668	415
793.34808	392
793.59949	410
793.85089	390
794.10229	406
794.35364	420
794.60504	389
794.85638	415
795.10773	417
795.35907	398
795.61041	385
795.86176	398
796.1131	358
796.36438	377
796.61566	406
796.86694	406
797.11823	407
797.36951	400
797.62079	385
797.87207	383
798.12329	402
798.37451	398
798.62573	382
798.87695	404
799.12817	364
799.37939	414
799.63055	382
799.88177	397
800.13293	394
800.38409	385
800.63525	397
800.88641	376
801.13751	363
801.38867	356
801.63977	394
801.89087	403
802.14197	400
802.39307	373
802.64417	387
802.89526	384
803.1463	380
803.39734	373
803.64844	384
803.89948	382
804.15045	375
804.40149	359
804.65253	371
804.9035	400
805.15448	373
805.40546	362
805.65643	394
805.90741	398
806.15839	380
806.4093	360
806.66028	378
806.91119	335
807.16211	383
807.41302	380
807.66388	380
807.91479	359
808.16565	366
808.41656	381
808.66742	365
808.91827	355
809.16913	352
809.41992	386
809.67078	374
809.92157	354
810.17236	373
810.42316	348
810.67395	397
810.92474	374
811.17554	365
811.42627	356
811.67706	364
811.9278	358
812.17853	354
812.42926	378
812.67993	372
812.93066	373
813.18134	373
813.43201	344
813.68268	362
813.93335	373
814.18402	377
814.43469	376
814.6853	341
814.93597	376
815.18658	391
815.43719	378
815.68781	369
815.93835	361
816.18896	345
816.43951	347
816.69012	330
816.94067	348
817.19122	366
817.44171	340
817.69226	343
817.94275	355
818.1933	356
818.44379	383
818.69427	364
818.94476	337
819.19519	346
819.44568	356
819.69611	353
819.94659	370
820.19702	352
820.44745	348
820.69781	344
820.94824	359
821.19861	379
821.44904	332
821.6994	357
821.94977	357
822.20013	366
822.45044	327
822.70081	389
822.95111	338
823.20142	371
823.45172	323
823.70203	339
823.95233	359
824.20264	362
824.45288	344
824.70313	340
824.95337	364
825.20361	341
825.45386	348
825.7041	372
825.95428	369
826.20453	346
826.45471	354
826.7049	337
826.95508	328
827.2052	364
827.45538	339
827.70551	356
827.95563	332
828.20575	359
828.45587	348
828.70599	350
828.95612	348
829.20618	355
829.45624	353
829.7063	331
829.95636	360
830.20642	345
830.45648	344
830.70648	369
830.95654	345
831.20654	324
831.45654	330
831.70654	336
831.95648	345
832.20648	319
832.45642	297
832.70636	332
832.9563	340
833.20624	348
833.45618	339
833.70612	338
833.95599	336
834.20587	353
834.45575	344
834.70563	351
834.95551	349
835.20532	350
835.4552	359
835.70502	372
835.95483	339
836.20465	325
836.45447	355
836.70428	334
836.95404	343
837.2038	344
837.45361	340
837.70337	357
837.95306	337
838.20282	344
838.45258	320
838.70227	363
838.95197	345
839.20166	327
839.45135	349
839.70105	355
839.95068	332
840.20032	348
840.45001	324
840.69965	331
840.94928	330
841.19885	359
841.44849	341
841.69806	340
841.94763	312
842.19727	351
842.44678	330
842.69635	330
842.94592	337
843.19543	344
843.44495	330
843.69446	311
843.94397	360
844.19348	340
844.44299	353
844.69244	335
844.94189	328
845.19141	322
845.4408	353
845.69025	327
845.9397	328
846.18909	337
846.43854	342
846.68793	317
846.93732	345
847.18665	327
847.43604	334
847.68536	321
847.93475	339
848.18408	346
848.43341	338
848.68274	336
848.93201	335
849.18134	338
849.4306	328
849.67987	330
849.92914	342
850.17841	366
850.42767	313
850.67688	352
850.92609	314
851.17529	336
851.4245	334
851.67371	330
851.92291	359
852.17206	350
852.42126	341
852.67041	354
852.91956	330
853.1687	341
853.41779	339
853.66693	330
853.91602	318
854.1651	324
854.41418	347
854.66327	340
854.91229	324
855.16138	319
855.4104	335
855.65942	339
