Date and Time:                Wed May 15 14:38:57.957 2024
477.93494	43076
478.19339	43209
478.45187	43249
478.71033	42642
478.96878	42983
479.22723	42429
479.48569	42587
479.74414	42989
480.00259	43048
480.26102	42393
480.51947	42415
480.77789	42335
481.03635	42111
481.29477	42241
481.55319	42164
481.81161	42222
482.07004	42249
482.32846	42433
482.58688	42031
482.84528	42329
483.1037	41892
483.36209	41788
483.62051	42080
483.87891	41530
484.1373	41266
484.39569	41692
484.65408	41222
484.91248	41575
485.17087	41278
485.42923	41279
485.68762	40774
485.94598	41139
486.20438	40960
486.46274	40987
486.7211	40608
486.97946	40562
487.23782	40711
487.49619	40704
487.75455	40297
488.01291	40383
488.27124	40201
488.5296	40431
488.78793	39987
489.04626	40217
489.3046	40124
489.56293	39905
489.82126	39865
490.07959	40128
490.33792	40035
490.59622	40035
490.85455	40016
491.11285	39890
491.37119	39889
491.62949	39754
491.88779	39375
492.14609	39597
492.40439	39365
492.66269	39233
492.92096	38946
493.17926	38918
493.43756	39239
493.69583	38782
493.9541	38849
494.21237	38820
494.47064	38788
494.72891	38915
494.98718	38629
495.24545	38267
495.50372	38846
495.76196	38181
496.0202	38103
496.27847	38459
496.53671	38841
496.79495	38427
497.05319	38166
497.31143	38444
497.56967	38342
497.82788	37988
498.08612	38093
498.34433	37471
498.60257	37875
498.86078	37924
499.11899	38167
499.3772	37970
499.63541	37639
499.89362	37600
500.15179	37485
500.41	38027
500.66818	37449
500.92639	36849
501.18457	37463
501.44275	37344
501.70093	37196
501.95911	37451
502.21729	36999
502.47546	36626
502.73361	37043
502.99179	36876
503.24994	36650
503.50809	37236
503.76624	37131
504.02438	36489
504.28253	36926
504.54068	36782
504.79883	36179
505.05695	36556
505.31509	36215
505.57321	36156
505.83133	36464
506.08945	36365
506.34756	36136
506.60568	36318
506.8638	36062
507.12192	36024
507.38	36280
507.63812	35856
507.89621	35653
508.1543	35970
508.41238	35787
508.67047	35568
508.92856	36130
509.18665	35431
509.4447	35893
509.70279	35674
509.96085	35098
510.2189	35105
510.47699	34952
510.73505	35397
510.9931	35082
511.25113	35092
511.50919	35107
511.76724	35245
512.02527	34639
512.28333	34935
512.54132	34464
512.79938	34715
513.05737	34779
513.31543	34530
513.57343	35186
513.83142	34562
514.08948	34299
514.34747	34550
514.60547	34705
514.86346	34298
515.12146	34292
515.37946	34391
515.63745	34445
515.89545	34319
516.15338	34225
516.41138	33730
516.66937	33846
516.92731	33470
517.1853	33658
517.44324	33756
517.70123	34019
517.95917	33684
518.2171	33610
518.4751	33241
518.73303	33702
518.99097	33211
519.2489	32990
519.50684	33178
519.76477	33238
520.02271	33020
520.28058	32873
520.53851	32806
520.79645	32964
521.05432	32742
521.31226	32516
521.57013	32653
521.82806	32539
522.08594	32284
522.34381	32044
522.60175	32310
522.85962	32017
523.11749	32127
523.37537	31680
523.63324	32037
523.89111	32103
524.14899	31776
524.40686	31687
524.66467	31817
524.92255	31435
525.18036	31657
525.43823	31667
525.69604	31562
525.95392	31143
526.21173	31526
526.4696	30733
526.72742	30985
526.98523	31315
527.24304	30897
527.50085	30697
527.75867	30531
528.01648	30811
528.27429	30749
528.53204	30701
528.78986	30549
529.04767	30558
529.30542	30643
529.56323	30159
529.82098	30395
530.0788	30502
530.33655	30043
530.5943	30134
530.85205	29870
531.10986	30027
531.36761	30090
531.62537	30240
531.88312	29642
532.14081	29627
532.39856	29350
532.65631	29484
532.91406	29372
533.17175	29071
533.4295	29280
533.68719	28959
533.94495	29332
534.20264	29386
534.46033	29616
534.71802	28987
534.97571	29090
535.2334	29195
535.49109	29042
535.74878	28600
536.00647	28461
536.26416	28595
536.52185	28575
536.77948	28411
537.03717	28257
537.29486	28185
537.55249	28455
537.81012	28329
538.06781	28357
538.32544	28303
538.58307	28106
538.8407	28043
539.09833	27894
539.35596	27911
539.61359	27609
539.87122	27481
540.12885	27846
540.38647	27706
540.64404	27090
540.90167	27477
541.15924	27419
541.41687	27058
541.67444	26920
541.93201	26995
542.18964	27038
542.4472	26811
542.70477	27180
542.96234	26997
543.21991	26795
543.47748	27093
543.73499	26651
543.99255	26333
544.25012	26491
544.50763	26778
544.7652	26036
545.02271	26336
545.28027	26017
545.53778	26328
545.79529	26464
546.05286	26015
546.31036	25737
546.56787	25906
546.82538	25954
547.08289	25632
547.34033	25883
547.59784	25829
547.85535	25531
548.11279	25632
548.3703	25511
548.62775	25548
548.88525	25610
549.1427	25169
549.40015	25753
549.65765	25348
549.9151	25304
550.17255	25257
550.42999	25233
550.68744	24835
550.94482	25141
551.20227	24764
551.45972	24719
551.7171	24856
551.97455	24495
552.23193	24765
552.48938	24432
552.74677	24580
553.00415	24418
553.2616	24535
553.51898	24432
553.77637	24478
554.03375	24422
554.29114	24203
554.54846	23900
554.80585	24179
555.06323	23953
555.32056	23657
555.57794	23685
555.83527	23479
556.09265	23566
556.34998	23564
556.6073	23511
556.86462	23503
557.12195	23310
557.37927	23041
557.6366	23571
557.89392	23381
558.15125	23134
558.40857	23111
558.66583	22904
558.92316	22846
559.18042	22984
559.43774	23071
559.69501	22941
559.95227	22963
560.20953	22930
560.4668	22761
560.72406	23085
560.98132	22643
561.23859	22587
561.49585	22687
561.75311	22347
562.01031	22501
562.26758	22589
562.52478	22533
562.78204	22279
563.03925	21991
563.29651	22285
563.55371	21987
563.81091	22032
564.06812	21521
564.32532	21773
564.58252	21742
564.83966	21664
565.09686	21428
565.35406	21476
565.61121	21767
565.86841	21533
566.12555	21565
566.38275	21539
566.63989	21290
566.89703	21259
567.15417	21404
567.41132	21440
567.66846	21122
567.9256	21044
568.18274	21217
568.43988	20972
568.69696	20967
568.9541	20791
569.21118	20826
569.46832	21129
569.7254	20633
569.98248	20925
570.23956	20654
570.4967	20991
570.75378	20513
571.01086	20076
571.26788	20525
571.52496	20377
571.78204	20607
572.03906	20247
572.29614	20286
572.55316	20342
572.81024	20030
573.06726	20106
573.32428	20202
573.58136	19979
573.83838	20158
574.0954	20100
574.35236	19799
574.60938	20017
574.86639	20012
575.12341	19720
575.38037	19618
575.63739	19697
575.89435	19707
576.15137	19603
576.40833	19894
576.66528	19641
576.92224	19660
577.1792	19336
577.43616	19389
577.69312	19316
577.95007	19243
578.20697	19284
578.46393	19358
578.72089	19327
578.97778	19468
579.23468	19011
579.49164	18930
579.74854	18983
580.00543	19045
580.26233	19130
580.51923	18741
580.77612	18815
581.03302	18791
581.28986	18905
581.54675	18730
581.80359	18681
582.06049	18831
582.31732	18483
582.57422	18932
582.83105	18451
583.08789	18424
583.34473	18348
583.60156	18487
583.8584	18324
584.11523	18346
584.37201	18443
584.62885	18149
584.88568	18210
585.14246	18241
585.39923	18095
585.65607	18068
585.91284	18111
586.16962	17998
586.42639	18099
586.68317	18298
586.93994	17946
587.19672	17850
587.45343	17574
587.71021	17791
587.96698	17697
588.22369	17673
588.48041	17840
588.73718	17778
588.9939	17749
589.25061	17608
589.50732	17501
589.76404	17733
590.02075	17677
590.27747	17400
590.53412	17451
590.79083	17279
591.04755	17442
591.3042	17313
591.56085	17258
591.81757	17289
592.07422	17139
592.33087	17083
592.58752	17278
592.84418	16999
593.10083	16905
593.35742	17122
593.61407	16892
593.87073	17104
594.12732	16932
594.38391	16460
594.64056	17009
594.89716	16866
595.15375	16814
595.41034	16863
595.66693	16620
595.92352	16717
596.18011	16376
596.43671	16542
596.69324	16572
596.94983	16455
597.20636	16627
597.46289	16564
597.71948	16313
597.97601	16618
598.23254	16344
598.48907	16170
598.74561	16119
599.00214	16322
599.25861	16084
599.51514	16235
599.77167	16113
600.02814	16175
600.28461	15980
600.54114	16070
600.79761	16108
601.05408	15809
601.31055	15959
601.56702	16222
601.82349	15957
602.07996	16055
602.33636	16034
602.59283	15780
602.84924	15808
603.10571	15869
603.36212	15905
603.61853	16039
603.87494	15594
604.13135	15660
604.38776	15549
604.64417	15871
604.90057	15556
605.15698	15549
605.41333	15638
605.66974	15693
605.92609	15329
606.1825	15567
606.43884	15474
606.69519	15260
606.95154	15410
607.20789	15255
607.46423	15365
607.72058	15417
607.97687	15379
608.23322	15317
608.4895	15466
608.74585	15180
609.00214	14849
609.25842	15237
609.51471	15235
609.771	15097
610.02728	14927
610.28357	14917
610.53986	14836
610.79614	15077
611.05237	14743
611.30865	14647
611.56488	14826
611.82111	14645
612.07739	14913
612.33362	14986
612.58984	14761
612.84607	14772
613.10223	14564
613.35846	14734
613.61469	14517
613.87085	14644
614.12708	14677
614.38324	14591
614.63947	14258
614.89563	14515
615.15179	14690
615.40796	14507
615.66412	14354
615.92023	14341
616.17639	14267
616.43256	13990
616.68866	14298
616.94482	14151
617.20093	14145
617.45703	14310
617.71313	14059
617.9693	13995
618.22534	14194
618.48145	14223
618.73755	14051
618.99365	14258
619.24969	14159
619.5058	13944
619.76184	14090
620.01788	13859
620.27399	13991
620.53003	14223
620.78607	13916
621.04211	13881
621.2981	13892
621.55414	13890
621.81018	13829
622.06616	13727
622.3222	13884
622.57819	13595
622.83417	13901
623.09015	13519
623.34613	13498
623.60211	13502
623.85809	13646
624.11407	13487
624.37006	13466
624.62598	13954
624.88196	13460
625.13788	13456
625.3938	13420
625.64972	13507
625.9057	13304
626.16162	13545
626.41748	13259
626.6734	13426
626.92932	13446
627.18518	13515
627.4411	13598
627.69696	13213
627.95288	13351
628.20874	13240
628.4646	13109
628.72046	13256
628.97632	13165
629.23218	13158
629.48798	13106
629.74384	13271
629.99963	13409
630.25549	12981
630.51129	12857
630.76709	13154
631.02289	12858
631.27869	12877
631.53448	12873
631.79028	13117
632.04608	12939
632.30182	13001
632.55762	12895
632.81335	12646
633.06915	12885
633.32489	12652
633.58063	12893
633.83636	12628
634.0921	12602
634.34784	12558
634.60352	12530
634.85925	12399
635.11493	12859
635.37067	12319
635.62634	12748
635.88202	12494
636.1377	12449
636.39337	12445
636.64905	12472
636.90472	12540
637.1604	12288
637.41602	12320
637.67169	12120
637.92731	12417
638.18298	12512
638.4386	12399
638.69421	12105
638.94983	12311
639.20544	12068
639.46106	11979
639.71661	12014
639.97223	12211
640.22778	12119
640.4834	12397
640.73895	11933
640.99451	12082
641.25006	12080
641.50562	11866
641.76117	12132
642.01672	11977
642.27222	12151
642.52777	11888
642.78326	12063
643.03882	11797
643.29431	11761
643.5498	11657
643.8053	11825
644.06079	11791
644.31628	11742
644.57178	11837
644.82721	11785
645.0827	11766
645.33813	11691
645.59357	11522
645.84906	11441
646.10449	11365
646.35992	11575
646.61536	11470
646.87073	11550
647.12616	11266
647.38159	11445
647.63696	11342
647.8924	11352
648.14777	11316
648.40314	11269
648.65851	11331
648.91388	11271
649.16925	11134
649.42462	11181
649.67993	11340
649.9353	11246
650.19061	11041
650.44592	11009
650.70129	10933
650.9566	10954
651.21191	10930
651.46722	11057
651.72247	10851
651.97778	10979
652.23309	10878
652.48834	10789
652.74365	10765
652.9989	10866
653.25415	10872
653.5094	10914
653.76465	10724
654.0199	10824
654.27509	10714
654.53033	10508
654.78558	10762
655.04077	10571
655.29596	10681
655.55115	10711
655.80634	10601
656.06152	10461
656.31671	10725
656.5719	10495
656.82709	10311
657.08221	10413
657.3374	10612
657.59253	10701
657.84766	10500
658.10278	10395
658.35791	10354
658.61304	10475
658.86816	10273
659.12329	10179
659.37836	10100
659.63348	10212
659.88855	10114
660.14362	10120
660.39868	10053
660.65375	10156
660.90881	9993
661.16388	10076
661.41895	10169
661.67395	9852
661.92902	9811
662.18402	9943
662.43903	10007
662.69403	9892
662.94904	10057
663.20404	9856
663.45905	9835
663.71405	9713
663.96899	9874
664.224	9543
664.47894	9641
664.73395	9712
664.98889	9603
665.24384	9612
665.49878	9768
665.75366	9661
666.00861	9471
666.26355	9515
666.51843	9453
666.77338	9364
667.02826	9611
667.28314	9430
667.53802	9336
667.79291	9388
668.04779	9283
668.30261	9330
668.5575	9512
668.81232	9284
669.0672	9266
669.32202	9256
669.57684	9113
669.83167	9197
670.08649	9123
670.34131	9149
670.59613	9167
670.85089	8969
671.10571	9309
671.36047	9089
671.61523	9079
671.87	8902
672.12476	8886
672.37952	9159
672.63428	9059
672.88904	8968
673.14374	9010
673.3985	8881
673.6532	8838
673.9079	8946
674.1626	8910
674.4173	8820
674.672	8635
674.9267	8693
675.1814	8823
675.43604	8739
675.69073	8611
675.94537	8682
676.20001	8584
676.45465	8497
676.70929	8528
676.96393	8488
677.21857	8508
677.47314	8502
677.72778	8391
677.98236	8642
678.23694	8346
678.49158	8450
678.74615	8455
679.00067	8514
679.25525	8177
679.50983	8482
679.7644	8261
680.01892	8165
680.27344	8367
680.52802	8278
680.78253	8311
681.03705	7966
681.29156	8120
681.54602	8276
681.80054	8166
682.05499	8107
682.30951	8160
682.56396	8055
682.81842	8214
683.07288	8249
683.32733	7919
683.58179	8021
683.83624	7929
684.0907	8079
684.34509	8034
684.59949	7901
684.85394	8013
685.10834	8048
685.36273	7766
685.61713	7880
685.87146	8042
686.12585	7689
686.38025	7870
686.63458	7790
686.88892	7781
687.14325	7954
687.39764	7788
687.65192	7674
687.90625	7879
688.16058	7743
688.41492	7846
688.66919	7622
688.92346	7723
689.1778	7637
689.43207	7704
689.68634	7595
689.94061	7684
690.19482	7465
690.4491	7525
690.70331	7531
690.95758	7511
691.21179	7587
691.466	7610
691.72021	7480
691.97443	7466
692.22864	7392
692.48285	7294
692.737	7444
692.99121	7305
693.24536	7308
693.49951	7278
693.75366	7357
694.00781	7308
694.26196	7486
694.51611	7377
694.7702	7310
695.02435	7246
695.27844	7250
695.53253	7294
695.78668	7178
696.04077	7130
696.2948	7034
696.54889	7088
696.80298	7132
697.05701	7094
697.3111	7175
697.56512	7147
697.81915	7252
698.07318	6978
698.32721	7110
698.58124	7016
698.83521	7003
699.08923	6897
699.3432	6966
699.59723	6954
699.8512	7015
700.10516	7036
700.35913	6983
700.61304	7097
700.867	6985
701.12097	6856
701.37488	7060
701.62878	6852
701.88275	6715
702.13666	6898
702.3905	6892
702.64441	6830
702.89832	6765
703.15222	6877
703.40607	6957
703.65991	6708
703.91376	6848
704.1676	6793
704.42145	6627
704.67529	6670
704.92914	6742
705.18292	6615
705.43677	6736
705.69055	6682
705.94434	6706
706.19812	6656
706.4519	6685
706.70569	6511
706.95947	6451
707.2132	6639
707.46698	6360
707.7207	6633
707.97443	6632
708.22815	6454
708.48187	6561
708.7356	6526
708.98932	6495
709.24298	6554
709.4967	6654
709.75037	6541
710.00403	6605
710.25769	6444
710.51135	6342
710.76501	6445
711.01868	6463
711.27228	6489
711.52594	6489
711.77954	6543
712.03314	6498
712.28674	6244
712.54034	6403
712.79395	6383
713.04755	6478
713.30109	6366
713.55469	6309
713.80823	6347
714.06177	6431
714.31531	6447
714.56885	6350
714.82239	6316
715.07587	6363
715.32941	6187
715.58289	6212
715.83643	6183
716.0899	6320
716.34338	6273
716.59686	6255
716.85028	6326
717.10376	6233
717.35718	6207
717.61066	6162
717.86407	6189
718.11749	6272
718.37091	6202
718.62433	6295
718.87775	6087
719.1311	6022
719.38452	6012
719.63788	6184
719.89124	5920
720.14459	6136
720.39795	6156
720.65131	6039
720.90466	6125
721.15796	6066
721.41132	5928
721.66461	6120
721.91791	6055
722.1712	6182
722.4245	6126
722.6778	6032
722.93103	6038
723.18433	6174
723.43756	6063
723.6908	6087
723.94409	5926
724.19733	6028
724.4505	6015
724.70374	6018
724.95697	5944
725.21014	5998
725.46338	5950
725.71655	5934
725.96973	6070
726.2229	5907
726.47607	6106
726.72919	5818
726.98236	6038
727.23547	5934
727.48859	5760
727.74176	5944
727.99487	5842
728.24792	5856
728.50104	5957
728.75415	5926
729.0072	5963
729.26031	5993
729.51337	5955
729.76642	5832
730.01947	5918
730.27252	5894
730.52551	5854
730.77856	5825
731.03156	5898
731.28461	5829
731.5376	5999
731.79059	5789
732.04358	5880
732.29651	5923
732.5495	5725
732.80243	5824
733.05542	5828
733.30835	5748
733.56128	5838
733.81421	5726
734.06714	5723
734.32001	5745
734.57294	5708
734.82581	5723
735.07874	5689
735.3316	5805
735.58447	5689
735.83734	5775
736.09015	5792
736.34302	5736
736.59583	5710
736.84869	5765
737.1015	5674
737.35431	5750
737.60712	5598
737.85992	5836
738.11267	5649
738.36548	5473
738.61823	5666
738.87103	5759
739.12378	5667
739.37653	5606
739.62921	5594
739.88196	5621
740.1347	5642
740.38739	5661
740.64008	5560
740.89282	5337
741.14551	5748
741.39813	5598
741.65082	5551
741.9035	5643
742.15613	5610
742.40881	5686
742.66144	5623
742.91406	5538
743.16669	5540
743.41925	5480
743.67188	5489
743.9245	5392
744.17706	5442
744.42963	5657
744.68219	5617
744.93475	5546
745.18732	5464
745.43988	5458
745.69238	5408
745.94495	5514
746.19745	5390
746.44995	5365
746.70245	5453
746.95496	5387
747.20746	5436
747.4599	5523
747.7124	5342
747.96484	5420
748.21729	5375
748.46973	5324
748.72217	5454
748.97461	5316
749.22699	5248
749.47943	5352
749.73181	5338
749.98419	5438
750.23657	5401
750.48895	5508
750.74133	5292
750.99365	5345
751.24603	5345
751.49835	5227
751.75067	5338
752.00299	5291
752.25531	5339
752.50763	5324
752.75995	5263
753.01221	5171
753.26453	5183
753.51678	5276
753.76904	5379
754.0213	5209
754.2735	5297
754.52576	5302
754.77802	5277
755.03021	5286
755.28241	5335
755.53461	5358
755.7868	5246
756.039	5345
756.2912	5323
756.54333	5088
756.79547	5158
757.04767	5157
757.2998	5244
757.55194	5231
757.80408	5166
758.05615	5256
758.30829	5143
758.56036	5207
758.81244	5077
759.06451	5338
759.31659	5207
759.56866	5296
759.82074	5310
760.07275	5309
760.32483	5198
760.57684	5154
760.82886	5079
761.08087	5202
761.33289	5107
761.58484	5234
761.83685	5164
762.08881	5218
762.34076	5237
762.59271	5246
762.84467	5129
763.09662	5101
763.34857	5265
763.60046	5226
763.85242	5176
764.10431	5341
764.3562	4999
764.60809	5204
764.85999	5253
765.11182	5261
765.36371	4998
765.61554	5131
765.86737	5118
766.1192	5066
766.37103	5101
766.62286	5107
766.87463	5217
767.12646	5120
767.37823	5087
767.63	5169
767.88177	5069
768.13354	5111
768.38531	5056
768.63708	4898
768.88879	4968
769.1405	5046
769.39221	5205
769.64392	5186
769.89563	5022
770.14734	4931
770.39905	5077
770.6507	4976
770.90234	5031
771.15399	4973
771.40564	5164
771.65729	5075
771.90894	4982
772.16052	4999
772.41217	5009
772.66376	5077
772.91534	5025
773.16693	4935
773.41852	4926
773.67004	4900
773.92163	4996
774.17316	5003
774.42468	5137
774.67627	4918
774.92773	5038
775.17926	4952
775.43079	5140
775.68225	4950
775.93378	4984
776.18524	5050
776.43671	5050
776.68817	4849
776.93958	4876
777.19104	4967
777.44244	5079
777.69391	5056
777.94531	5085
778.19672	4849
778.44806	4852
778.69946	4932
778.95087	4847
779.20221	4909
779.45355	5047
779.7049	5032
779.95624	4955
780.20758	4910
780.45892	5011
780.71021	4756
780.96149	4744
781.21277	4817
781.46405	4853
781.71533	4959
781.96661	4814
782.2179	4771
782.46912	4771
782.72034	4812
782.97156	4900
783.22278	4700
783.474	4810
783.72522	4846
783.97638	4836
784.2276	4742
784.47876	4886
784.72992	4819
784.98108	4855
785.23218	4881
785.48334	4844
785.7345	4820
785.9856	4883
786.23669	4921
786.48779	4958
786.73889	4801
786.98993	4927
787.24103	4873
787.49207	4907
787.74316	4911
787.9942	5019
788.24518	4971
788.49622	5111
788.74725	4982
788.99823	5051
789.24927	5056
789.50024	4950
789.75122	5207
790.0022	5234
790.25311	5249
790.50409	5237
790.755	5275
791.00592	5353
791.25684	5591
791.50775	5561
791.75867	5709
792.00958	5857
792.26044	5850
792.51129	5866
792.76221	5760
793.01306	5934
793.26385	6087
793.51471	6129
793.76556	6376
794.01636	6544
794.26715	6525
794.51794	6710
794.76874	6904
795.01953	6908
795.27032	7067
795.52106	7189
795.77179	7333
796.02252	7389
796.27325	7533
796.52399	7650
796.77472	7818
797.02539	7653
797.27612	7868
797.52679	8082
797.77747	8124
798.02814	8229
798.27875	8116
798.52942	8134
798.78003	8267
799.0307	8213
799.28131	8180
799.53192	8322
799.78253	8279
800.03308	8513
800.28369	8494
800.53424	8481
800.78479	8584
801.03534	8231
801.28589	8387
801.53644	8337
801.78693	8461
802.03741	8346
802.28796	8482
802.53845	8407
802.78894	8540
803.03937	8389
803.28986	8381
803.54028	8400
803.79077	8382
804.0412	8277
804.29163	8223
804.54199	8194
804.79242	8415
805.04279	8175
805.29321	8092
805.54358	8173
805.79395	8209
806.04431	8159
806.29462	8170
806.54498	8024
806.79529	7787
807.04559	7973
807.2959	7840
807.5462	7794
807.79651	7867
808.04681	7818
808.29706	7684
808.5473	7773
808.79755	7563
809.04779	7618
809.29803	7397
809.54828	7401
809.79846	7464
810.04865	7278
810.29883	7196
810.54901	7211
810.79919	7143
811.04938	7104
811.2995	6876
811.54962	6820
811.7998	6867
812.04993	6710
812.29999	6712
812.55011	6602
812.80023	6497
813.05029	6568
813.30035	6503
813.55042	6437
813.80048	6355
814.05054	6303
814.30054	6300
814.55054	6178
814.8006	6160
815.0506	6134
815.3006	6230
815.55054	6053
815.80054	5991
816.05048	6095
816.30042	6098
816.55042	5901
816.80029	5951
817.05023	5903
817.30017	5855
817.55005	5961
817.79993	5927
818.0498	5655
818.29968	5657
818.54956	5745
818.79944	5648
819.04926	5619
819.29907	5653
819.54895	5662
819.79877	5794
820.04852	5589
820.29834	5594
820.5481	5521
820.79791	5433
821.04767	5540
821.29742	5457
821.54712	5561
821.79688	5547
822.04663	5342
822.29633	5233
822.54602	5496
822.79572	5263
823.04541	5390
823.29504	5120
823.54474	5267
823.79437	5437
824.04401	5223
824.29364	5202
824.54327	5234
824.79291	5327
825.04248	5133
825.29211	5189
825.54169	5278
825.79126	5208
826.04077	5253
