Date and Time:                Thu Apr 18 12:20:22.620 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	4619
448.24188	4872
448.50052	4792
448.75912	4762
449.01776	4874
449.2764	4992
449.535	4909
449.79364	4966
450.05225	4842
450.31085	4900
450.56949	4897
450.82809	4835
451.0867	4958
451.34531	4717
451.60391	4429
451.86252	4479
452.12112	4567
452.37973	4533
452.63834	4230
452.89691	4373
453.15552	4208
453.41412	4229
453.6727	4226
453.9313	4199
454.18988	4110
454.44846	4098
454.70706	4026
454.96564	4026
455.22421	3959
455.48279	3954
455.74136	3911
455.99994	3916
456.25851	3785
456.51709	3778
456.77567	3880
457.03424	3823
457.29279	3726
457.55136	3818
457.80991	3743
458.06848	3773
458.32703	3712
458.5856	3678
458.84415	3767
459.10269	3630
459.36124	3794
459.61978	3694
459.87833	3699
460.13687	3825
460.39542	3729
460.65396	3820
460.91251	3784
461.17102	3828
461.42957	3795
461.68811	3747
461.94662	3858
462.20514	3847
462.46368	3890
462.7222	3993
462.98071	3903
463.23923	3799
463.49777	3809
463.75629	3832
464.01477	3922
464.27328	4048
464.5318	3956
464.79031	4033
465.0488	4138
465.30731	4079
465.56583	4089
465.82431	4188
466.08279	4219
466.34131	4088
466.59979	4195
466.85828	4325
467.11676	4292
467.37524	4343
467.63373	4471
467.89221	4409
468.1507	4400
468.40918	4458
468.66763	4514
468.92612	4567
469.18457	4647
469.44305	4629
469.70151	4765
469.95999	4753
470.21844	4642
470.4769	4872
470.73535	4815
470.9938	4813
471.25226	4881
471.51071	4967
471.76917	5004
472.02759	5082
472.28604	5072
472.54449	4951
472.80292	5092
473.06137	5125
473.31979	5194
473.57822	5138
473.83664	5290
474.09506	5247
474.35352	5394
474.61191	5299
474.87033	5318
475.12875	5576
475.38718	5491
475.6456	5540
475.90399	5480
476.16241	5524
476.42081	5615
476.6792	5755
476.93762	5725
477.19601	5765
477.45441	5692
477.7128	5776
477.97119	5782
478.22958	5620
478.48798	5785
478.74637	5672
479.00473	5838
479.26312	5838
479.52148	5985
479.77988	5899
480.03824	5909
480.2966	5920
480.55496	5898
480.81335	5981
481.07172	5814
481.33005	6005
481.58841	5876
481.84677	5923
482.10513	6060
482.36346	6134
482.62183	6038
482.88016	5834
483.13852	6126
483.39685	6125
483.65518	5938
483.91351	6065
484.17184	5972
484.43018	5978
484.68851	5902
484.94684	6081
485.20517	6088
485.46347	5897
485.7218	6083
485.9801	6105
486.23843	6156
486.49673	5940
486.75504	5966
487.01334	6157
487.27164	6153
487.52994	6158
487.78824	6090
488.04654	6136
488.30484	6122
488.56311	5941
488.82141	6074
489.07968	6318
489.33798	5919
489.59625	6094
489.85452	6002
490.11279	6105
490.37106	6215
490.62933	6109
490.8876	6110
491.14587	6180
491.40411	6112
491.66238	6245
491.92065	6230
492.17889	6136
492.43713	6066
492.69537	6057
492.95364	6091
493.21188	6044
493.47012	6156
493.72833	6310
493.98657	6136
494.24481	6137
494.50305	6173
494.76126	6118
495.0195	5960
495.27771	6133
495.53592	6078
495.79413	6044
496.05234	6008
496.31055	6122
496.56876	6061
496.82697	6094
497.08517	5932
497.34335	6101
497.60156	6157
497.85974	6056
498.11795	5946
498.37613	6068
498.63431	6128
498.89249	6014
499.15067	6110
499.40884	6078
499.66702	6074
499.92517	6195
500.18335	5982
500.44153	6179
500.69968	6202
500.95782	6168
501.216	5986
501.47415	6163
501.7323	6028
501.99045	6138
502.24857	6015
502.50671	6241
502.76486	6117
503.02298	6161
503.28113	5924
503.53925	5982
503.79739	6063
504.05551	6179
504.31363	6063
504.57175	6208
