Date and Time:                Thu Apr 18 12:19:54.969 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	4503
448.24188	4725
448.50052	4764
448.75912	4832
449.01776	4903
449.2764	4890
449.535	5010
449.79364	4950
450.05225	5072
450.31085	5000
450.56949	4773
450.82809	4842
451.0867	4755
451.34531	4783
451.60391	4629
451.86252	4473
452.12112	4573
452.37973	4535
452.63834	4346
452.89691	4341
453.15552	4181
453.41412	4238
453.6727	4222
453.9313	4178
454.18988	4138
454.44846	4092
454.70706	3940
454.96564	4089
455.22421	4074
455.48279	3895
455.74136	3894
455.99994	3945
456.25851	3804
456.51709	3790
456.77567	3789
457.03424	3767
457.29279	3867
457.55136	3847
457.80991	3811
458.06848	3673
458.32703	3664
458.5856	3647
458.84415	3732
459.10269	3789
459.36124	3765
459.61978	3641
459.87833	3696
460.13687	3700
460.39542	3863
460.65396	3770
460.91251	3678
461.17102	3804
461.42957	3698
461.68811	3946
461.94662	3836
462.20514	3895
462.46368	3910
462.7222	3844
462.98071	3864
463.23923	3860
463.49777	3736
463.75629	3860
464.01477	3971
464.27328	3859
464.5318	4119
464.79031	4120
465.0488	4046
465.30731	4108
465.56583	4148
465.82431	4147
466.08279	4299
466.34131	4169
466.59979	4443
466.85828	4177
467.11676	4384
467.37524	4208
467.63373	4325
467.89221	4375
468.1507	4490
468.40918	4378
468.66763	4400
468.92612	4605
469.18457	4595
469.44305	4719
469.70151	4722
469.95999	4866
470.21844	4852
470.4769	4763
470.73535	4901
470.9938	4819
471.25226	4839
471.51071	4972
471.76917	4838
472.02759	5076
472.28604	5100
472.54449	5229
472.80292	5334
473.06137	5136
473.31979	5235
473.57822	5261
473.83664	5378
474.09506	5412
474.35352	5299
474.61191	5394
474.87033	5573
475.12875	5412
475.38718	5622
475.6456	5546
475.90399	5600
476.16241	5596
476.42081	5759
476.6792	5584
476.93762	5614
477.19601	5818
477.45441	5837
477.7128	5835
477.97119	5762
478.22958	5700
478.48798	5801
478.74637	5806
479.00473	5816
479.26312	5868
479.52148	5864
479.77988	6008
480.03824	5892
480.2966	6043
480.55496	6043
480.81335	6001
481.07172	5981
481.33005	6026
481.58841	5919
481.84677	5958
482.10513	5891
482.36346	6091
482.62183	6002
482.88016	6188
483.13852	6057
483.39685	5963
483.65518	6022
483.91351	6183
484.17184	5921
484.43018	5957
484.68851	6062
484.94684	6207
485.20517	6162
485.46347	6124
485.7218	6184
485.9801	6128
486.23843	6116
486.49673	6206
486.75504	6166
487.01334	6095
487.27164	5936
487.52994	6240
487.78824	6185
488.04654	6158
488.30484	6140
488.56311	6248
488.82141	6016
489.07968	6168
489.33798	5911
489.59625	6047
489.85452	6346
490.11279	6052
490.37106	6135
490.62933	6079
490.8876	6283
491.14587	6147
491.40411	6043
491.66238	6204
491.92065	6162
492.17889	6220
492.43713	6138
492.69537	6096
492.95364	6250
493.21188	6066
493.47012	5937
493.72833	6220
493.98657	6047
494.24481	6132
494.50305	6051
494.76126	6054
495.0195	5949
495.27771	6253
495.53592	6225
495.79413	6223
496.05234	6134
496.31055	6010
496.56876	6129
496.82697	6042
497.08517	6241
497.34335	6258
497.60156	6119
497.85974	5951
498.11795	6000
498.37613	6029
498.63431	6196
498.89249	6020
499.15067	6132
499.40884	6238
499.66702	6153
499.92517	6256
500.18335	6137
500.44153	6062
500.69968	6179
500.95782	6178
501.216	6100
501.47415	6066
501.7323	6074
501.99045	6062
502.24857	6193
502.50671	6191
502.76486	6038
503.02298	6044
503.28113	5982
503.53925	5964
503.79739	6043
504.05551	6055
504.31363	6188
504.57175	6030
