Date and Time:                Thu Apr 18 12:20:41.066 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	4627
448.24188	4763
448.50052	4797
448.75912	4877
449.01776	4753
449.2764	4914
449.535	4958
449.79364	4693
450.05225	5014
450.31085	4877
450.56949	4759
450.82809	4828
451.0867	4805
451.34531	4647
451.60391	4567
451.86252	4512
452.12112	4514
452.37973	4350
452.63834	4304
452.89691	4196
453.15552	4303
453.41412	4341
453.6727	4179
453.9313	4162
454.18988	3971
454.44846	4023
454.70706	3984
454.96564	4028
455.22421	3935
455.48279	3944
455.74136	3816
455.99994	3908
456.25851	3772
456.51709	3812
456.77567	3811
457.03424	3798
457.29279	3808
457.55136	3818
457.80991	3768
458.06848	3702
458.32703	3762
458.5856	3747
458.84415	3696
459.10269	3769
459.36124	3721
459.61978	3745
459.87833	3754
460.13687	3807
460.39542	3655
460.65396	3781
460.91251	3642
461.17102	3694
461.42957	3771
461.68811	3780
461.94662	3870
462.20514	3886
462.46368	3797
462.7222	3842
462.98071	3844
463.23923	3866
463.49777	3809
463.75629	3866
464.01477	3899
464.27328	3901
464.5318	4103
464.79031	4055
465.0488	4078
465.30731	4072
465.56583	4139
465.82431	4132
466.08279	4175
466.34131	4314
466.59979	4415
466.85828	4246
467.11676	4409
467.37524	4175
467.63373	4495
467.89221	4480
468.1507	4348
468.40918	4586
468.66763	4461
468.92612	4580
469.18457	4513
469.44305	4712
469.70151	4674
469.95999	4852
470.21844	4705
470.4769	4941
470.73535	4678
470.9938	4799
471.25226	4935
471.51071	5050
471.76917	5004
472.02759	4981
472.28604	5037
472.54449	5032
472.80292	5129
473.06137	5201
473.31979	5080
473.57822	5241
473.83664	5415
474.09506	5183
474.35352	5289
474.61191	5357
474.87033	5429
475.12875	5455
475.38718	5401
475.6456	5657
475.90399	5413
476.16241	5610
476.42081	5686
476.6792	5466
476.93762	5658
477.19601	5640
477.45441	5572
477.7128	5638
477.97119	5789
478.22958	5931
478.48798	5761
478.74637	5769
479.00473	5839
479.26312	5836
479.52148	5689
479.77988	5918
480.03824	5773
480.2966	6004
480.55496	5974
480.81335	6010
481.07172	5880
481.33005	6016
481.58841	5985
481.84677	5967
482.10513	6051
482.36346	5939
482.62183	6077
482.88016	6001
483.13852	5930
483.39685	6034
483.65518	6121
483.91351	6074
484.17184	6104
484.43018	5941
484.68851	6052
484.94684	5987
485.20517	6108
485.46347	6122
485.7218	6135
485.9801	6065
486.23843	6011
486.49673	6043
486.75504	5991
487.01334	6017
487.27164	6161
487.52994	6180
487.78824	6170
488.04654	5864
488.30484	6249
488.56311	6202
488.82141	6106
489.07968	6173
489.33798	6138
489.59625	6167
489.85452	6252
490.11279	6016
490.37106	6399
490.62933	6051
490.8876	6037
491.14587	6014
491.40411	6243
491.66238	6110
491.92065	6140
492.17889	6186
492.43713	5992
492.69537	6159
492.95364	6080
493.21188	6198
493.47012	6148
493.72833	6053
493.98657	6021
494.24481	6043
494.50305	6194
494.76126	5978
495.0195	6040
495.27771	6161
495.53592	6021
495.79413	6231
496.05234	6062
496.31055	6024
496.56876	5929
496.82697	6089
497.08517	5839
497.34335	6117
497.60156	5961
497.85974	6124
498.11795	6158
498.37613	6002
498.63431	6098
498.89249	6085
499.15067	6134
499.40884	6107
499.66702	6129
499.92517	5866
500.18335	6021
500.44153	6113
500.69968	6096
500.95782	6078
501.216	6029
501.47415	6044
501.7323	6024
501.99045	6147
502.24857	6067
502.50671	6108
502.76486	6006
503.02298	6095
503.28113	6014
503.53925	6095
503.79739	6117
504.05551	6089
504.31363	5949
504.57175	6028
