Date and Time:                Wed May 15 14:15:13.316 2024
477.93494	33192
478.19339	33016
478.45187	33182
478.71033	33425
478.96878	33658
479.22723	33188
479.48569	33362
479.74414	33395
480.00259	33526
480.26102	33259
480.51947	33449
480.77789	33776
481.03635	33686
481.29477	33372
481.55319	33559
481.81161	33714
482.07004	33091
482.32846	33656
482.58688	33937
482.84528	33302
483.1037	33430
483.36209	33187
483.62051	32941
483.87891	33361
484.1373	33506
484.39569	33246
484.65408	33317
484.91248	33082
485.17087	33080
485.42923	33140
485.68762	32867
485.94598	32791
486.20438	32620
486.46274	32726
486.7211	32712
486.97946	32236
487.23782	32350
487.49619	32280
487.75455	31910
488.01291	31785
488.27124	31555
488.5296	31174
488.78793	31541
489.04626	31648
489.3046	31106
489.56293	31136
489.82126	31017
490.07959	30791
490.33792	30707
490.59622	30330
490.85455	30005
491.11285	29814
491.37119	30043
491.62949	29761
491.88779	29405
492.14609	29177
492.40439	29292
492.66269	29011
492.92096	28900
493.17926	29124
493.43756	28947
493.69583	28643
493.9541	28882
494.21237	28727
494.47064	28388
494.72891	28823
494.98718	28736
495.24545	28490
495.50372	28453
495.76196	28084
496.0202	28290
496.27847	28267
496.53671	28316
496.79495	28120
497.05319	27926
497.31143	28128
497.56967	28280
497.82788	27902
498.08612	27635
498.34433	27610
498.60257	27912
498.86078	27884
499.11899	28061
499.3772	27886
499.63541	27945
499.89362	27880
500.15179	27694
500.41	27675
500.66818	27534
500.92639	27758
501.18457	27508
501.44275	27676
501.70093	27614
501.95911	27587
502.21729	27160
502.47546	27343
502.73361	27391
502.99179	27269
503.24994	27415
503.50809	27319
503.76624	27519
504.02438	27401
504.28253	27011
504.54068	27284
504.79883	27079
505.05695	27386
505.31509	26972
505.57321	27479
505.83133	27062
506.08945	26913
506.34756	27172
506.60568	27165
506.8638	27146
507.12192	27106
507.38	26656
507.63812	26675
507.89621	27080
508.1543	27059
508.41238	27030
508.67047	26788
508.92856	26853
509.18665	26696
509.4447	26823
509.70279	26946
509.96085	26855
510.2189	26908
510.47699	26536
510.73505	26797
510.9931	26828
511.25113	27209
511.50919	26934
511.76724	26929
512.02527	26658
512.28333	26502
512.54132	27498
512.79938	26695
513.05737	26731
513.31543	26671
513.57343	26756
513.83142	26778
514.08948	26867
514.34747	27103
514.60547	27228
514.86346	26771
515.12146	26458
515.37946	26820
515.63745	26733
515.89545	26552
516.15338	26642
516.41138	26278
516.66937	26378
516.92731	26615
517.1853	26428
517.44324	26423
517.70123	26274
517.95917	26146
518.2171	26594
518.4751	26261
518.73303	26455
518.99097	26219
519.2489	26128
519.50684	26296
519.76477	26170
520.02271	26144
520.28058	26010
520.53851	25708
520.79645	26122
521.05432	25889
521.31226	25430
521.57013	25890
521.82806	26112
522.08594	25686
522.34381	25380
522.60175	25616
522.85962	25409
523.11749	25354
523.37537	25309
523.63324	25628
523.89111	25690
524.14899	25691
524.40686	25435
524.66467	25382
524.92255	24962
525.18036	25360
525.43823	25693
525.69604	25017
525.95392	25080
526.21173	25230
526.4696	24712
526.72742	24787
526.98523	24573
527.24304	25361
527.50085	24766
527.75867	24557
528.01648	24926
528.27429	24314
528.53204	24628
528.78986	24592
529.04767	24378
529.30542	24669
529.56323	24803
529.82098	24185
530.0788	24306
530.33655	24282
530.5943	23999
530.85205	24378
531.10986	24076
531.36761	24081
531.62537	24103
531.88312	23899
532.14081	24063
532.39856	23822
532.65631	23695
532.91406	23804
533.17175	23540
533.4295	23960
533.68719	23755
533.94495	23331
534.20264	23623
534.46033	23615
534.71802	23496
534.97571	23461
535.2334	23286
535.49109	23181
535.74878	23374
536.00647	23117
536.26416	23210
536.52185	23111
536.77948	22988
537.03717	23133
537.29486	23043
537.55249	22903
537.81012	22914
538.06781	22863
538.32544	22798
538.58307	22714
538.8407	22479
539.09833	22302
539.35596	22401
539.61359	22366
539.87122	22017
540.12885	22119
540.38647	21762
540.64404	22168
540.90167	21839
541.15924	21641
541.41687	22019
541.67444	21519
541.93201	21424
542.18964	21686
542.4472	21312
542.70477	21266
542.96234	21537
543.21991	21244
543.47748	21115
543.73499	21149
543.99255	20938
544.25012	21199
544.50763	21096
544.7652	20636
545.02271	20660
545.28027	20525
545.53778	20556
545.79529	20507
546.05286	20613
546.31036	20445
546.56787	20546
546.82538	20153
547.08289	20021
547.34033	20408
547.59784	20290
547.85535	20312
548.11279	20144
548.3703	19868
548.62775	20020
548.88525	19875
549.1427	19492
549.40015	19571
549.65765	19619
549.9151	19289
550.17255	19217
550.42999	19173
550.68744	19325
550.94482	19568
551.20227	18820
551.45972	19185
551.7171	18981
551.97455	18828
552.23193	18786
552.48938	19077
552.74677	18734
553.00415	18906
553.2616	18417
553.51898	18622
553.77637	18350
554.03375	18194
554.29114	18328
554.54846	17875
554.80585	17991
555.06323	18272
555.32056	18314
555.57794	17921
555.83527	18095
556.09265	18132
556.34998	17924
556.6073	17706
556.86462	17875
557.12195	17862
557.37927	17612
557.6366	17373
557.89392	17577
558.15125	17809
558.40857	17500
558.66583	17582
558.92316	17171
559.18042	17204
559.43774	17018
559.69501	17358
559.95227	17358
560.20953	17221
560.4668	17244
560.72406	16940
560.98132	16876
561.23859	16704
561.49585	16694
561.75311	16713
562.01031	16809
562.26758	16480
562.52478	16666
562.78204	16674
563.03925	16762
563.29651	16500
563.55371	16515
563.81091	16417
564.06812	16440
564.32532	16383
564.58252	16187
564.83966	16119
565.09686	16088
565.35406	16275
565.61121	16355
565.86841	16288
566.12555	15953
566.38275	15855
566.63989	15905
566.89703	15835
567.15417	15706
567.41132	15419
567.66846	15802
567.9256	15367
568.18274	15472
568.43988	15309
568.69696	15554
568.9541	15351
569.21118	15484
569.46832	15209
569.7254	15312
569.98248	15235
570.23956	15283
570.4967	15350
570.75378	15035
571.01086	15191
571.26788	15179
571.52496	14922
571.78204	15121
572.03906	14876
572.29614	14772
572.55316	14768
572.81024	15108
573.06726	14745
573.32428	14664
573.58136	14817
573.83838	14671
574.0954	14829
574.35236	14790
574.60938	14562
574.86639	14765
575.12341	14713
575.38037	14456
575.63739	14519
575.89435	14480
576.15137	14433
576.40833	14352
576.66528	14549
576.92224	14369
577.1792	14439
577.43616	14627
577.69312	14504
577.95007	14534
578.20697	14326
578.46393	14636
578.72089	14501
578.97778	14650
579.23468	14624
579.49164	14286
579.74854	14128
580.00543	14193
580.26233	14377
580.51923	14259
580.77612	14058
581.03302	14002
581.28986	14096
581.54675	14121
581.80359	14016
582.06049	14031
582.31732	14101
582.57422	13953
582.83105	13830
583.08789	13803
583.34473	14053
583.60156	13834
583.8584	13901
584.11523	13833
584.37201	13824
584.62885	13735
584.88568	13645
585.14246	13953
585.39923	13648
585.65607	13597
585.91284	13758
586.16962	13822
586.42639	13560
586.68317	13745
586.93994	13850
587.19672	13605
587.45343	13227
587.71021	13564
587.96698	13469
588.22369	13615
588.48041	13775
588.73718	13699
588.9939	13539
589.25061	13240
589.50732	13381
589.76404	13528
590.02075	13555
590.27747	13488
590.53412	13475
590.79083	13304
591.04755	13674
591.3042	13594
591.56085	13593
591.81757	13721
592.07422	13663
592.33087	13520
592.58752	13793
592.84418	13894
593.10083	14104
593.35742	14162
593.61407	14034
593.87073	14104
594.12732	14276
594.38391	13903
594.64056	14322
594.89716	14477
595.15375	14397
595.41034	14420
595.66693	14376
595.92352	14201
596.18011	14352
596.43671	14171
596.69324	14312
596.94983	14317
597.20636	14187
597.46289	14302
597.71948	14361
597.97601	14133
598.23254	14229
598.48907	14162
598.74561	14011
599.00214	14110
599.25861	14255
599.51514	14056
599.77167	14058
600.02814	14143
600.28461	14150
600.54114	13955
600.79761	13812
601.05408	13968
601.31055	13999
601.56702	13934
601.82349	13815
602.07996	13827
602.33636	13424
602.59283	13682
602.84924	13451
603.10571	13629
603.36212	13415
603.61853	13271
603.87494	13268
604.13135	13044
604.38776	13075
604.64417	13215
604.90057	13018
605.15698	12911
605.41333	12941
605.66974	12673
605.92609	12996
606.1825	12531
606.43884	12684
606.69519	12330
606.95154	12382
607.20789	12407
607.46423	12096
607.72058	12099
607.97687	12001
608.23322	11957
608.4895	11874
608.74585	11628
609.00214	11480
609.25842	11827
609.51471	11448
609.771	11318
610.02728	11255
610.28357	11144
610.53986	11169
610.79614	11124
611.05237	11144
611.30865	11212
611.56488	10997
611.82111	11176
612.07739	11003
612.33362	10851
612.58984	10997
612.84607	10726
613.10223	10842
613.35846	10790
613.61469	10721
613.87085	10751
614.12708	10715
614.38324	10711
614.63947	10668
614.89563	10642
615.15179	10457
615.40796	10608
615.66412	10406
615.92023	10240
616.17639	10586
616.43256	10413
616.68866	10232
616.94482	10450
617.20093	10132
617.45703	10208
617.71313	10135
617.9693	10125
618.22534	10030
618.48145	10127
618.73755	10235
618.99365	10213
619.24969	10105
619.5058	9906
619.76184	9748
620.01788	9998
620.27399	9717
620.53003	9953
620.78607	9877
621.04211	9891
621.2981	9847
621.55414	9901
621.81018	9695
622.06616	9896
622.3222	9746
622.57819	9683
622.83417	9442
623.09015	9462
623.34613	9597
623.60211	9833
623.85809	9511
624.11407	9336
624.37006	9561
624.62598	9322
624.88196	9548
625.13788	9202
625.3938	9696
625.64972	9473
625.9057	9540
626.16162	9666
626.41748	9532
626.6734	9739
626.92932	9867
627.18518	9820
627.4411	10129
627.69696	10072
627.95288	10276
628.20874	10254
628.4646	10378
628.72046	10557
628.97632	10538
629.23218	10538
629.48798	10671
629.74384	10644
629.99963	10565
630.25549	10569
630.51129	10460
630.76709	10373
631.02289	10487
631.27869	10523
631.53448	10694
631.79028	10375
632.04608	10262
632.30182	10619
632.55762	10486
632.81335	10478
633.06915	10379
633.32489	10334
633.58063	10303
633.83636	10363
634.0921	10284
634.34784	10297
634.60352	10400
634.85925	10230
635.11493	10145
635.37067	10128
635.62634	10196
635.88202	10148
636.1377	10161
636.39337	9920
636.64905	10083
636.90472	10095
637.1604	9903
637.41602	9801
637.67169	9813
637.92731	9739
638.18298	9724
638.4386	9849
638.69421	9564
638.94983	9661
639.20544	9396
639.46106	9474
639.71661	9340
639.97223	9328
640.22778	9361
640.4834	9209
640.73895	9076
640.99451	8820
641.25006	8758
641.50562	8940
641.76117	8705
642.01672	8603
642.27222	8478
642.52777	8075
642.78326	8255
643.03882	7935
643.29431	7957
643.5498	7960
643.8053	7807
644.06079	7784
644.31628	7829
644.57178	7733
644.82721	7701
645.0827	7564
645.33813	7443
645.59357	7590
645.84906	7648
646.10449	7427
646.35992	7706
646.61536	7427
646.87073	7558
647.12616	7446
647.38159	7386
647.63696	7441
647.8924	7390
648.14777	7470
648.40314	7159
648.65851	7387
648.91388	7202
649.16925	7136
649.42462	7093
649.67993	7137
649.9353	7184
650.19061	6941
650.44592	6958
650.70129	7278
650.9566	7108
651.21191	7058
651.46722	6783
651.72247	6884
651.97778	6851
652.23309	6887
652.48834	6973
652.74365	6917
652.9989	6708
653.25415	6796
653.5094	6915
653.76465	6824
654.0199	6664
654.27509	6615
654.53033	6638
654.78558	6542
655.04077	6544
655.29596	6811
655.55115	6521
655.80634	6682
656.06152	6513
656.31671	6614
656.5719	6473
656.82709	6402
657.08221	6459
657.3374	6280
657.59253	6315
657.84766	6337
658.10278	6262
658.35791	6430
658.61304	6165
658.86816	6261
659.12329	6286
659.37836	6188
659.63348	6263
659.88855	6223
660.14362	6371
660.39868	6212
660.65375	6289
660.90881	5991
661.16388	6148
661.41895	6014
661.67395	5998
661.92902	6078
662.18402	6133
662.43903	6033
662.69403	5940
662.94904	5873
663.20404	5970
663.45905	5897
663.71405	5996
663.96899	5842
664.224	6123
664.47894	5813
664.73395	5947
664.98889	5802
665.24384	5786
665.49878	5876
665.75366	5754
666.00861	5674
666.26355	5839
666.51843	5661
666.77338	5746
667.02826	5580
667.28314	5622
667.53802	5658
667.79291	5593
668.04779	5597
668.30261	5634
668.5575	5750
668.81232	5598
669.0672	5514
669.32202	5368
669.57684	5481
669.83167	5626
670.08649	5545
670.34131	5475
670.59613	5528
670.85089	5405
671.10571	5457
671.36047	5351
671.61523	5347
671.87	5321
672.12476	5305
672.37952	5368
672.63428	5270
672.88904	5285
673.14374	5295
673.3985	5368
673.6532	5234
673.9079	5266
674.1626	5295
674.4173	5232
674.672	5180
674.9267	5240
675.1814	5308
675.43604	5196
675.69073	5191
675.94537	5198
676.20001	5237
676.45465	5142
676.70929	5212
676.96393	5102
677.21857	5087
677.47314	5178
677.72778	5148
677.98236	5039
678.23694	5253
678.49158	5067
678.74615	5078
679.00067	4939
679.25525	5123
679.50983	4997
679.7644	4978
680.01892	5020
680.27344	4906
680.52802	4980
680.78253	4974
681.03705	5006
681.29156	4962
681.54602	4964
681.80054	4863
682.05499	4884
682.30951	4845
682.56396	4862
682.81842	4904
683.07288	4878
683.32733	4904
683.58179	4950
683.83624	4832
684.0907	4881
684.34509	4749
684.59949	4906
684.85394	4880
685.10834	4680
685.36273	4707
685.61713	4821
685.87146	4957
686.12585	4753
686.38025	4697
686.63458	4778
686.88892	4808
687.14325	4611
687.39764	4854
687.65192	4741
687.90625	4668
688.16058	4779
688.41492	4804
688.66919	4651
688.92346	4682
689.1778	4617
689.43207	4541
689.68634	4675
689.94061	4546
690.19482	4474
690.4491	4501
690.70331	4520
690.95758	4319
691.21179	4437
691.466	4465
691.72021	4521
691.97443	4520
692.22864	4530
692.48285	4548
692.737	4436
692.99121	4417
693.24536	4281
693.49951	4431
693.75366	4445
694.00781	4321
694.26196	4368
694.51611	4375
694.7702	4422
695.02435	4326
695.27844	4327
695.53253	4347
695.78668	4306
696.04077	4317
696.2948	4282
696.54889	4210
696.80298	4259
697.05701	4151
697.3111	4264
697.56512	4304
697.81915	4204
698.07318	4219
698.32721	4179
698.58124	4257
698.83521	4180
699.08923	4255
699.3432	4189
699.59723	4294
699.8512	4163
700.10516	4094
700.35913	4232
700.61304	4180
700.867	4305
701.12097	4090
701.37488	4198
701.62878	4228
701.88275	4077
702.13666	4035
702.3905	4112
702.64441	4166
702.89832	4164
703.15222	4087
703.40607	3912
703.65991	4074
703.91376	4085
704.1676	4129
704.42145	4082
704.67529	4073
704.92914	4016
705.18292	4067
705.43677	3959
705.69055	3958
705.94434	4030
706.19812	3824
706.4519	4045
706.70569	4067
706.95947	4009
707.2132	3852
707.46698	3863
707.7207	3855
707.97443	3908
708.22815	3865
708.48187	3889
708.7356	3970
708.98932	3930
709.24298	3905
709.4967	3880
709.75037	3943
710.00403	3879
710.25769	3774
710.51135	3834
710.76501	3829
711.01868	3854
711.27228	3869
711.52594	3775
711.77954	3786
712.03314	3867
712.28674	3839
712.54034	3941
712.79395	3822
713.04755	3828
713.30109	3870
713.55469	3735
713.80823	3809
714.06177	3650
714.31531	3704
714.56885	3784
714.82239	3709
715.07587	3910
715.32941	3725
715.58289	3636
715.83643	3687
716.0899	3702
716.34338	3713
716.59686	3695
716.85028	3752
717.10376	3609
717.35718	3650
717.61066	3589
717.86407	3637
718.11749	3435
718.37091	3593
718.62433	3719
718.87775	3781
719.1311	3652
719.38452	3492
719.63788	3665
719.89124	3616
720.14459	3648
720.39795	3491
720.65131	3582
720.90466	3556
721.15796	3540
721.41132	3550
721.66461	3508
721.91791	3477
722.1712	3488
722.4245	3578
722.6778	3494
722.93103	3456
723.18433	3571
723.43756	3432
723.6908	3602
723.94409	3530
724.19733	3451
724.4505	3558
724.70374	3473
724.95697	3445
725.21014	3433
725.46338	3424
725.71655	3366
725.96973	3399
726.2229	3445
726.47607	3471
726.72919	3361
726.98236	3431
727.23547	3508
727.48859	3407
727.74176	3448
727.99487	3402
728.24792	3455
728.50104	3354
728.75415	3490
729.0072	3259
729.26031	3319
729.51337	3378
729.76642	3308
730.01947	3291
730.27252	3301
730.52551	3309
730.77856	3213
731.03156	3344
731.28461	3333
731.5376	3271
731.79059	3154
732.04358	3138
732.29651	3296
732.5495	3288
732.80243	3159
733.05542	3262
733.30835	3288
733.56128	3261
733.81421	3186
734.06714	3187
734.32001	3125
734.57294	3155
734.82581	3161
735.07874	3302
735.3316	3130
735.58447	3163
735.83734	3097
736.09015	3190
736.34302	3146
736.59583	3196
736.84869	3096
737.1015	3112
737.35431	3045
737.60712	3089
737.85992	3042
738.11267	3010
738.36548	3010
738.61823	3084
738.87103	3076
739.12378	3143
739.37653	2993
739.62921	3068
739.88196	3090
740.1347	2953
740.38739	3035
740.64008	3011
740.89282	2978
741.14551	2962
741.39813	2932
741.65082	3068
741.9035	3018
742.15613	2954
742.40881	3003
742.66144	2905
742.91406	2948
743.16669	2876
743.41925	3016
743.67188	3055
743.9245	2975
744.17706	3063
744.42963	2881
744.68219	2899
744.93475	2938
745.18732	2960
745.43988	2849
745.69238	2898
745.94495	2911
746.19745	2863
746.44995	2862
746.70245	2877
746.95496	2786
747.20746	2875
747.4599	2914
747.7124	2845
747.96484	2857
748.21729	2847
748.46973	2969
748.72217	2779
748.97461	2700
749.22699	2690
749.47943	2868
749.73181	2751
749.98419	2795
750.23657	2852
750.48895	2820
750.74133	2830
750.99365	2757
751.24603	2804
751.49835	2777
751.75067	2819
752.00299	2870
752.25531	2782
752.50763	2733
752.75995	2720
753.01221	2725
753.26453	2801
753.51678	2805
753.76904	2729
754.0213	2659
754.2735	2792
754.52576	2813
754.77802	2725
755.03021	2761
755.28241	2669
755.53461	2701
755.7868	2640
756.039	2678
756.2912	2713
756.54333	2668
756.79547	2651
757.04767	2731
757.2998	2698
757.55194	2697
757.80408	2583
758.05615	2656
758.30829	2762
758.56036	2721
758.81244	2689
759.06451	2635
759.31659	2647
759.56866	2706
759.82074	2714
760.07275	2685
760.32483	2692
760.57684	2659
760.82886	2659
761.08087	2674
761.33289	2644
761.58484	2605
761.83685	2643
762.08881	2677
762.34076	2666
762.59271	2693
762.84467	2640
763.09662	2719
763.34857	2544
763.60046	2687
763.85242	2664
764.10431	2628
764.3562	2598
764.60809	2571
764.85999	2683
765.11182	2538
765.36371	2555
765.61554	2525
765.86737	2620
766.1192	2627
766.37103	2546
766.62286	2609
766.87463	2646
767.12646	2497
767.37823	2493
767.63	2547
767.88177	2521
768.13354	2516
768.38531	2557
768.63708	2586
768.88879	2509
769.1405	2555
769.39221	2551
769.64392	2457
769.89563	2485
770.14734	2563
770.39905	2496
770.6507	2593
770.90234	2440
771.15399	2570
771.40564	2427
771.65729	2489
771.90894	2474
772.16052	2568
772.41217	2550
772.66376	2594
772.91534	2560
773.16693	2456
773.41852	2525
773.67004	2549
773.92163	2515
774.17316	2506
774.42468	2518
774.67627	2422
774.92773	2461
775.17926	2432
775.43079	2495
775.68225	2517
775.93378	2478
776.18524	2519
776.43671	2520
776.68817	2459
776.93958	2391
777.19104	2530
777.44244	2427
777.69391	2459
777.94531	2438
778.19672	2410
778.44806	2472
778.69946	2523
778.95087	2431
779.20221	2370
779.45355	2545
779.7049	2524
779.95624	2436
780.20758	2382
780.45892	2431
780.71021	2521
780.96149	2498
781.21277	2471
781.46405	2367
781.71533	2365
781.96661	2378
782.2179	2416
782.46912	2425
782.72034	2441
782.97156	2407
783.22278	2500
783.474	2323
783.72522	2333
783.97638	2551
784.2276	2355
784.47876	2461
784.72992	2459
784.98108	2398
785.23218	2290
785.48334	2392
785.7345	2501
785.9856	2454
786.23669	2473
786.48779	2346
786.73889	2479
786.98993	2480
787.24103	2516
787.49207	2452
787.74316	2334
787.9942	2564
788.24518	2505
788.49622	2445
788.74725	2451
788.99823	2594
789.24927	2532
789.50024	2607
789.75122	2572
790.0022	2563
790.25311	2645
790.50409	2644
790.755	2741
791.00592	2792
791.25684	2716
791.50775	2799
791.75867	2832
792.00958	2886
792.26044	2941
792.51129	3032
792.76221	3134
793.01306	3080
793.26385	3022
793.51471	3127
793.76556	3170
794.01636	3275
794.26715	3325
794.51794	3285
794.76874	3436
795.01953	3486
795.27032	3567
795.52106	3531
795.77179	3648
796.02252	3438
796.27325	3521
796.52399	3569
796.77472	3560
797.02539	3654
797.27612	3757
797.52679	3848
797.77747	3777
798.02814	3640
798.27875	3749
798.52942	3771
798.78003	3795
799.0307	3801
799.28131	3779
799.53192	3639
799.78253	3642
800.03308	3609
800.28369	3794
800.53424	3661
800.78479	3831
801.03534	3758
801.28589	3804
801.53644	3686
801.78693	3598
802.03741	3799
802.28796	3726
802.53845	3692
802.78894	3706
803.03937	3737
803.28986	3690
803.54028	3770
803.79077	3740
804.0412	3752
804.29163	3681
804.54199	3788
804.79242	3699
805.04279	3675
805.29321	3704
805.54358	3684
805.79395	3646
806.04431	3712
806.29462	3568
806.54498	3685
806.79529	3727
807.04559	3591
807.2959	3591
807.5462	3607
807.79651	3510
808.04681	3635
808.29706	3484
808.5473	3455
808.79755	3407
809.04779	3518
809.29803	3490
809.54828	3526
809.79846	3373
810.04865	3415
810.29883	3287
810.54901	3339
810.79919	3294
811.04938	3325
811.2995	3300
811.54962	3200
811.7998	3159
812.04993	3227
812.29999	3179
812.55011	3157
812.80023	3079
813.05029	3098
813.30035	3034
813.55042	3066
813.80048	3036
814.05054	3037
814.30054	2994
814.55054	2923
814.8006	3067
815.0506	3045
815.3006	3002
815.55054	2891
815.80054	2915
816.05048	2853
816.30042	2990
816.55042	2906
816.80029	2841
817.05023	2917
817.30017	2851
817.55005	2752
817.79993	2804
818.0498	2784
818.29968	2766
818.54956	2838
818.79944	2761
819.04926	2764
819.29907	2826
819.54895	2770
819.79877	2645
820.04852	2667
820.29834	2722
820.5481	2655
820.79791	2662
821.04767	2632
821.29742	2717
821.54712	2726
821.79688	2663
822.04663	2594
822.29633	2614
822.54602	2648
822.79572	2585
823.04541	2616
823.29504	2607
823.54474	2551
823.79437	2675
824.04401	2606
824.29364	2499
824.54327	2597
824.79291	2393
825.04248	2516
825.29211	2582
825.54169	2494
825.79126	2636
826.04077	2503
