Date and Time:                Tue Apr 16 15:55:19.546 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	22838
448.24188	23378
448.50052	23385
448.75912	24177
449.01776	24542
449.2764	25066
449.535	25497
449.79364	25574
450.05225	25930
450.31085	26051
450.56949	25928
450.82809	25875
451.0867	25872
451.34531	25597
451.60391	25317
451.86252	25205
452.12112	25134
452.37973	24876
452.63834	24905
452.89691	25101
453.15552	25101
453.41412	24966
453.6727	24586
453.9313	24726
454.18988	24956
454.44846	25264
454.70706	24693
454.96564	25227
455.22421	25107
455.48279	24711
455.74136	25113
455.99994	25075
456.25851	25118
456.51709	25245
456.77567	25176
457.03424	25507
457.29279	25626
457.55136	25697
457.80991	25701
458.06848	26040
458.32703	25718
458.5856	25882
458.84415	26150
459.10269	26432
459.36124	26472
459.61978	26598
459.87833	27174
460.13687	27114
460.39542	27128
460.65396	27372
460.91251	27705
461.17102	27827
461.42957	27686
461.68811	28601
461.94662	28635
462.20514	28382
462.46368	28878
462.7222	29062
462.98071	29330
463.23923	29893
463.49777	29939
463.75629	30380
464.01477	30643
464.27328	31075
464.5318	31187
464.79031	31805
465.0488	31886
465.30731	31897
465.56583	33022
465.82431	32666
466.08279	33086
466.34131	33405
466.59979	33871
466.85828	34404
467.11676	34580
467.37524	34825
467.63373	35487
467.89221	35750
468.1507	36055
468.40918	36574
468.66763	36743
468.92612	37249
469.18457	37622
469.44305	38106
469.70151	38456
469.95999	39122
470.21844	39262
470.4769	39565
470.73535	40310
470.9938	40877
471.25226	41103
471.51071	41713
471.76917	41619
472.02759	42314
472.28604	42926
472.54449	42741
472.80292	43252
473.06137	44146
473.31979	44305
473.57822	44791
473.83664	44405
474.09506	45701
474.35352	45209
474.61191	45854
474.87033	46083
475.12875	46388
475.38718	47027
475.6456	47586
475.90399	47593
476.16241	47975
476.42081	48107
476.6792	48411
476.93762	48930
477.19601	49266
477.45441	49384
477.7128	49780
477.97119	49871
478.22958	50406
478.48798	50293
478.74637	50607
479.00473	50953
479.26312	50834
479.52148	50655
479.77988	51255
480.03824	52378
480.2966	51797
480.55496	51788
480.81335	52412
481.07172	51973
481.33005	52289
481.58841	52741
481.84677	52645
482.10513	52704
482.36346	53075
482.62183	53159
482.88016	52927
483.13852	52702
483.39685	53234
483.65518	53127
483.91351	53501
484.17184	53265
484.43018	53663
484.68851	53222
484.94684	53542
485.20517	53843
485.46347	53514
485.7218	53892
485.9801	53745
486.23843	54076
486.49673	53853
486.75504	53707
487.01334	54222
487.27164	54764
487.52994	54239
487.78824	54226
488.04654	53852
488.30484	54022
488.56311	54314
488.82141	53912
489.07968	54513
489.33798	54533
489.59625	54545
489.85452	54597
490.11279	54520
490.37106	54876
490.62933	54740
490.8876	54813
491.14587	53820
491.40411	54849
491.66238	54486
491.92065	55184
492.17889	54693
492.43713	54985
492.69537	54580
492.95364	54574
493.21188	54070
493.47012	55057
493.72833	54960
493.98657	55075
494.24481	55049
494.50305	54631
494.76126	54620
495.0195	55135
495.27771	54358
495.53592	54633
495.79413	54746
496.05234	54455
496.31055	54680
496.56876	54748
496.82697	54564
497.08517	54432
497.34335	54857
497.60156	54820
497.85974	54765
498.11795	54815
498.37613	54864
498.63431	54627
498.89249	55155
499.15067	54638
499.40884	54846
499.66702	54393
499.92517	54772
500.18335	55266
500.44153	55282
500.69968	54759
500.95782	55118
501.216	55213
501.47415	54679
501.7323	54725
501.99045	54669
502.24857	55007
502.50671	54962
502.76486	54653
503.02298	54972
503.28113	54994
503.53925	54337
503.79739	54625
504.05551	54441
504.31363	54671
504.57175	54090
