Date and Time:                Tue Apr 16 16:00:48.332 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	3969
448.24188	4020
448.50052	3976
448.75912	4026
449.01776	4160
449.2764	4200
449.535	3937
449.79364	4130
450.05225	4136
450.31085	4141
450.56949	4176
450.82809	4070
451.0867	4024
451.34531	4053
451.60391	3914
451.86252	3906
452.12112	4006
452.37973	3892
452.63834	3854
452.89691	3763
453.15552	3704
453.41412	3724
453.6727	3644
453.9313	3685
454.18988	3593
454.44846	3591
454.70706	3558
454.96564	3608
455.22421	3429
455.48279	3530
455.74136	3468
455.99994	3411
456.25851	3443
456.51709	3338
456.77567	3470
457.03424	3399
457.29279	3462
457.55136	3405
457.80991	3401
458.06848	3487
458.32703	3509
458.5856	3486
458.84415	3428
459.10269	3547
459.36124	3449
459.61978	3364
459.87833	3440
460.13687	3409
460.39542	3572
460.65396	3557
460.91251	3523
461.17102	3552
461.42957	3471
461.68811	3588
461.94662	3450
462.20514	3484
462.46368	3568
462.7222	3628
462.98071	3530
463.23923	3541
463.49777	3722
463.75629	3628
464.01477	3677
464.27328	3617
464.5318	3791
464.79031	3873
465.0488	3816
465.30731	3902
465.56583	3872
465.82431	3929
466.08279	3896
466.34131	4057
466.59979	4054
466.85828	4118
467.11676	4167
467.37524	4109
467.63373	4153
467.89221	4190
468.1507	4340
468.40918	4200
468.66763	4221
468.92612	4364
469.18457	4458
469.44305	4408
469.70151	4448
469.95999	4420
470.21844	4485
470.4769	4735
470.73535	4477
470.9938	4594
471.25226	4828
471.51071	4823
471.76917	4786
472.02759	4755
472.28604	4993
472.54449	4806
472.80292	4962
473.06137	4929
473.31979	4810
473.57822	5055
473.83664	5146
474.09506	5132
474.35352	5007
474.61191	5167
474.87033	5184
475.12875	5295
475.38718	5196
475.6456	5382
475.90399	5433
476.16241	5379
476.42081	5373
476.6792	5370
476.93762	5347
477.19601	5595
477.45441	5619
477.7128	5524
477.97119	5506
478.22958	5618
478.48798	5423
478.74637	5743
479.00473	5594
479.26312	5719
479.52148	5731
479.77988	5760
480.03824	5655
480.2966	5774
480.55496	5643
480.81335	5818
481.07172	5784
481.33005	5769
481.58841	5617
481.84677	5719
482.10513	5980
482.36346	5819
482.62183	5958
482.88016	5911
483.13852	5821
483.39685	5707
483.65518	5857
483.91351	5831
484.17184	6021
484.43018	5787
484.68851	5872
484.94684	5869
485.20517	5989
485.46347	5808
485.7218	6007
485.9801	5858
486.23843	5952
486.49673	5871
486.75504	5952
487.01334	6115
487.27164	5830
487.52994	5846
487.78824	5925
488.04654	6006
488.30484	5894
488.56311	5830
488.82141	5906
489.07968	5997
489.33798	6073
489.59625	6060
489.85452	6033
490.11279	6075
490.37106	6034
490.62933	6058
490.8876	6025
491.14587	5934
491.40411	6124
491.66238	5991
491.92065	6123
492.17889	6041
492.43713	5994
492.69537	5882
492.95364	5810
493.21188	5983
493.47012	6034
493.72833	6161
493.98657	5993
494.24481	6074
494.50305	5980
494.76126	6007
495.0195	5844
495.27771	5903
495.53592	6072
495.79413	5848
496.05234	6060
496.31055	6020
496.56876	5824
496.82697	6152
497.08517	5978
497.34335	5947
497.60156	5969
497.85974	5897
498.11795	5847
498.37613	5936
498.63431	5963
498.89249	5958
499.15067	6017
499.40884	6026
499.66702	5931
499.92517	5908
500.18335	6023
500.44153	5960
500.69968	5999
500.95782	5981
501.216	6083
501.47415	6094
501.7323	5955
501.99045	5946
502.24857	6063
502.50671	6095
502.76486	5979
503.02298	5866
503.28113	6096
503.53925	6151
503.79739	5925
504.05551	5979
504.31363	5992
504.57175	5939
