Date and Time:                Tue Apr 16 15:49:40.710 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	12605
448.24188	13117
448.50052	13160
448.75912	13105
449.01776	13392
449.2764	13481
449.535	13592
449.79364	13634
450.05225	13398
450.31085	13513
450.56949	13247
450.82809	13359
451.0867	12909
451.34531	12716
451.60391	12519
451.86252	12265
452.12112	11594
452.37973	11751
452.63834	11190
452.89691	10754
453.15552	10805
453.41412	10490
453.6727	10100
453.9313	10186
454.18988	9776
454.44846	9416
454.70706	9303
454.96564	9255
455.22421	8972
455.48279	8653
455.74136	8479
455.99994	8585
456.25851	8167
456.51709	8095
456.77567	7938
457.03424	7854
457.29279	7737
457.55136	7637
457.80991	7552
458.06848	7489
458.32703	7430
458.5856	7171
458.84415	7017
459.10269	6959
459.36124	6986
459.61978	6878
459.87833	6746
460.13687	6783
460.39542	6547
460.65396	6626
460.91251	6506
461.17102	6458
461.42957	6445
461.68811	6387
461.94662	6174
462.20514	6357
462.46368	6193
462.7222	5939
462.98071	6134
463.23923	6104
463.49777	5937
463.75629	6121
464.01477	5947
464.27328	5950
464.5318	5925
464.79031	5929
465.0488	5874
465.30731	5999
465.56583	5836
465.82431	5964
466.08279	5851
466.34131	5826
466.59979	5891
466.85828	5894
467.11676	5838
467.37524	5939
467.63373	5934
467.89221	5820
468.1507	5839
468.40918	5783
468.66763	5814
468.92612	5729
469.18457	5808
469.44305	5865
469.70151	6093
469.95999	5930
470.21844	6033
470.4769	5896
470.73535	6275
470.9938	6056
471.25226	6100
471.51071	5929
471.76917	6344
472.02759	5974
472.28604	6052
472.54449	6086
472.80292	6217
473.06137	6314
473.31979	6079
473.57822	6327
473.83664	6416
474.09506	6172
474.35352	6333
474.61191	6253
474.87033	6325
475.12875	6198
475.38718	6233
475.6456	6270
475.90399	6255
476.16241	6422
476.42081	6379
476.6792	6279
476.93762	6377
477.19601	6361
477.45441	6280
477.7128	6421
477.97119	6456
478.22958	6529
478.48798	6490
478.74637	6462
479.00473	6581
479.26312	6505
479.52148	6596
479.77988	6218
480.03824	6459
480.2966	6567
480.55496	6462
480.81335	6601
481.07172	6506
481.33005	6470
481.58841	6545
481.84677	6543
482.10513	6599
482.36346	6460
482.62183	6563
482.88016	6371
483.13852	6516
483.39685	6591
483.65518	6620
483.91351	6388
484.17184	6495
484.43018	6610
484.68851	6582
484.94684	6478
485.20517	6442
485.46347	6502
485.7218	6454
485.9801	6458
486.23843	6446
486.49673	6584
486.75504	6573
487.01334	6544
487.27164	6484
487.52994	6560
487.78824	6630
488.04654	6461
488.30484	6623
488.56311	6606
488.82141	6454
489.07968	6798
489.33798	6716
489.59625	6645
489.85452	6585
490.11279	6895
490.37106	6822
490.62933	6942
490.8876	6911
491.14587	7124
491.40411	7283
491.66238	7239
491.92065	7241
492.17889	7397
492.43713	7551
492.69537	7782
492.95364	8104
493.21188	8178
493.47012	8413
493.72833	8565
493.98657	9029
494.24481	9338
494.50305	9676
494.76126	10004
495.0195	10243
495.27771	10821
495.53592	11367
495.79413	11517
496.05234	12193
496.31055	12706
496.56876	13077
496.82697	13845
497.08517	14471
497.34335	15242
497.60156	15437
497.85974	16141
498.11795	17009
498.37613	17640
498.63431	18247
498.89249	19059
499.15067	19212
499.40884	20214
499.66702	20822
499.92517	21358
500.18335	22181
500.44153	23109
500.69968	23830
500.95782	24502
501.216	25187
501.47415	25689
501.7323	26183
501.99045	27331
502.24857	28121
502.50671	28588
502.76486	29450
503.02298	30093
503.28113	30433
503.53925	31234
503.79739	31514
504.05551	32389
504.31363	33038
504.57175	33352
