Date and Time:                Tue Apr 16 15:51:09.759 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	12554
448.24188	12740
448.50052	12558
448.75912	12921
449.01776	13105
449.2764	13002
449.535	13211
449.79364	13419
450.05225	13184
450.31085	13326
450.56949	13176
450.82809	12894
451.0867	12736
451.34531	12498
451.60391	11943
451.86252	12010
452.12112	11462
452.37973	11320
452.63834	10955
452.89691	10854
453.15552	10335
453.41412	10188
453.6727	10200
453.9313	9804
454.18988	9554
454.44846	9242
454.70706	9139
454.96564	8853
455.22421	8735
455.48279	8619
455.74136	8532
455.99994	8197
456.25851	8166
456.51709	7875
456.77567	7787
457.03424	7509
457.29279	7542
457.55136	7331
457.80991	7350
458.06848	7238
458.32703	6945
458.5856	6904
458.84415	6744
459.10269	6771
459.36124	6689
459.61978	6748
459.87833	6762
460.13687	6444
460.39542	6345
460.65396	6487
460.91251	6356
461.17102	6268
461.42957	6195
461.68811	6120
461.94662	6010
462.20514	6220
462.46368	6107
462.7222	5878
462.98071	5964
463.23923	5794
463.49777	5591
463.75629	5758
464.01477	5804
464.27328	5622
464.5318	5567
464.79031	5605
465.0488	5772
465.30731	5520
465.56583	5623
465.82431	5541
466.08279	5571
466.34131	5383
466.59979	5599
466.85828	5644
467.11676	5484
467.37524	5583
467.63373	5544
467.89221	5729
468.1507	5571
468.40918	5620
468.66763	5643
468.92612	5470
469.18457	5527
469.44305	5753
469.70151	5677
469.95999	5683
470.21844	5530
470.4769	5857
470.73535	5711
470.9938	5591
471.25226	5798
471.51071	5896
471.76917	5833
472.02759	5892
472.28604	5696
472.54449	5734
472.80292	5905
473.06137	5765
473.31979	5815
473.57822	5771
473.83664	5804
474.09506	5815
474.35352	5916
474.61191	5941
474.87033	5743
475.12875	5977
475.38718	5980
475.6456	5920
475.90399	5745
476.16241	5978
476.42081	6019
476.6792	5935
476.93762	5975
477.19601	5994
477.45441	6121
477.7128	6075
477.97119	6121
478.22958	5977
478.48798	6138
478.74637	6051
479.00473	6140
479.26312	6138
479.52148	6104
479.77988	6185
480.03824	6079
480.2966	6038
480.55496	6089
480.81335	6180
481.07172	6212
481.33005	6068
481.58841	6163
481.84677	6252
482.10513	6162
482.36346	6015
482.62183	6017
482.88016	6039
483.13852	6113
483.39685	5978
483.65518	6066
483.91351	6225
484.17184	6002
484.43018	6231
484.68851	6097
484.94684	6070
485.20517	6086
485.46347	6024
485.7218	5964
485.9801	6025
486.23843	6123
486.49673	6152
486.75504	6021
487.01334	6188
487.27164	6259
487.52994	6204
487.78824	6144
488.04654	6198
488.30484	6101
488.56311	6129
488.82141	6143
489.07968	6249
489.33798	6191
489.59625	6261
489.85452	6363
490.11279	6231
490.37106	6374
490.62933	6366
490.8876	6533
491.14587	6586
491.40411	6688
491.66238	6803
491.92065	7023
492.17889	6943
492.43713	7180
492.69537	7217
492.95364	7769
493.21188	7828
493.47012	8083
493.72833	8376
493.98657	8505
494.24481	8730
494.50305	9103
494.76126	9608
495.0195	9879
495.27771	10269
495.53592	10829
495.79413	11273
496.05234	11565
496.31055	12258
496.56876	12708
496.82697	13267
497.08517	13877
497.34335	15155
497.60156	15218
497.85974	16024
498.11795	16634
498.37613	17186
498.63431	17686
498.89249	18527
499.15067	19129
499.40884	19594
499.66702	20670
499.92517	21087
500.18335	21709
500.44153	22312
500.69968	23143
500.95782	23669
501.216	24670
501.47415	25495
501.7323	26204
501.99045	26645
502.24857	27585
502.50671	28252
502.76486	28893
503.02298	29661
503.28113	30269
503.53925	30543
503.79739	31440
504.05551	32024
504.31363	32469
504.57175	33140
