Date and Time:                Tue Apr 16 17:21:36.552 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	293
448.24188	291
448.50052	301
448.75912	302
449.01776	291
449.2764	295
449.535	285
449.79364	289
450.05225	302
450.31085	307
450.56949	306
450.82809	294
451.0867	300
451.34531	318
451.60391	317
451.86252	298
452.12112	298
452.37973	312
452.63834	298
452.89691	283
453.15552	306
453.41412	300
453.6727	282
453.9313	293
454.18988	292
454.44846	288
454.70706	288
454.96564	307
455.22421	311
455.48279	288
455.74136	310
455.99994	294
456.25851	311
456.51709	306
456.77567	309
457.03424	309
457.29279	283
457.55136	312
457.80991	313
458.06848	305
458.32703	306
458.5856	299
458.84415	290
459.10269	297
459.36124	302
459.61978	292
459.87833	299
460.13687	314
460.39542	304
460.65396	312
460.91251	309
461.17102	287
461.42957	301
461.68811	279
461.94662	296
462.20514	323
462.46368	290
462.7222	313
462.98071	299
463.23923	300
463.49777	317
463.75629	313
464.01477	293
464.27328	308
464.5318	290
464.79031	314
465.0488	306
465.30731	300
465.56583	286
465.82431	275
466.08279	301
466.34131	287
466.59979	305
466.85828	298
467.11676	321
467.37524	291
467.63373	297
467.89221	291
468.1507	315
468.40918	293
468.66763	303
468.92612	295
469.18457	315
469.44305	293
469.70151	295
469.95999	315
470.21844	295
470.4769	295
470.73535	280
470.9938	314
471.25226	321
471.51071	299
471.76917	302
472.02759	283
472.28604	290
472.54449	300
472.80292	306
473.06137	304
473.31979	310
473.57822	322
473.83664	297
474.09506	302
474.35352	317
474.61191	309
474.87033	288
475.12875	307
475.38718	316
475.6456	302
475.90399	287
476.16241	290
476.42081	313
476.6792	322
476.93762	282
477.19601	297
477.45441	301
477.7128	290
477.97119	294
478.22958	298
478.48798	331
478.74637	293
479.00473	304
479.26312	292
479.52148	306
479.77988	290
480.03824	282
480.2966	308
480.55496	300
480.81335	290
481.07172	293
481.33005	301
481.58841	292
481.84677	307
482.10513	283
482.36346	302
482.62183	298
482.88016	303
483.13852	328
483.39685	298
483.65518	304
483.91351	318
484.17184	293
484.43018	310
484.68851	315
484.94684	319
485.20517	292
485.46347	322
485.7218	309
485.9801	283
486.23843	310
486.49673	300
486.75504	315
487.01334	302
487.27164	296
487.52994	299
487.78824	311
488.04654	305
488.30484	297
488.56311	305
488.82141	290
489.07968	313
489.33798	301
489.59625	284
489.85452	299
490.11279	300
490.37106	299
490.62933	299
490.8876	288
491.14587	305
491.40411	277
491.66238	284
491.92065	309
492.17889	301
492.43713	308
492.69537	277
492.95364	304
493.21188	293
493.47012	303
493.72833	298
493.98657	314
494.24481	297
494.50305	307
494.76126	298
495.0195	299
495.27771	309
495.53592	272
495.79413	307
496.05234	274
496.31055	287
496.56876	305
496.82697	284
497.08517	308
497.34335	297
497.60156	296
497.85974	310
498.11795	294
498.37613	290
498.63431	279
498.89249	295
499.15067	311
499.40884	314
499.66702	309
499.92517	288
500.18335	304
500.44153	299
500.69968	307
500.95782	306
501.216	317
501.47415	306
501.7323	308
501.99045	276
502.24857	301
502.50671	276
502.76486	298
503.02298	314
503.28113	300
503.53925	322
503.79739	297
504.05551	301
504.31363	295
504.57175	284
504.82986	309
505.08798	296
505.34607	305
505.60419	307
505.86227	299
506.12039	296
506.37848	294
506.63657	301
506.89465	289
507.15277	313
507.41083	300
507.66891	296
507.927	309
508.18509	307
508.44315	300
508.70123	304
508.95929	291
509.21735	275
509.4754	290
509.73346	298
509.99152	289
510.24957	280
510.50763	305
510.76569	321
511.02371	302
511.28174	303
511.53979	322
511.79782	292
512.05585	323
512.3139	300
512.5719	301
