Date and Time:                Tue Apr 16 17:21:17.912 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	285
448.24188	321
448.50052	302
448.75912	309
449.01776	297
449.2764	303
449.535	305
449.79364	305
450.05225	312
450.31085	285
450.56949	303
450.82809	286
451.0867	298
451.34531	299
451.60391	296
451.86252	310
452.12112	301
452.37973	316
452.63834	295
452.89691	300
453.15552	304
453.41412	309
453.6727	297
453.9313	303
454.18988	294
454.44846	283
454.70706	292
454.96564	303
455.22421	303
455.48279	292
455.74136	303
455.99994	305
456.25851	295
456.51709	309
456.77567	288
457.03424	296
457.29279	313
457.55136	298
457.80991	311
458.06848	312
458.32703	306
458.5856	303
458.84415	291
459.10269	311
459.36124	283
459.61978	292
459.87833	278
460.13687	310
460.39542	307
460.65396	303
460.91251	309
461.17102	315
461.42957	296
461.68811	306
461.94662	297
462.20514	294
462.46368	306
462.7222	283
462.98071	299
463.23923	321
463.49777	300
463.75629	301
464.01477	311
464.27328	292
464.5318	312
464.79031	289
465.0488	289
465.30731	292
465.56583	291
465.82431	304
466.08279	302
466.34131	312
466.59979	303
466.85828	314
467.11676	316
467.37524	306
467.63373	291
467.89221	302
468.1507	302
468.40918	281
468.66763	298
468.92612	292
469.18457	313
469.44305	293
469.70151	304
469.95999	313
470.21844	328
470.4769	293
470.73535	307
470.9938	294
471.25226	264
471.51071	312
471.76917	311
472.02759	300
472.28604	310
472.54449	313
472.80292	305
473.06137	317
473.31979	297
473.57822	288
473.83664	302
474.09506	317
474.35352	285
474.61191	293
474.87033	294
475.12875	293
475.38718	294
475.6456	307
475.90399	308
476.16241	303
476.42081	306
476.6792	303
476.93762	287
477.19601	272
477.45441	283
477.7128	285
477.97119	304
478.22958	283
478.48798	324
478.74637	306
479.00473	310
479.26312	313
479.52148	307
479.77988	291
480.03824	302
480.2966	301
480.55496	311
480.81335	299
481.07172	314
481.33005	306
481.58841	306
481.84677	300
482.10513	302
482.36346	292
482.62183	289
482.88016	287
483.13852	310
483.39685	307
483.65518	300
483.91351	301
484.17184	303
484.43018	302
484.68851	304
484.94684	326
485.20517	303
485.46347	287
485.7218	306
485.9801	302
486.23843	313
486.49673	302
486.75504	287
487.01334	312
487.27164	283
487.52994	288
487.78824	302
488.04654	300
488.30484	296
488.56311	298
488.82141	299
489.07968	281
489.33798	291
489.59625	319
489.85452	309
490.11279	309
490.37106	290
490.62933	310
490.8876	299
491.14587	314
491.40411	297
491.66238	290
491.92065	292
492.17889	311
492.43713	302
492.69537	301
492.95364	312
493.21188	305
493.47012	298
493.72833	307
493.98657	311
494.24481	309
494.50305	302
494.76126	302
495.0195	286
495.27771	281
495.53592	301
495.79413	311
496.05234	302
496.31055	297
496.56876	303
496.82697	316
497.08517	309
497.34335	296
497.60156	326
497.85974	304
498.11795	297
498.37613	308
498.63431	276
498.89249	286
499.15067	290
499.40884	297
499.66702	302
499.92517	303
500.18335	303
500.44153	290
500.69968	296
500.95782	285
501.216	317
501.47415	295
501.7323	293
501.99045	313
502.24857	295
502.50671	295
502.76486	313
503.02298	283
503.28113	300
503.53925	286
503.79739	291
504.05551	299
504.31363	294
504.57175	282
504.82986	295
505.08798	303
505.34607	284
505.60419	306
505.86227	303
506.12039	290
506.37848	284
506.63657	303
506.89465	298
507.15277	289
507.41083	282
507.66891	297
507.927	298
508.18509	298
508.44315	311
508.70123	299
508.95929	305
509.21735	300
509.4754	297
509.73346	291
509.99152	282
510.24957	295
510.50763	283
510.76569	314
511.02371	291
511.28174	311
511.53979	307
511.79782	311
512.05585	300
512.3139	289
512.5719	304
