Date and Time:                Tue Apr 16 17:21:27.147 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	291
448.24188	302
448.50052	308
448.75912	291
449.01776	303
449.2764	287
449.535	306
449.79364	292
450.05225	303
450.31085	301
450.56949	285
450.82809	310
451.0867	316
451.34531	308
451.60391	334
451.86252	308
452.12112	285
452.37973	314
452.63834	311
452.89691	297
453.15552	307
453.41412	300
453.6727	311
453.9313	314
454.18988	310
454.44846	323
454.70706	324
454.96564	328
455.22421	330
455.48279	319
455.74136	281
455.99994	297
456.25851	294
456.51709	287
456.77567	294
457.03424	312
457.29279	311
457.55136	295
457.80991	306
458.06848	313
458.32703	300
458.5856	292
458.84415	321
459.10269	287
459.36124	294
459.61978	284
459.87833	302
460.13687	294
460.39542	301
460.65396	288
460.91251	318
461.17102	288
461.42957	301
461.68811	291
461.94662	304
462.20514	287
462.46368	302
462.7222	306
462.98071	296
463.23923	317
463.49777	283
463.75629	292
464.01477	321
464.27328	293
464.5318	305
464.79031	298
465.0488	305
465.30731	307
465.56583	290
465.82431	304
466.08279	278
466.34131	302
466.59979	308
466.85828	313
467.11676	286
467.37524	285
467.63373	297
467.89221	288
468.1507	309
468.40918	313
468.66763	320
468.92612	325
469.18457	297
469.44305	296
469.70151	296
469.95999	305
470.21844	301
470.4769	309
470.73535	294
470.9938	321
471.25226	312
471.51071	297
471.76917	324
472.02759	297
472.28604	317
472.54449	317
472.80292	304
473.06137	292
473.31979	278
473.57822	318
473.83664	306
474.09506	297
474.35352	306
474.61191	307
474.87033	328
475.12875	307
475.38718	313
475.6456	327
475.90399	293
476.16241	279
476.42081	302
476.6792	293
476.93762	308
477.19601	286
477.45441	298
477.7128	286
477.97119	295
478.22958	324
478.48798	298
478.74637	297
479.00473	305
479.26312	297
479.52148	290
479.77988	296
480.03824	300
480.2966	291
480.55496	307
480.81335	312
481.07172	293
481.33005	300
481.58841	281
481.84677	314
482.10513	306
482.36346	307
482.62183	291
482.88016	289
483.13852	291
483.39685	299
483.65518	313
483.91351	312
484.17184	295
484.43018	290
484.68851	315
484.94684	299
485.20517	306
485.46347	301
485.7218	304
485.9801	300
486.23843	294
486.49673	318
486.75504	295
487.01334	305
487.27164	319
487.52994	301
487.78824	320
488.04654	303
488.30484	281
488.56311	277
488.82141	287
489.07968	320
489.33798	318
489.59625	288
489.85452	299
490.11279	318
490.37106	309
490.62933	324
490.8876	302
491.14587	327
491.40411	297
491.66238	319
491.92065	292
492.17889	299
492.43713	299
492.69537	302
492.95364	305
493.21188	301
493.47012	322
493.72833	294
493.98657	307
494.24481	323
494.50305	278
494.76126	299
495.0195	280
495.27771	292
495.53592	298
495.79413	306
496.05234	303
496.31055	310
496.56876	305
496.82697	312
497.08517	301
497.34335	285
497.60156	284
497.85974	293
498.11795	301
498.37613	296
498.63431	307
498.89249	306
499.15067	311
499.40884	321
499.66702	316
499.92517	302
500.18335	298
500.44153	298
500.69968	311
500.95782	297
501.216	328
501.47415	305
501.7323	305
501.99045	288
502.24857	296
502.50671	275
502.76486	298
503.02298	307
503.28113	293
503.53925	302
503.79739	315
504.05551	319
504.31363	290
504.57175	308
504.82986	307
505.08798	315
505.34607	290
505.60419	301
505.86227	303
506.12039	301
506.37848	308
506.63657	303
506.89465	314
507.15277	306
507.41083	316
507.66891	290
507.927	302
508.18509	293
508.44315	282
508.70123	292
508.95929	301
509.21735	300
509.4754	296
509.73346	303
509.99152	280
510.24957	299
510.50763	281
510.76569	284
511.02371	304
511.28174	309
511.53979	299
511.79782	320
512.05585	305
512.3139	294
512.5719	282
