Date and Time:                Tue Apr 16 17:21:08.706 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	291
448.24188	285
448.50052	280
448.75912	288
449.01776	294
449.2764	306
449.535	294
449.79364	298
450.05225	296
450.31085	308
450.56949	283
450.82809	303
451.0867	280
451.34531	316
451.60391	297
451.86252	304
452.12112	299
452.37973	279
452.63834	297
452.89691	319
453.15552	303
453.41412	296
453.6727	286
453.9313	311
454.18988	297
454.44846	286
454.70706	306
454.96564	337
455.22421	309
455.48279	304
455.74136	304
455.99994	302
456.25851	303
456.51709	333
456.77567	298
457.03424	303
457.29279	311
457.55136	315
457.80991	298
458.06848	316
458.32703	312
458.5856	298
458.84415	297
459.10269	307
459.36124	304
459.61978	293
459.87833	295
460.13687	303
460.39542	308
460.65396	313
460.91251	277
461.17102	303
461.42957	306
461.68811	304
461.94662	299
462.20514	307
462.46368	280
462.7222	306
462.98071	300
463.23923	297
463.49777	316
463.75629	317
464.01477	309
464.27328	296
464.5318	287
464.79031	294
465.0488	306
465.30731	294
465.56583	304
465.82431	317
466.08279	307
466.34131	300
466.59979	301
466.85828	285
467.11676	293
467.37524	301
467.63373	301
467.89221	304
468.1507	315
468.40918	305
468.66763	302
468.92612	305
469.18457	299
469.44305	315
469.70151	297
469.95999	320
470.21844	314
470.4769	312
470.73535	323
470.9938	321
471.25226	289
471.51071	305
471.76917	297
472.02759	298
472.28604	309
472.54449	299
472.80292	295
473.06137	286
473.31979	295
473.57822	303
473.83664	313
474.09506	291
474.35352	298
474.61191	317
474.87033	297
475.12875	297
475.38718	283
475.6456	303
475.90399	296
476.16241	302
476.42081	302
476.6792	295
476.93762	303
477.19601	299
477.45441	314
477.7128	311
477.97119	315
478.22958	305
478.48798	314
478.74637	286
479.00473	305
479.26312	298
479.52148	305
479.77988	310
480.03824	301
480.2966	300
480.55496	285
480.81335	297
481.07172	294
481.33005	277
481.58841	300
481.84677	301
482.10513	302
482.36346	303
482.62183	300
482.88016	295
483.13852	307
483.39685	315
483.65518	310
483.91351	294
484.17184	305
484.43018	297
484.68851	315
484.94684	288
485.20517	268
485.46347	304
485.7218	306
485.9801	294
486.23843	310
486.49673	299
486.75504	307
487.01334	315
487.27164	317
487.52994	298
487.78824	302
488.04654	309
488.30484	310
488.56311	317
488.82141	287
489.07968	295
489.33798	304
489.59625	296
489.85452	307
490.11279	322
490.37106	288
490.62933	307
490.8876	289
491.14587	274
491.40411	278
491.66238	278
491.92065	292
492.17889	303
492.43713	311
492.69537	298
492.95364	281
493.21188	315
493.47012	306
493.72833	297
493.98657	280
494.24481	288
494.50305	313
494.76126	293
495.0195	289
495.27771	308
495.53592	309
495.79413	311
496.05234	307
496.31055	310
496.56876	302
496.82697	298
497.08517	293
497.34335	305
497.60156	317
497.85974	317
498.11795	289
498.37613	324
498.63431	310
498.89249	322
499.15067	311
499.40884	297
499.66702	311
499.92517	319
500.18335	308
500.44153	305
500.69968	307
500.95782	320
501.216	299
501.47415	300
501.7323	313
501.99045	313
502.24857	304
502.50671	302
502.76486	308
503.02298	306
503.28113	311
503.53925	307
503.79739	299
504.05551	290
504.31363	309
504.57175	293
504.82986	305
505.08798	299
505.34607	312
505.60419	311
505.86227	278
506.12039	321
506.37848	307
506.63657	304
506.89465	306
507.15277	322
507.41083	301
507.66891	306
507.927	318
508.18509	301
508.44315	268
508.70123	306
508.95929	304
509.21735	328
509.4754	306
509.73346	301
509.99152	301
510.24957	317
510.50763	307
510.76569	331
511.02371	281
511.28174	289
511.53979	282
511.79782	317
512.05585	317
512.3139	289
512.5719	312
