Date and Time:                Thu Apr 18 12:07:32.271 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	302
448.24188	325
448.50052	291
448.75912	300
449.01776	315
449.2764	306
449.535	291
449.79364	324
450.05225	308
450.31085	311
450.56949	319
450.82809	326
451.0867	332
451.34531	295
451.60391	310
451.86252	296
452.12112	304
452.37973	312
452.63834	298
452.89691	298
453.15552	307
453.41412	314
453.6727	295
453.9313	306
454.18988	276
454.44846	310
454.70706	297
454.96564	297
455.22421	303
455.48279	314
455.74136	285
455.99994	305
456.25851	304
456.51709	317
456.77567	292
457.03424	291
457.29279	296
457.55136	281
457.80991	311
458.06848	301
458.32703	280
458.5856	308
458.84415	309
459.10269	297
459.36124	305
459.61978	299
459.87833	293
460.13687	317
460.39542	311
460.65396	302
460.91251	294
461.17102	292
461.42957	296
461.68811	314
461.94662	276
462.20514	290
462.46368	301
462.7222	291
462.98071	315
463.23923	290
463.49777	291
463.75629	294
464.01477	299
464.27328	305
464.5318	286
464.79031	295
465.0488	292
465.30731	296
465.56583	290
465.82431	315
466.08279	309
466.34131	321
466.59979	298
466.85828	318
467.11676	296
467.37524	322
467.63373	308
467.89221	304
468.1507	313
468.40918	295
468.66763	296
468.92612	303
469.18457	292
469.44305	299
469.70151	297
469.95999	293
470.21844	302
470.4769	295
470.73535	303
470.9938	294
471.25226	283
471.51071	297
471.76917	297
472.02759	304
472.28604	299
472.54449	292
472.80292	324
473.06137	292
473.31979	302
473.57822	324
473.83664	305
474.09506	312
474.35352	272
474.61191	297
474.87033	299
475.12875	289
475.38718	306
475.6456	315
475.90399	282
476.16241	299
476.42081	301
476.6792	310
476.93762	296
477.19601	314
477.45441	297
477.7128	286
477.97119	294
478.22958	311
478.48798	288
478.74637	305
479.00473	308
479.26312	300
479.52148	289
479.77988	306
480.03824	285
480.2966	302
480.55496	288
480.81335	280
481.07172	303
481.33005	295
481.58841	311
481.84677	297
482.10513	318
482.36346	320
482.62183	309
482.88016	309
483.13852	309
483.39685	291
483.65518	302
483.91351	309
484.17184	296
484.43018	306
484.68851	296
484.94684	304
485.20517	306
485.46347	310
485.7218	294
485.9801	287
486.23843	294
486.49673	301
486.75504	291
487.01334	292
487.27164	307
487.52994	301
487.78824	281
488.04654	297
488.30484	310
488.56311	302
488.82141	310
489.07968	298
489.33798	285
489.59625	298
489.85452	310
490.11279	311
490.37106	304
490.62933	296
490.8876	285
491.14587	271
491.40411	315
491.66238	301
491.92065	293
492.17889	293
492.43713	307
492.69537	288
492.95364	289
493.21188	306
493.47012	291
493.72833	293
493.98657	285
494.24481	306
494.50305	289
494.76126	300
495.0195	285
495.27771	302
495.53592	313
495.79413	306
496.05234	309
496.31055	284
496.56876	300
496.82697	277
497.08517	311
497.34335	316
497.60156	298
497.85974	317
498.11795	306
498.37613	316
498.63431	299
498.89249	302
499.15067	331
499.40884	307
499.66702	302
499.92517	289
500.18335	303
500.44153	312
500.69968	291
500.95782	286
501.216	287
501.47415	303
501.7323	307
501.99045	317
502.24857	303
502.50671	308
502.76486	286
503.02298	286
503.28113	301
503.53925	292
503.79739	299
504.05551	302
504.31363	299
504.57175	298
504.82986	326
505.08798	311
505.34607	293
505.60419	287
505.86227	293
506.12039	294
506.37848	296
506.63657	283
506.89465	298
507.15277	298
507.41083	305
507.66891	284
507.927	298
508.18509	295
508.44315	304
508.70123	304
508.95929	316
509.21735	291
509.4754	301
509.73346	286
509.99152	287
510.24957	307
510.50763	286
510.76569	321
511.02371	294
511.28174	305
511.53979	297
511.79782	302
512.05585	284
512.3139	294
512.5719	297
