Date and Time:                Thu Apr 18 12:07:06.247 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	309
448.24188	316
448.50052	288
448.75912	301
449.01776	303
449.2764	291
449.535	322
449.79364	322
450.05225	310
450.31085	314
450.56949	299
450.82809	311
451.0867	303
451.34531	312
451.60391	323
451.86252	308
452.12112	312
452.37973	302
452.63834	302
452.89691	305
453.15552	270
453.41412	301
453.6727	309
453.9313	301
454.18988	295
454.44846	304
454.70706	322
454.96564	298
455.22421	300
455.48279	312
455.74136	313
455.99994	312
456.25851	304
456.51709	301
456.77567	301
457.03424	305
457.29279	293
457.55136	305
457.80991	303
458.06848	305
458.32703	298
458.5856	296
458.84415	299
459.10269	297
459.36124	297
459.61978	305
459.87833	302
460.13687	295
460.39542	294
460.65396	291
460.91251	304
461.17102	291
461.42957	296
461.68811	297
461.94662	291
462.20514	322
462.46368	313
462.7222	286
462.98071	296
463.23923	287
463.49777	297
463.75629	296
464.01477	316
464.27328	288
464.5318	310
464.79031	315
465.0488	312
465.30731	288
465.56583	291
465.82431	301
466.08279	289
466.34131	303
466.59979	316
466.85828	324
467.11676	289
467.37524	292
467.63373	296
467.89221	290
468.1507	295
468.40918	293
468.66763	286
468.92612	298
469.18457	317
469.44305	301
469.70151	308
469.95999	306
470.21844	306
470.4769	310
470.73535	311
470.9938	320
471.25226	295
471.51071	313
471.76917	304
472.02759	320
472.28604	327
472.54449	310
472.80292	309
473.06137	321
473.31979	294
473.57822	300
473.83664	314
474.09506	306
474.35352	326
474.61191	279
474.87033	307
475.12875	303
475.38718	324
475.6456	296
475.90399	314
476.16241	303
476.42081	297
476.6792	325
476.93762	290
477.19601	289
477.45441	301
477.7128	316
477.97119	299
478.22958	290
478.48798	305
478.74637	299
479.00473	283
479.26312	298
479.52148	294
479.77988	311
480.03824	303
480.2966	307
480.55496	303
480.81335	309
481.07172	318
481.33005	315
481.58841	288
481.84677	296
482.10513	319
482.36346	313
482.62183	299
482.88016	301
483.13852	293
483.39685	306
483.65518	294
483.91351	306
484.17184	298
484.43018	298
484.68851	288
484.94684	304
485.20517	301
485.46347	303
485.7218	306
485.9801	304
486.23843	302
486.49673	314
486.75504	310
487.01334	296
487.27164	298
487.52994	306
487.78824	308
488.04654	305
488.30484	300
488.56311	301
488.82141	299
489.07968	303
489.33798	299
489.59625	333
489.85452	305
490.11279	305
490.37106	277
490.62933	308
490.8876	302
491.14587	308
491.40411	299
491.66238	288
491.92065	299
492.17889	296
492.43713	299
492.69537	306
492.95364	292
493.21188	304
493.47012	304
493.72833	299
493.98657	279
494.24481	298
494.50305	297
494.76126	312
495.0195	298
495.27771	298
495.53592	292
495.79413	303
496.05234	286
496.31055	290
496.56876	313
496.82697	324
497.08517	299
497.34335	281
497.60156	294
497.85974	289
498.11795	292
498.37613	283
498.63431	298
498.89249	310
499.15067	297
499.40884	312
499.66702	288
499.92517	297
500.18335	312
500.44153	296
500.69968	305
500.95782	305
501.216	326
501.47415	307
501.7323	309
501.99045	300
502.24857	272
502.50671	309
502.76486	301
503.02298	309
503.28113	310
503.53925	293
503.79739	317
504.05551	296
504.31363	312
504.57175	317
504.82986	303
505.08798	302
505.34607	314
505.60419	280
505.86227	312
506.12039	304
506.37848	287
506.63657	295
506.89465	300
507.15277	293
507.41083	298
507.66891	314
507.927	311
508.18509	291
508.44315	308
508.70123	310
508.95929	291
509.21735	318
509.4754	310
509.73346	306
509.99152	292
510.24957	303
510.50763	292
510.76569	285
511.02371	308
511.28174	295
511.53979	292
511.79782	286
512.05585	296
512.3139	303
512.5719	289
