Date and Time:                Thu Apr 18 12:06:08.573 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	292
448.24188	316
448.50052	318
448.75912	299
449.01776	296
449.2764	299
449.535	318
449.79364	300
450.05225	314
450.31085	316
450.56949	312
450.82809	286
451.0867	309
451.34531	286
451.60391	299
451.86252	289
452.12112	307
452.37973	310
452.63834	305
452.89691	299
453.15552	290
453.41412	308
453.6727	284
453.9313	295
454.18988	271
454.44846	297
454.70706	302
454.96564	285
455.22421	305
455.48279	310
455.74136	280
455.99994	301
456.25851	294
456.51709	295
456.77567	303
457.03424	297
457.29279	309
457.55136	313
457.80991	304
458.06848	294
458.32703	293
458.5856	284
458.84415	300
459.10269	309
459.36124	291
459.61978	287
459.87833	317
460.13687	291
460.39542	290
460.65396	303
460.91251	302
461.17102	293
461.42957	310
461.68811	295
461.94662	309
462.20514	298
462.46368	307
462.7222	293
462.98071	307
463.23923	296
463.49777	285
463.75629	298
464.01477	319
464.27328	303
464.5318	301
464.79031	313
465.0488	300
465.30731	295
465.56583	303
465.82431	286
466.08279	302
466.34131	310
466.59979	305
466.85828	308
467.11676	291
467.37524	293
467.63373	299
467.89221	306
468.1507	328
468.40918	284
468.66763	297
468.92612	278
469.18457	289
469.44305	285
469.70151	299
469.95999	306
470.21844	298
470.4769	284
470.73535	317
470.9938	303
471.25226	298
471.51071	293
471.76917	320
472.02759	299
472.28604	300
472.54449	300
472.80292	292
473.06137	319
473.31979	301
473.57822	311
473.83664	300
474.09506	325
474.35352	293
474.61191	294
474.87033	307
475.12875	294
475.38718	313
475.6456	288
475.90399	305
476.16241	308
476.42081	292
476.6792	292
476.93762	286
477.19601	313
477.45441	324
477.7128	310
477.97119	310
478.22958	298
478.48798	308
478.74637	303
479.00473	304
479.26312	319
479.52148	316
479.77988	295
480.03824	304
480.2966	304
480.55496	296
480.81335	302
481.07172	282
481.33005	300
481.58841	294
481.84677	288
482.10513	282
482.36346	297
482.62183	301
482.88016	291
483.13852	314
483.39685	299
483.65518	300
483.91351	297
484.17184	280
484.43018	300
484.68851	301
484.94684	294
485.20517	313
485.46347	305
485.7218	293
485.9801	290
486.23843	270
486.49673	304
486.75504	300
487.01334	290
487.27164	295
487.52994	295
487.78824	298
488.04654	299
488.30484	299
488.56311	300
488.82141	313
489.07968	299
489.33798	296
489.59625	303
489.85452	308
490.11279	305
490.37106	305
490.62933	315
490.8876	298
491.14587	308
491.40411	300
491.66238	285
491.92065	305
492.17889	304
492.43713	284
492.69537	280
492.95364	306
493.21188	293
493.47012	311
493.72833	311
493.98657	320
494.24481	276
494.50305	308
494.76126	296
495.0195	307
495.27771	308
495.53592	301
495.79413	298
496.05234	312
496.31055	294
496.56876	303
496.82697	274
497.08517	293
497.34335	299
497.60156	300
497.85974	301
498.11795	312
498.37613	278
498.63431	306
498.89249	290
499.15067	281
499.40884	289
499.66702	303
499.92517	296
500.18335	318
500.44153	298
500.69968	317
500.95782	296
501.216	316
501.47415	302
501.7323	299
501.99045	311
502.24857	281
502.50671	305
502.76486	284
503.02298	287
503.28113	318
503.53925	294
503.79739	315
504.05551	308
504.31363	307
504.57175	304
504.82986	304
505.08798	302
505.34607	294
505.60419	306
505.86227	303
506.12039	319
506.37848	331
506.63657	299
506.89465	325
507.15277	309
507.41083	310
507.66891	288
507.927	297
508.18509	290
508.44315	300
508.70123	298
508.95929	305
509.21735	296
509.4754	301
509.73346	313
509.99152	318
510.24957	294
510.50763	305
510.76569	314
511.02371	302
511.28174	310
511.53979	305
511.79782	293
512.05585	285
512.3139	299
512.5719	318
