Date and Time:                Thu Apr 18 12:07:13.149 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	316
448.24188	307
448.50052	308
448.75912	290
449.01776	300
449.2764	281
449.535	297
449.79364	309
450.05225	302
450.31085	304
450.56949	316
450.82809	302
451.0867	294
451.34531	296
451.60391	333
451.86252	297
452.12112	297
452.37973	300
452.63834	279
452.89691	291
453.15552	295
453.41412	314
453.6727	321
453.9313	307
454.18988	291
454.44846	292
454.70706	288
454.96564	298
455.22421	311
455.48279	307
455.74136	307
455.99994	323
456.25851	298
456.51709	304
456.77567	302
457.03424	292
457.29279	294
457.55136	293
457.80991	275
458.06848	293
458.32703	281
458.5856	305
458.84415	310
459.10269	296
459.36124	303
459.61978	282
459.87833	307
460.13687	293
460.39542	297
460.65396	308
460.91251	299
461.17102	290
461.42957	289
461.68811	292
461.94662	298
462.20514	281
462.46368	301
462.7222	307
462.98071	304
463.23923	315
463.49777	313
463.75629	290
464.01477	302
464.27328	306
464.5318	290
464.79031	282
465.0488	288
465.30731	321
465.56583	300
465.82431	293
466.08279	323
466.34131	297
466.59979	298
466.85828	288
467.11676	288
467.37524	306
467.63373	313
467.89221	291
468.1507	288
468.40918	296
468.66763	302
468.92612	295
469.18457	284
469.44305	281
469.70151	300
469.95999	302
470.21844	295
470.4769	278
470.73535	298
470.9938	320
471.25226	305
471.51071	307
471.76917	293
472.02759	296
472.28604	296
472.54449	309
472.80292	306
473.06137	280
473.31979	296
473.57822	281
473.83664	299
474.09506	298
474.35352	294
474.61191	284
474.87033	296
475.12875	291
475.38718	300
475.6456	322
475.90399	304
476.16241	289
476.42081	290
476.6792	302
476.93762	314
477.19601	294
477.45441	289
477.7128	279
477.97119	289
478.22958	295
478.48798	287
478.74637	296
479.00473	288
479.26312	297
479.52148	303
479.77988	294
480.03824	312
480.2966	288
480.55496	308
480.81335	299
481.07172	292
481.33005	313
481.58841	296
481.84677	299
482.10513	287
482.36346	285
482.62183	323
482.88016	293
483.13852	290
483.39685	315
483.65518	287
483.91351	307
484.17184	298
484.43018	326
484.68851	279
484.94684	308
485.20517	327
485.46347	296
485.7218	289
485.9801	306
486.23843	309
486.49673	285
486.75504	293
487.01334	313
487.27164	314
487.52994	291
487.78824	302
488.04654	305
488.30484	309
488.56311	305
488.82141	300
489.07968	308
489.33798	287
489.59625	302
489.85452	308
490.11279	308
490.37106	316
490.62933	307
490.8876	295
491.14587	297
491.40411	294
491.66238	308
491.92065	302
492.17889	292
492.43713	289
492.69537	295
492.95364	291
493.21188	302
493.47012	305
493.72833	281
493.98657	290
494.24481	280
494.50305	285
494.76126	296
495.0195	292
495.27771	284
495.53592	298
495.79413	290
496.05234	278
496.31055	304
496.56876	298
496.82697	293
497.08517	287
497.34335	298
497.60156	301
497.85974	322
498.11795	287
498.37613	273
498.63431	285
498.89249	291
499.15067	303
499.40884	315
499.66702	309
499.92517	297
500.18335	301
500.44153	300
500.69968	307
500.95782	286
501.216	307
501.47415	282
501.7323	289
501.99045	322
502.24857	309
502.50671	311
502.76486	299
503.02298	285
503.28113	288
503.53925	289
503.79739	315
504.05551	301
504.31363	291
504.57175	313
504.82986	301
505.08798	305
505.34607	302
505.60419	284
505.86227	304
506.12039	292
506.37848	302
506.63657	296
506.89465	312
507.15277	276
507.41083	296
507.66891	292
507.927	289
508.18509	287
508.44315	312
508.70123	298
508.95929	281
509.21735	310
509.4754	317
509.73346	308
509.99152	318
510.24957	302
510.50763	282
510.76569	297
511.02371	296
511.28174	286
511.53979	278
511.79782	298
512.05585	287
512.3139	291
512.5719	296
