Date and Time:                Thu Apr 18 12:06:21.415 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	310
448.24188	327
448.50052	287
448.75912	290
449.01776	293
449.2764	293
449.535	315
449.79364	291
450.05225	306
450.31085	297
450.56949	287
450.82809	301
451.0867	273
451.34531	331
451.60391	300
451.86252	307
452.12112	292
452.37973	308
452.63834	308
452.89691	290
453.15552	291
453.41412	281
453.6727	297
453.9313	295
454.18988	302
454.44846	305
454.70706	300
454.96564	294
455.22421	314
455.48279	309
455.74136	288
455.99994	296
456.25851	298
456.51709	318
456.77567	286
457.03424	304
457.29279	292
457.55136	305
457.80991	307
458.06848	289
458.32703	320
458.5856	286
458.84415	311
459.10269	315
459.36124	310
459.61978	319
459.87833	303
460.13687	292
460.39542	286
460.65396	292
460.91251	287
461.17102	314
461.42957	293
461.68811	304
461.94662	313
462.20514	275
462.46368	299
462.7222	298
462.98071	311
463.23923	299
463.49777	270
463.75629	307
464.01477	302
464.27328	324
464.5318	300
464.79031	310
465.0488	319
465.30731	304
465.56583	294
465.82431	301
466.08279	325
466.34131	314
466.59979	300
466.85828	311
467.11676	295
467.37524	316
467.63373	310
467.89221	297
468.1507	314
468.40918	299
468.66763	304
468.92612	302
469.18457	299
469.44305	315
469.70151	295
469.95999	287
470.21844	318
470.4769	304
470.73535	317
470.9938	288
471.25226	310
471.51071	301
471.76917	283
472.02759	302
472.28604	340
472.54449	288
472.80292	281
473.06137	301
473.31979	316
473.57822	312
473.83664	295
474.09506	314
474.35352	313
474.61191	332
474.87033	315
475.12875	319
475.38718	295
475.6456	306
475.90399	306
476.16241	316
476.42081	289
476.6792	310
476.93762	300
477.19601	309
477.45441	302
477.7128	290
477.97119	309
478.22958	307
478.48798	299
478.74637	286
479.00473	292
479.26312	328
479.52148	290
479.77988	295
480.03824	297
480.2966	300
480.55496	302
480.81335	298
481.07172	315
481.33005	303
481.58841	308
481.84677	308
482.10513	287
482.36346	299
482.62183	299
482.88016	299
483.13852	300
483.39685	298
483.65518	305
483.91351	290
484.17184	298
484.43018	309
484.68851	301
484.94684	306
485.20517	298
485.46347	298
485.7218	299
485.9801	294
486.23843	301
486.49673	310
486.75504	282
487.01334	315
487.27164	314
487.52994	306
487.78824	279
488.04654	311
488.30484	309
488.56311	308
488.82141	293
489.07968	288
489.33798	303
489.59625	296
489.85452	306
490.11279	304
490.37106	295
490.62933	286
490.8876	296
491.14587	301
491.40411	302
491.66238	316
491.92065	303
492.17889	309
492.43713	297
492.69537	317
492.95364	304
493.21188	301
493.47012	298
493.72833	285
493.98657	301
494.24481	304
494.50305	303
494.76126	314
495.0195	295
495.27771	304
495.53592	302
495.79413	267
496.05234	309
496.31055	298
496.56876	293
496.82697	297
497.08517	303
497.34335	301
497.60156	311
497.85974	300
498.11795	268
498.37613	296
498.63431	290
498.89249	293
499.15067	309
499.40884	303
499.66702	287
499.92517	301
500.18335	277
500.44153	318
500.69968	295
500.95782	297
501.216	317
501.47415	290
501.7323	284
501.99045	298
502.24857	313
502.50671	308
502.76486	281
503.02298	298
503.28113	303
503.53925	304
503.79739	300
504.05551	286
504.31363	320
504.57175	306
504.82986	296
505.08798	311
505.34607	316
505.60419	295
505.86227	290
506.12039	302
506.37848	314
506.63657	294
506.89465	301
507.15277	306
507.41083	304
507.66891	310
507.927	307
508.18509	311
508.44315	292
508.70123	292
508.95929	297
509.21735	306
509.4754	312
509.73346	318
509.99152	286
510.24957	300
510.50763	307
510.76569	278
511.02371	302
511.28174	307
511.53979	298
511.79782	302
512.05585	297
512.3139	293
512.5719	290
