Date and Time:                Thu Apr 18 12:05:36.252 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	298
448.24188	287
448.50052	286
448.75912	295
449.01776	279
449.2764	282
449.535	282
449.79364	292
450.05225	298
450.31085	301
450.56949	299
450.82809	282
451.0867	284
451.34531	292
451.60391	297
451.86252	285
452.12112	312
452.37973	303
452.63834	287
452.89691	285
453.15552	272
453.41412	306
453.6727	314
453.9313	303
454.18988	305
454.44846	326
454.70706	301
454.96564	311
455.22421	312
455.48279	316
455.74136	298
455.99994	292
456.25851	301
456.51709	295
456.77567	276
457.03424	290
457.29279	283
457.55136	270
457.80991	298
458.06848	306
458.32703	306
458.5856	306
458.84415	304
459.10269	285
459.36124	306
459.61978	298
459.87833	290
460.13687	299
460.39542	297
460.65396	292
460.91251	299
461.17102	282
461.42957	307
461.68811	307
461.94662	298
462.20514	308
462.46368	265
462.7222	289
462.98071	295
463.23923	304
463.49777	297
463.75629	306
464.01477	300
464.27328	283
464.5318	289
464.79031	311
465.0488	321
465.30731	318
465.56583	300
465.82431	312
466.08279	281
466.34131	300
466.59979	304
466.85828	291
467.11676	298
467.37524	286
467.63373	308
467.89221	298
468.1507	300
468.40918	283
468.66763	291
468.92612	290
469.18457	308
469.44305	291
469.70151	291
469.95999	298
470.21844	293
470.4769	306
470.73535	294
470.9938	298
471.25226	291
471.51071	294
471.76917	285
472.02759	284
472.28604	289
472.54449	276
472.80292	304
473.06137	297
473.31979	284
473.57822	277
473.83664	277
474.09506	304
474.35352	311
474.61191	289
474.87033	288
475.12875	302
475.38718	297
475.6456	295
475.90399	314
476.16241	313
476.42081	286
476.6792	305
476.93762	267
477.19601	282
477.45441	295
477.7128	286
477.97119	316
478.22958	315
478.48798	296
478.74637	297
479.00473	288
479.26312	284
479.52148	277
479.77988	315
480.03824	310
480.2966	311
480.55496	302
480.81335	299
481.07172	297
481.33005	296
481.58841	310
481.84677	296
482.10513	305
482.36346	319
482.62183	310
482.88016	312
483.13852	291
483.39685	306
483.65518	289
483.91351	293
484.17184	312
484.43018	299
484.68851	306
484.94684	318
485.20517	286
485.46347	306
485.7218	284
485.9801	308
486.23843	288
486.49673	302
486.75504	299
487.01334	301
487.27164	309
487.52994	317
487.78824	297
488.04654	278
488.30484	294
488.56311	302
488.82141	295
489.07968	299
489.33798	284
489.59625	297
489.85452	308
490.11279	284
490.37106	292
490.62933	288
490.8876	309
491.14587	313
491.40411	291
491.66238	290
491.92065	286
492.17889	298
492.43713	303
492.69537	300
492.95364	279
493.21188	292
493.47012	289
493.72833	307
493.98657	299
494.24481	314
494.50305	272
494.76126	285
495.0195	319
495.27771	309
495.53592	295
495.79413	301
496.05234	305
496.31055	302
496.56876	303
496.82697	289
497.08517	293
497.34335	275
497.60156	279
497.85974	294
498.11795	317
498.37613	280
498.63431	283
498.89249	306
499.15067	283
499.40884	307
499.66702	294
499.92517	316
500.18335	294
500.44153	312
500.69968	291
500.95782	290
501.216	303
501.47415	276
501.7323	309
501.99045	294
502.24857	302
502.50671	286
502.76486	304
503.02298	304
503.28113	280
503.53925	307
503.79739	296
504.05551	282
504.31363	272
504.57175	291
504.82986	279
505.08798	299
505.34607	293
505.60419	289
505.86227	289
506.12039	305
506.37848	293
506.63657	318
506.89465	317
507.15277	296
507.41083	295
507.66891	303
507.927	290
508.18509	266
508.44315	305
508.70123	309
508.95929	296
509.21735	289
509.4754	303
509.73346	294
509.99152	294
510.24957	320
510.50763	305
510.76569	272
511.02371	308
511.28174	286
511.53979	306
511.79782	293
512.05585	294
512.3139	302
512.5719	334
