Date and Time:                Tue Apr 16 14:06:49.736 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61236
448.24188	61231
448.50052	61263
448.75912	61263
449.01776	61263
449.2764	61269
449.535	61259
449.79364	61256
450.05225	61263
450.31085	61255
450.56949	61289
450.82809	61249
451.0867	61273
451.34531	61250
451.60391	61263
451.86252	61157
452.12112	60768
452.37973	60130
452.63834	59801
452.89691	58901
453.15552	58091
453.41412	57174
453.6727	55844
453.9313	54131
454.18988	52665
454.44846	51122
454.70706	49621
454.96564	47839
455.22421	45981
455.48279	45202
455.74136	43815
455.99994	42576
456.25851	41360
456.51709	40498
456.77567	39249
457.03424	37949
457.29279	37301
457.55136	35928
457.80991	35481
458.06848	34583
458.32703	33689
458.5856	32497
458.84415	31944
459.10269	31683
459.36124	30994
459.61978	29986
459.87833	29675
460.13687	29026
460.39542	28429
460.65396	28033
460.91251	27078
461.17102	26604
461.42957	26004
461.68811	26082
461.94662	25454
462.20514	24972
462.46368	24684
462.7222	24004
462.98071	23813
463.23923	23482
463.49777	23060
463.75629	22945
464.01477	22617
464.27328	22372
464.5318	21918
464.79031	21712
465.0488	21455
465.30731	21184
465.56583	21205
465.82431	20847
466.08279	20522
466.34131	20355
466.59979	20298
466.85828	19971
467.11676	19977
467.37524	19512
467.63373	19555
467.89221	19529
468.1507	19652
468.40918	19446
468.66763	19058
468.92612	18684
469.18457	18800
469.44305	18582
469.70151	18782
469.95999	18670
470.21844	18493
470.4769	18483
470.73535	18531
470.9938	18111
471.25226	18296
471.51071	18300
471.76917	18262
472.02759	18300
472.28604	17926
472.54449	17788
472.80292	18325
473.06137	17962
473.31979	17806
473.57822	17778
473.83664	17790
474.09506	17472
474.35352	17526
474.61191	17212
474.87033	17592
475.12875	17309
475.38718	17392
475.6456	17379
475.90399	17355
476.16241	17265
476.42081	17275
476.6792	17166
476.93762	17060
477.19601	16926
477.45441	17043
477.7128	16866
477.97119	16901
478.22958	16854
478.48798	16862
478.74637	17030
479.00473	16789
479.26312	16953
479.52148	16433
479.77988	16724
480.03824	16257
480.2966	16420
480.55496	16581
480.81335	16457
481.07172	16492
481.33005	16379
481.58841	16288
481.84677	16377
482.10513	16456
482.36346	16107
482.62183	16044
482.88016	16250
483.13852	16297
483.39685	15927
483.65518	15832
483.91351	16062
484.17184	15997
484.43018	15635
484.68851	15688
484.94684	15481
485.20517	15491
485.46347	15843
485.7218	15641
485.9801	15390
486.23843	15436
486.49673	15092
486.75504	15250
487.01334	15510
487.27164	15462
487.52994	15267
487.78824	15268
488.04654	15196
488.30484	15370
488.56311	15038
488.82141	15165
489.07968	15168
489.33798	15298
489.59625	15380
489.85452	15349
490.11279	15530
490.37106	15462
490.62933	15256
490.8876	15219
491.14587	15477
491.40411	15666
491.66238	15396
491.92065	15764
492.17889	15819
492.43713	15858
492.69537	16116
492.95364	15901
493.21188	16320
493.47012	16645
493.72833	16785
493.98657	17099
494.24481	17219
494.50305	17495
494.76126	17765
495.0195	18290
495.27771	18995
495.53592	19049
495.79413	19689
496.05234	20019
496.31055	20470
496.56876	21229
496.82697	21729
497.08517	22411
497.34335	22818
497.60156	23449
497.85974	24057
498.11795	24406
498.37613	25570
498.63431	25955
498.89249	26573
499.15067	27055
499.40884	27474
499.66702	28584
499.92517	28843
500.18335	29664
500.44153	30575
500.69968	30980
500.95782	31791
501.216	32668
501.47415	33165
501.7323	33618
501.99045	34578
502.24857	35178
502.50671	36120
502.76486	36521
503.02298	37380
503.28113	37713
503.53925	38741
503.79739	39761
504.05551	39470
504.31363	40255
504.57175	41021
