Date and Time:                Tue Apr 16 14:08:45.203 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61291
448.24188	61287
448.50052	61291
448.75912	61279
449.01776	61292
449.2764	61275
449.535	61290
449.79364	61290
450.05225	61300
450.31085	61322
450.56949	61287
450.82809	61283
451.0867	61290
451.34531	61289
451.60391	61302
451.86252	61145
452.12112	60602
452.37973	60141
452.63834	59558
452.89691	58630
453.15552	57857
453.41412	56844
453.6727	55933
453.9313	53991
454.18988	52496
454.44846	49973
454.70706	48761
454.96564	47545
455.22421	45933
455.48279	45087
455.74136	43580
455.99994	41820
456.25851	40673
456.51709	39871
456.77567	38988
457.03424	37996
457.29279	36427
457.55136	35323
457.80991	34744
458.06848	33747
458.32703	33128
458.5856	32212
458.84415	31651
459.10269	31146
459.36124	30057
459.61978	29453
459.87833	28822
460.13687	28430
460.39542	27926
460.65396	27312
460.91251	26704
461.17102	26254
461.42957	25794
461.68811	25585
461.94662	24997
462.20514	24375
462.46368	24124
462.7222	23506
462.98071	23242
463.23923	22889
463.49777	22433
463.75629	22077
464.01477	21855
464.27328	21334
464.5318	21435
464.79031	20949
465.0488	20814
465.30731	20363
465.56583	20268
465.82431	20253
466.08279	19550
466.34131	19491
466.59979	19402
466.85828	18991
467.11676	19299
467.37524	18908
467.63373	18571
467.89221	18519
468.1507	18494
468.40918	18449
468.66763	18252
468.92612	18314
469.18457	17944
469.44305	17699
469.70151	17650
469.95999	17775
470.21844	17595
470.4769	17341
470.73535	17546
470.9938	17546
471.25226	17168
471.51071	17512
471.76917	17269
472.02759	17203
472.28604	17226
472.54449	17079
472.80292	16830
473.06137	16560
473.31979	16585
473.57822	16726
473.83664	16610
474.09506	16576
474.35352	16347
474.61191	16408
474.87033	16208
475.12875	16298
475.38718	16166
475.6456	16110
475.90399	15924
476.16241	15769
476.42081	15910
476.6792	16002
476.93762	15832
477.19601	15793
477.45441	15923
477.7128	15788
477.97119	15656
478.22958	15614
478.48798	15576
478.74637	15793
479.00473	15505
479.26312	15595
479.52148	15321
479.77988	15296
480.03824	15420
480.2966	15453
480.55496	15309
480.81335	15020
481.07172	14900
481.33005	14808
481.58841	14879
481.84677	15047
482.10513	14949
482.36346	15052
482.62183	14862
482.88016	14541
483.13852	14743
483.39685	14550
483.65518	14332
483.91351	14496
484.17184	14152
484.43018	14548
484.68851	14406
484.94684	14197
485.20517	14375
485.46347	13999
485.7218	14001
485.9801	14049
486.23843	13797
486.49673	13987
486.75504	13989
487.01334	14073
487.27164	13794
487.52994	14012
487.78824	13724
488.04654	13794
488.30484	13746
488.56311	13808
488.82141	13828
489.07968	13589
489.33798	13766
489.59625	13605
489.85452	13868
490.11279	13667
490.37106	13782
490.62933	13965
490.8876	13776
491.14587	13707
491.40411	14027
491.66238	14228
491.92065	14073
492.17889	14109
492.43713	14281
492.69537	14530
492.95364	14701
493.21188	14862
493.47012	14950
493.72833	15404
493.98657	15596
494.24481	15509
494.50305	16005
494.76126	16657
495.0195	16943
495.27771	17217
495.53592	17608
495.79413	18067
496.05234	18542
496.31055	19099
496.56876	19675
496.82697	20218
497.08517	20764
497.34335	21456
497.60156	22134
497.85974	22724
498.11795	23485
498.37613	23875
498.63431	24207
498.89249	25078
499.15067	25766
499.40884	26483
499.66702	26836
499.92517	27696
500.18335	28750
500.44153	29051
500.69968	29647
500.95782	30491
501.216	31094
501.47415	31995
501.7323	32406
501.99045	33251
502.24857	33846
502.50671	34709
502.76486	35139
503.02298	35677
503.28113	36416
503.53925	36864
503.79739	37981
504.05551	38246
504.31363	38754
504.57175	39428
