Date and Time:                Tue Apr 16 14:08:18.566 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61268
448.24188	61291
448.50052	61304
448.75912	61291
449.01776	61287
449.2764	61288
449.535	61289
449.79364	61314
450.05225	61285
450.31085	61291
450.56949	61323
450.82809	61299
451.0867	61289
451.34531	61299
451.60391	61285
451.86252	61056
452.12112	60535
452.37973	59999
452.63834	59544
452.89691	58917
453.15552	58014
453.41412	57286
453.6727	55870
453.9313	54567
454.18988	52047
454.44846	50565
454.70706	49019
454.96564	47444
455.22421	45917
455.48279	44836
455.74136	43028
455.99994	41733
456.25851	40959
456.51709	39558
456.77567	38618
457.03424	37832
457.29279	36565
457.55136	35923
457.80991	34977
458.06848	33861
458.32703	33420
458.5856	32420
458.84415	31956
459.10269	30579
459.36124	30467
459.61978	29413
459.87833	28718
460.13687	28451
460.39542	27804
460.65396	27346
460.91251	26984
461.17102	26295
461.42957	25789
461.68811	25600
461.94662	25164
462.20514	24285
462.46368	23715
462.7222	23769
462.98071	22931
463.23923	22433
463.49777	22233
463.75629	21778
464.01477	22081
464.27328	21406
464.5318	21119
464.79031	21013
465.0488	20955
465.30731	20400
465.56583	20476
465.82431	20127
466.08279	19706
466.34131	19532
466.59979	19646
466.85828	19434
467.11676	19078
467.37524	18828
467.63373	18636
467.89221	18411
468.1507	18308
468.40918	18381
468.66763	18221
468.92612	18073
469.18457	17971
469.44305	17991
469.70151	17776
469.95999	17851
470.21844	17860
470.4769	17614
470.73535	17413
470.9938	17738
471.25226	17239
471.51071	17657
471.76917	17250
472.02759	17232
472.28604	17092
472.54449	16983
472.80292	16902
473.06137	17057
473.31979	16770
473.57822	16837
473.83664	16644
474.09506	16437
474.35352	16506
474.61191	16555
474.87033	16444
475.12875	16214
475.38718	16335
475.6456	16329
475.90399	16059
476.16241	16143
476.42081	16280
476.6792	15837
476.93762	15914
477.19601	15798
477.45441	15801
477.7128	15499
477.97119	15771
478.22958	15846
478.48798	15830
478.74637	15359
479.00473	15582
479.26312	15399
479.52148	15427
479.77988	15507
480.03824	15431
480.2966	15337
480.55496	15355
480.81335	15411
481.07172	15212
481.33005	15117
481.58841	15028
481.84677	14948
482.10513	14844
482.36346	14880
482.62183	14785
482.88016	14727
483.13852	14804
483.39685	14540
483.65518	14426
483.91351	14610
484.17184	14365
484.43018	14552
484.68851	14276
484.94684	14425
485.20517	14454
485.46347	14388
485.7218	14186
485.9801	14290
486.23843	14130
486.49673	14038
486.75504	14030
487.01334	13951
487.27164	14059
487.52994	13947
487.78824	14071
488.04654	13824
488.30484	14162
488.56311	13894
488.82141	13904
489.07968	13870
489.33798	13610
489.59625	13648
489.85452	13780
490.11279	13874
490.37106	13846
490.62933	13758
490.8876	13779
491.14587	14179
491.40411	14110
491.66238	14151
491.92065	14179
492.17889	14298
492.43713	14442
492.69537	14693
492.95364	14889
493.21188	14843
493.47012	15077
493.72833	15243
493.98657	15721
494.24481	15933
494.50305	16134
494.76126	16925
495.0195	17056
495.27771	17274
495.53592	17912
495.79413	18218
496.05234	18821
496.31055	19190
496.56876	19533
496.82697	20456
497.08517	20950
497.34335	21519
497.60156	22240
497.85974	22684
498.11795	23238
498.37613	23854
498.63431	24694
498.89249	25234
499.15067	25933
499.40884	26382
499.66702	27301
499.92517	27827
500.18335	28433
500.44153	29227
500.69968	29768
500.95782	30319
501.216	31109
501.47415	32058
501.7323	32726
501.99045	33469
502.24857	33920
502.50671	34733
502.76486	35336
503.02298	35813
503.28113	36454
503.53925	37412
503.79739	38196
504.05551	37992
504.31363	39094
504.57175	39436
