Date and Time:                Tue Apr 16 14:08:36.217 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61294
448.24188	61284
448.50052	61297
448.75912	61297
449.01776	61292
449.2764	61313
449.535	61278
449.79364	61294
450.05225	61291
450.31085	61292
450.56949	61341
450.82809	61299
451.0867	61294
451.34531	61289
451.60391	61274
451.86252	61095
452.12112	60601
452.37973	59981
452.63834	59620
452.89691	58684
453.15552	57969
453.41412	57118
453.6727	55985
453.9313	54167
454.18988	52181
454.44846	50740
454.70706	49172
454.96564	47371
455.22421	46033
455.48279	44485
455.74136	43457
455.99994	42053
456.25851	40672
456.51709	39655
456.77567	38504
457.03424	37240
457.29279	36432
457.55136	36108
457.80991	34812
458.06848	33846
458.32703	32936
458.5856	32199
458.84415	31697
459.10269	30780
459.36124	29995
459.61978	29641
459.87833	28725
460.13687	28309
460.39542	27970
460.65396	27614
460.91251	26801
461.17102	26332
461.42957	25658
461.68811	25440
461.94662	24707
462.20514	24557
462.46368	24012
462.7222	23649
462.98071	23176
463.23923	22822
463.49777	22569
463.75629	22154
464.01477	22083
464.27328	21318
464.5318	21379
464.79031	21197
465.0488	20910
465.30731	20563
465.56583	20405
465.82431	20079
466.08279	19647
466.34131	19548
466.59979	19361
466.85828	19069
467.11676	19086
467.37524	18756
467.63373	18514
467.89221	18794
468.1507	18775
468.40918	18529
468.66763	18249
468.92612	18212
469.18457	18025
469.44305	17805
469.70151	17710
469.95999	17829
470.21844	17732
470.4769	17635
470.73535	17542
470.9938	17716
471.25226	17301
471.51071	17233
471.76917	17012
472.02759	17024
472.28604	17181
472.54449	16931
472.80292	17016
473.06137	16581
473.31979	16546
473.57822	16628
473.83664	16489
474.09506	16690
474.35352	16565
474.61191	16505
474.87033	16282
475.12875	16641
475.38718	16245
475.6456	16146
475.90399	15911
476.16241	16164
476.42081	16003
476.6792	15849
476.93762	16026
477.19601	16061
477.45441	15864
477.7128	15769
477.97119	16082
478.22958	15723
478.48798	16038
478.74637	15537
479.00473	15444
479.26312	15512
479.52148	15410
479.77988	15254
480.03824	15258
480.2966	15096
480.55496	15101
480.81335	15404
481.07172	15099
481.33005	15009
481.58841	15152
481.84677	14804
482.10513	14941
482.36346	14849
482.62183	14747
482.88016	14763
483.13852	14372
483.39685	14467
483.65518	14688
483.91351	14305
484.17184	14530
484.43018	14400
484.68851	14127
484.94684	14307
485.20517	14178
485.46347	14160
485.7218	14229
485.9801	14051
486.23843	14080
486.49673	13959
486.75504	13911
487.01334	14072
487.27164	13941
487.52994	13883
487.78824	14109
488.04654	13706
488.30484	13818
488.56311	13846
488.82141	13795
489.07968	13837
489.33798	13815
489.59625	13838
489.85452	13968
490.11279	13757
490.37106	13959
490.62933	13683
490.8876	13786
491.14587	13797
491.40411	13884
491.66238	14018
491.92065	14341
492.17889	14442
492.43713	14480
492.69537	14680
492.95364	14560
493.21188	14777
493.47012	15288
493.72833	15169
493.98657	15489
494.24481	15861
494.50305	16307
494.76126	16575
495.0195	16785
495.27771	17355
495.53592	17925
495.79413	18353
496.05234	18913
496.31055	19066
496.56876	19625
496.82697	20210
497.08517	20994
497.34335	21420
497.60156	22247
497.85974	22530
498.11795	23284
498.37613	23948
498.63431	24319
498.89249	25075
499.15067	25707
499.40884	26189
499.66702	26929
499.92517	27968
500.18335	28403
500.44153	29225
500.69968	30153
500.95782	30331
501.216	31299
501.47415	31525
501.7323	32466
501.99045	33136
502.24857	34070
502.50671	34274
502.76486	35408
503.02298	35570
503.28113	36322
503.53925	37056
503.79739	37934
504.05551	38391
504.31363	38245
504.57175	39134
