Date and Time:                Tue Apr 16 14:07:25.352 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61245
448.24188	61292
448.50052	61265
448.75912	61287
449.01776	61289
449.2764	61275
449.535	61280
449.79364	61296
450.05225	61291
450.31085	61311
450.56949	61270
450.82809	61310
451.0867	61296
451.34531	61270
451.60391	61268
451.86252	61151
452.12112	60648
452.37973	59982
452.63834	59503
452.89691	58583
453.15552	57975
453.41412	57260
453.6727	55648
453.9313	54005
454.18988	52425
454.44846	50763
454.70706	48898
454.96564	47949
455.22421	46207
455.48279	45161
455.74136	43829
455.99994	42006
456.25851	41157
456.51709	40212
456.77567	38999
457.03424	37988
457.29279	36790
457.55136	35446
457.80991	34991
458.06848	34215
458.32703	33145
458.5856	32530
458.84415	32003
459.10269	31167
459.36124	30048
459.61978	29706
459.87833	28989
460.13687	28832
460.39542	28222
460.65396	27372
460.91251	27002
461.17102	26355
461.42957	25689
461.68811	25398
461.94662	25059
462.20514	24960
462.46368	24041
462.7222	23910
462.98071	23208
463.23923	22908
463.49777	22777
463.75629	22232
464.01477	22117
464.27328	21830
464.5318	21477
464.79031	21044
465.0488	21055
465.30731	20635
465.56583	20399
465.82431	20141
466.08279	20222
466.34131	20049
466.59979	19539
466.85828	19737
467.11676	19498
467.37524	19415
467.63373	19144
467.89221	18721
468.1507	19089
468.40918	18585
468.66763	18315
468.92612	18353
469.18457	18054
469.44305	18170
469.70151	18130
469.95999	17919
470.21844	17754
470.4769	17814
470.73535	17954
470.9938	17686
471.25226	17606
471.51071	17486
471.76917	17694
472.02759	17428
472.28604	17561
472.54449	17091
472.80292	17429
473.06137	17135
473.31979	17164
473.57822	16792
473.83664	17013
474.09506	16714
474.35352	16857
474.61191	17025
474.87033	16798
475.12875	16422
475.38718	16500
475.6456	16556
475.90399	16370
476.16241	16415
476.42081	16299
476.6792	16427
476.93762	16392
477.19601	16468
477.45441	16404
477.7128	16142
477.97119	16295
478.22958	16125
478.48798	15887
478.74637	15899
479.00473	15882
479.26312	15760
479.52148	16144
479.77988	15680
480.03824	16083
480.2966	15777
480.55496	15530
480.81335	15663
481.07172	15693
481.33005	15517
481.58841	15296
481.84677	15553
482.10513	15542
482.36346	15478
482.62183	15215
482.88016	15215
483.13852	15325
483.39685	15044
483.65518	15125
483.91351	15043
484.17184	14979
484.43018	14918
484.68851	14857
484.94684	14730
485.20517	14690
485.46347	14757
485.7218	14447
485.9801	14542
486.23843	14635
486.49673	14569
486.75504	14488
487.01334	14519
487.27164	14366
487.52994	14304
487.78824	14432
488.04654	14389
488.30484	14259
488.56311	14113
488.82141	14430
489.07968	14102
489.33798	14274
489.59625	14328
489.85452	14258
490.11279	14503
490.37106	14391
490.62933	14335
490.8876	14327
491.14587	14472
491.40411	14342
491.66238	14587
491.92065	14868
492.17889	14799
492.43713	14840
492.69537	15336
492.95364	15208
493.21188	15286
493.47012	15596
493.72833	15793
493.98657	16195
494.24481	16395
494.50305	16223
494.76126	17073
495.0195	17242
495.27771	17853
495.53592	18176
495.79413	18372
496.05234	19307
496.31055	19598
496.56876	20120
496.82697	20655
497.08517	20818
497.34335	21743
497.60156	22206
497.85974	23091
498.11795	23679
498.37613	24170
498.63431	25022
498.89249	25484
499.15067	26032
499.40884	26684
499.66702	27723
499.92517	28531
500.18335	28805
500.44153	29564
500.69968	30241
500.95782	30898
501.216	31593
501.47415	32244
501.7323	32817
501.99045	33713
502.24857	34273
502.50671	35279
502.76486	35925
503.02298	36201
503.28113	36749
503.53925	37293
503.79739	38066
504.05551	38464
504.31363	39454
504.57175	40205
