Date and Time:                Tue Apr 16 14:09:38.481 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61263
448.24188	61251
448.50052	61298
448.75912	61257
449.01776	61294
449.2764	61287
449.535	61300
449.79364	61315
450.05225	61253
450.31085	61321
450.56949	61285
450.82809	61309
451.0867	61285
451.34531	61293
451.60391	61294
451.86252	61256
452.12112	60664
452.37973	60082
452.63834	59635
452.89691	58693
453.15552	57940
453.41412	56953
453.6727	55782
453.9313	53894
454.18988	52026
454.44846	50289
454.70706	48452
454.96564	47607
455.22421	45979
455.48279	44645
455.74136	43365
455.99994	41895
456.25851	40792
456.51709	40052
456.77567	38970
457.03424	37353
457.29279	36943
457.55136	35618
457.80991	34847
458.06848	34034
458.32703	33630
458.5856	32525
458.84415	31736
459.10269	31049
459.36124	30459
459.61978	29790
459.87833	29039
460.13687	28493
460.39542	28012
460.65396	27277
460.91251	26731
461.17102	26448
461.42957	25629
461.68811	25585
461.94662	24903
462.20514	24475
462.46368	24065
462.7222	23636
462.98071	22949
463.23923	22880
463.49777	22418
463.75629	22103
464.01477	21673
464.27328	21265
464.5318	20835
464.79031	21047
465.0488	21002
465.30731	20362
465.56583	20296
465.82431	20053
466.08279	19810
466.34131	19522
466.59979	19343
466.85828	19281
467.11676	19041
467.37524	18701
467.63373	18866
467.89221	18311
468.1507	18448
468.40918	18330
468.66763	18192
468.92612	18090
469.18457	18015
469.44305	17798
469.70151	17872
469.95999	17460
470.21844	17615
470.4769	17332
470.73535	17298
470.9938	17105
471.25226	17005
471.51071	17044
471.76917	17083
472.02759	17023
472.28604	16896
472.54449	17121
472.80292	16725
473.06137	16679
473.31979	16344
473.57822	16747
473.83664	16501
474.09506	16631
474.35352	16516
474.61191	16301
474.87033	15993
475.12875	16318
475.38718	16353
475.6456	16078
475.90399	15828
476.16241	15823
476.42081	15880
476.6792	15825
476.93762	15869
477.19601	15721
477.45441	15932
477.7128	15569
477.97119	15638
478.22958	15523
478.48798	15389
478.74637	15553
479.00473	15378
479.26312	15197
479.52148	15304
479.77988	15159
480.03824	15188
480.2966	15297
480.55496	14933
480.81335	14834
481.07172	15002
481.33005	14714
481.58841	14808
481.84677	14693
482.10513	14645
482.36346	14503
482.62183	14547
482.88016	14616
483.13852	14587
483.39685	14250
483.65518	14414
483.91351	14204
484.17184	14141
484.43018	14288
484.68851	14062
484.94684	14038
485.20517	14087
485.46347	14129
485.7218	13976
485.9801	14105
486.23843	13886
486.49673	14078
486.75504	13872
487.01334	13918
487.27164	13955
487.52994	13790
487.78824	13831
488.04654	13682
488.30484	13514
488.56311	13609
488.82141	13610
489.07968	13620
489.33798	13545
489.59625	13648
489.85452	13774
490.11279	13680
490.37106	13472
490.62933	13590
490.8876	13551
491.14587	13928
491.40411	13917
491.66238	14003
491.92065	14115
492.17889	13969
492.43713	14279
492.69537	14295
492.95364	14671
493.21188	14441
493.47012	14987
493.72833	15066
493.98657	15367
494.24481	15717
494.50305	15949
494.76126	16253
495.0195	16634
495.27771	17123
495.53592	17467
495.79413	17873
496.05234	18404
496.31055	18457
496.56876	19486
496.82697	20470
497.08517	20621
497.34335	20973
497.60156	21692
497.85974	22500
498.11795	22926
498.37613	23542
498.63431	24615
498.89249	25217
499.15067	25569
499.40884	26151
499.66702	26600
499.92517	27862
500.18335	28234
500.44153	28799
500.69968	29445
500.95782	29951
501.216	31227
501.47415	31354
501.7323	32149
501.99045	32939
502.24857	33959
502.50671	34003
502.76486	35247
503.02298	35950
503.28113	36562
503.53925	36962
503.79739	37440
504.05551	38225
504.31363	38859
504.57175	39056
