Date and Time:                Tue Apr 16 14:09:29.527 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61301
448.24188	61274
448.50052	61284
448.75912	61308
449.01776	61286
449.2764	61318
449.535	61283
449.79364	61282
450.05225	61313
450.31085	61282
450.56949	61283
450.82809	61286
451.0867	61279
451.34531	61294
451.60391	61265
451.86252	61112
452.12112	60495
452.37973	60079
452.63834	59558
452.89691	58587
453.15552	57906
453.41412	56782
453.6727	55730
453.9313	54054
454.18988	52296
454.44846	50783
454.70706	49165
454.96564	46834
455.22421	45874
455.48279	44507
455.74136	43039
455.99994	42342
456.25851	40618
456.51709	40035
456.77567	38661
457.03424	37134
457.29279	36677
457.55136	35543
457.80991	35246
458.06848	34224
458.32703	33176
458.5856	32459
458.84415	31769
459.10269	30896
459.36124	30122
459.61978	29231
459.87833	29012
460.13687	28268
460.39542	27652
460.65396	27270
460.91251	26770
461.17102	26090
461.42957	25580
461.68811	25299
461.94662	24813
462.20514	24306
462.46368	23888
462.7222	23371
462.98071	23293
463.23923	22737
463.49777	22518
463.75629	22011
464.01477	21735
464.27328	21287
464.5318	21183
464.79031	20936
465.0488	20684
465.30731	20514
465.56583	20169
465.82431	19736
466.08279	19512
466.34131	19634
466.59979	19347
466.85828	19589
467.11676	19015
467.37524	18946
467.63373	19020
467.89221	18684
468.1507	18351
468.40918	18301
468.66763	18231
468.92612	17988
469.18457	17927
469.44305	17728
469.70151	17942
469.95999	17729
470.21844	17649
470.4769	17315
470.73535	17344
470.9938	17235
471.25226	17176
471.51071	17094
471.76917	17164
472.02759	16991
472.28604	16963
472.54449	16970
472.80292	16831
473.06137	16734
473.31979	16540
473.57822	16653
473.83664	16513
474.09506	16340
474.35352	16278
474.61191	16402
474.87033	16056
475.12875	16099
475.38718	15976
475.6456	15835
475.90399	15880
476.16241	15757
476.42081	15814
476.6792	15671
476.93762	15703
477.19601	15698
477.45441	15775
477.7128	15726
477.97119	15808
478.22958	15659
478.48798	15560
478.74637	15544
479.00473	15473
479.26312	15269
479.52148	15311
479.77988	15340
480.03824	15126
480.2966	15218
480.55496	14951
480.81335	14680
481.07172	14722
481.33005	14987
481.58841	14868
481.84677	14506
482.10513	14725
482.36346	14876
482.62183	14781
482.88016	14297
483.13852	14603
483.39685	14587
483.65518	14211
483.91351	14292
484.17184	14309
484.43018	14459
484.68851	14227
484.94684	14334
485.20517	14067
485.46347	14138
485.7218	14034
485.9801	13924
486.23843	14073
486.49673	13801
486.75504	13926
487.01334	13810
487.27164	13947
487.52994	13758
487.78824	13966
488.04654	13668
488.30484	13596
488.56311	13340
488.82141	13690
489.07968	13625
489.33798	13635
489.59625	13704
489.85452	13612
490.11279	13534
490.37106	13687
490.62933	13462
490.8876	13782
491.14587	13985
491.40411	13794
491.66238	13682
491.92065	14169
492.17889	14296
492.43713	14516
492.69537	14321
492.95364	14729
493.21188	14489
493.47012	14797
493.72833	15216
493.98657	15639
494.24481	15598
494.50305	15852
494.76126	16564
495.0195	16626
495.27771	17241
495.53592	17478
495.79413	17999
496.05234	18493
496.31055	18986
496.56876	19351
496.82697	20120
497.08517	20609
497.34335	21232
497.60156	21792
497.85974	22332
498.11795	22829
498.37613	23714
498.63431	24247
498.89249	24992
499.15067	25707
499.40884	26076
499.66702	26605
499.92517	27382
500.18335	28648
500.44153	28682
500.69968	29344
500.95782	30272
501.216	30858
501.47415	31629
501.7323	32276
501.99045	32843
502.24857	34026
502.50671	34386
502.76486	34906
503.02298	35730
503.28113	36244
503.53925	37048
503.79739	37559
504.05551	37722
504.31363	38560
504.57175	38826
