Date and Time:                Tue Apr 16 14:07:42.987 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	61294
448.24188	61267
448.50052	61286
448.75912	61296
449.01776	61281
449.2764	61295
449.535	61284
449.79364	61294
450.05225	61289
450.31085	61297
450.56949	61299
450.82809	61293
451.0867	61298
451.34531	61278
451.60391	61280
451.86252	61163
452.12112	60540
452.37973	60088
452.63834	59485
452.89691	58546
453.15552	57891
453.41412	57092
453.6727	55743
453.9313	53883
454.18988	52304
454.44846	50541
454.70706	48777
454.96564	46974
455.22421	46442
455.48279	44605
455.74136	43344
455.99994	41964
456.25851	41238
456.51709	39794
456.77567	38906
457.03424	37857
457.29279	36820
457.55136	36077
457.80991	34546
458.06848	34241
458.32703	33165
458.5856	32378
458.84415	31104
459.10269	30903
459.36124	30242
459.61978	29660
459.87833	29023
460.13687	28120
460.39542	28019
460.65396	27603
460.91251	26628
461.17102	26343
461.42957	25608
461.68811	25733
461.94662	24938
462.20514	24399
462.46368	24176
462.7222	23803
462.98071	23120
463.23923	22943
463.49777	22903
463.75629	22482
464.01477	21762
464.27328	21549
464.5318	21321
464.79031	21354
465.0488	20712
465.30731	20522
465.56583	20458
465.82431	20129
466.08279	20045
466.34131	19519
466.59979	19583
466.85828	19570
467.11676	19149
467.37524	19088
467.63373	18736
467.89221	18668
468.1507	18608
468.40918	18701
468.66763	18401
468.92612	18255
469.18457	18229
469.44305	18066
469.70151	17879
469.95999	17897
470.21844	17574
470.4769	17835
470.73535	17937
470.9938	17264
471.25226	17350
471.51071	17244
471.76917	17205
472.02759	17312
472.28604	17383
472.54449	17226
472.80292	17184
473.06137	17008
473.31979	17039
473.57822	16717
473.83664	16803
474.09506	16746
474.35352	16521
474.61191	16504
474.87033	16611
475.12875	16555
475.38718	16441
475.6456	16326
475.90399	16145
476.16241	16319
476.42081	16067
476.6792	16188
476.93762	16180
477.19601	16208
477.45441	16197
477.7128	15846
477.97119	16060
478.22958	15671
478.48798	15927
478.74637	15801
479.00473	15620
479.26312	15777
479.52148	15576
479.77988	15629
480.03824	15686
480.2966	15423
480.55496	15566
480.81335	15272
481.07172	15249
481.33005	15363
481.58841	15260
481.84677	15491
482.10513	15207
482.36346	15172
482.62183	15179
482.88016	14913
483.13852	14858
483.39685	14776
483.65518	14865
483.91351	14615
484.17184	14566
484.43018	14634
484.68851	14546
484.94684	14595
485.20517	14527
485.46347	14364
485.7218	14346
485.9801	14456
486.23843	14245
486.49673	14229
486.75504	14316
487.01334	14394
487.27164	14263
487.52994	14275
487.78824	14319
488.04654	14353
488.30484	14092
488.56311	13665
488.82141	14069
489.07968	14097
489.33798	13689
489.59625	14096
489.85452	14179
490.11279	14215
490.37106	14033
490.62933	14329
490.8876	14318
491.14587	14401
491.40411	14302
491.66238	14375
491.92065	14654
492.17889	14670
492.43713	14840
492.69537	14953
492.95364	14742
493.21188	15304
493.47012	15261
493.72833	15681
493.98657	15900
494.24481	16114
494.50305	16267
494.76126	16646
495.0195	16876
495.27771	17546
495.53592	17880
495.79413	18555
496.05234	19158
496.31055	19314
496.56876	19908
496.82697	20296
497.08517	20783
497.34335	21756
497.60156	22042
497.85974	22667
498.11795	23570
498.37613	24088
498.63431	24878
498.89249	25141
499.15067	25742
499.40884	26630
499.66702	27610
499.92517	27949
500.18335	28825
500.44153	29009
500.69968	29867
500.95782	30898
501.216	31170
501.47415	32047
501.7323	32602
501.99045	33697
502.24857	34297
502.50671	34739
502.76486	35077
503.02298	36136
503.28113	36948
503.53925	37195
503.79739	37892
504.05551	38721
504.31363	39149
504.57175	39585
