Date and Time:                Thu Apr 18 12:25:29.966 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6380
448.24188	6524
448.50052	6734
448.75912	6726
449.01776	6744
449.2764	6788
449.535	6911
449.79364	6691
450.05225	6845
450.31085	6934
450.56949	6804
450.82809	6739
451.0867	6733
451.34531	6587
451.60391	6690
451.86252	6476
452.12112	6438
452.37973	6189
452.63834	6159
452.89691	6125
453.15552	6014
453.41412	6034
453.6727	5811
453.9313	5903
454.18988	5661
454.44846	5659
454.70706	5642
454.96564	5497
455.22421	5436
455.48279	5317
455.74136	5426
455.99994	5316
456.25851	5164
456.51709	5102
456.77567	5039
457.03424	5173
457.29279	5222
457.55136	5044
457.80991	5088
458.06848	5077
458.32703	5140
458.5856	4996
458.84415	4934
459.10269	5175
459.36124	5057
459.61978	5124
459.87833	5020
460.13687	5082
460.39542	5032
460.65396	4985
460.91251	4909
461.17102	4878
461.42957	5081
461.68811	5096
461.94662	5112
462.20514	5229
462.46368	5140
462.7222	5218
462.98071	5102
463.23923	5182
463.49777	5151
463.75629	5238
464.01477	5177
464.27328	5276
464.5318	5326
464.79031	5350
465.0488	5539
465.30731	5326
465.56583	5479
465.82431	5571
466.08279	5440
466.34131	5554
466.59979	5585
466.85828	5780
467.11676	5806
467.37524	5709
467.63373	5731
467.89221	5909
468.1507	5818
468.40918	5959
468.66763	6013
468.92612	6016
469.18457	6047
469.44305	6144
469.70151	6168
469.95999	6464
470.21844	6405
470.4769	6422
470.73535	6382
470.9938	6290
471.25226	6515
471.51071	6548
471.76917	6527
472.02759	6716
472.28604	6725
472.54449	6770
472.80292	6762
473.06137	6947
473.31979	6827
473.57822	6869
473.83664	6939
474.09506	7006
474.35352	7187
474.61191	6979
474.87033	7017
475.12875	7203
475.38718	7330
475.6456	7294
475.90399	7269
476.16241	7351
476.42081	7279
476.6792	7373
476.93762	7420
477.19601	7323
477.45441	7587
477.7128	7452
477.97119	7492
478.22958	7466
478.48798	7611
478.74637	7855
479.00473	7624
479.26312	7680
479.52148	7696
479.77988	7848
480.03824	7710
480.2966	7901
480.55496	7724
480.81335	7666
481.07172	7883
481.33005	7933
481.58841	7777
481.84677	8040
482.10513	8130
482.36346	7886
482.62183	7988
482.88016	7737
483.13852	7677
483.39685	7857
483.65518	7994
483.91351	8161
484.17184	8043
484.43018	7877
484.68851	8002
484.94684	7860
485.20517	7824
485.46347	7822
485.7218	8019
485.9801	7897
486.23843	7963
486.49673	7869
486.75504	8110
487.01334	7991
487.27164	7897
487.52994	7780
487.78824	8091
488.04654	8171
488.30484	8046
488.56311	7907
488.82141	7958
489.07968	7780
489.33798	8107
489.59625	8119
489.85452	7994
490.11279	8091
490.37106	8035
490.62933	7938
490.8876	7831
491.14587	8070
491.40411	8150
491.66238	7928
491.92065	7935
492.17889	7992
492.43713	8067
492.69537	7994
492.95364	8030
493.21188	7833
493.47012	8112
493.72833	8173
493.98657	7967
494.24481	7841
494.50305	8018
494.76126	8153
495.0195	8078
495.27771	8088
495.53592	7971
495.79413	8237
496.05234	7812
496.31055	8036
496.56876	7959
496.82697	7959
497.08517	7950
497.34335	7924
497.60156	8163
497.85974	8014
498.11795	8072
498.37613	8060
498.63431	7978
498.89249	7799
499.15067	8077
499.40884	8021
499.66702	7783
499.92517	8048
500.18335	8095
500.44153	7921
500.69968	7977
500.95782	7940
501.216	8056
501.47415	8028
501.7323	8007
501.99045	8035
502.24857	7921
502.50671	8006
502.76486	7794
503.02298	7935
503.28113	8107
503.53925	7697
503.79739	7944
504.05551	7972
504.31363	7903
504.57175	8031
