Date and Time:                Thu Apr 18 12:26:16.058 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6457
448.24188	6550
448.50052	6611
448.75912	6652
449.01776	6622
449.2764	6753
449.535	6830
449.79364	6908
450.05225	7015
450.31085	6979
450.56949	6845
450.82809	6841
451.0867	6830
451.34531	6707
451.60391	6436
451.86252	6492
452.12112	6266
452.37973	6374
452.63834	6306
452.89691	6003
453.15552	6054
453.41412	5875
453.6727	5866
453.9313	5854
454.18988	5666
454.44846	5645
454.70706	5464
454.96564	5493
455.22421	5474
455.48279	5439
455.74136	5310
455.99994	5346
456.25851	5227
456.51709	5204
456.77567	5152
457.03424	5228
457.29279	5099
457.55136	5023
457.80991	5118
458.06848	4977
458.32703	4943
458.5856	5132
458.84415	5090
459.10269	4860
459.36124	5014
459.61978	4958
459.87833	5028
460.13687	5077
460.39542	5068
460.65396	5034
460.91251	4962
461.17102	4999
461.42957	5030
461.68811	5089
461.94662	5009
462.20514	5192
462.46368	5232
462.7222	5056
462.98071	5099
463.23923	5195
463.49777	5137
463.75629	5249
464.01477	5359
464.27328	5277
464.5318	5273
464.79031	5351
465.0488	5335
465.30731	5407
465.56583	5681
465.82431	5449
466.08279	5453
466.34131	5621
466.59979	5620
466.85828	5727
467.11676	5617
467.37524	5888
467.63373	5724
467.89221	5831
468.1507	5882
468.40918	5930
468.66763	5842
468.92612	6096
469.18457	6009
469.44305	6076
469.70151	6004
469.95999	6072
470.21844	6075
470.4769	6230
470.73535	6349
470.9938	6512
471.25226	6484
471.51071	6404
471.76917	6610
472.02759	6569
472.28604	6689
472.54449	6725
472.80292	6743
473.06137	6874
473.31979	6735
473.57822	6860
473.83664	6931
474.09506	7057
474.35352	6871
474.61191	6999
474.87033	7016
475.12875	7116
475.38718	7185
475.6456	7343
475.90399	7279
476.16241	7297
476.42081	7187
476.6792	7279
476.93762	7285
477.19601	7377
477.45441	7398
477.7128	7476
477.97119	7372
478.22958	7663
478.48798	7522
478.74637	7433
479.00473	7503
479.26312	7718
479.52148	7767
479.77988	7751
480.03824	7710
480.2966	7569
480.55496	7655
480.81335	7675
481.07172	7748
481.33005	7774
481.58841	7592
481.84677	7830
482.10513	7784
482.36346	8023
482.62183	7860
482.88016	7744
483.13852	7821
483.39685	7803
483.65518	7811
483.91351	7720
484.17184	8031
484.43018	8007
484.68851	7957
484.94684	7712
485.20517	8040
485.46347	7940
485.7218	8134
485.9801	8074
486.23843	7849
486.49673	8033
486.75504	7948
487.01334	7924
487.27164	8019
487.52994	7787
487.78824	8089
488.04654	8045
488.30484	7866
488.56311	8035
488.82141	7924
489.07968	7989
489.33798	7961
489.59625	7919
489.85452	8018
490.11279	7928
490.37106	7962
490.62933	7807
490.8876	8071
491.14587	7894
491.40411	8115
491.66238	7813
491.92065	7978
492.17889	8084
492.43713	7964
492.69537	8050
492.95364	7888
493.21188	8013
493.47012	7952
493.72833	7916
493.98657	8010
494.24481	8052
494.50305	8083
494.76126	7864
495.0195	8074
495.27771	7960
495.53592	7956
495.79413	7884
496.05234	7819
496.31055	7933
496.56876	7949
496.82697	8144
497.08517	7966
497.34335	7952
497.60156	8001
497.85974	7926
498.11795	7889
498.37613	7916
498.63431	8091
498.89249	7859
499.15067	8068
499.40884	7843
499.66702	7786
499.92517	8048
500.18335	7991
500.44153	8030
500.69968	8067
500.95782	7863
501.216	7971
501.47415	8112
501.7323	8131
501.99045	7946
502.24857	8018
502.50671	8006
502.76486	7886
503.02298	7792
503.28113	8047
503.53925	7825
503.79739	7906
504.05551	7914
504.31363	7951
504.57175	7936
