Date and Time:                Thu Apr 18 12:24:53.089 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6568
448.24188	6536
448.50052	6607
448.75912	6616
449.01776	6643
449.2764	6706
449.535	6840
449.79364	6943
450.05225	6853
450.31085	6860
450.56949	6842
450.82809	6866
451.0867	7060
451.34531	6711
451.60391	6621
451.86252	6396
452.12112	6371
452.37973	6199
452.63834	6199
452.89691	6019
453.15552	5936
453.41412	6006
453.6727	5764
453.9313	5861
454.18988	5575
454.44846	5618
454.70706	5632
454.96564	5369
455.22421	5329
455.48279	5477
455.74136	5443
455.99994	5247
456.25851	5282
456.51709	5185
456.77567	5154
457.03424	5227
457.29279	5147
457.55136	5022
457.80991	5090
458.06848	5221
458.32703	5099
458.5856	4952
458.84415	5189
459.10269	5041
459.36124	5163
459.61978	5113
459.87833	4988
460.13687	5001
460.39542	5054
460.65396	4964
460.91251	4954
461.17102	5067
461.42957	4982
461.68811	5099
461.94662	5087
462.20514	5126
462.46368	5161
462.7222	5147
462.98071	4987
463.23923	5205
463.49777	5179
463.75629	5030
464.01477	5314
464.27328	5241
464.5318	5408
464.79031	5519
465.0488	5483
465.30731	5374
465.56583	5413
465.82431	5561
466.08279	5598
466.34131	5661
466.59979	5695
466.85828	5756
467.11676	5497
467.37524	5756
467.63373	5795
467.89221	5821
468.1507	5762
468.40918	5900
468.66763	6046
468.92612	6044
469.18457	6040
469.44305	6272
469.70151	6392
469.95999	6152
470.21844	6352
470.4769	6306
470.73535	6257
470.9938	6432
471.25226	6499
471.51071	6376
471.76917	6662
472.02759	6617
472.28604	6637
472.54449	6809
472.80292	6843
473.06137	6812
473.31979	6742
473.57822	7000
473.83664	7023
474.09506	6894
474.35352	7244
474.61191	6932
474.87033	7214
475.12875	7192
475.38718	7169
475.6456	7163
475.90399	7252
476.16241	7343
476.42081	7421
476.6792	7382
476.93762	7507
477.19601	7406
477.45441	7595
477.7128	7709
477.97119	7581
478.22958	7560
478.48798	7652
478.74637	7698
479.00473	7692
479.26312	7669
479.52148	7591
479.77988	7797
480.03824	7619
480.2966	7846
480.55496	7701
480.81335	7834
481.07172	7878
481.33005	7788
481.58841	7994
481.84677	7965
482.10513	8044
482.36346	7789
482.62183	8062
482.88016	7924
483.13852	8156
483.39685	8005
483.65518	7995
483.91351	7974
484.17184	8087
484.43018	7977
484.68851	7856
484.94684	7922
485.20517	8055
485.46347	7995
485.7218	8042
485.9801	8070
486.23843	7906
486.49673	8134
486.75504	7978
487.01334	8013
487.27164	8143
487.52994	8066
487.78824	8096
488.04654	8041
488.30484	8035
488.56311	7962
488.82141	8118
489.07968	8216
489.33798	7947
489.59625	8027
489.85452	8123
490.11279	8055
490.37106	7856
490.62933	7998
490.8876	8107
491.14587	7885
491.40411	8057
491.66238	7965
491.92065	8148
492.17889	7987
492.43713	8044
492.69537	8258
492.95364	7933
493.21188	7953
493.47012	8015
493.72833	8022
493.98657	7950
494.24481	8006
494.50305	7886
494.76126	7984
495.0195	8012
495.27771	8030
495.53592	7993
495.79413	7916
496.05234	8087
496.31055	7976
496.56876	8023
496.82697	8138
497.08517	8093
497.34335	7996
497.60156	7959
497.85974	8115
498.11795	8062
498.37613	7915
498.63431	8125
498.89249	8040
499.15067	8147
499.40884	8024
499.66702	8099
499.92517	8054
500.18335	7958
500.44153	8129
500.69968	8095
500.95782	8102
501.216	7912
501.47415	8012
501.7323	7895
501.99045	7937
502.24857	8073
502.50671	8137
502.76486	8301
503.02298	8015
503.28113	8030
503.53925	7787
503.79739	7867
504.05551	7928
504.31363	7907
504.57175	7934
