Date and Time:                Thu Apr 18 12:25:48.582 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6375
448.24188	6399
448.50052	6753
448.75912	6622
449.01776	6702
449.2764	6693
449.535	6718
449.79364	6716
450.05225	6796
450.31085	6949
450.56949	6741
450.82809	6942
451.0867	6854
451.34531	6682
451.60391	6510
451.86252	6465
452.12112	6213
452.37973	6090
452.63834	6109
452.89691	6084
453.15552	6074
453.41412	5877
453.6727	5780
453.9313	5726
454.18988	5789
454.44846	5652
454.70706	5517
454.96564	5554
455.22421	5468
455.48279	5462
455.74136	5362
455.99994	5291
456.25851	5180
456.51709	5122
456.77567	5268
457.03424	5198
457.29279	5181
457.55136	5193
457.80991	4991
458.06848	4918
458.32703	4957
458.5856	5038
458.84415	4934
459.10269	4929
459.36124	5072
459.61978	4991
459.87833	5054
460.13687	5060
460.39542	5113
460.65396	5050
460.91251	4907
461.17102	4941
461.42957	5014
461.68811	4849
461.94662	4973
462.20514	5174
462.46368	5067
462.7222	5165
462.98071	5168
463.23923	5269
463.49777	5309
463.75629	5190
464.01477	5216
464.27328	5270
464.5318	5256
464.79031	5282
465.0488	5431
465.30731	5384
465.56583	5526
465.82431	5486
466.08279	5620
466.34131	5556
466.59979	5531
466.85828	5713
467.11676	5717
467.37524	5711
467.63373	5678
467.89221	6015
468.1507	5726
468.40918	5911
468.66763	6067
468.92612	5890
469.18457	6016
469.44305	6074
469.70151	6159
469.95999	6253
470.21844	6309
470.4769	6212
470.73535	6358
470.9938	6524
471.25226	6398
471.51071	6549
471.76917	6610
472.02759	6606
472.28604	6573
472.54449	6634
472.80292	6702
473.06137	6861
473.31979	6725
473.57822	6991
473.83664	6942
474.09506	7006
474.35352	7073
474.61191	7170
474.87033	6954
475.12875	7251
475.38718	7153
475.6456	7043
475.90399	7065
476.16241	7254
476.42081	7386
476.6792	7371
476.93762	7445
477.19601	7605
477.45441	7399
477.7128	7444
477.97119	7613
478.22958	7627
478.48798	7571
478.74637	7539
479.00473	7685
479.26312	7593
479.52148	7706
479.77988	7844
480.03824	7959
480.2966	7848
480.55496	7795
480.81335	7789
481.07172	7632
481.33005	7764
481.58841	7791
481.84677	7994
482.10513	8001
482.36346	7882
482.62183	7818
482.88016	7898
483.13852	7929
483.39685	7844
483.65518	7836
483.91351	7981
484.17184	7956
484.43018	7943
484.68851	7748
484.94684	7963
485.20517	7969
485.46347	8004
485.7218	7954
485.9801	7905
486.23843	7882
486.49673	7827
486.75504	8127
487.01334	7992
487.27164	7960
487.52994	7950
487.78824	7933
488.04654	8010
488.30484	7991
488.56311	7979
488.82141	7941
489.07968	8043
489.33798	8023
489.59625	7860
489.85452	8018
490.11279	8048
490.37106	7999
490.62933	8099
490.8876	7926
491.14587	7861
491.40411	8000
491.66238	7976
491.92065	7967
492.17889	7938
492.43713	7818
492.69537	8175
492.95364	8047
493.21188	8028
493.47012	8024
493.72833	8006
493.98657	8029
494.24481	7984
494.50305	8011
494.76126	8035
495.0195	8091
495.27771	8001
495.53592	7990
495.79413	8095
496.05234	7930
496.31055	7891
496.56876	7965
496.82697	7926
497.08517	7923
497.34335	8210
497.60156	7904
497.85974	7835
498.11795	7974
498.37613	8146
498.63431	7941
498.89249	7976
499.15067	8047
499.40884	7900
499.66702	7872
499.92517	8026
500.18335	8129
500.44153	8064
500.69968	8033
500.95782	7916
501.216	8143
501.47415	7935
501.7323	8128
501.99045	8073
502.24857	7896
502.50671	7928
502.76486	7970
503.02298	8086
503.28113	8013
503.53925	8003
503.79739	7915
504.05551	7933
504.31363	7787
504.57175	7834
