Date and Time:                Thu Apr 18 12:23:57.868 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6346
448.24188	6502
448.50052	6537
448.75912	6723
449.01776	6836
449.2764	6863
449.535	6984
449.79364	6796
450.05225	6937
450.31085	6814
450.56949	6713
450.82809	6823
451.0867	6785
451.34531	6519
451.60391	6607
451.86252	6512
452.12112	6234
452.37973	6133
452.63834	6274
452.89691	6209
453.15552	5877
453.41412	6008
453.6727	5762
453.9313	5812
454.18988	5632
454.44846	5763
454.70706	5655
454.96564	5519
455.22421	5528
455.48279	5384
455.74136	5390
455.99994	5306
456.25851	5436
456.51709	5438
456.77567	5229
457.03424	5190
457.29279	5161
457.55136	5177
457.80991	5130
458.06848	5222
458.32703	5175
458.5856	4999
458.84415	4894
459.10269	5076
459.36124	4991
459.61978	5019
459.87833	5096
460.13687	4984
460.39542	5045
460.65396	5015
460.91251	5010
461.17102	4987
461.42957	5236
461.68811	5193
461.94662	5240
462.20514	5051
462.46368	5122
462.7222	5180
462.98071	5215
463.23923	5288
463.49777	5265
463.75629	5279
464.01477	5335
464.27328	5314
464.5318	5441
464.79031	5407
465.0488	5482
465.30731	5606
465.56583	5475
465.82431	5595
466.08279	5725
466.34131	5693
466.59979	5660
466.85828	5821
467.11676	5830
467.37524	5860
467.63373	5818
467.89221	5990
468.1507	5959
468.40918	6089
468.66763	6063
468.92612	6293
469.18457	6020
469.44305	6223
469.70151	6456
469.95999	6443
470.21844	6338
470.4769	6427
470.73535	6516
470.9938	6511
471.25226	6659
471.51071	6653
471.76917	6556
472.02759	6854
472.28604	6825
472.54449	6789
472.80292	6948
473.06137	7041
473.31979	6954
473.57822	7076
473.83664	7036
474.09506	7063
474.35352	7211
474.61191	7081
474.87033	7400
475.12875	7416
475.38718	7333
475.6456	7425
475.90399	7506
476.16241	7491
476.42081	7548
476.6792	7640
476.93762	7651
477.19601	7453
477.45441	7542
477.7128	7647
477.97119	7573
478.22958	7786
478.48798	7769
478.74637	7679
479.00473	7748
479.26312	7733
479.52148	7694
479.77988	7932
480.03824	7848
480.2966	8050
480.55496	7950
480.81335	7876
481.07172	7994
481.33005	7938
481.58841	8090
481.84677	7971
482.10513	7896
482.36346	7794
482.62183	8038
482.88016	8048
483.13852	7979
483.39685	8231
483.65518	7959
483.91351	8054
484.17184	8078
484.43018	7942
484.68851	8026
484.94684	8250
485.20517	7949
485.46347	8141
485.7218	8169
485.9801	8233
486.23843	8089
486.49673	8146
486.75504	8213
487.01334	8207
487.27164	8088
487.52994	8169
487.78824	8155
488.04654	8198
488.30484	8123
488.56311	8037
488.82141	8072
489.07968	8264
489.33798	7973
489.59625	8158
489.85452	8167
490.11279	8094
490.37106	8410
490.62933	8287
490.8876	7989
491.14587	8206
491.40411	8176
491.66238	8238
491.92065	8209
492.17889	8396
492.43713	8272
492.69537	8089
492.95364	8236
493.21188	8258
493.47012	8141
493.72833	8264
493.98657	8164
494.24481	8278
494.50305	8232
494.76126	8207
495.0195	8075
495.27771	8171
495.53592	7910
495.79413	8053
496.05234	8232
496.31055	8110
496.56876	8024
496.82697	8101
497.08517	8229
497.34335	8436
497.60156	7976
497.85974	8129
498.11795	8142
498.37613	8142
498.63431	8162
498.89249	7843
499.15067	8156
499.40884	8072
499.66702	8061
499.92517	8043
500.18335	8262
500.44153	8168
500.69968	8214
500.95782	8242
501.216	8079
501.47415	8070
501.7323	7997
501.99045	8131
502.24857	8185
502.50671	7953
502.76486	8157
503.02298	8128
503.28113	8221
503.53925	8118
503.79739	8145
504.05551	8173
504.31363	8213
504.57175	7970
