Date and Time:                Tue Apr 16 14:02:04.792 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	298
448.24188	278
448.50052	313
448.75912	296
449.01776	282
449.2764	290
449.535	294
449.79364	317
450.05225	314
450.31085	330
450.56949	295
450.82809	285
451.0867	296
451.34531	292
451.60391	310
451.86252	302
452.12112	315
452.37973	315
452.63834	304
452.89691	306
453.15552	298
453.41412	298
453.6727	321
453.9313	310
454.18988	278
454.44846	312
454.70706	285
454.96564	314
455.22421	309
455.48279	294
455.74136	311
455.99994	296
456.25851	312
456.51709	299
456.77567	294
457.03424	294
457.29279	301
457.55136	301
457.80991	289
458.06848	287
458.32703	303
458.5856	294
458.84415	302
459.10269	300
459.36124	316
459.61978	291
459.87833	289
460.13687	285
460.39542	308
460.65396	314
460.91251	290
461.17102	313
461.42957	306
461.68811	290
461.94662	301
462.20514	282
462.46368	319
462.7222	307
462.98071	311
463.23923	297
463.49777	294
463.75629	293
464.01477	301
464.27328	310
464.5318	298
464.79031	285
465.0488	306
465.30731	303
465.56583	294
465.82431	291
466.08279	288
466.34131	281
466.59979	310
466.85828	304
467.11676	276
467.37524	290
467.63373	312
467.89221	293
468.1507	309
468.40918	293
468.66763	297
468.92612	296
469.18457	292
469.44305	301
469.70151	296
469.95999	297
470.21844	292
470.4769	274
470.73535	294
470.9938	302
471.25226	314
471.51071	314
471.76917	309
472.02759	276
472.28604	310
472.54449	296
472.80292	302
473.06137	300
473.31979	313
473.57822	310
473.83664	306
474.09506	292
474.35352	304
474.61191	306
474.87033	310
475.12875	312
475.38718	301
475.6456	303
475.90399	303
476.16241	298
476.42081	306
476.6792	285
476.93762	289
477.19601	307
477.45441	296
477.7128	299
477.97119	310
478.22958	297
478.48798	284
478.74637	294
479.00473	305
479.26312	309
479.52148	299
479.77988	286
480.03824	322
480.2966	321
480.55496	305
480.81335	270
481.07172	294
481.33005	287
481.58841	284
481.84677	291
482.10513	303
482.36346	273
482.62183	309
482.88016	291
483.13852	312
483.39685	302
483.65518	305
483.91351	301
484.17184	295
484.43018	294
484.68851	315
484.94684	313
485.20517	282
485.46347	312
485.7218	283
485.9801	312
486.23843	306
486.49673	306
486.75504	295
487.01334	305
487.27164	308
487.52994	302
487.78824	285
488.04654	305
488.30484	298
488.56311	301
488.82141	301
489.07968	298
489.33798	279
489.59625	281
489.85452	302
490.11279	277
490.37106	289
490.62933	297
490.8876	306
491.14587	308
491.40411	301
491.66238	295
491.92065	309
492.17889	304
492.43713	307
492.69537	295
492.95364	308
493.21188	332
493.47012	297
493.72833	292
493.98657	312
494.24481	324
494.50305	288
494.76126	285
495.0195	309
495.27771	285
495.53592	296
495.79413	284
496.05234	299
496.31055	300
496.56876	310
496.82697	286
497.08517	314
497.34335	303
497.60156	311
497.85974	313
498.11795	319
498.37613	279
498.63431	285
498.89249	293
499.15067	296
499.40884	300
499.66702	305
499.92517	281
500.18335	297
500.44153	321
500.69968	308
500.95782	300
501.216	293
501.47415	293
501.7323	294
501.99045	298
502.24857	294
502.50671	300
502.76486	305
503.02298	298
503.28113	293
503.53925	304
503.79739	318
504.05551	291
504.31363	317
504.57175	305
504.82986	305
505.08798	289
505.34607	303
505.60419	292
505.86227	287
506.12039	301
506.37848	292
506.63657	298
506.89465	285
507.15277	302
507.41083	290
507.66891	308
507.927	296
508.18509	288
508.44315	311
508.70123	291
508.95929	292
509.21735	293
509.4754	303
509.73346	314
509.99152	299
510.24957	296
510.50763	290
510.76569	306
511.02371	274
511.28174	306
511.53979	298
511.79782	301
512.05585	306
512.3139	324
512.5719	311
