Date and Time:                Tue Apr 16 17:54:31.074 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	5915
448.24188	6015
448.50052	5991
448.75912	6201
449.01776	6071
449.2764	6328
449.535	6127
449.79364	6448
450.05225	6216
450.31085	6491
450.56949	6374
450.82809	6368
451.0867	6372
451.34531	6114
451.60391	6014
451.86252	5980
452.12112	6025
452.37973	5773
452.63834	5735
452.89691	5743
453.15552	5708
453.41412	5735
453.6727	5534
453.9313	5505
454.18988	5489
454.44846	5450
454.70706	5361
454.96564	5243
455.22421	5270
455.48279	5204
455.74136	5160
455.99994	5230
456.25851	5164
456.51709	5066
456.77567	5166
457.03424	5098
457.29279	5053
457.55136	4997
457.80991	4963
458.06848	5052
458.32703	5058
458.5856	5105
458.84415	4927
459.10269	5030
459.36124	4963
459.61978	5012
459.87833	5067
460.13687	5038
460.39542	5048
460.65396	4934
460.91251	5085
461.17102	5040
461.42957	5067
461.68811	5119
461.94662	5143
462.20514	5224
462.46368	5317
462.7222	4998
462.98071	5183
463.23923	5334
463.49777	5200
463.75629	5227
464.01477	5312
464.27328	5436
464.5318	5338
464.79031	5651
465.0488	5580
465.30731	5679
465.56583	5652
465.82431	5641
466.08279	5672
466.34131	5761
466.59979	5695
466.85828	5837
467.11676	5972
467.37524	6073
467.63373	6009
467.89221	5999
468.1507	6145
468.40918	6062
468.66763	6142
468.92612	6275
469.18457	6268
469.44305	6325
469.70151	6414
469.95999	6508
470.21844	6500
470.4769	6589
470.73535	6495
470.9938	6744
471.25226	6660
471.51071	6719
471.76917	6865
472.02759	6870
472.28604	6999
472.54449	7075
472.80292	7084
473.06137	7078
473.31979	7075
473.57822	7118
473.83664	7278
474.09506	7321
474.35352	7187
474.61191	7422
474.87033	7503
475.12875	7574
475.38718	7539
475.6456	7760
475.90399	7525
476.16241	7761
476.42081	7724
476.6792	7602
476.93762	7852
477.19601	7853
477.45441	7889
477.7128	8081
477.97119	7897
478.22958	7834
478.48798	8098
478.74637	8154
479.00473	7994
479.26312	7986
479.52148	8070
479.77988	7993
480.03824	8172
480.2966	8252
480.55496	8154
480.81335	8221
481.07172	8098
481.33005	8206
481.58841	8459
481.84677	8425
482.10513	8346
482.36346	8290
482.62183	8485
482.88016	8402
483.13852	8487
483.39685	8273
483.65518	8277
483.91351	8345
484.17184	8602
484.43018	8366
484.68851	8448
484.94684	8174
485.20517	8302
485.46347	8481
485.7218	8470
485.9801	8377
486.23843	8493
486.49673	8458
486.75504	8364
487.01334	8424
487.27164	8650
487.52994	8433
487.78824	8380
488.04654	8446
488.30484	8455
488.56311	8521
488.82141	8602
489.07968	8253
489.33798	8416
489.59625	8426
489.85452	8510
490.11279	8561
490.37106	8419
490.62933	8522
490.8876	8554
491.14587	8457
491.40411	8535
491.66238	8427
491.92065	8479
492.17889	8443
492.43713	8443
492.69537	8506
492.95364	8533
493.21188	8531
493.47012	8507
493.72833	8698
493.98657	8417
494.24481	8395
494.50305	8444
494.76126	8627
495.0195	8561
495.27771	8295
495.53592	8502
495.79413	8693
496.05234	8607
496.31055	8475
496.56876	8484
496.82697	8545
497.08517	8476
497.34335	8577
497.60156	8284
497.85974	8319
498.11795	8516
498.37613	8690
498.63431	8564
498.89249	8439
499.15067	8578
499.40884	8420
499.66702	8390
499.92517	8389
500.18335	8622
500.44153	8394
500.69968	8407
500.95782	8469
501.216	8536
501.47415	8492
501.7323	8564
501.99045	8535
502.24857	8501
502.50671	8631
502.76486	8572
503.02298	8354
503.28113	8489
503.53925	8570
503.79739	8266
504.05551	8466
504.31363	8516
504.57175	8389
