Date and Time:                Tue Apr 16 16:35:15.168 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	4888
448.24188	4899
448.50052	5040
448.75912	5162
449.01776	5188
449.2764	5148
449.535	5043
449.79364	5301
450.05225	5419
450.31085	5319
450.56949	5324
450.82809	5075
451.0867	5204
451.34531	5085
451.60391	5065
451.86252	5039
452.12112	5023
452.37973	4854
452.63834	4833
452.89691	4662
453.15552	4678
453.41412	4675
453.6727	4425
453.9313	4598
454.18988	4451
454.44846	4461
454.70706	4569
454.96564	4477
455.22421	4522
455.48279	4504
455.74136	4422
455.99994	4213
456.25851	4371
456.51709	4315
456.77567	4350
457.03424	4300
457.29279	4302
457.55136	4319
457.80991	4263
458.06848	4207
458.32703	4134
458.5856	4121
458.84415	4102
459.10269	4120
459.36124	4154
459.61978	4245
459.87833	4244
460.13687	4278
460.39542	4303
460.65396	4387
460.91251	4209
461.17102	4318
461.42957	4155
461.68811	4260
461.94662	4188
462.20514	4267
462.46368	4383
462.7222	4417
462.98071	4328
463.23923	4530
463.49777	4404
463.75629	4498
464.01477	4587
464.27328	4572
464.5318	4648
464.79031	4712
465.0488	4508
465.30731	4659
465.56583	4660
465.82431	4886
466.08279	4801
466.34131	4795
466.59979	4897
466.85828	4968
467.11676	4929
467.37524	5053
467.63373	4997
467.89221	5120
468.1507	5167
468.40918	5111
468.66763	5143
468.92612	5128
469.18457	5349
469.44305	5250
469.70151	5289
469.95999	5429
470.21844	5395
470.4769	5484
470.73535	5584
470.9938	5480
471.25226	5658
471.51071	5624
471.76917	5695
472.02759	5875
472.28604	5809
472.54449	5903
472.80292	5782
473.06137	6008
473.31979	5773
473.57822	5956
473.83664	6035
474.09506	6016
474.35352	6104
474.61191	6332
474.87033	6179
475.12875	6129
475.38718	6182
475.6456	6280
475.90399	6469
476.16241	6324
476.42081	6536
476.6792	6532
476.93762	6634
477.19601	6574
477.45441	6626
477.7128	6550
477.97119	6669
478.22958	6788
478.48798	6756
478.74637	6732
479.00473	6726
479.26312	6807
479.52148	6815
479.77988	6721
480.03824	6942
480.2966	6905
480.55496	6800
480.81335	6766
481.07172	6811
481.33005	6806
481.58841	6986
481.84677	6957
482.10513	6890
482.36346	6970
482.62183	6925
482.88016	6821
483.13852	6781
483.39685	6812
483.65518	7019
483.91351	6963
484.17184	6978
484.43018	7004
484.68851	6996
484.94684	6892
485.20517	6909
485.46347	7061
485.7218	6960
485.9801	7127
486.23843	7063
486.49673	6998
486.75504	7052
487.01334	7012
487.27164	7051
487.52994	7088
487.78824	7025
488.04654	6903
488.30484	7064
488.56311	7085
488.82141	7081
489.07968	6937
489.33798	6992
489.59625	7092
489.85452	7103
490.11279	7019
490.37106	7114
490.62933	7094
490.8876	6962
491.14587	7101
491.40411	7101
491.66238	6918
491.92065	7077
492.17889	7079
492.43713	7239
492.69537	7022
492.95364	7171
493.21188	7000
493.47012	6989
493.72833	7089
493.98657	7108
494.24481	6993
494.50305	7159
494.76126	6961
495.0195	7075
495.27771	7149
495.53592	7042
495.79413	7071
496.05234	6931
496.31055	6939
496.56876	7026
496.82697	6982
497.08517	6950
497.34335	7149
497.60156	6942
497.85974	7227
498.11795	7113
498.37613	6886
498.63431	7096
498.89249	7195
499.15067	6930
499.40884	7165
499.66702	7037
499.92517	7169
500.18335	6986
500.44153	6978
500.69968	6976
500.95782	6831
501.216	7009
501.47415	7008
501.7323	6943
501.99045	7031
502.24857	7024
502.50671	7143
502.76486	7100
503.02298	6928
503.28113	6914
503.53925	6995
503.79739	7026
504.05551	7011
504.31363	7167
504.57175	7140
