Date and Time:                Tue Apr 16 17:20:00.241 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	289
448.24188	307
448.50052	296
448.75912	286
449.01776	301
449.2764	309
449.535	282
449.79364	319
450.05225	303
450.31085	301
450.56949	315
450.82809	304
451.0867	303
451.34531	276
451.60391	310
451.86252	325
452.12112	279
452.37973	291
452.63834	281
452.89691	301
453.15552	315
453.41412	291
453.6727	281
453.9313	311
454.18988	307
454.44846	299
454.70706	299
454.96564	288
455.22421	299
455.48279	277
455.74136	289
455.99994	301
456.25851	296
456.51709	291
456.77567	290
457.03424	304
457.29279	290
457.55136	302
457.80991	289
458.06848	311
458.32703	287
458.5856	303
458.84415	306
459.10269	310
459.36124	309
459.61978	283
459.87833	295
460.13687	319
460.39542	309
460.65396	327
460.91251	307
461.17102	291
461.42957	309
461.68811	307
461.94662	297
462.20514	300
462.46368	300
462.7222	300
462.98071	306
463.23923	327
463.49777	312
463.75629	307
464.01477	291
464.27328	295
464.5318	309
464.79031	301
465.0488	286
465.30731	302
465.56583	310
465.82431	308
466.08279	289
466.34131	310
466.59979	313
466.85828	299
467.11676	298
467.37524	286
467.63373	293
467.89221	296
468.1507	310
468.40918	298
468.66763	307
468.92612	291
469.18457	299
469.44305	278
469.70151	297
469.95999	304
470.21844	300
470.4769	299
470.73535	283
470.9938	309
471.25226	287
471.51071	292
471.76917	312
472.02759	292
472.28604	287
472.54449	300
472.80292	301
473.06137	322
473.31979	294
473.57822	308
473.83664	304
474.09506	296
474.35352	294
474.61191	299
474.87033	322
475.12875	273
475.38718	285
475.6456	306
475.90399	295
476.16241	322
476.42081	299
476.6792	308
476.93762	331
477.19601	307
477.45441	306
477.7128	274
477.97119	287
478.22958	295
478.48798	308
478.74637	317
479.00473	301
479.26312	296
479.52148	310
479.77988	305
480.03824	305
480.2966	288
480.55496	299
480.81335	302
481.07172	299
481.33005	298
481.58841	298
481.84677	304
482.10513	291
482.36346	301
482.62183	316
482.88016	310
483.13852	289
483.39685	295
483.65518	292
483.91351	307
484.17184	303
484.43018	277
484.68851	317
484.94684	288
485.20517	300
485.46347	285
485.7218	309
485.9801	301
486.23843	304
486.49673	288
486.75504	294
487.01334	295
487.27164	295
487.52994	306
487.78824	305
488.04654	305
488.30484	285
488.56311	289
488.82141	314
489.07968	319
489.33798	272
489.59625	285
489.85452	288
490.11279	301
490.37106	306
490.62933	307
490.8876	298
491.14587	307
491.40411	294
491.66238	308
491.92065	297
492.17889	302
492.43713	305
492.69537	300
492.95364	298
493.21188	305
493.47012	306
493.72833	318
493.98657	295
494.24481	316
494.50305	295
494.76126	303
495.0195	285
495.27771	297
495.53592	290
495.79413	283
496.05234	305
496.31055	299
496.56876	278
496.82697	314
497.08517	299
497.34335	272
497.60156	301
497.85974	313
498.11795	290
498.37613	291
498.63431	315
498.89249	329
499.15067	303
499.40884	292
499.66702	287
499.92517	299
500.18335	285
500.44153	290
500.69968	290
500.95782	289
501.216	295
501.47415	306
501.7323	297
501.99045	315
502.24857	293
502.50671	289
502.76486	311
503.02298	301
503.28113	294
503.53925	293
503.79739	297
504.05551	296
504.31363	299
504.57175	297
504.82986	303
505.08798	272
505.34607	303
505.60419	299
505.86227	292
506.12039	308
506.37848	278
506.63657	315
506.89465	301
507.15277	316
507.41083	284
507.66891	290
507.927	314
508.18509	294
508.44315	324
508.70123	311
508.95929	281
509.21735	319
509.4754	300
509.73346	302
509.99152	283
510.24957	296
510.50763	292
510.76569	305
511.02371	300
511.28174	300
511.53979	291
511.79782	306
512.05585	283
512.3139	303
512.5719	289
