Date and Time:                Tue Apr 16 17:19:09.075 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	307
448.24188	298
448.50052	313
448.75912	308
449.01776	283
449.2764	298
449.535	288
449.79364	283
450.05225	300
450.31085	298
450.56949	286
450.82809	304
451.0867	298
451.34531	299
451.60391	315
451.86252	294
452.12112	303
452.37973	292
452.63834	298
452.89691	297
453.15552	298
453.41412	286
453.6727	272
453.9313	273
454.18988	294
454.44846	314
454.70706	299
454.96564	311
455.22421	293
455.48279	299
455.74136	294
455.99994	300
456.25851	316
456.51709	293
456.77567	287
457.03424	329
457.29279	301
457.55136	270
457.80991	318
458.06848	308
458.32703	316
458.5856	299
458.84415	301
459.10269	288
459.36124	296
459.61978	291
459.87833	299
460.13687	309
460.39542	310
460.65396	305
460.91251	316
461.17102	300
461.42957	298
461.68811	303
461.94662	304
462.20514	330
462.46368	289
462.7222	308
462.98071	311
463.23923	291
463.49777	316
463.75629	300
464.01477	312
464.27328	286
464.5318	325
464.79031	297
465.0488	309
465.30731	310
465.56583	285
465.82431	294
466.08279	277
466.34131	303
466.59979	294
466.85828	282
467.11676	291
467.37524	313
467.63373	323
467.89221	302
468.1507	314
468.40918	293
468.66763	279
468.92612	279
469.18457	290
469.44305	304
469.70151	306
469.95999	313
470.21844	304
470.4769	317
470.73535	299
470.9938	307
471.25226	294
471.51071	296
471.76917	295
472.02759	300
472.28604	261
472.54449	306
472.80292	299
473.06137	310
473.31979	279
473.57822	301
473.83664	324
474.09506	308
474.35352	308
474.61191	293
474.87033	303
475.12875	302
475.38718	288
475.6456	294
475.90399	295
476.16241	283
476.42081	305
476.6792	297
476.93762	300
477.19601	302
477.45441	270
477.7128	294
477.97119	286
478.22958	305
478.48798	290
478.74637	306
479.00473	279
479.26312	299
479.52148	303
479.77988	301
480.03824	305
480.2966	307
480.55496	286
480.81335	301
481.07172	285
481.33005	288
481.58841	285
481.84677	311
482.10513	285
482.36346	291
482.62183	269
482.88016	303
483.13852	287
483.39685	309
483.65518	277
483.91351	281
484.17184	310
484.43018	314
484.68851	320
484.94684	297
485.20517	297
485.46347	303
485.7218	309
485.9801	287
486.23843	290
486.49673	284
486.75504	289
487.01334	293
487.27164	285
487.52994	296
487.78824	284
488.04654	317
488.30484	285
488.56311	307
488.82141	304
489.07968	292
489.33798	269
489.59625	309
489.85452	299
490.11279	308
490.37106	289
490.62933	296
490.8876	288
491.14587	315
491.40411	280
491.66238	299
491.92065	293
492.17889	303
492.43713	299
492.69537	308
492.95364	305
493.21188	309
493.47012	292
493.72833	289
493.98657	306
494.24481	271
494.50305	312
494.76126	282
495.0195	284
495.27771	306
495.53592	298
495.79413	297
496.05234	288
496.31055	275
496.56876	315
496.82697	299
497.08517	305
497.34335	301
497.60156	297
497.85974	296
498.11795	302
498.37613	275
498.63431	278
498.89249	277
499.15067	281
499.40884	315
499.66702	311
499.92517	280
500.18335	314
500.44153	310
500.69968	277
500.95782	287
501.216	282
501.47415	286
501.7323	292
501.99045	286
502.24857	301
502.50671	308
502.76486	279
503.02298	306
503.28113	293
503.53925	286
503.79739	301
504.05551	310
504.31363	318
504.57175	301
504.82986	273
505.08798	289
505.34607	295
505.60419	284
505.86227	303
506.12039	285
506.37848	309
506.63657	296
506.89465	294
507.15277	310
507.41083	304
507.66891	292
507.927	304
508.18509	309
508.44315	298
508.70123	300
508.95929	290
509.21735	299
509.4754	286
509.73346	308
509.99152	292
510.24957	289
510.50763	296
510.76569	293
511.02371	315
511.28174	288
511.53979	294
511.79782	300
512.05585	299
512.3139	301
512.5719	298
