Date and Time:                Tue Apr 16 17:18:43.589 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	314
448.24188	317
448.50052	315
448.75912	296
449.01776	303
449.2764	292
449.535	320
449.79364	267
450.05225	297
450.31085	277
450.56949	321
450.82809	304
451.0867	314
451.34531	311
451.60391	301
451.86252	308
452.12112	303
452.37973	279
452.63834	303
452.89691	295
453.15552	315
453.41412	287
453.6727	311
453.9313	295
454.18988	295
454.44846	295
454.70706	290
454.96564	291
455.22421	285
455.48279	292
455.74136	300
455.99994	293
456.25851	307
456.51709	289
456.77567	300
457.03424	300
457.29279	292
457.55136	291
457.80991	292
458.06848	296
458.32703	293
458.5856	300
458.84415	299
459.10269	308
459.36124	288
459.61978	298
459.87833	298
460.13687	299
460.39542	310
460.65396	307
460.91251	310
461.17102	319
461.42957	309
461.68811	289
461.94662	292
462.20514	292
462.46368	305
462.7222	298
462.98071	309
463.23923	302
463.49777	301
463.75629	311
464.01477	308
464.27328	300
464.5318	295
464.79031	303
465.0488	286
465.30731	307
465.56583	306
465.82431	290
466.08279	297
466.34131	303
466.59979	306
466.85828	299
467.11676	314
467.37524	303
467.63373	317
467.89221	286
468.1507	299
468.40918	292
468.66763	297
468.92612	297
469.18457	300
469.44305	290
469.70151	309
469.95999	288
470.21844	274
470.4769	310
470.73535	286
470.9938	286
471.25226	302
471.51071	304
471.76917	320
472.02759	295
472.28604	292
472.54449	307
472.80292	294
473.06137	314
473.31979	289
473.57822	306
473.83664	307
474.09506	314
474.35352	308
474.61191	281
474.87033	296
475.12875	291
475.38718	287
475.6456	299
475.90399	310
476.16241	306
476.42081	303
476.6792	283
476.93762	302
477.19601	280
477.45441	300
477.7128	295
477.97119	312
478.22958	308
478.48798	311
478.74637	298
479.00473	304
479.26312	286
479.52148	286
479.77988	311
480.03824	294
480.2966	311
480.55496	304
480.81335	304
481.07172	297
481.33005	313
481.58841	302
481.84677	299
482.10513	299
482.36346	311
482.62183	319
482.88016	317
483.13852	301
483.39685	306
483.65518	318
483.91351	302
484.17184	323
484.43018	297
484.68851	297
484.94684	320
485.20517	289
485.46347	291
485.7218	293
485.9801	316
486.23843	264
486.49673	296
486.75504	302
487.01334	294
487.27164	303
487.52994	284
487.78824	285
488.04654	317
488.30484	307
488.56311	288
488.82141	280
489.07968	295
489.33798	288
489.59625	321
489.85452	299
490.11279	285
490.37106	284
490.62933	312
490.8876	310
491.14587	307
491.40411	289
491.66238	299
491.92065	282
492.17889	291
492.43713	300
492.69537	312
492.95364	309
493.21188	298
493.47012	299
493.72833	289
493.98657	308
494.24481	305
494.50305	306
494.76126	280
495.0195	297
495.27771	310
495.53592	294
495.79413	288
496.05234	297
496.31055	291
496.56876	307
496.82697	297
497.08517	298
497.34335	276
497.60156	310
497.85974	298
498.11795	307
498.37613	308
498.63431	305
498.89249	288
499.15067	290
499.40884	297
499.66702	303
499.92517	320
500.18335	319
500.44153	304
500.69968	307
500.95782	297
501.216	290
501.47415	301
501.7323	295
501.99045	291
502.24857	305
502.50671	308
502.76486	321
503.02298	293
503.28113	301
503.53925	300
503.79739	297
504.05551	299
504.31363	273
504.57175	304
504.82986	301
505.08798	310
505.34607	309
505.60419	299
505.86227	317
506.12039	304
506.37848	304
506.63657	284
506.89465	277
507.15277	277
507.41083	297
507.66891	301
507.927	300
508.18509	293
508.44315	300
508.70123	302
508.95929	286
509.21735	305
509.4754	282
509.73346	301
509.99152	289
510.24957	315
510.50763	296
510.76569	289
511.02371	300
511.28174	288
511.53979	306
511.79782	293
512.05585	301
512.3139	291
512.5719	300
