Date and Time:                Tue Apr 16 15:44:42.559 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	300
448.24188	301
448.50052	300
448.75912	301
449.01776	292
449.2764	294
449.535	306
449.79364	280
450.05225	312
450.31085	312
450.56949	301
450.82809	324
451.0867	314
451.34531	307
451.60391	289
451.86252	311
452.12112	285
452.37973	310
452.63834	306
452.89691	299
453.15552	304
453.41412	290
453.6727	299
453.9313	286
454.18988	307
454.44846	314
454.70706	301
454.96564	286
455.22421	306
455.48279	312
455.74136	324
455.99994	300
456.25851	307
456.51709	308
456.77567	301
457.03424	290
457.29279	294
457.55136	296
457.80991	293
458.06848	302
458.32703	308
458.5856	288
458.84415	303
459.10269	308
459.36124	306
459.61978	302
459.87833	307
460.13687	296
460.39542	293
460.65396	304
460.91251	290
461.17102	309
461.42957	317
461.68811	303
461.94662	312
462.20514	295
462.46368	318
462.7222	302
462.98071	291
463.23923	280
463.49777	288
463.75629	303
464.01477	293
464.27328	308
464.5318	320
464.79031	303
465.0488	293
465.30731	303
465.56583	301
465.82431	290
466.08279	297
466.34131	284
466.59979	294
466.85828	312
467.11676	309
467.37524	316
467.63373	316
467.89221	311
468.1507	298
468.40918	287
468.66763	316
468.92612	289
469.18457	291
469.44305	286
469.70151	313
469.95999	306
470.21844	302
470.4769	295
470.73535	310
470.9938	320
471.25226	305
471.51071	300
471.76917	302
472.02759	312
472.28604	299
472.54449	308
472.80292	299
473.06137	291
473.31979	300
473.57822	299
473.83664	313
474.09506	305
474.35352	311
474.61191	315
474.87033	297
475.12875	319
475.38718	304
475.6456	313
475.90399	288
476.16241	273
476.42081	300
476.6792	305
476.93762	323
477.19601	280
477.45441	309
477.7128	315
477.97119	303
478.22958	306
478.48798	297
478.74637	296
479.00473	301
479.26312	292
479.52148	312
479.77988	297
480.03824	301
480.2966	304
480.55496	292
480.81335	309
481.07172	309
481.33005	303
481.58841	325
481.84677	286
482.10513	291
482.36346	299
482.62183	309
482.88016	296
483.13852	285
483.39685	307
483.65518	309
483.91351	301
484.17184	309
484.43018	302
484.68851	314
484.94684	297
485.20517	290
485.46347	278
485.7218	305
485.9801	292
486.23843	327
486.49673	309
486.75504	305
487.01334	307
487.27164	310
487.52994	313
487.78824	309
488.04654	311
488.30484	286
488.56311	300
488.82141	305
489.07968	298
489.33798	287
489.59625	290
489.85452	297
490.11279	307
490.37106	312
490.62933	296
490.8876	294
491.14587	300
491.40411	304
491.66238	295
491.92065	296
492.17889	300
492.43713	301
492.69537	298
492.95364	293
493.21188	304
493.47012	299
493.72833	300
493.98657	266
494.24481	285
494.50305	283
494.76126	298
495.0195	308
495.27771	320
495.53592	278
495.79413	302
496.05234	291
496.31055	298
496.56876	300
496.82697	310
497.08517	287
497.34335	287
497.60156	304
497.85974	315
498.11795	295
498.37613	308
498.63431	267
498.89249	292
499.15067	292
499.40884	298
499.66702	307
499.92517	313
500.18335	307
500.44153	304
500.69968	311
500.95782	290
501.216	316
501.47415	301
501.7323	297
501.99045	298
502.24857	314
502.50671	307
502.76486	311
503.02298	290
503.28113	295
503.53925	304
503.79739	308
504.05551	308
504.31363	284
504.57175	301
504.82986	302
505.08798	314
505.34607	295
505.60419	305
505.86227	292
506.12039	297
506.37848	279
506.63657	299
506.89465	290
507.15277	305
507.41083	310
507.66891	304
507.927	284
508.18509	305
508.44315	304
508.70123	300
508.95929	286
509.21735	301
509.4754	307
509.73346	287
509.99152	292
510.24957	271
510.50763	305
510.76569	307
511.02371	281
511.28174	280
511.53979	298
511.79782	293
512.05585	300
512.3139	296
512.5719	296
